Date,High_LYB,Low_LYB,Open_LYB,Close_LYB,Volume_LYB
2013-10-01,74.11000061035156,73.25,73.29000091552734,74.11000061035156,1805000
2013-10-02,74.1500015258789,72.91999816894531,73.76000213623047,74.04000091552734,2122700
2013-10-03,74.20999908447266,72.56999969482422,73.94000244140625,73.9800033569336,3364200
2013-10-04,75.47000122070312,73.6500015258789,73.86000061035156,75.38999938964844,2933400
2013-10-07,75.56999969482422,74.3499984741211,74.75,74.58000183105469,1764400
2013-10-08,74.44999694824219,72.80000305175781,74.4000015258789,73.16999816894531,3140300
2013-10-09,73.33999633789062,72.2699966430664,73.29000091552734,72.7300033569336,2939800
2013-10-10,75.30999755859375,73.77999877929688,74.62999725341797,75.08999633789062,2726500
2013-10-11,76.12999725341797,74.87999725341797,75.1500015258789,75.97000122070312,1822800
2013-10-14,76.08000183105469,75.08999633789062,75.55999755859375,75.70999908447266,1990400
2013-10-15,76.04000091552734,75.08999633789062,75.66999816894531,75.19000244140625,2472400
2013-10-16,76.54000091552734,75.20999908447266,75.75,76.5,2543900
2013-10-17,77.73999786376953,76.16999816894531,76.16999816894531,77.56999969482422,1882000
2013-10-18,78.5,77.1500015258789,77.63999938964844,77.91000366210938,3210200
2013-10-21,78.5,77.7300033569336,78.12999725341797,78.36000061035156,2250300
2013-10-22,79.16999816894531,78.06999969482422,78.22000122070312,78.76000213623047,2174800
2013-10-23,79.33999633789062,78.0,78.54000091552734,78.66999816894531,2738600
2013-10-24,79.08000183105469,77.88999938964844,78.86000061035156,78.05000305175781,2580800
2013-10-25,78.1500015258789,75.63999938964844,78.08000183105469,77.0999984741211,3630700
2013-10-28,77.31999969482422,75.31999969482422,77.19000244140625,75.51000213623047,4249300
2013-10-29,75.63999938964844,72.52999877929688,73.02999877929688,75.55999755859375,6004000
2013-10-30,77.05999755859375,75.02999877929688,75.95999908447266,75.30000305175781,2821100
2013-10-31,76.0999984741211,74.5999984741211,75.29000091552734,74.5999984741211,3089700
2013-11-01,74.30000305175781,73.5999984741211,74.26000213623047,73.93000030517578,6373600
2013-11-04,74.52999877929688,73.69000244140625,74.16000366210938,74.48999786376953,3461700
2013-11-05,74.62999725341797,73.72000122070312,74.23999786376953,74.30000305175781,2836200
2013-11-06,75.37000274658203,74.55000305175781,74.70999908447266,75.16999816894531,2712400
2013-11-07,76.01000213623047,74.51000213623047,75.5199966430664,74.80999755859375,4737700
2013-11-08,75.5,74.62999725341797,74.94000244140625,75.38999938964844,3882000
2013-11-11,75.81999969482422,75.08999633789062,75.4000015258789,75.62000274658203,3104800
2013-11-12,75.9000015258789,75.2699966430664,75.5999984741211,75.33000183105469,2408500
2013-11-13,76.56999969482422,75.22000122070312,75.30000305175781,76.5199966430664,3490600
2013-11-14,78.47000122070312,76.66000366210938,76.88999938964844,78.26000213623047,3362400
2013-11-15,78.87000274658203,78.16999816894531,78.23999786376953,78.56999969482422,2660300
2013-11-18,79.29000091552734,78.23999786376953,78.63999938964844,78.47000122070312,2095500
2013-11-19,78.62000274658203,77.45999908447266,78.38999938964844,77.6500015258789,2947900
2013-11-20,78.11000061035156,77.0199966430664,77.62999725341797,77.51000213623047,2700500
2013-11-21,78.22000122070312,77.08000183105469,77.08000183105469,77.76000213623047,2569900
2013-11-22,79.33999633789062,77.70999908447266,77.9800033569336,79.29000091552734,2354500
2013-11-25,78.5199966430664,76.26000213623047,78.41999816894531,76.55000305175781,7441600
2013-11-26,77.55999755859375,76.30000305175781,76.80000305175781,76.33999633789062,3745600
2013-11-27,77.81999969482422,76.5999984741211,76.73999786376953,77.45999908447266,2782300
2013-11-29,78.19000244140625,77.04000091552734,77.75,77.18000030517578,1780100
2013-12-02,78.01000213623047,76.7699966430664,77.44000244140625,77.8499984741211,2775600
2013-12-03,78.0,76.76000213623047,77.44999694824219,77.12000274658203,3398500
2013-12-04,77.01000213623047,75.5,76.93000030517578,76.55999755859375,4103900
2013-12-05,76.36000061035156,74.51000213623047,76.19999694824219,75.1500015258789,4283400
2013-12-06,76.95999908447266,75.76000213623047,76.22000122070312,76.55000305175781,2320400
2013-12-09,77.55000305175781,76.33999633789062,77.0,76.80000305175781,3342000
2013-12-10,77.16999816894531,76.62999725341797,76.83000183105469,76.87000274658203,1897300
2013-12-11,77.5999984741211,75.29000091552734,77.30000305175781,75.55000305175781,2503000
2013-12-12,78.26000213623047,76.02999877929688,76.5,76.5,3057900
2013-12-13,76.83999633789062,76.0,76.70999908447266,76.19000244140625,2229000
2013-12-16,77.83000183105469,76.91000366210938,77.19000244140625,77.0,2859000
2013-12-17,77.81999969482422,76.63999938964844,76.70999908447266,77.62999725341797,3256100
2013-12-18,78.5199966430664,76.5999984741211,78.0199966430664,78.44000244140625,4491300
2013-12-19,78.94999694824219,77.51000213623047,78.3499984741211,77.95999908447266,3258600
2013-12-20,78.70999908447266,77.68000030517578,77.94999694824219,78.5999984741211,4287600
2013-12-23,79.0999984741211,77.62999725341797,79.0,78.08000183105469,2684100
2013-12-24,79.2699966430664,78.08999633789062,78.20999908447266,79.16999816894531,1168100
2013-12-26,79.66999816894531,78.94999694824219,79.30000305175781,79.33000183105469,1633500
2013-12-27,79.56999969482422,79.11000061035156,79.3499984741211,79.43000030517578,1035100
2013-12-30,79.7699966430664,78.86000061035156,79.58999633789062,79.44999694824219,3309700
2013-12-31,80.33000183105469,79.31999969482422,79.6500015258789,80.27999877929688,1618600
2014-01-02,80.20999908447266,77.9000015258789,80.05000305175781,78.77999877929688,4918500
2014-01-03,79.12999725341797,78.33000183105469,78.94999694824219,78.70999908447266,1528500
2014-01-06,79.05999755859375,77.70999908447266,79.05999755859375,77.97000122070312,3119200
2014-01-07,79.25,77.9000015258789,78.16000366210938,78.94000244140625,2730700
2014-01-08,80.41999816894531,78.5199966430664,80.37000274658203,79.7300033569336,3419200
2014-01-09,80.81999969482422,79.77999877929688,79.80999755859375,80.4800033569336,3499600
2014-01-10,81.62000274658203,80.0199966430664,80.6500015258789,80.3499984741211,2350400
2014-01-13,80.5999984741211,79.62999725341797,80.41999816894531,79.81999969482422,3218600
2014-01-14,82.18000030517578,80.05000305175781,80.16999816894531,81.80999755859375,3530400
2014-01-15,82.80999755859375,81.76000213623047,82.0199966430664,82.75,2785700
2014-01-16,82.97000122070312,81.91000366210938,82.41999816894531,82.22000122070312,2352000
2014-01-17,82.0999984741211,80.9000015258789,82.02999877929688,81.4000015258789,2520700
2014-01-21,82.61000061035156,80.69000244140625,82.12999725341797,80.94999694824219,2860600
2014-01-22,81.43000030517578,78.91000366210938,81.20999908447266,80.22000122070312,5102600
2014-01-23,80.19000244140625,76.48999786376953,80.19000244140625,77.76000213623047,10501700
2014-01-24,77.7699966430664,75.86000061035156,77.16000366210938,75.91999816894531,5905800
2014-01-27,76.6500015258789,74.37000274658203,75.91999816894531,75.73999786376953,5521300
2014-01-28,77.48999786376953,75.76000213623047,75.95999908447266,76.69000244140625,2963000
2014-01-29,78.02999877929688,75.5999984741211,76.72000122070312,76.66000366210938,4430100
2014-01-30,78.93000030517578,76.6500015258789,77.38999938964844,78.05999755859375,4588100
2014-01-31,80.81999969482422,77.5,79.0,78.76000213623047,5926200
2014-02-03,79.41000366210938,76.7300033569336,78.98999786376953,77.20999908447266,4799300
2014-02-04,78.83999633789062,77.16999816894531,77.58999633789062,78.04000091552734,3660200
2014-02-05,77.94999694824219,76.31999969482422,77.37000274658203,77.61000061035156,4798800
2014-02-06,79.25,77.55999755859375,78.0,79.12000274658203,2804200
2014-02-07,81.11000061035156,79.56999969482422,79.91999816894531,80.83000183105469,3439400
2014-02-10,81.30000305175781,80.37999725341797,80.70999908447266,80.95999908447266,3019900
2014-02-11,82.2699966430664,80.81999969482422,81.27999877929688,81.68000030517578,4130700
2014-02-12,82.97000122070312,81.69999694824219,81.69999694824219,82.62000274658203,3191500
2014-02-13,83.76000213623047,81.87999725341797,81.87999725341797,83.37000274658203,3304900
2014-02-14,84.5199966430664,83.01000213623047,83.19999694824219,84.47000122070312,2930800
2014-02-18,85.4000015258789,84.02999877929688,84.98999786376953,85.33000183105469,3614800
2014-02-19,86.0999984741211,84.12999725341797,85.0,84.27999877929688,3899600
2014-02-20,86.23999786376953,83.47000122070312,84.31999969482422,85.80000305175781,4003700
2014-02-21,86.79000091552734,85.58999633789062,86.36000061035156,85.6500015258789,3302600
2014-02-24,87.0999984741211,85.61000061035156,85.69999694824219,85.97000122070312,2976100
2014-02-25,86.72000122070312,85.4000015258789,85.9000015258789,86.30000305175781,2936700
2014-02-26,87.5,86.18000030517578,86.38999938964844,87.41999816894531,3226500
2014-02-27,87.91999816894531,86.43000030517578,86.88999938964844,87.87000274658203,3754100
2014-02-28,89.19000244140625,87.62000274658203,88.13999938964844,88.08000183105469,4633800
2014-03-03,88.4800033569336,87.04000091552734,87.27999877929688,88.47000122070312,2428100
2014-03-04,89.80000305175781,88.86000061035156,89.62999725341797,89.68000030517578,3005800
2014-03-05,90.36000061035156,89.52999877929688,89.63999938964844,90.0999984741211,2930000
2014-03-06,91.94000244140625,90.52999877929688,90.56999969482422,91.05999755859375,4128400
2014-03-07,91.56999969482422,90.30000305175781,91.30999755859375,90.9000015258789,2679200
2014-03-10,91.16999816894531,90.0,90.61000061035156,91.02999877929688,2326300
2014-03-11,91.58999633789062,90.30000305175781,91.11000061035156,90.44000244140625,2827300
2014-03-12,90.83000183105469,89.44000244140625,89.88999938964844,90.16000366210938,2829400
2014-03-13,91.0199966430664,88.83000183105469,90.6500015258789,89.02999877929688,3118400
2014-03-14,90.08999633789062,88.7300033569336,88.80999755859375,88.91999816894531,3376900
2014-03-17,91.0199966430664,89.51000213623047,89.56999969482422,90.5999984741211,2286500
2014-03-18,91.11000061035156,90.55000305175781,90.76000213623047,90.69999694824219,3985600
2014-03-19,90.91999816894531,88.86000061035156,90.91999816894531,89.69999694824219,3421600
2014-03-20,90.30000305175781,89.25,89.55999755859375,90.26000213623047,2245900
2014-03-21,90.7300033569336,89.94999694824219,90.55000305175781,90.04000091552734,3906500
2014-03-24,90.9000015258789,89.12000274658203,90.5199966430664,89.56999969482422,3558800
2014-03-25,91.4800033569336,90.2699966430664,90.30999755859375,90.56999969482422,3616300
2014-03-26,91.37000274658203,89.86000061035156,91.37000274658203,89.87999725341797,3300000
2014-03-27,89.79000091552734,87.33999633789062,89.75,87.36000061035156,4686600
2014-03-28,88.7699966430664,87.19999694824219,87.2699966430664,88.37999725341797,2495800
2014-03-31,89.77999877929688,88.7699966430664,89.54000091552734,88.94000244140625,2592100
2014-04-01,89.16000366210938,88.48999786376953,89.1500015258789,88.7699966430664,3642400
2014-04-02,90.31999969482422,88.5999984741211,88.86000061035156,90.2699966430664,2517400
2014-04-03,90.91000366210938,89.80000305175781,90.06999969482422,90.45999908447266,2567300
2014-04-04,91.87000274658203,88.9800033569336,91.5,89.02999877929688,3363000
2014-04-07,89.08999633789062,86.5,88.7300033569336,87.12000274658203,3918200
2014-04-08,87.77999877929688,86.5,87.1500015258789,87.04000091552734,3388200
2014-04-09,89.05000305175781,86.91000366210938,87.26000213623047,88.54000091552734,2983600
2014-04-10,88.93000030517578,87.16999816894531,88.93000030517578,87.37999725341797,4479800
2014-04-11,88.23999786376953,85.4000015258789,85.4000015258789,87.11000061035156,3775400
2014-04-14,88.56999969482422,87.41000366210938,87.86000061035156,88.1500015258789,2568800
2014-04-15,89.66999816894531,87.80000305175781,88.41999816894531,89.55000305175781,3742700
2014-04-16,92.11000061035156,90.30999755859375,91.38999938964844,91.45999908447266,3600300
2014-04-17,92.48999786376953,90.43000030517578,91.62000274658203,92.11000061035156,3280600
2014-04-21,93.43000030517578,91.80000305175781,93.43000030517578,92.23999786376953,2481900
2014-04-22,93.98999786376953,92.30999755859375,93.02999877929688,93.2699966430664,2479300
2014-04-23,93.9000015258789,91.58999633789062,92.9800033569336,92.30000305175781,3577600
2014-04-24,92.19999694824219,90.79000091552734,92.0199966430664,91.4800033569336,2298300
2014-04-25,91.58999633789062,90.66999816894531,91.3499984741211,91.05000305175781,3205200
2014-04-28,91.93000030517578,89.86000061035156,91.73999786376953,90.73999786376953,3474500
2014-04-29,92.55000305175781,89.75,90.22000122070312,90.97000122070312,6085300
2014-04-30,93.41000366210938,90.83000183105469,91.29000091552734,92.5,5344000
2014-05-01,92.83000183105469,91.87000274658203,92.79000091552734,92.41999816894531,2194700
2014-05-02,93.18000030517578,92.0,92.08000183105469,92.4000015258789,2042100
2014-05-05,94.04000091552734,92.12000274658203,92.20999908447266,93.66000366210938,1952300
2014-05-06,94.43000030517578,92.97000122070312,93.4000015258789,94.05000305175781,2235900
2014-05-07,95.80999755859375,93.93000030517578,94.37000274658203,95.7699966430664,2549400
2014-05-08,96.36000061035156,93.91000366210938,95.54000091552734,94.44999694824219,3756700
2014-05-09,95.47000122070312,93.80999755859375,94.81999969482422,95.44999694824219,2312400
2014-05-12,96.72000122070312,95.9000015258789,96.19999694824219,96.27999877929688,2369900
2014-05-13,97.11000061035156,95.91999816894531,96.72000122070312,95.98999786376953,2651200
2014-05-14,97.06999969482422,95.76000213623047,96.3499984741211,96.56999969482422,2387300
2014-05-15,96.33999633789062,94.29000091552734,96.18000030517578,95.23999786376953,2984500
2014-05-16,96.33000183105469,94.63999938964844,95.30000305175781,96.13999938964844,2218600
2014-05-19,98.18000030517578,96.08000183105469,96.16000366210938,96.80000305175781,3558700
2014-05-20,97.7300033569336,96.41999816894531,96.56999969482422,97.0,2871800
2014-05-21,98.38999938964844,97.2699966430664,97.44999694824219,98.16000366210938,2917000
2014-05-22,98.45999908447266,97.55999755859375,98.0,97.69999694824219,2662400
2014-05-23,98.91999816894531,97.68000030517578,97.69999694824219,98.77999877929688,1849300
2014-05-27,99.69999694824219,98.25,99.05000305175781,98.47000122070312,3229900
2014-05-28,99.9000015258789,98.51000213623047,98.83999633789062,98.98999786376953,3100900
2014-05-29,100.48999786376953,98.5199966430664,99.16000366210938,100.3499984741211,1954200
2014-05-30,100.29000091552734,99.12000274658203,100.26000213623047,99.56999969482422,3241500
2014-06-02,100.5,99.26000213623047,99.93000030517578,100.19999694824219,2216100
2014-06-03,101.0,99.83999633789062,100.22000122070312,99.88999938964844,2224700
2014-06-04,100.61000061035156,99.31999969482422,99.94000244140625,100.12999725341797,2455500
2014-06-05,100.33000183105469,98.7699966430664,99.9000015258789,99.04000091552734,3706500
2014-06-06,99.6500015258789,98.83000183105469,99.19999694824219,99.0,3609600
2014-06-09,99.66999816894531,98.5199966430664,98.73999786376953,98.91999816894531,2126000
2014-06-10,100.06999969482422,98.9000015258789,99.0,99.94999694824219,2236900
2014-06-11,99.62000274658203,99.01000213623047,99.05999755859375,99.19999694824219,1938900
2014-06-12,101.12999725341797,98.7300033569336,98.7300033569336,99.26000213623047,4191800
2014-06-13,99.75,98.7300033569336,99.08000183105469,98.95999908447266,2530800
2014-06-16,99.33000183105469,98.12999725341797,99.12000274658203,98.87000274658203,2392100
2014-06-17,99.33999633789062,98.41000366210938,98.54000091552734,98.77999877929688,2342100
2014-06-18,99.05999755859375,97.86000061035156,98.55000305175781,98.97000122070312,2681300
2014-06-19,99.41000366210938,98.55000305175781,99.05999755859375,98.80000305175781,2091500
2014-06-20,100.33000183105469,99.08999633789062,99.36000061035156,100.1500015258789,5610500
2014-06-23,101.0,99.62999725341797,100.33000183105469,100.72000122070312,3123400
2014-06-24,102.62999725341797,100.05999755859375,102.62999725341797,100.0999984741211,4549500
2014-06-25,100.3499984741211,98.4000015258789,99.33000183105469,98.58000183105469,4048200
2014-06-26,99.0,97.62999725341797,98.95999908447266,98.5,2604500
2014-06-27,98.62999725341797,96.36000061035156,98.13999938964844,96.87000274658203,6178400
2014-06-30,98.12999725341797,96.62999725341797,97.13999938964844,97.6500015258789,3010100
2014-07-01,99.12999725341797,97.54000091552734,98.30000305175781,98.5199966430664,2248600
2014-07-02,99.22000122070312,98.16000366210938,98.20999908447266,98.75,2098000
2014-07-03,99.88999938964844,98.83999633789062,98.87000274658203,99.66999816894531,1320600
2014-07-07,99.47000122070312,97.79000091552734,99.2699966430664,98.33999633789062,2208400
2014-07-08,98.30999755859375,97.08999633789062,97.80000305175781,97.68000030517578,2346500
2014-07-09,99.06999969482422,98.01000213623047,98.16000366210938,98.81999969482422,2299800
2014-07-10,99.30000305175781,97.56999969482422,97.63999938964844,98.48999786376953,2085700
2014-07-11,99.41999816894531,98.30000305175781,98.5999984741211,99.16000366210938,1781600
2014-07-14,99.5999984741211,98.6500015258789,99.5999984741211,98.98999786376953,2168200
2014-07-15,99.77999877929688,98.2300033569336,99.26000213623047,98.47000122070312,2595300
2014-07-16,99.58999633789062,98.47000122070312,98.47000122070312,99.44999694824219,2327300
2014-07-17,100.41999816894531,98.47000122070312,98.48999786376953,99.52999877929688,2279600
2014-07-18,101.20999908447266,99.23999786376953,99.30999755859375,101.02999877929688,2624200
2014-07-21,101.37999725341797,100.0999984741211,100.62000274658203,101.22000122070312,2145800
2014-07-22,102.19999694824219,101.08000183105469,101.25,102.1500015258789,2394300
2014-07-23,103.04000091552734,102.23999786376953,102.5,102.5,2099700
2014-07-24,103.47000122070312,102.13999938964844,103.11000061035156,102.41999816894531,2287900
2014-07-25,107.68000030517578,104.5199966430664,105.0,107.48999786376953,4070300
2014-07-28,109.91000366210938,107.41999816894531,107.5,109.6500015258789,4021000
2014-07-29,110.37999725341797,108.25,109.66999816894531,108.29000091552734,2674600
2014-07-30,109.26000213623047,107.79000091552734,108.75,108.18000030517578,2842000
2014-07-31,107.58999633789062,105.94999694824219,107.33000183105469,106.25,3505700
2014-08-01,106.95999908447266,105.63999938964844,106.25,106.55000305175781,2564400
2014-08-04,108.68000030517578,106.05999755859375,107.16000366210938,108.63999938964844,3226600
2014-08-05,109.18000030517578,106.69000244140625,107.69000244140625,107.36000061035156,3053900
2014-08-06,109.75,107.37000274658203,107.37999725341797,108.98999786376953,2724000
2014-08-07,109.98999786376953,107.66000366210938,109.1500015258789,107.93000030517578,2604600
2014-08-08,108.61000061035156,107.58999633789062,108.0199966430664,108.37000274658203,3937000
2014-08-11,109.80000305175781,107.93000030517578,109.12999725341797,108.27999877929688,2932400
2014-08-12,109.04000091552734,107.7699966430664,108.41999816894531,108.88999938964844,2736500
2014-08-13,110.13999938964844,108.6500015258789,109.05000305175781,109.8499984741211,2741900
2014-08-14,110.48999786376953,109.69999694824219,110.0,109.79000091552734,1909100
2014-08-15,110.66999816894531,108.72000122070312,110.0,110.5999984741211,2593100
2014-08-18,112.0,110.68000030517578,111.58000183105469,111.16000366210938,2569100
2014-08-19,112.37000274658203,111.16999816894531,111.41000366210938,112.19999694824219,2171200
2014-08-20,112.5199966430664,111.83000183105469,112.37999725341797,112.16999816894531,1751000
2014-08-21,112.7300033569336,111.45999908447266,112.19000244140625,112.30000305175781,1887600
2014-08-22,112.43000030517578,111.5,111.80000305175781,112.13999938964844,1587700
2014-08-25,113.6500015258789,112.56999969482422,112.83000183105469,112.94999694824219,2034700
2014-08-26,113.13999938964844,112.3499984741211,113.13999938964844,112.5999984741211,1516900
2014-08-27,113.70999908447266,112.44999694824219,113.12000274658203,113.5999984741211,1654800
2014-08-28,113.70999908447266,112.55999755859375,113.51000213623047,113.4800033569336,1602100
2014-08-29,114.37999725341797,113.33999633789062,113.94000244140625,114.3499984741211,2052300
2014-09-02,115.33000183105469,113.77999877929688,115.06999969482422,114.19000244140625,2548200
2014-09-03,114.77999877929688,114.08000183105469,114.44999694824219,114.2300033569336,1770800
2014-09-04,114.91000366210938,113.58000183105469,114.47000122070312,113.83999633789062,1573000
2014-09-05,114.72000122070312,113.51000213623047,113.94000244140625,114.58999633789062,1772800
2014-09-08,115.01000213623047,113.88999938964844,114.31999969482422,114.0,2064400
2014-09-09,114.26000213623047,112.94000244140625,113.77999877929688,113.02999877929688,1604700
2014-09-10,113.63999938964844,112.0,113.0199966430664,113.44999694824219,1445400
2014-09-11,113.41999816894531,112.55000305175781,113.01000213623047,113.2300033569336,1806500
2014-09-12,113.5999984741211,111.45999908447266,113.37999725341797,111.68000030517578,2316300
2014-09-15,112.05000305175781,110.81999969482422,111.47000122070312,111.86000061035156,2150200
2014-09-16,112.5199966430664,111.45999908447266,111.77999877929688,111.55999755859375,2959700
2014-09-17,113.08000183105469,110.87000274658203,112.0199966430664,111.58000183105469,2981500
2014-09-18,113.86000061035156,112.19000244140625,112.22000122070312,113.75,2911500
2014-09-19,115.4000015258789,113.54000091552734,114.62999725341797,114.0,4759800
2014-09-22,114.27999877929688,112.55999755859375,114.0,112.61000061035156,2475500
2014-09-23,112.81999969482422,110.1500015258789,112.55999755859375,110.30999755859375,2779100
2014-09-24,111.9800033569336,109.73999786376953,110.91000366210938,111.94999694824219,2875800
2014-09-25,111.79000091552734,109.9800033569336,111.43000030517578,110.05999755859375,2033300
2014-09-26,113.6500015258789,110.25,110.3499984741211,113.25,2622500
2014-09-29,113.58999633789062,111.25,112.12000274658203,113.30000305175781,2202500
2014-09-30,112.69000244140625,107.66999816894531,112.48999786376953,108.66000366210938,6396000
2014-10-01,107.79000091552734,104.44999694824219,107.7699966430664,105.0,6965300
2014-10-02,104.5,100.77999877929688,104.19999694824219,103.0,7078200
2014-10-03,103.6500015258789,100.80999755859375,103.12000274658203,101.72000122070312,6060800
2014-10-06,102.5999984741211,101.37000274658203,102.0,101.88999938964844,4249600
2014-10-07,101.33999633789062,99.23999786376953,101.23999786376953,99.33000183105469,4939200
2014-10-08,102.80999755859375,98.27999877929688,99.48999786376953,102.58000183105469,6440800
2014-10-09,103.08999633789062,99.01000213623047,102.76000213623047,99.18000030517578,4465500
2014-10-10,99.11000061035156,94.94999694824219,99.0999984741211,95.04000091552734,6653500
2014-10-13,95.80000305175781,86.36000061035156,95.51000213623047,86.58999633789062,12437600
2014-10-14,89.44999694824219,84.5,88.25,85.38999938964844,12464400
2014-10-15,86.29000091552734,81.1500015258789,83.76000213623047,85.93000030517578,12921400
2014-10-16,90.54000091552734,84.45999908447266,84.47000122070312,89.33000183105469,9025100
2014-10-17,92.81999969482422,89.2699966430664,92.29000091552734,89.62999725341797,7247700
2014-10-20,92.2699966430664,89.26000213623047,89.37999725341797,92.0199966430664,4532800
2014-10-21,95.70999908447266,92.83000183105469,92.88999938964844,95.19000244140625,5721900
2014-10-22,96.80999755859375,93.36000061035156,96.4800033569336,93.4800033569336,4837700
2014-10-23,94.9000015258789,92.30999755859375,94.4800033569336,94.33000183105469,5020200
2014-10-24,93.41999816894531,90.01000213623047,92.22000122070312,92.38999938964844,7485100
2014-10-27,89.91000366210938,84.69000244140625,89.1500015258789,87.19000244140625,12042900
2014-10-28,89.2699966430664,86.33000183105469,87.25,89.2300033569336,6405500
2014-10-29,90.87000274658203,88.41000366210938,90.20999908447266,90.79000091552734,11498800
2014-10-30,91.44000244140625,89.3499984741211,90.02999877929688,91.01000213623047,4771200
2014-10-31,92.5199966430664,89.70999908447266,92.2300033569336,91.62999725341797,6514200
2014-11-03,92.5,89.02999877929688,91.88999938964844,89.22000122070312,6612300
2014-11-04,88.5,83.16000366210938,88.48999786376953,84.06999969482422,9161200
2014-11-05,86.76000213623047,84.02999877929688,84.45999908447266,85.25,6079900
2014-11-06,87.22000122070312,84.43000030517578,84.80999755859375,86.30000305175781,4870000
2014-11-07,87.83000183105469,86.30999755859375,86.51000213623047,87.45999908447266,4184500
2014-11-10,89.06999969482422,87.02999877929688,87.4800033569336,88.02999877929688,3982200
2014-11-11,88.55000305175781,86.56999969482422,87.95999908447266,88.54000091552734,3119600
2014-11-12,89.12000274658203,86.83999633789062,88.75,88.58999633789062,5527200
2014-11-13,89.6500015258789,86.87999725341797,88.55999755859375,87.94000244140625,4850400
2014-11-14,89.37999725341797,87.5999984741211,87.94000244140625,88.33000183105469,4124200
2014-11-17,88.33000183105469,86.73999786376953,88.18000030517578,87.69999694824219,4940100
2014-11-18,89.62999725341797,88.06999969482422,88.08999633789062,89.04000091552734,4714200
2014-11-19,89.62000274658203,88.33000183105469,89.16999816894531,89.3499984741211,3339700
2014-11-20,90.75,87.66000366210938,88.0,90.41999816894531,6185500
2014-11-21,94.33000183105469,90.43000030517578,94.0,91.19999694824219,6461600
2014-11-24,91.61000061035156,90.30999755859375,91.12999725341797,90.55999755859375,4207500
2014-11-25,91.66000366210938,90.0999984741211,91.29000091552734,90.6500015258789,3914000
2014-11-26,90.38999938964844,88.37000274658203,90.38999938964844,89.54000091552734,3836700
2014-11-28,84.0199966430664,78.58000183105469,83.91999816894531,78.86000061035156,8323300
2014-12-01,78.61000061035156,75.30000305175781,76.20999908447266,76.80999755859375,12690600
2014-12-02,77.9800033569336,75.87999725341797,77.2300033569336,77.02999877929688,6125500
2014-12-03,80.16999816894531,77.05999755859375,77.5999984741211,78.72000122070312,7430000
2014-12-04,81.13999938964844,78.20999908447266,78.25,81.13999938964844,7154100
2014-12-05,83.44000244140625,80.20999908447266,83.43000030517578,80.7699966430664,7066100
2014-12-08,80.77999877929688,76.26000213623047,80.19000244140625,77.69999694824219,7485800
2014-12-09,78.76000213623047,76.66999816894531,77.30999755859375,78.69000244140625,5000900
2014-12-10,77.56999969482422,74.04000091552734,77.56999969482422,74.62000274658203,6823100
2014-12-11,76.88999938964844,74.41000366210938,74.41999816894531,75.30000305175781,5133700
2014-12-12,73.19000244140625,70.26000213623047,71.31999969482422,70.61000061035156,9431100
2014-12-15,72.19000244140625,70.05999755859375,71.66999816894531,70.66999816894531,6465500
2014-12-16,73.69000244140625,70.37000274658203,71.13999938964844,71.55000305175781,8812000
2014-12-17,77.11000061035156,72.0,72.08000183105469,75.5999984741211,8659100
2014-12-18,81.20999908447266,76.8499984741211,80.87000274658203,79.26000213623047,9716200
2014-12-19,82.30999755859375,79.70999908447266,80.37000274658203,82.0,8325700
2014-12-22,82.43000030517578,80.19999694824219,82.43000030517578,81.11000061035156,4721300
2014-12-23,82.81999969482422,80.38999938964844,81.33999633789062,82.19999694824219,4041900
2014-12-24,82.36000061035156,80.7699966430664,81.62999725341797,81.30999755859375,2367200
2014-12-26,81.9800033569336,80.54000091552734,81.20999908447266,80.9800033569336,2846900
2014-12-29,81.98999786376953,80.37000274658203,80.97000122070312,80.7300033569336,3418500
2014-12-30,81.69999694824219,80.29000091552734,81.2300033569336,80.5999984741211,2985900
2014-12-31,80.58000183105469,78.94999694824219,80.12999725341797,79.38999938964844,3299600
2015-01-02,80.58999633789062,79.29000091552734,79.94000244140625,80.06999969482422,2868700
2015-01-05,78.98999786376953,75.2300033569336,78.79000091552734,76.04000091552734,5461200
2015-01-06,76.9000015258789,74.11000061035156,76.44000244140625,74.43000030517578,5074600
2015-01-07,75.97000122070312,74.01000213623047,75.13999938964844,75.20999908447266,3456900
2015-01-08,78.55999755859375,75.86000061035156,76.05000305175781,78.22000122070312,6055600
2015-01-09,79.7699966430664,77.69000244140625,79.45999908447266,78.9800033569336,5082600
2015-01-12,78.80000305175781,75.76000213623047,78.36000061035156,76.1500015258789,5468400
2015-01-13,77.30000305175781,74.51000213623047,77.30000305175781,75.30000305175781,6464200
2015-01-14,74.81999969482422,71.73999786376953,74.12999725341797,74.36000061035156,6020500
2015-01-15,76.83999633789062,74.33000183105469,75.08000183105469,75.2699966430664,5791200
2015-01-16,80.23999786376953,75.41999816894531,75.41999816894531,79.83999633789062,7351700
2015-01-20,79.58000183105469,76.19999694824219,79.20999908447266,77.94000244140625,4823100
2015-01-21,81.72000122070312,77.4000015258789,78.0999984741211,81.37999725341797,5420000
2015-01-22,82.97000122070312,80.41000366210938,82.31999969482422,81.41000366210938,5269300
2015-01-23,81.7300033569336,80.36000061035156,80.94000244140625,80.80000305175781,4169200
2015-01-26,80.36000061035156,78.87999725341797,80.16999816894531,79.2699966430664,5172900
