Date,High_WST,Low_WST,Open_WST,Close_WST,Volume_WST
2013-01-24,29.18000030517578,27.924999237060547,28.0,29.165000915527344,996400
2013-01-25,29.510000228881836,29.110000610351562,29.264999389648438,29.405000686645508,339800
2013-01-28,29.78499984741211,29.350000381469727,29.350000381469727,29.674999237060547,369200
2013-01-29,29.96500015258789,29.625,29.739999771118164,29.905000686645508,403000
2013-01-30,30.010000228881836,29.614999771118164,29.885000228881836,29.690000534057617,347000
2013-01-31,29.864999771118164,29.549999237060547,29.764999389648438,29.604999542236328,599200
2013-02-01,29.989999771118164,29.53499984741211,29.655000686645508,29.899999618530273,200600
2013-02-04,29.96500015258789,29.399999618530273,29.684999465942383,29.68000030517578,221000
2013-02-05,29.959999084472656,29.6200008392334,29.7450008392334,29.844999313354492,167000
2013-02-06,29.969999313354492,29.725000381469727,29.764999389648438,29.954999923706055,172600
2013-02-07,30.0,29.795000076293945,29.885000228881836,29.90999984741211,227600
2013-02-08,29.93000030517578,29.790000915527344,29.924999237060547,29.864999771118164,232000
2013-02-11,29.969999313354492,29.760000228881836,29.825000762939453,29.815000534057617,245200
2013-02-12,30.0,29.795000076293945,29.864999771118164,29.954999923706055,140400
2013-02-13,30.0,29.7450008392334,29.924999237060547,29.80500030517578,176200
2013-02-14,30.065000534057617,29.799999237060547,29.799999237060547,29.850000381469727,115800
2013-02-15,29.969999313354492,29.524999618530273,29.940000534057617,29.565000534057617,222600
2013-02-19,29.729999542236328,29.395000457763672,29.575000762939453,29.55500030517578,362000
2013-02-20,29.969999313354492,29.21500015258789,29.530000686645508,29.389999389648438,407600
2013-02-21,30.149999618530273,28.78499984741211,29.594999313354492,30.030000686645508,412800
2013-02-22,30.4950008392334,30.219999313354492,30.260000228881836,30.350000381469727,602600
2013-02-25,30.46500015258789,30.03499984741211,30.354999542236328,30.049999237060547,339400
2013-02-26,30.375,30.010000228881836,30.139999389648438,30.104999542236328,270400
2013-02-27,30.43000030517578,30.024999618530273,30.100000381469727,30.260000228881836,298200
2013-02-28,30.424999237060547,30.110000610351562,30.309999465942383,30.209999084472656,348800
2013-03-01,30.454999923706055,29.969999313354492,30.049999237060547,30.43000030517578,516000
2013-03-04,30.469999313354492,30.184999465942383,30.31999969482422,30.43000030517578,227800
2013-03-05,30.645000457763672,30.264999389648438,30.5,30.329999923706055,244400
2013-03-06,30.56999969482422,30.360000610351562,30.40999984741211,30.524999618530273,291600
2013-03-07,30.6200008392334,30.049999237060547,30.6200008392334,30.385000228881836,321400
2013-03-08,30.90999984741211,30.450000762939453,30.610000610351562,30.889999389648438,414600
2013-03-11,31.010000228881836,30.735000610351562,30.735000610351562,30.899999618530273,123800
2013-03-12,31.059999465942383,30.764999389648438,30.764999389648438,31.05500030517578,135600
2013-03-13,31.219999313354492,30.950000762939453,31.024999618530273,31.165000915527344,115800
2013-03-14,31.610000610351562,31.1200008392334,31.174999237060547,31.584999084472656,212200
2013-03-15,31.795000076293945,31.475000381469727,31.649999618530273,31.7450008392334,379400
2013-03-18,31.584999084472656,31.334999084472656,31.520000457763672,31.434999465942383,125800
2013-03-19,31.75,31.354999542236328,31.5049991607666,31.56999969482422,123200
2013-03-20,32.03499984741211,31.69499969482422,31.69499969482422,31.8799991607666,159600
2013-03-21,32.11000061035156,31.739999771118164,31.770000457763672,31.8700008392334,161600
2013-03-22,32.255001068115234,31.770000457763672,31.860000610351562,32.14500045776367,229400
2013-03-25,32.345001220703125,31.770000457763672,32.13999938964844,31.940000534057617,194400
2013-03-26,32.189998626708984,31.899999618530273,31.94499969482422,32.189998626708984,150600
2013-03-27,32.185001373291016,31.774999618530273,32.060001373291016,32.185001373291016,97600
2013-03-28,32.73500061035156,32.095001220703125,32.275001525878906,32.470001220703125,314800
2013-04-01,32.56999969482422,31.3700008392334,32.494998931884766,31.665000915527344,289200
2013-04-02,31.96500015258789,31.584999084472656,31.704999923706055,31.665000915527344,157000
2013-04-03,31.735000610351562,31.014999389648438,31.735000610351562,31.125,201000
2013-04-04,31.450000762939453,31.059999465942383,31.200000762939453,31.440000534057617,217000
2013-04-05,31.235000610351562,31.0,31.0,31.139999389648438,199800
2013-04-08,31.2549991607666,31.05500030517578,31.200000762939453,31.200000762939453,132800
2013-04-09,31.43000030517578,31.079999923706055,31.28499984741211,31.1299991607666,163400
2013-04-10,31.899999618530273,31.05500030517578,31.204999923706055,31.829999923706055,196000
2013-04-11,31.924999237060547,31.565000534057617,31.780000686645508,31.71500015258789,189600
2013-04-12,31.905000686645508,31.559999465942383,31.655000686645508,31.739999771118164,149400
2013-04-15,31.670000076293945,30.850000381469727,31.600000381469727,30.950000762939453,278800
2013-04-16,31.774999618530273,31.040000915527344,31.19499969482422,31.75,302200
2013-04-17,31.704999923706055,31.274999618530273,31.594999313354492,31.459999084472656,309400
2013-04-18,31.610000610351562,31.350000381469727,31.53499984741211,31.530000686645508,276600
2013-04-19,32.060001373291016,31.44499969482422,31.540000915527344,31.899999618530273,321600
2013-04-22,32.0099983215332,31.43000030517578,32.0099983215332,31.7450008392334,178000
2013-04-23,32.09000015258789,31.540000915527344,31.959999084472656,32.025001525878906,217000
2013-04-24,32.08000183105469,31.670000076293945,32.02000045776367,31.729999542236328,119000
2013-04-25,32.130001068115234,31.7450008392334,31.834999084472656,31.80500030517578,250600
2013-04-26,31.905000686645508,31.415000915527344,31.815000534057617,31.514999389648438,235400
2013-04-29,31.9950008392334,31.565000534057617,31.614999771118164,31.78499984741211,158800
2013-04-30,31.975000381469727,31.684999465942383,31.780000686645508,31.93000030517578,158600
2013-05-01,31.96500015258789,31.639999389648438,31.78499984741211,31.735000610351562,519600
2013-05-02,34.625,31.975000381469727,33.779998779296875,31.9950008392334,196600
2013-05-03,32.369998931884766,32.07500076293945,32.36000061035156,32.11000061035156,159200
2013-05-06,31.950000762939453,31.524999618530273,31.799999237060547,31.75,204800
2013-05-07,32.45500183105469,31.719999313354492,31.81999969482422,32.45500183105469,123600
2013-05-08,32.560001373291016,32.060001373291016,32.5,32.54999923706055,193600
2013-05-09,32.73500061035156,32.435001373291016,32.6150016784668,32.625,184600
2013-05-10,32.935001373291016,32.35499954223633,32.599998474121094,32.755001068115234,246200
2013-05-13,33.025001525878906,32.654998779296875,32.709999084472656,32.95500183105469,96400
2013-05-14,33.33000183105469,32.900001525878906,32.900001525878906,33.27000045776367,167800
2013-05-15,33.54999923706055,32.994998931884766,33.150001525878906,33.53499984741211,143200
2013-05-16,33.96500015258789,33.435001373291016,33.53499984741211,33.845001220703125,169800
2013-05-17,34.255001068115234,33.71500015258789,33.85499954223633,34.209999084472656,282000
2013-05-20,34.45500183105469,33.95000076293945,34.05500030517578,34.369998931884766,289600
2013-05-21,34.435001373291016,34.130001068115234,34.35499954223633,34.20500183105469,218000
2013-05-22,34.2400016784668,33.369998931884766,34.125,33.66999816894531,250000
2013-05-23,33.82500076293945,33.43000030517578,33.43000030517578,33.80500030517578,191000
2013-05-24,33.790000915527344,33.53499984741211,33.70000076293945,33.689998626708984,140800
2013-05-28,34.28499984741211,33.71500015258789,34.0099983215332,33.9900016784668,209600
2013-05-29,33.869998931884766,33.48500061035156,33.79999923706055,33.66999816894531,116000
2013-05-30,34.224998474121094,33.619998931884766,33.685001373291016,34.224998474121094,163800
2013-05-31,34.64500045776367,33.915000915527344,34.03499984741211,34.275001525878906,337600
2013-06-03,34.65999984741211,33.96500015258789,34.31999969482422,34.57500076293945,421800
2013-06-04,34.744998931884766,33.974998474121094,34.53499984741211,34.39500045776367,222200
2013-06-05,34.5,33.77000045776367,34.39500045776367,33.86000061035156,138800
2013-06-06,33.849998474121094,33.380001068115234,33.77000045776367,33.5,167200
2013-06-07,33.720001220703125,31.829999923706055,32.83000183105469,33.48500061035156,254800
2013-06-10,33.6150016784668,33.13999938964844,33.6150016784668,33.275001525878906,173800
2013-06-11,33.375,32.779998779296875,33.1150016784668,33.224998474121094,139600
2013-06-12,33.61000061035156,32.93000030517578,33.290000915527344,33.17499923706055,438800
2013-06-13,33.85499954223633,32.95000076293945,33.17499923706055,33.685001373291016,204600
2013-06-14,33.69499969482422,33.494998931884766,33.619998931884766,33.630001068115234,164600
2013-06-17,33.96500015258789,33.60499954223633,33.790000915527344,33.83000183105469,356200
2013-06-18,34.26499938964844,33.724998474121094,33.959999084472656,34.084999084472656,216800
2013-06-19,34.119998931884766,33.744998931884766,34.03499984741211,33.744998931884766,157400
2013-06-20,33.494998931884766,33.189998626708984,33.38999938964844,33.32500076293945,179800
2013-06-21,33.935001373291016,33.08000183105469,33.22999954223633,33.935001373291016,721800
2013-06-24,34.22999954223633,33.564998626708984,33.744998931884766,34.130001068115234,359000
2013-06-25,34.6150016784668,34.03499984741211,34.255001068115234,34.6150016784668,469000
2013-06-26,34.90999984741211,34.470001220703125,34.665000915527344,34.775001525878906,308800
2013-06-27,35.349998474121094,34.94499969482422,34.94499969482422,35.1349983215332,430000
2013-06-28,35.44499969482422,34.970001220703125,34.970001220703125,35.130001068115234,982400
2013-07-01,35.77000045776367,35.244998931884766,35.380001068115234,35.755001068115234,241800
2013-07-02,35.849998474121094,35.349998474121094,35.755001068115234,35.63999938964844,692800
2013-07-03,35.72999954223633,35.42499923706055,35.505001068115234,35.59000015258789,119800
2013-07-05,36.36000061035156,35.650001525878906,35.970001220703125,36.36000061035156,174400
2013-07-08,36.494998931884766,36.18000030517578,36.375,36.29999923706055,172800
2013-07-09,36.435001373291016,36.01499938964844,36.36000061035156,36.08000183105469,352800
2013-07-10,36.125,35.810001373291016,36.125,36.064998626708984,422200
2013-07-11,36.44499969482422,36.0099983215332,36.44499969482422,36.23500061035156,422800
2013-07-12,36.5099983215332,35.91999816894531,36.209999084472656,36.415000915527344,396200
2013-07-15,36.54499816894531,35.95500183105469,36.40999984741211,36.220001220703125,509800
2013-07-16,36.435001373291016,36.06999969482422,36.290000915527344,36.23500061035156,267000
2013-07-17,36.505001068115234,36.15999984741211,36.2599983215332,36.255001068115234,120800
2013-07-18,36.79999923706055,36.2599983215332,36.2599983215332,36.77000045776367,204000
2013-07-19,37.244998931884766,36.7400016784668,36.7400016784668,36.94499969482422,178200
2013-07-22,37.20500183105469,36.73500061035156,36.869998931884766,37.154998779296875,153200
2013-07-23,37.255001068115234,37.04499816894531,37.125,37.119998931884766,112400
2013-07-24,37.119998931884766,36.439998626708984,37.119998931884766,36.51499938964844,196000
2013-07-25,37.01499938964844,36.404998779296875,36.404998779296875,36.915000915527344,185600
2013-07-26,36.73500061035156,36.21500015258789,36.685001373291016,36.400001525878906,158400
2013-07-29,36.435001373291016,35.939998626708984,36.349998474121094,36.029998779296875,288400
2013-07-30,36.43000030517578,35.94499969482422,36.04999923706055,36.3650016784668,225800
2013-07-31,37.08000183105469,36.25,36.459999084472656,36.880001068115234,270000
2013-08-01,38.470001220703125,37.790000915527344,37.900001525878906,37.970001220703125,369000
2013-08-02,38.20000076293945,36.279998779296875,36.279998779296875,38.150001525878906,366200
2013-08-05,39.244998931884766,38.209999084472656,38.23500061035156,39.244998931884766,422200
2013-08-06,39.57500076293945,39.084999084472656,39.17499923706055,39.20500183105469,314000
2013-08-07,39.459999084472656,39.05500030517578,39.05500030517578,39.15999984741211,177600
2013-08-08,39.22999954223633,37.369998931884766,37.369998931884766,39.19499969482422,346400
2013-08-09,39.40999984741211,39.099998474121094,39.099998474121094,39.17499923706055,207400
2013-08-12,39.57500076293945,39.025001525878906,39.125,39.25,218000
2013-08-13,39.625,39.06999969482422,39.14500045776367,39.540000915527344,127400
2013-08-14,39.689998626708984,39.209999084472656,39.665000915527344,39.375,180600
2013-08-15,39.040000915527344,38.125,38.994998931884766,38.185001373291016,162200
2013-08-16,38.17499923706055,37.595001220703125,37.9900016784668,37.98500061035156,161000
2013-08-19,38.28499984741211,37.849998474121094,38.0,37.98500061035156,147000
2013-08-20,38.415000915527344,37.935001373291016,37.9900016784668,38.27000045776367,215000
2013-08-21,38.595001220703125,37.96500015258789,38.029998779296875,38.1349983215332,133200
2013-08-22,38.57500076293945,37.91999816894531,38.1150016784668,38.44499969482422,121600
2013-08-23,38.689998626708984,38.31999969482422,38.44499969482422,38.584999084472656,122000
2013-08-26,39.27000045776367,38.48500061035156,38.689998626708984,38.54999923706055,137200
2013-08-27,38.54499816894531,38.025001525878906,38.244998931884766,38.32500076293945,319200
2013-08-28,38.40999984741211,38.16999816894531,38.275001525878906,38.20500183105469,277600
2013-08-29,38.38999938964844,37.7599983215332,38.224998474121094,37.904998779296875,268800
2013-08-30,37.904998779296875,36.875,37.845001220703125,36.974998474121094,184200
2013-09-03,37.810001373291016,37.084999084472656,37.35499954223633,37.30500030517578,225200
2013-09-04,37.43000030517578,37.06999969482422,37.375,37.369998931884766,353800
2013-09-05,37.779998779296875,37.3650016784668,37.42499923706055,37.68000030517578,202000
2013-09-06,37.94499969482422,36.77000045776367,37.875,37.7599983215332,276800
2013-09-09,38.959999084472656,37.92499923706055,37.98500061035156,38.93000030517578,189800
2013-09-10,39.494998931884766,38.970001220703125,39.189998626708984,39.4900016784668,193200
2013-09-11,40.13999938964844,39.415000915527344,39.415000915527344,40.099998474121094,333800
2013-09-12,40.099998474121094,39.32500076293945,40.099998474121094,39.46500015258789,329600
2013-09-13,39.73500061035156,39.23500061035156,39.68000030517578,39.5,212800
2013-09-16,40.10499954223633,39.39500045776367,39.970001220703125,39.4900016784668,127400
2013-09-17,40.125,39.27000045776367,39.435001373291016,40.099998474121094,163600
2013-09-18,40.70000076293945,39.83000183105469,40.13999938964844,40.57500076293945,180800
2013-09-19,41.064998626708984,40.5099983215332,40.56999969482422,41.04499816894531,193400
2013-09-20,41.540000915527344,40.54999923706055,41.2599983215332,40.57500076293945,571800
2013-09-23,40.709999084472656,40.06999969482422,40.61000061035156,40.439998626708984,283800
2013-09-24,40.93000030517578,40.25,40.439998626708984,40.58000183105469,238600
2013-09-25,40.775001525878906,40.22999954223633,40.53499984741211,40.2400016784668,184600
2013-09-26,40.599998474121094,40.08000183105469,40.43000030517578,40.599998474121094,194600
2013-09-27,41.029998779296875,40.38999938964844,40.45000076293945,40.93000030517578,187400
2013-09-30,41.15999984741211,40.33000183105469,40.7400016784668,41.150001525878906,300200
2013-10-01,41.439998626708984,40.869998931884766,41.27000045776367,41.439998626708984,215800
2013-10-02,41.4900016784668,40.86000061035156,41.27000045776367,41.0099983215332,204800
2013-10-03,41.06999969482422,40.27000045776367,40.9900016784668,40.47999954223633,199900
2013-10-04,40.689998626708984,40.290000915527344,40.36000061035156,40.290000915527344,143100
2013-10-07,40.380001068115234,39.619998931884766,40.11000061035156,39.880001068115234,304500
2013-10-08,41.849998474121094,40.0,40.27000045776367,41.599998474121094,586400
2013-10-09,42.83000183105469,41.61000061035156,41.61000061035156,42.58000183105469,503800
2013-10-10,43.16999816894531,42.18000030517578,43.130001068115234,43.15999984741211,359100
2013-10-11,43.88999938964844,42.779998779296875,42.93000030517578,43.84000015258789,285800
2013-10-14,44.79999923706055,43.68000030517578,43.779998779296875,44.79999923706055,346800
2013-10-15,44.7599983215332,43.939998626708984,44.59000015258789,44.099998474121094,252900
2013-10-16,45.290000915527344,43.90999984741211,44.22999954223633,45.209999084472656,229400
2013-10-17,45.84000015258789,44.81999969482422,45.13999938964844,45.470001220703125,304200
2013-10-18,46.060001373291016,45.439998626708984,45.720001220703125,45.70000076293945,266800
2013-10-21,46.119998931884766,45.54999923706055,45.61000061035156,45.900001525878906,214100
2013-10-22,46.290000915527344,45.56999969482422,45.900001525878906,45.7599983215332,159100
2013-10-23,46.34000015258789,45.56999969482422,45.689998626708984,46.08000183105469,264600
2013-10-24,46.4900016784668,45.93000030517578,46.08000183105469,46.279998779296875,151300
2013-10-25,46.47999954223633,45.68000030517578,46.47999954223633,46.11000061035156,135900
2013-10-28,46.90999984741211,45.939998626708984,46.0,46.90999984741211,275500
2013-10-29,47.06999969482422,46.189998626708984,46.869998931884766,46.81999969482422,268200
2013-10-30,47.08000183105469,46.41999816894531,46.880001068115234,46.720001220703125,263500
2013-10-31,48.810001373291016,46.97999954223633,47.22999954223633,48.349998474121094,643100
2013-11-01,48.2400016784668,46.56999969482422,48.20000076293945,47.0,463900
2013-11-04,47.630001068115234,46.619998931884766,47.119998931884766,47.0099983215332,412400
2013-11-05,47.060001373291016,46.630001068115234,46.79999923706055,46.75,217300
2013-11-06,47.25,46.43000030517578,47.0,46.56999969482422,147500
2013-11-07,46.7400016784668,45.83000183105469,46.59000015258789,45.900001525878906,261500
2013-11-08,47.099998474121094,45.7400016784668,45.84000015258789,46.70000076293945,277100
2013-11-11,47.130001068115234,46.59000015258789,46.709999084472656,46.75,174800
2013-11-12,46.970001220703125,46.2599983215332,46.5,46.849998474121094,190300
2013-11-13,47.08000183105469,46.5,46.5,46.970001220703125,120400
2013-11-14,47.630001068115234,46.70000076293945,46.939998626708984,47.220001220703125,146600
2013-11-15,47.779998779296875,47.060001373291016,47.150001525878906,47.689998626708984,155000
2013-11-18,48.02000045776367,47.2400016784668,47.91999816894531,47.33000183105469,116900
2013-11-19,47.959999084472656,47.060001373291016,47.209999084472656,47.150001525878906,216400
2013-11-20,47.650001525878906,46.900001525878906,47.349998474121094,47.31999969482422,96100
2013-11-21,49.22999954223633,47.22999954223633,47.560001373291016,48.79999923706055,214300
2013-11-22,48.9900016784668,48.06999969482422,48.95000076293945,48.27000045776367,231700
2013-11-25,49.119998931884766,47.970001220703125,48.27000045776367,48.459999084472656,127500
2013-11-26,48.97999954223633,48.2599983215332,48.459999084472656,48.970001220703125,290200
2013-11-27,50.150001525878906,48.88999938964844,48.97999954223633,50.08000183105469,190900
2013-11-29,50.599998474121094,49.869998931884766,50.349998474121094,49.91999816894531,105200
2013-12-02,50.06999969482422,49.119998931884766,49.779998779296875,49.189998626708984,155100
2013-12-03,49.849998474121094,48.900001525878906,49.189998626708984,49.43000030517578,230400
2013-12-04,49.709999084472656,48.41999816894531,49.16999816894531,48.650001525878906,248600
2013-12-05,49.150001525878906,48.529998779296875,48.63999938964844,48.880001068115234,161000
2013-12-06,49.720001220703125,48.75,49.119998931884766,49.4900016784668,237200
2013-12-09,49.88999938964844,49.34000015258789,49.66999816894531,49.779998779296875,231300
2013-12-10,49.97999954223633,48.88999938964844,49.59000015258789,48.90999984741211,208200
2013-12-11,49.36000061035156,47.27000045776367,49.060001373291016,47.36000061035156,279900
2013-12-12,47.939998626708984,47.279998779296875,47.36000061035156,47.4900016784668,225000
2013-12-13,48.13999938964844,47.5,47.709999084472656,47.66999816894531,180200
2013-12-16,48.900001525878906,47.5,47.77000045776367,48.86000061035156,197400
2013-12-17,48.790000915527344,47.54999923706055,48.790000915527344,47.70000076293945,155200
2013-12-18,48.93000030517578,47.400001525878906,47.869998931884766,48.86000061035156,233100
2013-12-19,48.689998626708984,47.83000183105469,48.56999969482422,47.84000015258789,213500
2013-12-20,49.75,48.0099983215332,48.0099983215332,49.400001525878906,894900
2013-12-23,49.81999969482422,48.959999084472656,49.40999984741211,49.720001220703125,265900
2013-12-24,49.9900016784668,49.099998474121094,49.689998626708984,49.22999954223633,140100
2013-12-26,49.84000015258789,48.83000183105469,49.279998779296875,49.47999954223633,131500
2013-12-27,49.9900016784668,48.63999938964844,49.689998626708984,48.959999084472656,150900
2013-12-30,49.13999938964844,48.560001373291016,48.90999984741211,48.90999984741211,186900
2013-12-31,49.52000045776367,48.61000061035156,49.0099983215332,49.060001373291016,270200
2014-01-02,49.06999969482422,48.20000076293945,49.060001373291016,48.68000030517578,210200
2014-01-03,49.47999954223633,48.66999816894531,48.66999816894531,49.119998931884766,223900
2014-01-06,49.31999969482422,48.529998779296875,49.31999969482422,48.849998474121094,277800
2014-01-07,49.59000015258789,48.66999816894531,48.93000030517578,49.220001220703125,375800
2014-01-08,49.970001220703125,48.939998626708984,49.220001220703125,49.93000030517578,600900
2014-01-09,50.65999984741211,48.63999938964844,50.099998474121094,49.56999969482422,519500
2014-01-10,49.880001068115234,49.060001373291016,49.5099983215332,49.689998626708984,595500
2014-01-13,50.439998626708984,49.0099983215332,49.7599983215332,49.27000045776367,472700
2014-01-14,50.31999969482422,49.529998779296875,49.56999969482422,50.2400016784668,463700
2014-01-15,50.880001068115234,49.7599983215332,50.31999969482422,50.470001220703125,440600
2014-01-16,51.099998474121094,50.20000076293945,50.29999923706055,51.0099983215332,323000
2014-01-17,51.119998931884766,50.0,50.77000045776367,50.22999954223633,1795300
2014-01-21,50.439998626708984,49.4900016784668,50.439998626708984,50.15999984741211,504700
2014-01-22,50.15999984741211,49.529998779296875,50.13999938964844,49.810001373291016,344100
2014-01-23,49.68000030517578,48.91999816894531,49.470001220703125,49.630001068115234,389400
2014-01-24,49.41999816894531,48.11000061035156,49.15999984741211,48.209999084472656,238700
2014-01-27,48.36000061035156,47.18000030517578,48.25,47.33000183105469,426000
2014-01-28,48.209999084472656,47.06999969482422,47.40999984741211,48.20000076293945,371900
2014-01-29,48.13999938964844,47.189998626708984,47.7599983215332,47.41999816894531,328500
2014-01-30,48.47999954223633,47.560001373291016,47.88999938964844,48.16999816894531,278200
2014-01-31,47.91999816894531,47.08000183105469,47.459999084472656,47.45000076293945,315800
2014-02-03,47.45000076293945,46.0099983215332,47.38999938964844,46.31999969482422,440000
2014-02-04,46.810001373291016,45.86000061035156,46.470001220703125,45.90999984741211,264300
2014-02-05,46.060001373291016,45.15999984741211,45.7599983215332,45.84000015258789,334300
2014-02-06,46.38999938964844,45.709999084472656,46.02000045776367,46.25,233300
2014-02-07,47.08000183105469,46.34000015258789,46.380001068115234,47.04999923706055,279100
2014-02-10,47.81999969482422,46.72999954223633,47.0,47.4900016784668,274200
2014-02-11,48.060001373291016,47.25,47.40999984741211,47.849998474121094,156100
2014-02-12,48.34000015258789,47.45000076293945,47.84000015258789,47.61000061035156,180500
2014-02-13,48.61000061035156,47.13999938964844,47.310001373291016,48.4900016784668,177100
2014-02-14,48.720001220703125,48.029998779296875,48.4900016784668,48.11000061035156,133700
2014-02-18,48.939998626708984,48.20000076293945,48.20000076293945,48.689998626708984,231800
2014-02-19,48.849998474121094,47.619998931884766,48.4900016784668,47.7400016784668,207800
2014-02-20,48.560001373291016,44.790000915527344,47.66999816894531,48.41999816894531,549700
2014-02-21,48.54999923706055,47.709999084472656,48.439998626708984,48.119998931884766,323600
2014-02-24,48.0,47.18000030517578,48.0,47.34000015258789,286400
2014-02-25,47.439998626708984,46.310001373291016,47.349998474121094,46.41999816894531,178400
2014-02-26,46.779998779296875,46.0099983215332,46.5,46.20000076293945,278100
2014-02-27,46.189998626708984,45.54999923706055,46.060001373291016,45.79999923706055,213900
2014-02-28,46.349998474121094,45.310001373291016,45.939998626708984,45.58000183105469,265600
2014-03-03,45.540000915527344,44.939998626708984,45.33000183105469,45.099998474121094,249800
2014-03-04,46.91999816894531,45.27000045776367,45.5,46.619998931884766,515600
2014-03-05,46.84000015258789,46.16999816894531,46.529998779296875,46.619998931884766,272500
2014-03-06,46.93000030517578,46.47999954223633,46.65999984741211,46.810001373291016,217300
2014-03-07,47.349998474121094,46.34000015258789,47.22999954223633,46.52000045776367,215600
2014-03-10,46.59000015258789,46.15999984741211,46.43000030517578,46.29999923706055,180900
2014-03-11,46.5,45.4900016784668,46.36000061035156,45.54999923706055,204300
2014-03-12,45.93000030517578,45.119998931884766,45.369998931884766,45.90999984741211,134000
2014-03-13,46.29999923706055,45.36000061035156,46.099998474121094,45.4900016784668,181000
2014-03-14,45.79999923706055,44.52000045776367,45.22999954223633,44.75,344100
2014-03-17,45.25,44.880001068115234,44.900001525878906,45.20000076293945,232000
2014-03-18,45.54999923706055,45.15999984741211,45.33000183105469,45.52000045776367,217500
2014-03-19,45.599998474121094,44.849998474121094,45.38999938964844,45.220001220703125,186600
2014-03-20,45.400001525878906,44.90999984741211,45.13999938964844,45.119998931884766,221600
2014-03-21,45.4900016784668,44.2400016784668,45.16999816894531,44.470001220703125,638000
2014-03-24,44.630001068115234,43.25,44.560001373291016,43.4900016784668,350700
2014-03-25,44.31999969482422,43.689998626708984,43.689998626708984,43.790000915527344,265300
2014-03-26,44.08000183105469,42.84000015258789,44.04999923706055,42.86000061035156,225700
2014-03-27,43.11000061035156,42.25,42.90999984741211,42.47999954223633,272900
2014-03-28,42.720001220703125,41.40999984741211,42.47999954223633,41.68000030517578,426000
2014-03-31,44.36000061035156,41.83000183105469,42.06999969482422,44.04999923706055,355700
2014-04-01,44.83000183105469,43.869998931884766,44.130001068115234,44.83000183105469,368800
2014-04-02,45.349998474121094,44.459999084472656,44.79999923706055,45.220001220703125,252600
2014-04-03,45.4900016784668,44.79999923706055,45.33000183105469,45.0099983215332,223500
2014-04-04,45.38999938964844,44.16999816894531,45.220001220703125,44.5,499100
2014-04-07,44.66999816894531,43.849998474121094,44.400001525878906,43.90999984741211,421600
2014-04-08,44.349998474121094,43.16999816894531,43.9900016784668,44.18000030517578,339100
2014-04-09,45.72999954223633,44.349998474121094,44.439998626708984,45.459999084472656,373300
2014-04-10,45.689998626708984,43.720001220703125,45.38999938964844,43.90999984741211,293700
2014-04-11,43.9900016784668,42.439998626708984,43.45000076293945,42.81999969482422,325900
2014-04-14,43.43000030517578,42.66999816894531,43.279998779296875,43.04999923706055,285300
2014-04-15,43.380001068115234,42.0099983215332,43.2400016784668,43.029998779296875,489800
2014-04-16,43.65999984741211,42.709999084472656,43.439998626708984,43.029998779296875,324900
2014-04-17,43.849998474121094,42.75,42.86000061035156,43.7599983215332,557700
2014-04-21,43.970001220703125,43.279998779296875,43.61000061035156,43.5099983215332,192200
2014-04-22,43.86000061035156,43.22999954223633,43.66999816894531,43.560001373291016,264800
2014-04-23,43.54999923706055,42.68000030517578,43.36000061035156,42.79999923706055,244700
2014-04-24,43.13999938964844,42.20000076293945,43.13999938964844,42.540000915527344,201100
2014-04-25,42.41999816894531,41.959999084472656,42.36000061035156,42.04999923706055,242200
2014-04-28,43.11000061035156,41.91999816894531,42.33000183105469,42.90999984741211,224900
2014-04-29,43.47999954223633,42.720001220703125,43.20000076293945,42.93000030517578,259700
2014-04-30,43.470001220703125,42.40999984741211,42.900001525878906,43.380001068115234,267200
2014-05-01,43.119998931884766,41.41999816894531,43.119998931884766,42.779998779296875,409900
2014-05-02,43.70000076293945,42.790000915527344,42.90999984741211,43.58000183105469,258200
2014-05-05,43.58000183105469,42.84000015258789,43.279998779296875,43.5,190200
2014-05-06,43.70000076293945,43.04999923706055,43.34000015258789,43.099998474121094,266700
2014-05-07,43.25,42.36000061035156,43.09000015258789,43.18000030517578,246000
2014-05-08,43.970001220703125,42.380001068115234,43.20000076293945,42.45000076293945,433700
2014-05-09,43.060001373291016,42.040000915527344,42.18000030517578,43.040000915527344,257000
2014-05-12,44.279998779296875,43.060001373291016,43.279998779296875,44.06999969482422,276800
2014-05-13,44.13999938964844,42.93000030517578,44.099998474121094,42.95000076293945,301900
2014-05-14,42.88999938964844,41.7400016784668,42.88999938964844,42.0,563300
2014-05-15,42.029998779296875,41.130001068115234,41.66999816894531,41.93000030517578,457900
2014-05-16,42.150001525878906,41.63999938964844,41.83000183105469,42.099998474121094,290000
2014-05-19,42.90999984741211,41.83000183105469,41.83000183105469,42.86000061035156,176600
2014-05-20,42.650001525878906,41.2400016784668,42.599998474121094,41.70000076293945,434800
2014-05-21,42.45000076293945,41.66999816894531,41.880001068115234,42.2599983215332,277000
2014-05-22,42.59000015258789,41.709999084472656,42.16999816894531,42.209999084472656,209700
2014-05-23,42.9900016784668,42.15999984741211,42.33000183105469,42.869998931884766,234900
2014-05-27,43.869998931884766,43.08000183105469,43.25,43.779998779296875,276500
2014-05-28,43.72999954223633,42.93000030517578,43.72999954223633,42.9900016784668,228300
2014-05-29,43.20000076293945,42.529998779296875,43.119998931884766,42.58000183105469,196900
