Date,High_PLTR,Low_PLTR,Open_PLTR,Close_PLTR,Volume_PLTR
2022-01-25,13.600000381469727,12.829999923706055,13.119999885559082,13.0600004196167,47456600
2022-01-26,13.819999694824219,12.680000305175781,13.600000381469727,12.75,69949700
2022-01-27,13.0600004196167,12.199999809265137,13.010000228881836,12.279999732971191,52622900
2022-01-28,12.880000114440918,11.890000343322754,12.300000190734863,12.710000038146973,54887500
2022-01-31,13.739999771118164,12.760000228881836,12.770000457763672,13.710000038146973,51039300
2022-02-01,14.369999885559082,13.5600004196167,14.229999542236328,14.199999809265137,69012900
2022-02-02,14.199999809265137,13.1899995803833,14.09000015258789,13.319999694824219,47204300
2022-02-03,13.319999694824219,12.420000076293945,12.949999809265137,12.449999809265137,47236900
2022-02-04,13.09000015258789,12.265000343322754,12.470000267028809,12.9399995803833,38989200
2022-02-07,13.600000381469727,12.9399995803833,13.024999618530273,12.979999542236328,45646100
2022-02-08,13.189000129699707,12.619999885559082,12.75,13.149999618530273,30317100
2022-02-09,13.890000343322754,13.260000228881836,13.289999961853027,13.869999885559082,34451900
2022-02-10,14.164999961853027,13.369999885559082,13.5,13.5600004196167,41998200
2022-02-11,13.920000076293945,12.970000267028809,13.449999809265137,13.130000114440918,41831600
2022-02-14,13.795000076293945,12.979999542236328,13.100000381469727,13.260000228881836,40617900
2022-02-15,14.1850004196167,13.40999984741211,13.520000457763672,14.170000076293945,48523700
2022-02-16,14.260000228881836,13.65999984741211,13.90999984741211,13.970000267028809,58624400
2022-02-17,12.699999809265137,11.699999809265137,12.390000343322754,11.770000457763672,151385400
2022-02-18,12.010000228881836,10.569999694824219,11.920000076293945,11.020000457763672,137808100
2022-02-22,11.1850004196167,10.300000190734863,10.699999809265137,10.479999542236328,104501500
2022-02-23,11.260000228881836,10.399999618530273,10.829999923706055,10.430000305175781,93964500
2022-02-24,11.869999885559082,9.739999771118164,9.75,11.829999923706055,118793000
2022-02-25,11.890000343322754,11.0,11.59000015258789,11.470000267028809,75433700
2022-02-28,12.180000305175781,11.390000343322754,11.960000038146973,11.850000381469727,75390500
2022-03-01,12.520000457763672,11.710000038146973,11.989999771118164,12.180000305175781,64867200
2022-03-02,12.210000038146973,11.420000076293945,12.210000038146973,12.0600004196167,56698300
2022-03-03,12.055000305175781,11.234999656677246,12.010000228881836,11.34000015258789,46172000
2022-03-04,11.770000457763672,10.739999771118164,11.699999809265137,10.960000038146973,43502200
2022-03-07,11.75,11.100000381469727,11.430000305175781,11.109999656677246,63070600
2022-03-08,11.390000343322754,10.718999862670898,10.930000305175781,11.039999961853027,49279600
2022-03-09,12.020000457763672,11.270000457763672,11.40999984741211,11.649999618530273,43591400
2022-03-10,11.970000267028809,11.319999694824219,11.380000114440918,11.869999885559082,52295400
2022-03-11,12.005000114440918,11.369999885559082,11.859999656677246,11.390000343322754,37817400
2022-03-14,11.40999984741211,10.40999984741211,11.170000076293945,10.5,49762600
2022-03-15,10.850000381469727,10.270000457763672,10.470000267028809,10.770000457763672,40451200
2022-03-16,11.819999694824219,10.9399995803833,10.949999809265137,11.789999961853027,62746600
2022-03-17,12.369999885559082,11.65999984741211,11.720000267028809,12.319999694824219,43948900
2022-03-18,13.020000457763672,12.21500015258789,12.279999732971191,12.819999694824219,59125500
2022-03-21,13.050000190734863,12.420000076293945,12.720000267028809,12.59000015258789,39410900
2022-03-22,13.479999542236328,12.520000457763672,12.520000457763672,13.270000457763672,46210700
2022-03-23,13.550000190734863,13.020000457763672,13.15999984741211,13.180000305175781,33699400
2022-03-24,13.420000076293945,12.829999923706055,13.25,13.390000343322754,29535300
2022-03-25,13.395000457763672,12.710000038146973,13.359999656677246,12.970000267028809,24796900
2022-03-28,13.4399995803833,12.854999542236328,13.010000228881836,13.420000076293945,27152000
2022-03-29,14.279999732971191,13.350000381469727,13.649999618530273,14.199999809265137,46433700
2022-03-30,14.359999656677246,13.739999771118164,14.039999961853027,13.880000114440918,32164000
2022-03-31,14.0600004196167,13.630000114440918,13.899999618530273,13.729999542236328,22840000
2022-04-01,14.0649995803833,13.5,13.770000457763672,13.829999923706055,23831600
2022-04-04,14.65999984741211,14.020000457763672,14.029999732971191,14.630000114440918,40066800
2022-04-05,14.859999656677246,13.795000076293945,14.609999656677246,13.890000343322754,37677300
2022-04-06,13.539999961853027,12.850000381469727,13.520000457763672,13.0,40647700
2022-04-07,13.34000015258789,12.479999542236328,12.949999809265137,12.84000015258789,34727400
2022-04-08,13.050000190734863,12.569999694824219,12.699999809265137,12.699999809265137,24962500
2022-04-11,12.819999694824219,12.130000114440918,12.449999809265137,12.65999984741211,26095800
2022-04-12,13.199999809265137,12.425000190734863,12.880000114440918,12.460000038146973,26226500
2022-04-13,12.9399995803833,12.230999946594238,12.350000381469727,12.899999618530273,21152900
2022-04-14,12.920000076293945,12.40999984741211,12.920000076293945,12.420000076293945,23284100
2022-04-18,12.414999961853027,11.880000114440918,12.350000381469727,12.149999618530273,25395600
2022-04-19,13.020000457763672,12.069999694824219,12.079999923706055,12.90999984741211,31753900
2022-04-20,13.170000076293945,12.739999771118164,13.079999923706055,12.789999961853027,31528600
2022-04-21,13.329999923706055,12.225000381469727,13.020000457763672,12.329999923706055,32009000
2022-04-22,12.729999542236328,11.859999656677246,12.329999923706055,11.960000038146973,30386100
2022-04-25,12.15999984741211,11.680000305175781,11.829999923706055,12.109999656677246,31727600
2022-04-26,12.050000190734863,11.100000381469727,11.9399995803833,11.119999885559082,38666500
2022-04-27,11.194999694824219,10.529999732971191,11.010000228881836,10.5600004196167,54508500
2022-04-28,11.045000076293945,10.369999885559082,10.6899995803833,10.949999809265137,40074500
2022-04-29,11.229999542236328,10.359999656677246,10.899999618530273,10.399999618530273,30937500
2022-05-02,10.755000114440918,10.180000305175781,10.380000114440918,10.739999771118164,41193800
2022-05-03,10.979999542236328,10.4399995803833,10.6899995803833,10.550000190734863,31372700
2022-05-04,11.010000228881836,10.079999923706055,10.529999732971191,10.979999542236328,43239900
2022-05-05,10.800000190734863,9.979999542236328,10.800000190734863,10.119999885559082,40523600
2022-05-06,10.050000190734863,9.420000076293945,10.0,9.479999542236328,69691300
2022-05-09,7.849999904632568,7.320000171661377,7.78000020980835,7.460000038146973,170871700
2022-05-10,7.703000068664551,6.929999828338623,7.559999942779541,7.289999961853027,86932400
2022-05-11,7.539999961853027,6.659999847412109,7.28000020980835,6.710000038146973,72894900
2022-05-12,7.380000114440918,6.440000057220459,6.550000190734863,7.340000152587891,82147300
2022-05-13,8.350000381469727,7.519999980926514,7.519999980926514,8.34000015258789,69242700
2022-05-16,8.430000305175781,8.010000228881836,8.170000076293945,8.039999961853027,46153200
2022-05-17,8.460000038146973,8.010000228881836,8.100000381469727,8.359999656677246,38620800
2022-05-18,8.430000305175781,7.920000076293945,8.210000038146973,8.010000228881836,29304600
2022-05-19,8.581000328063965,7.945000171661377,7.96999979019165,8.3100004196167,35780900
2022-05-20,8.399999618530273,7.710000038146973,8.260000228881836,8.079999923706055,40879100
2022-05-23,8.170000076293945,7.800000190734863,8.010000228881836,8.010000228881836,27755200
2022-05-24,7.989999771118164,7.369999885559082,7.980000019073486,7.550000190734863,47218700
2022-05-25,8.017999649047852,7.510000228881836,7.519999980926514,7.960000038146973,35068900
2022-05-26,8.399999618530273,7.769999980926514,7.840000152587891,8.359999656677246,39738900
2022-05-27,8.850000381469727,8.434000015258789,8.5,8.850000381469727,37064000
2022-05-31,9.100000381469727,8.5600004196167,8.970000267028809,8.680000305175781,41672300
2022-06-01,8.979000091552734,8.380000114440918,8.720000267028809,8.460000038146973,34438100
2022-06-02,9.390000343322754,8.461000442504883,8.539999961853027,9.300000190734863,41347000
2022-06-03,9.25,8.859999656677246,9.039999961853027,8.9399995803833,36632300
2022-06-06,9.210000038146973,8.779999732971191,9.109999656677246,8.979999542236328,35101100
2022-06-07,9.140000343322754,8.729999542236328,8.890000343322754,9.130000114440918,28049400
2022-06-08,9.420000076293945,9.09000015258789,9.180000305175781,9.180000305175781,29056300
2022-06-09,9.15999984741211,8.670000076293945,9.130000114440918,8.680000305175781,30527400
2022-06-10,8.579999923706055,8.140000343322754,8.479999542236328,8.260000228881836,30225800
2022-06-13,8.0,7.5,7.989999771118164,7.639999866485596,40943000
2022-06-14,7.980000019073486,7.585000038146973,7.735000133514404,7.820000171661377,30564100
2022-06-15,8.300000190734863,7.815000057220459,7.920000076293945,8.119999885559082,38235300
2022-06-16,7.985000133514404,7.579999923706055,7.840000152587891,7.670000076293945,36793500
2022-06-17,8.329999923706055,7.690000057220459,7.699999809265137,8.239999771118164,45518000
2022-06-21,9.050000190734863,8.5600004196167,8.59000015258789,8.710000038146973,48887600
2022-06-22,9.28499984741211,8.449999809265137,8.520000457763672,9.010000228881836,43430600
2022-06-23,9.5,8.84000015258789,9.020000457763672,9.460000038146973,44618000
2022-06-24,10.199999809265137,9.479999542236328,9.529999732971191,10.1899995803833,67826000
2022-06-27,10.15999984741211,9.510000228881836,10.149999618530273,9.619999885559082,44768000
2022-06-28,9.880000114440918,9.1899995803833,9.569999694824219,9.3100004196167,45589000
2022-06-29,9.420000076293945,9.069999694824219,9.350000381469727,9.229999542236328,40408700
2022-06-30,9.1899995803833,8.720000267028809,9.020000457763672,9.069999694824219,33636400
2022-07-01,9.430000305175781,9.031000137329102,9.109999656677246,9.270000457763672,33504400
2022-07-05,10.100000381469727,9.0,9.140000343322754,10.069999694824219,55854800
2022-07-06,10.3100004196167,9.739999771118164,10.010000228881836,9.800000190734863,54604300
2022-07-07,10.279999732971191,9.75,9.760000228881836,10.180000305175781,35672500
2022-07-08,10.380000114440918,9.829999923706055,9.920000076293945,10.170000076293945,36737100
2022-07-11,9.994000434875488,9.529999732971191,9.979999542236328,9.5600004196167,34015100
2022-07-12,9.960000038146973,9.270000457763672,9.65999984741211,9.489999771118164,42765800
2022-07-13,9.550000190734863,9.050000190734863,9.220000267028809,9.279999732971191,32461300
2022-07-14,9.279999732971191,8.850000381469727,9.229999542236328,8.899999618530273,26702100
2022-07-15,9.119999885559082,8.649999618530273,9.010000228881836,9.039999961853027,34918100
2022-07-18,9.449999809265137,9.005000114440918,9.25,9.029999732971191,32428400
2022-07-19,9.369999885559082,8.890000343322754,9.149999618530273,9.34000015258789,29033800
2022-07-20,10.199999809265137,9.4399995803833,9.4399995803833,10.109999656677246,40845200
2022-07-21,10.760000228881836,10.220000267028809,10.369999885559082,10.489999771118164,51691200
2022-07-22,10.569999694824219,9.729999542236328,10.350000381469727,9.84000015258789,38915500
2022-07-25,9.850000381469727,9.520000457763672,9.829999923706055,9.680000305175781,21485000
2022-07-26,9.65999984741211,9.380000114440918,9.65999984741211,9.399999618530273,21997800
2022-07-27,10.029999732971191,9.5,9.670000076293945,10.020000457763672,29810900
2022-07-28,10.199999809265137,9.739999771118164,10.029999732971191,10.130000114440918,27172900
2022-07-29,10.350000381469727,9.920000076293945,10.010000228881836,10.350000381469727,31106600
2022-08-01,10.699999809265137,10.121999740600586,10.25,10.470000267028809,31694700
2022-08-02,11.229999542236328,10.260000228881836,10.319999694824219,10.920000076293945,40958800
2022-08-03,11.34000015258789,11.039999961853027,11.079999923706055,11.199999809265137,35796500
2022-08-04,11.40999984741211,11.029999732971191,11.1899995803833,11.319999694824219,32093400
2022-08-05,11.619999885559082,10.850000381469727,11.010000228881836,11.449999809265137,50264800
2022-08-08,10.399999618530273,9.710000038146973,9.770000457763672,9.819999694824219,125272600
2022-08-09,9.569999694824219,9.010000228881836,9.539999961853027,9.25,58788900
2022-08-10,9.65999984741211,9.319999694824219,9.510000228881836,9.59000015258789,46054900
2022-08-11,10.050000190734863,9.399999618530273,9.760000228881836,9.420000076293945,44790900
2022-08-12,9.970000267028809,9.420000076293945,9.550000190734863,9.90999984741211,30638200
2022-08-15,10.100000381469727,9.760000228881836,9.819999694824219,9.90999984741211,33263400
2022-08-16,9.880000114440918,9.359999656677246,9.850000381469727,9.739999771118164,40603900
2022-08-17,9.619000434875488,9.329999923706055,9.5600004196167,9.430000305175781,33933600
2022-08-18,9.470000267028809,9.119999885559082,9.420000076293945,9.149999618530273,26365600
2022-08-19,9.010000228881836,8.479999542236328,9.0,8.510000228881836,40560200
2022-08-22,8.399999618530273,8.0600004196167,8.319999694824219,8.069999694824219,37824900
2022-08-23,8.279999732971191,8.0,8.100000381469727,8.010000228881836,25658500
2022-08-24,8.359999656677246,7.980000019073486,8.039999961853027,8.100000381469727,26576400
2022-08-25,8.430000305175781,8.050000190734863,8.220000267028809,8.420000076293945,25635600
2022-08-26,8.430000305175781,7.929999828338623,8.420000076293945,7.940000057220459,34150400
2022-08-29,7.998000144958496,7.760000228881836,7.820000171661377,7.809999942779541,28566200
2022-08-30,7.974999904632568,7.679999828338623,7.929999828338623,7.789999961853027,27189200
2022-08-31,8.0,7.699999809265137,7.949999809265137,7.71999979019165,28691500
2022-09-01,7.619999885559082,7.21999979019165,7.610000133514404,7.489999771118164,39079700
2022-09-02,7.670000076293945,7.349999904632568,7.670000076293945,7.400000095367432,25965000
2022-09-06,7.460000038146973,7.170000076293945,7.449999809265137,7.28000020980835,30429400
2022-09-07,7.429999828338623,7.179999828338623,7.269999980926514,7.389999866485596,30330000
2022-09-08,7.53000020980835,7.269999980926514,7.329999923706055,7.53000020980835,26303600
2022-09-09,7.820000171661377,7.639999866485596,7.679999828338623,7.789999961853027,27822300
2022-09-12,8.029999732971191,7.820000171661377,7.860000133514404,8.010000228881836,30544800
2022-09-13,7.659999847412109,7.449999809265137,7.630000114440918,7.480000019073486,29770700
2022-09-14,7.630000114440918,7.329999923706055,7.449999809265137,7.630000114440918,29422500
2022-09-15,8.100000381469727,7.449999809265137,7.46999979019165,8.010000228881836,51700600
2022-09-16,7.929999828338623,7.639999866485596,7.75,7.78000020980835,42155500
2022-09-19,7.860000133514404,7.579999923706055,7.639999866485596,7.860000133514404,29238800
2022-09-20,7.914999961853027,7.599999904632568,7.78000020980835,7.619999885559082,30349600
2022-09-21,8.069999694824219,7.65500020980835,7.71999979019165,7.690000057220459,36814500
2022-09-22,7.739999771118164,7.239999771118164,7.739999771118164,7.369999885559082,49138300
2022-09-23,7.420000076293945,7.130000114440918,7.199999809265137,7.400000095367432,34197300
2022-09-26,7.829999923706055,7.349999904632568,7.349999904632568,7.53000020980835,45429800
2022-09-27,7.835000038146973,7.460000038146973,7.690000057220459,7.630000114440918,31794700
2022-09-28,8.0,7.619999885559082,7.630000114440918,7.940000057220459,31955900
2022-09-29,8.329999923706055,7.78000020980835,8.050000190734863,8.079999923706055,57845800
2022-09-30,8.5,7.9710001945495605,8.010000228881836,8.130000114440918,47454800
2022-10-03,8.300000190734863,7.96999979019165,8.145000457763672,8.239999771118164,35524000
2022-10-04,8.609999656677246,8.34000015258789,8.479999542236328,8.460000038146973,36313300
2022-10-05,8.484999656677246,8.074999809265137,8.260000228881836,8.420000076293945,37790200
2022-10-06,8.600000381469727,8.3149995803833,8.399999618530273,8.470000267028809,27653400
2022-10-07,8.279999732971191,8.109999656677246,8.260000228881836,8.149999618530273,29550500
2022-10-10,8.180000305175781,7.880000114440918,8.170000076293945,8.0600004196167,26923300
2022-10-11,8.295000076293945,7.699999809265137,7.989999771118164,8.039999961853027,40775800
2022-10-12,8.100000381469727,7.820000171661377,8.0600004196167,8.069999694824219,30201600
2022-10-13,8.199999809265137,7.565000057220459,7.739999771118164,8.079999923706055,36040900
2022-10-14,8.3100004196167,7.53000020980835,8.229999542236328,7.53000020980835,37430100
2022-10-17,8.0600004196167,7.690000057220459,7.710000038146973,7.940000057220459,31751700
2022-10-18,8.329999923706055,8.039999961853027,8.149999618530273,8.15999984741211,37120400
2022-10-19,8.125,7.84499979019165,8.0600004196167,7.909999847412109,26594000
2022-10-20,8.260000228881836,7.730000019073486,7.730000019073486,8.039999961853027,26689500
2022-10-21,8.319999694824219,7.809999942779541,7.929999828338623,8.289999961853027,30705700
2022-10-24,8.300000190734863,8.010000228881836,8.300000190734863,8.270000457763672,28062200
2022-10-25,8.65999984741211,8.359999656677246,8.359999656677246,8.65999984741211,31001500
2022-10-26,9.050000190734863,8.390000343322754,8.479999542236328,8.569999694824219,33530900
2022-10-27,8.779999732971191,8.460000038146973,8.680000305175781,8.600000381469727,28940800
2022-10-28,8.65999984741211,8.364999771118164,8.550000190734863,8.640000343322754,20697400
2022-10-31,8.829999923706055,8.430000305175781,8.59000015258789,8.789999961853027,31376100
2022-11-01,9.0600004196167,8.5600004196167,8.989999771118164,8.649999618530273,29800000
2022-11-02,8.760000228881836,8.199999809265137,8.699999809265137,8.220000267028809,36042600
2022-11-03,8.300000190734863,7.869999885559082,8.069999694824219,8.079999923706055,36419500
2022-11-04,8.199999809265137,7.650000095367432,8.1899995803833,7.929999828338623,64338900
2022-11-07,7.849999904632568,6.889999866485596,7.78000020980835,7.019999980926514,99332800
2022-11-08,7.420000076293945,6.909999847412109,7.079999923706055,7.210000038146973,56353900
2022-11-09,7.184999942779541,6.949999809265137,7.119999885559082,6.980000019073486,42517300
2022-11-10,7.96999979019165,7.429999828338623,7.460000038146973,7.639999866485596,58579800
2022-11-11,8.420000076293945,7.375,7.480000019073486,8.40999984741211,55324100
2022-11-14,8.319999694824219,7.953000068664551,8.180000305175781,8.100000381469727,37402700
2022-11-15,8.470000267028809,8.154999732971191,8.449999809265137,8.34000015258789,34454100
2022-11-16,8.239999771118164,8.0,8.180000305175781,8.0600004196167,28436000
2022-11-17,7.880000114440918,7.525000095367432,7.829999923706055,7.619999885559082,33746500
2022-11-18,7.789999961853027,7.309999942779541,7.760000228881836,7.389999866485596,27245200
2022-11-21,7.320000171661377,7.070000171661377,7.309999942779541,7.190000057220459,36605600
2022-11-22,7.25,6.980000019073486,7.179999828338623,7.21999979019165,27327800
2022-11-23,7.420000076293945,7.119999885559082,7.25,7.369999885559082,24182900
2022-11-25,7.339000225067139,7.190000057220459,7.320000171661377,7.28000020980835,10824400
2022-11-28,7.400000095367432,7.150000095367432,7.230000019073486,7.159999847412109,19438000
2022-11-29,7.300000190734863,7.050000190734863,7.199999809265137,7.079999923706055,22150800
2022-11-30,7.510000228881836,7.0329999923706055,7.139999866485596,7.5,32745700
2022-12-01,7.880000114440918,7.46999979019165,7.510000228881836,7.860000133514404,34424400
2022-12-02,7.760000228881836,7.5,7.614999771118164,7.659999847412109,18794000
2022-12-05,7.695000171661377,7.105000019073486,7.619999885559082,7.190000057220459,32158200
2022-12-06,7.195000171661377,6.880000114440918,7.190000057220459,6.989999771118164,32868100
2022-12-07,7.349999904632568,7.019999980926514,7.079999923706055,7.070000171661377,28351600
2022-12-08,7.269999980926514,6.940000057220459,7.099999904632568,7.119999885559082,23107700
2022-12-09,7.190000057220459,7.03000020980835,7.059999942779541,7.110000133514404,23367300
2022-12-12,7.309999942779541,7.090000152587891,7.110000133514404,7.289999961853027,22672400
2022-12-13,7.96999979019165,7.489999771118164,7.730000019073486,7.5,41033800
2022-12-14,7.599999904632568,7.264999866485596,7.5,7.349999904632568,22653800
2022-12-15,7.297999858856201,7.010000228881836,7.170000076293945,7.010000228881836,25417100
2022-12-16,7.079999923706055,6.760000228881836,7.019999980926514,6.900000095367432,32655600
2022-12-19,6.829999923706055,6.320000171661377,6.800000190734863,6.349999904632568,41511600
2022-12-20,6.539999961853027,6.199999809265137,6.289999961853027,6.309999942779541,30215600
2022-12-21,6.519999980926514,6.039999961853027,6.239999771118164,6.5,34408600
2022-12-22,6.380000114440918,6.179999828338623,6.369999885559082,6.320000171661377,28066000
2022-12-23,6.300000190734863,6.070000171661377,6.269999980926514,6.289999961853027,20419000
2022-12-27,6.21999979019165,5.920000076293945,6.150000095367432,6.0,34573300
2022-12-28,6.170000076293945,5.949999809265137,5.980000019073486,6.070000171661377,30096800
2022-12-29,6.525000095367432,6.099999904632568,6.099999904632568,6.400000095367432,42694200
2022-12-30,6.420000076293945,6.190000057220459,6.190000057220459,6.420000076293945,27830900
2023-01-03,6.639999866485596,6.275000095367432,6.579999923706055,6.389999866485596,29969900
2023-01-04,6.675000190734863,6.369999885559082,6.480000019073486,6.579999923706055,31660500
2023-01-05,6.489999771118164,6.25,6.449999809265137,6.320000171661377,34186000
2023-01-06,6.449999809265137,6.090000152587891,6.400000095367432,6.400000095367432,30596400
2023-01-09,6.670000076293945,6.400000095367432,6.489999771118164,6.5,31028900
2023-01-10,6.71999979019165,6.489999771118164,6.5,6.699999809265137,28236600
2023-01-11,6.989999771118164,6.760000228881836,6.840000152587891,6.980000019073486,25936700
2023-01-12,7.050000190734863,6.78000020980835,7.010000228881836,7.010000228881836,30152500
2023-01-13,7.010000228881836,6.809999942779541,6.840000152587891,6.960000038146973,20981000
2023-01-17,7.150000095367432,6.730000019073486,6.989999771118164,7.070000171661377,30910300
2023-01-18,7.300000190734863,6.880000114440918,7.15500020980835,6.900000095367432,32743400
2023-01-19,6.894999980926514,6.670000076293945,6.800000190734863,6.730000019073486,24841700
2023-01-20,7.059999942779541,6.71999979019165,6.760000228881836,7.019999980926514,28751700
2023-01-23,7.409999847412109,6.991000175476074,7.03000020980835,7.380000114440918,31633300
2023-01-24,7.420000076293945,7.0,7.0,7.019999980926514,22649500
2023-01-25,7.269999980926514,6.690000057220459,6.920000076293945,7.21999979019165,37147900
2023-01-26,7.449999809265137,7.039999961853027,7.369999885559082,7.239999771118164,28005600
2023-01-27,7.730000019073486,7.139999866485596,7.190000057220459,7.550000190734863,37555200
2023-01-30,7.610000133514404,7.360000133514404,7.5,7.369999885559082,28567800
2023-01-31,7.820000171661377,7.380000114440918,7.409999847412109,7.78000020980835,40984000
2023-02-01,8.220000267028809,7.679999828338623,7.730000019073486,8.199999809265137,50123700
2023-02-02,9.210000038146973,8.470000267028809,8.510000228881836,8.989999771118164,71889700
2023-02-03,8.899999618530273,8.373000144958496,8.539999961853027,8.40999984741211,64785500
2023-02-06,8.53499984741211,8.239999771118164,8.3100004196167,8.3100004196167,38845500
2023-02-07,8.40999984741211,8.0600004196167,8.329999923706055,8.329999923706055,42201800
2023-02-08,8.569999694824219,8.170000076293945,8.25,8.220000267028809,35105500
2023-02-09,8.430000305175781,7.940000057220459,8.34000015258789,7.949999809265137,33366700
2023-02-10,7.860000133514404,7.460000038146973,7.789999961853027,7.510000228881836,43042400
2023-02-13,7.775000095367432,7.449999809265137,7.579999923706055,7.610000133514404,87397100
2023-02-14,9.295000076293945,8.229999542236328,8.59000015258789,9.220000267028809,216055200
2023-02-15,10.229999542236328,9.109999656677246,9.15999984741211,10.109999656677246,153210400
2023-02-16,10.3100004196167,9.600000381469727,9.649999618530273,9.710000038146973,88638800
2023-02-17,9.710000038146973,9.085000038146973,9.569999694824219,9.199999809265137,62137800
2023-02-21,9.100000381469727,8.399999618530273,9.010000228881836,8.470000267028809,65226600
2023-02-22,8.625,8.15999984741211,8.479999542236328,8.359999656677246,55346000
2023-02-23,8.479999542236328,7.909999847412109,8.420000076293945,8.170000076293945,60015500
2023-02-24,8.199999809265137,7.869999885559082,7.940000057220459,8.09000015258789,41518600
2023-02-27,8.229999542236328,7.960000038146973,8.119999885559082,8.029999732971191,35270000
2023-02-28,8.097000122070312,7.800000190734863,7.960000038146973,7.840000152587891,32937000
2023-03-01,7.909999847412109,7.690000057220459,7.829999923706055,7.690000057220459,27939100
2023-03-02,8.029999732971191,7.559999942779541,7.590000152587891,7.96999979019165,36538700
2023-03-03,8.5,8.0,8.0,8.329999923706055,43229100
2023-03-06,8.449999809265137,8.199999809265137,8.34000015258789,8.279999732971191,28316200
2023-03-07,8.425000190734863,8.1899995803833,8.274999618530273,8.279999732971191,26819600
2023-03-08,8.579999923706055,8.0600004196167,8.359999656677246,8.130000114440918,38723600
2023-03-09,8.260000228881836,7.679999828338623,8.069999694824219,7.690000057220459,29005900
2023-03-10,7.679999828338623,7.28000020980835,7.590000152587891,7.349999904632568,41953600
2023-03-13,8.149999618530273,7.190000057220459,7.289999961853027,7.869999885559082,63183500
2023-03-14,8.140000343322754,7.78000020980835,8.050000190734863,7.889999866485596,33460100
2023-03-15,7.989999771118164,7.699999809265137,7.809999942779541,7.900000095367432,28217400
2023-03-16,8.079999923706055,7.860000133514404,8.010000228881836,7.980000019073486,20255400
2023-03-17,8.029999732971191,7.840000152587891,7.929999828338623,7.880000114440918,20920800
2023-03-20,8.095000267028809,7.71999979019165,7.764999866485596,8.079999923706055,25497400
2023-03-21,8.510000228881836,8.170000076293945,8.199999809265137,8.449999809265137,27104500
2023-03-22,8.619999885559082,8.199999809265137,8.4399995803833,8.210000038146973,34151000
2023-03-23,8.5600004196167,8.15999984741211,8.319999694824219,8.329999923706055,22662200
2023-03-24,8.350000381469727,8.0600004196167,8.289999961853027,8.199999809265137,17901200
2023-03-27,8.319999694824219,7.940000057220459,8.149999618530273,8.039999961853027,20666800
2023-03-28,8.119999885559082,7.96999979019165,8.0600004196167,8.0,14860500
2023-03-29,8.25,8.050999641418457,8.09000015258789,8.220000267028809,15339700
2023-03-30,8.380000114440918,8.050000190734863,8.329999923706055,8.149999618530273,21001600
2023-03-31,8.479999542236328,8.079999923706055,8.149999618530273,8.449999809265137,26174800
2023-04-03,8.529999732971191,8.210000038146973,8.369999885559082,8.380000114440918,22512000
2023-04-04,8.539999961853027,8.229999542236328,8.529999732971191,8.350000381469727,23961200
2023-04-05,8.649999618530273,7.840000152587891,8.630000114440918,7.980000019073486,54946900
2023-04-06,8.140000343322754,7.789999961853027,7.880000114440918,8.09000015258789,23488600
2023-04-10,8.4399995803833,7.900000095367432,8.0,8.390000343322754,29184700
2023-04-11,8.789999961853027,8.34000015258789,8.350000381469727,8.609999656677246,35617900
2023-04-12,8.774999618530273,8.300000190734863,8.75,8.329999923706055,28771300
2023-04-13,8.699999809265137,8.430000305175781,8.5,8.579999923706055,27983300
2023-04-14,8.90999984741211,8.470000267028809,8.529999732971191,8.8100004196167,42364500
2023-04-17,9.039999961853027,8.779999732971191,8.8100004196167,8.800000190734863,26047500
2023-04-18,9.020000457763672,8.720000267028809,8.930000305175781,8.729999542236328,21185300
2023-04-19,8.657999992370605,8.479999542236328,8.579999923706055,8.489999771118164,18193700
2023-04-20,8.5,8.130000114440918,8.289999961853027,8.149999618530273,23573000
2023-04-21,8.220000267028809,8.09000015258789,8.140000343322754,8.180000305175781,14896700
2023-04-24,8.25,7.940000057220459,8.15999984741211,8.100000381469727,20439300
2023-04-25,8.020000457763672,7.730000019073486,8.0,7.739999771118164,21849100
2023-04-26,7.909999847412109,7.650000095367432,7.869999885559082,7.739999771118164,21396700
2023-04-27,7.909999847412109,7.71999979019165,7.829999923706055,7.820000171661377,21385500
2023-04-28,8.0,7.619999885559082,7.769999980926514,7.75,24924400
2023-05-01,7.820000171661377,7.659999847412109,7.75,7.78000020980835,19134200
2023-05-02,7.909999847412109,7.429999828338623,7.71999979019165,7.590000152587891,38008000
2023-05-03,7.679999828338623,7.449999809265137,7.619999885559082,7.559999942779541,24322400
2023-05-04,7.519999980926514,7.28000020980835,7.46999979019165,7.380000114440918,29989300
2023-05-05,7.550000190734863,7.320000171661377,7.440000057220459,7.409999847412109,45601300
2023-05-08,7.855000019073486,7.590000152587891,7.639999866485596,7.739999771118164,105304000
2023-05-09,9.6899995803833,8.654999732971191,9.220000267028809,9.550000190734863,223573300
2023-05-10,10.300000190734863,9.460000038146973,9.729999542236328,9.9399995803833,149375000
2023-05-11,10.159000396728516,9.710000038146973,10.140000343322754,9.880000114440918,73754100
2023-05-12,10.010000228881836,9.470000267028809,9.859999656677246,9.5,62031700
2023-05-15,9.600000381469727,9.020000457763672,9.210000038146973,9.520000457763672,53555500
2023-05-16,9.630000114440918,9.350000381469727,9.399999618530273,9.470000267028809,42311900
2023-05-17,10.28499984741211,9.460000038146973,9.539999961853027,10.25,63834500
