Date,High_MKC,Low_MKC,Open_MKC,Close_MKC,Volume_MKC
2014-04-29,36.13999938964844,35.71500015258789,36.125,35.71500015258789,777000
2014-04-30,35.77000045776367,35.38999938964844,35.64500045776367,35.599998474121094,1744800
2014-05-01,35.685001373291016,35.26499938964844,35.66999816894531,35.61000061035156,710400
2014-05-02,35.994998931884766,35.474998474121094,35.540000915527344,35.79999923706055,899600
2014-05-05,35.790000915527344,35.46500015258789,35.630001068115234,35.65999984741211,634600
2014-05-06,35.66999816894531,35.29999923706055,35.57500076293945,35.310001373291016,647000
2014-05-07,35.95500183105469,35.26499938964844,35.400001525878906,35.93000030517578,742600
2014-05-08,35.93000030517578,35.380001068115234,35.904998779296875,35.5,1028400
2014-05-09,35.61000061035156,35.3849983215332,35.45500183105469,35.57500076293945,911000
2014-05-12,35.814998626708984,35.61000061035156,35.75,35.70000076293945,917800
2014-05-13,35.790000915527344,35.59000015258789,35.709999084472656,35.665000915527344,690600
2014-05-14,35.72999954223633,35.34000015258789,35.665000915527344,35.380001068115234,781200
2014-05-15,35.45000076293945,35.1349983215332,35.34000015258789,35.2400016784668,719600
2014-05-16,35.5099983215332,35.21500015258789,35.224998474121094,35.3849983215332,1327600
2014-05-19,35.46500015258789,35.224998474121094,35.31999969482422,35.375,831200
2014-05-20,35.3849983215332,35.025001525878906,35.310001373291016,35.119998931884766,929000
2014-05-21,35.375,35.0,35.19499969482422,35.349998474121094,954000
2014-05-22,35.404998779296875,35.154998779296875,35.314998626708984,35.35499954223633,608800
2014-05-23,35.435001373291016,35.29999923706055,35.38999938964844,35.3650016784668,477000
2014-05-27,35.93000030517578,35.439998626708984,35.53499984741211,35.8650016784668,858400
2014-05-28,35.91999816894531,35.6349983215332,35.900001525878906,35.63999938964844,687200
2014-05-29,36.09000015258789,35.630001068115234,35.650001525878906,36.05500030517578,557400
2014-05-30,36.21500015258789,35.9900016784668,36.064998626708984,36.154998779296875,826800
2014-06-02,36.20000076293945,35.88999938964844,36.01499938964844,35.96500015258789,614600
2014-06-03,36.2400016784668,35.86000061035156,35.86000061035156,36.20500183105469,990000
2014-06-04,36.56999969482422,36.1150016784668,36.23500061035156,36.54499816894531,1051600
2014-06-05,36.474998474121094,36.25,36.474998474121094,36.459999084472656,822600
2014-06-06,36.6150016784668,36.290000915527344,36.40999984741211,36.505001068115234,524400
2014-06-09,36.665000915527344,36.435001373291016,36.540000915527344,36.53499984741211,567000
2014-06-10,36.44499969482422,36.119998931884766,36.404998779296875,36.279998779296875,895600
2014-06-11,36.39500045776367,35.915000915527344,36.2400016784668,36.099998474121094,783000
2014-06-12,36.064998626708984,35.810001373291016,36.064998626708984,35.91999816894531,472200
2014-06-13,36.005001068115234,35.67499923706055,35.900001525878906,35.85499954223633,695400
2014-06-16,35.869998931884766,35.65999984741211,35.779998779296875,35.724998474121094,1130200
2014-06-17,35.91999816894531,35.64500045776367,35.880001068115234,35.814998626708984,939000
2014-06-18,36.33000183105469,35.685001373291016,35.72999954223633,36.30500030517578,871800
2014-06-19,36.494998931884766,36.05500030517578,36.3650016784668,36.244998931884766,854200
2014-06-20,36.349998474121094,36.17499923706055,36.23500061035156,36.25,1219600
2014-06-23,36.29999923706055,35.53499984741211,36.255001068115234,35.64500045776367,1295200
2014-06-24,35.709999084472656,35.42499923706055,35.595001220703125,35.650001525878906,1004200
2014-06-25,35.755001068115234,35.4900016784668,35.54999923706055,35.59000015258789,1127600
2014-06-26,35.26499938964844,34.20500183105469,35.17499923706055,35.1349983215332,1961200
2014-06-27,35.83000183105469,35.10499954223633,35.1349983215332,35.78499984741211,1755400
2014-06-30,35.89500045776367,35.4900016784668,35.75,35.79499816894531,1215000
2014-07-01,36.040000915527344,35.630001068115234,35.71500015258789,35.82500076293945,1069600
2014-07-02,35.63999938964844,35.27000045776367,35.63999938964844,35.459999084472656,1075600
2014-07-03,35.6150016784668,35.349998474121094,35.47999954223633,35.51499938964844,860000
2014-07-07,35.744998931884766,35.540000915527344,35.54999923706055,35.57500076293945,749600
2014-07-08,35.70000076293945,35.400001525878906,35.5099983215332,35.439998626708984,919400
2014-07-09,35.58000183105469,35.20500183105469,35.45500183105469,35.27000045776367,789600
2014-07-10,35.255001068115234,35.040000915527344,35.040000915527344,35.21500015258789,678800
2014-07-11,35.349998474121094,35.08000183105469,35.130001068115234,35.275001525878906,855000
2014-07-14,35.41999816894531,35.05500030517578,35.349998474121094,35.20500183105469,599800
2014-07-15,35.22999954223633,34.92499923706055,35.150001525878906,34.95500183105469,766800
2014-07-16,35.130001068115234,34.80500030517578,35.01499938964844,34.97999954223633,1216400
2014-07-17,34.935001373291016,34.625,34.92499923706055,34.67499923706055,845000
2014-07-18,35.165000915527344,34.68000030517578,34.744998931884766,35.150001525878906,1625200
2014-07-21,35.20000076293945,34.900001525878906,35.040000915527344,35.1349983215332,1710600
2014-07-22,35.165000915527344,34.88999938964844,35.125,35.01499938964844,1585200
2014-07-23,35.08000183105469,34.69499969482422,35.0,34.70000076293945,1703400
2014-07-24,34.834999084472656,34.625,34.80500030517578,34.685001373291016,805000
2014-07-25,34.744998931884766,34.51499938964844,34.59000015258789,34.61000061035156,510000
2014-07-28,34.6349983215332,34.29999923706055,34.57500076293945,34.375,975400
2014-07-29,34.584999084472656,34.04499816894531,34.439998626708984,34.04999923706055,998000
2014-07-30,34.185001373291016,33.564998626708984,34.06999969482422,33.689998626708984,1693600
2014-07-31,33.584999084472656,32.86000061035156,33.525001525878906,32.88999938964844,1661800
2014-08-01,33.275001525878906,32.459999084472656,32.459999084472656,33.185001373291016,1850800
2014-08-04,33.38999938964844,33.084999084472656,33.220001220703125,33.345001220703125,910600
2014-08-05,33.45000076293945,33.150001525878906,33.220001220703125,33.19499969482422,1347000
2014-08-06,33.76499938964844,33.165000915527344,33.165000915527344,33.70500183105469,1585000
2014-08-07,33.845001220703125,33.46500015258789,33.755001068115234,33.505001068115234,900800
2014-08-08,33.93000030517578,33.474998474121094,33.525001525878906,33.91999816894531,725800
2014-08-11,34.314998626708984,33.935001373291016,33.935001373291016,34.185001373291016,1030800
2014-08-12,34.345001220703125,34.1150016784668,34.15999984741211,34.189998626708984,826800
2014-08-13,34.27000045776367,34.04499816894531,34.27000045776367,34.154998779296875,982000
2014-08-14,34.39500045776367,34.15999984741211,34.22999954223633,34.375,463800
2014-08-15,34.68000030517578,34.11000061035156,34.474998474121094,34.28499984741211,738200
2014-08-18,34.64500045776367,34.33000183105469,34.415000915527344,34.53499984741211,779200
2014-08-19,34.77000045776367,34.41999816894531,34.529998779296875,34.685001373291016,563400
2014-08-20,34.76499938964844,34.53499984741211,34.59000015258789,34.685001373291016,571400
2014-08-21,35.125,34.720001220703125,34.724998474121094,34.904998779296875,741600
2014-08-22,35.04999923706055,34.52000045776367,34.90999984741211,34.53499984741211,868400
2014-08-25,34.814998626708984,34.584999084472656,34.720001220703125,34.720001220703125,712000
2014-08-26,34.98500061035156,34.73500061035156,34.76499938964844,34.869998931884766,525200
2014-08-27,34.93000030517578,34.720001220703125,34.83000183105469,34.790000915527344,1090200
2014-08-28,34.779998779296875,34.599998474121094,34.71500015258789,34.7400016784668,851000
2014-08-29,34.95000076293945,34.650001525878906,34.845001220703125,34.845001220703125,754800
2014-09-02,34.92499923706055,34.709999084472656,34.86000061035156,34.76499938964844,1401400
2014-09-03,34.970001220703125,34.69499969482422,34.915000915527344,34.724998474121094,582200
2014-09-04,34.8650016784668,34.4900016784668,34.720001220703125,34.57500076293945,569200
2014-09-05,34.77000045776367,34.3849983215332,34.54499816894531,34.77000045776367,461800
2014-09-08,34.78499984741211,34.5,34.64500045776367,34.564998626708984,614200
2014-09-09,34.625,34.255001068115234,34.625,34.33000183105469,781000
2014-09-10,34.52000045776367,34.150001525878906,34.28499984741211,34.47999954223633,555600
2014-09-11,34.470001220703125,34.26499938964844,34.35499954223633,34.46500015258789,463800
2014-09-12,34.40999984741211,34.0099983215332,34.380001068115234,34.125,524400
2014-09-15,34.29499816894531,34.06999969482422,34.2400016784668,34.189998626708984,617200
2014-09-16,34.48500061035156,34.185001373291016,34.185001373291016,34.35499954223633,907000
2014-09-17,34.310001373291016,33.82500076293945,34.255001068115234,33.9900016784668,1070600
2014-09-18,34.2599983215332,33.880001068115234,34.14500045776367,34.244998931884766,824400
2014-09-19,34.45500183105469,34.119998931884766,34.3650016784668,34.125,1332800
2014-09-22,34.06999969482422,33.540000915527344,34.029998779296875,33.595001220703125,1271400
2014-09-23,33.64500045776367,33.23500061035156,33.58000183105469,33.255001068115234,1928400
2014-09-24,33.57500076293945,33.275001525878906,33.275001525878906,33.52000045776367,1525800
2014-09-25,33.525001525878906,32.95500183105469,33.470001220703125,33.060001373291016,1183400
2014-09-26,33.25,32.900001525878906,33.084999084472656,33.19499969482422,836000
2014-09-29,33.43000030517578,33.02000045776367,33.03499984741211,33.38999938964844,1562800
2014-09-30,33.625,33.28499984741211,33.29999923706055,33.45000076293945,2141400
2014-10-01,33.619998931884766,32.58000183105469,33.619998931884766,32.80500030517578,3040800
2014-10-02,34.92499923706055,32.88999938964844,34.0,33.75,7044000
2014-10-03,34.30500030517578,33.77000045776367,33.9900016784668,34.2599983215332,1829000
2014-10-06,34.404998779296875,33.935001373291016,34.404998779296875,34.09000015258789,1328200
2014-10-07,34.244998931884766,33.67499923706055,34.03499984741211,33.68000030517578,1791600
2014-10-08,34.13999938964844,33.42499923706055,33.525001525878906,34.1349983215332,1368000
2014-10-09,34.38999938964844,33.81999969482422,34.130001068115234,33.86000061035156,1761200
2014-10-10,34.165000915527344,33.810001373291016,33.93000030517578,33.810001373291016,1319800
2014-10-13,34.0099983215332,33.56999969482422,33.755001068115234,33.57500076293945,1493000
2014-10-14,34.08000183105469,33.61000061035156,33.775001525878906,33.7400016784668,1083600
2014-10-15,33.665000915527344,32.93000030517578,33.52000045776367,33.224998474121094,2137600
2014-10-16,33.20500183105469,32.720001220703125,32.814998626708984,33.08000183105469,1205000
2014-10-17,33.665000915527344,33.10499954223633,33.22999954223633,33.54999923706055,2237200
2014-10-20,33.98500061035156,33.4900016784668,33.5,33.970001220703125,1003400
2014-10-21,34.119998931884766,33.79999923706055,34.005001068115234,34.04999923706055,1724000
2014-10-22,34.41999816894531,34.04499816894531,34.125,34.13999938964844,983800
2014-10-23,34.3849983215332,34.06999969482422,34.28499984741211,34.1150016784668,702400
2014-10-24,34.525001525878906,33.9900016784668,34.165000915527344,34.5099983215332,1175000
2014-10-27,34.779998779296875,34.39500045776367,34.39500045776367,34.58000183105469,901000
2014-10-28,34.8849983215332,34.61000061035156,34.69499969482422,34.8849983215332,690200
2014-10-29,34.94499969482422,34.310001373291016,34.869998931884766,34.65999984741211,1219200
2014-10-30,35.07500076293945,34.470001220703125,34.48500061035156,34.93000030517578,898800
2014-10-31,35.380001068115234,35.04999923706055,35.25,35.36000061035156,1187800
2014-11-03,35.65999984741211,35.279998779296875,35.32500076293945,35.564998626708984,1047200
2014-11-04,36.04499816894531,35.23500061035156,35.23500061035156,35.80500030517578,1617600
2014-11-05,36.375,36.029998779296875,36.095001220703125,36.29999923706055,1412800
2014-11-06,36.494998931884766,36.209999084472656,36.29999923706055,36.435001373291016,1510600
2014-11-07,36.42499923706055,36.1349983215332,36.31999969482422,36.380001068115234,1135800
2014-11-10,36.529998779296875,36.209999084472656,36.36000061035156,36.51499938964844,702600
2014-11-11,36.7400016784668,36.474998474121094,36.505001068115234,36.61000061035156,862600
2014-11-12,36.65999984741211,36.244998931884766,36.38999938964844,36.6150016784668,806400
2014-11-13,36.83000183105469,36.55500030517578,36.650001525878906,36.630001068115234,788200
2014-11-14,36.744998931884766,36.224998474121094,36.63999938964844,36.27000045776367,1070600
2014-11-17,36.459999084472656,36.10499954223633,36.27000045776367,36.255001068115234,1841000
2014-11-18,36.380001068115234,36.16999816894531,36.29999923706055,36.25,1788000
2014-11-19,36.41999816894531,36.13999938964844,36.255001068115234,36.400001525878906,1470600
2014-11-20,36.38999938964844,36.154998779296875,36.255001068115234,36.17499923706055,1054000
2014-11-21,36.44499969482422,36.08000183105469,36.3849983215332,36.25,1711000
2014-11-24,36.43000030517578,36.224998474121094,36.32500076293945,36.29999923706055,809400
2014-11-25,36.564998626708984,36.150001525878906,36.275001525878906,36.43000030517578,1833800
2014-11-26,36.57500076293945,36.3650016784668,36.55500030517578,36.415000915527344,1722600
2014-11-28,37.375,36.57500076293945,36.6150016784668,37.165000915527344,863400
2014-12-01,37.17499923706055,36.84000015258789,37.064998626708984,36.95500183105469,1125400
2014-12-02,37.099998474121094,36.845001220703125,36.95500183105469,36.94499969482422,855200
2014-12-03,36.900001525878906,36.494998931884766,36.900001525878906,36.665000915527344,964600
2014-12-04,36.834999084472656,36.3849983215332,36.70000076293945,36.52000045776367,752200
2014-12-05,36.76499938964844,36.40999984741211,36.54499816894531,36.665000915527344,766400
2014-12-08,36.88999938964844,36.439998626708984,36.73500061035156,36.630001068115234,871000
2014-12-09,36.709999084472656,36.27000045776367,36.43000030517578,36.619998931884766,989200
2014-12-10,36.7599983215332,36.189998626708984,36.6349983215332,36.244998931884766,917400
2014-12-11,36.84000015258789,36.314998626708984,36.314998626708984,36.63999938964844,1049200
2014-12-12,36.72999954223633,36.209999084472656,36.38999938964844,36.2400016784668,999800
2014-12-15,36.525001525878906,35.775001525878906,36.25,35.92499923706055,1128200
2014-12-16,36.67499923706055,35.755001068115234,35.91999816894531,35.939998626708984,1323400
2014-12-17,36.5099983215332,35.8849983215332,36.03499984741211,36.4900016784668,1006200
2014-12-18,37.13999938964844,36.67499923706055,36.75,37.13999938964844,1338200
2014-12-19,38.279998779296875,37.099998474121094,37.34000015258789,38.14500045776367,4675600
2014-12-22,38.345001220703125,37.91999816894531,38.125,38.28499984741211,1279400
2014-12-23,38.540000915527344,38.2599983215332,38.45000076293945,38.38999938964844,647600
2014-12-24,38.40999984741211,38.19499969482422,38.39500045776367,38.314998626708984,341600
2014-12-26,38.505001068115234,38.220001220703125,38.310001373291016,38.279998779296875,490800
2014-12-29,38.099998474121094,37.79999923706055,38.025001525878906,37.96500015258789,582200
2014-12-30,38.189998626708984,37.80500030517578,37.935001373291016,37.92499923706055,763400
2014-12-31,38.0099983215332,37.1349983215332,37.95000076293945,37.150001525878906,1079800
2015-01-02,37.4900016784668,36.650001525878906,37.2599983215332,36.974998474121094,926400
2015-01-05,36.96500015258789,36.29999923706055,36.849998474121094,36.349998474121094,1345200
2015-01-06,36.60499954223633,36.025001525878906,36.48500061035156,36.185001373291016,2252600
2015-01-07,37.310001373291016,36.27000045776367,36.38999938964844,37.150001525878906,2192200
2015-01-08,37.81999969482422,37.2400016784668,37.290000915527344,37.7599983215332,795600
2015-01-09,37.86000061035156,37.29499816894531,37.78499984741211,37.314998626708984,761800
2015-01-12,37.42499923706055,36.72999954223633,36.97999954223633,36.83000183105469,850000
2015-01-13,37.26499938964844,36.564998626708984,37.029998779296875,36.92499923706055,1408400
2015-01-14,36.96500015258789,36.52000045776367,36.81999969482422,36.93000030517578,1391800
2015-01-15,37.29999923706055,36.8650016784668,37.125,36.959999084472656,1448800
2015-01-16,37.290000915527344,36.810001373291016,37.005001068115234,37.18000030517578,1493600
2015-01-20,37.845001220703125,37.14500045776367,37.279998779296875,37.834999084472656,1551400
2015-01-21,37.810001373291016,37.29499816894531,37.689998626708984,37.4900016784668,1867400
2015-01-22,37.76499938964844,37.27000045776367,37.70500183105469,37.59000015258789,1593000
2015-01-23,37.51499938964844,37.040000915527344,37.494998931884766,37.09000015258789,1406800
2015-01-26,37.32500076293945,36.849998474121094,37.029998779296875,37.15999984741211,1296200
2015-01-27,36.93000030517578,36.400001525878906,36.79999923706055,36.459999084472656,2954600
2015-01-28,37.16999816894531,35.3650016784668,35.41999816894531,35.93000030517578,3504800
2015-01-29,36.33000183105469,35.35499954223633,35.93000030517578,36.29999923706055,2142000
2015-01-30,36.10499954223633,35.59000015258789,36.01499938964844,35.69499969482422,2208000
2015-02-02,36.334999084472656,35.349998474121094,35.71500015258789,36.310001373291016,1736400
2015-02-03,36.71500015258789,36.380001068115234,36.4900016784668,36.709999084472656,1109400
2015-02-04,37.08000183105469,36.584999084472656,36.65999984741211,36.845001220703125,1373600
2015-02-05,37.005001068115234,36.709999084472656,36.900001525878906,36.959999084472656,934200
2015-02-06,37.380001068115234,36.77000045776367,36.95000076293945,37.16999816894531,1626800
2015-02-09,37.154998779296875,36.72999954223633,37.064998626708984,36.8849983215332,1024200
2015-02-10,37.334999084472656,36.845001220703125,36.95500183105469,37.154998779296875,582800
2015-02-11,37.334999084472656,36.70000076293945,37.17499923706055,36.98500061035156,837000
2015-02-12,37.16999816894531,36.79999923706055,36.86000061035156,37.154998779296875,921000
2015-02-13,37.380001068115234,36.8650016784668,36.97999954223633,37.31999969482422,912200
2015-02-17,37.46500015258789,36.98500061035156,37.310001373291016,37.28499984741211,1144600
2015-02-18,37.98500061035156,37.04999923706055,37.13999938964844,37.8849983215332,1146600
2015-02-19,37.869998931884766,37.54499816894531,37.814998626708984,37.64500045776367,744200
2015-02-20,37.94499969482422,37.33000183105469,37.61000061035156,37.91999816894531,1058000
2015-02-23,37.994998931884766,37.560001373291016,37.915000915527344,37.689998626708984,626600
2015-02-24,37.79499816894531,37.33000183105469,37.619998931884766,37.70500183105469,959000
2015-02-25,37.900001525878906,37.540000915527344,37.63999938964844,37.72999954223633,686200
2015-02-26,37.83000183105469,37.51499938964844,37.73500061035156,37.689998626708984,632400
2015-02-27,37.84000015258789,37.61000061035156,37.73500061035156,37.689998626708984,692600
2015-03-02,37.79999923706055,37.44499969482422,37.689998626708984,37.70000076293945,1030400
2015-03-03,37.71500015258789,37.369998931884766,37.564998626708984,37.625,583000
2015-03-04,37.59000015258789,37.10499954223633,37.4900016784668,37.41999816894531,785800
2015-03-05,37.57500076293945,37.060001373291016,37.57500076293945,37.3650016784668,853200
2015-03-06,37.19499969482422,36.599998474121094,37.130001068115234,36.724998474121094,903200
2015-03-09,36.994998931884766,36.65999984741211,36.744998931884766,36.915000915527344,547600
2015-03-10,36.915000915527344,36.25,36.75,36.2599983215332,964400
2015-03-11,36.2599983215332,35.8849983215332,36.255001068115234,36.09000015258789,947800
2015-03-12,36.4900016784668,35.67499923706055,35.72999954223633,36.470001220703125,1853000
2015-03-13,36.560001373291016,35.8650016784668,36.47999954223633,35.9900016784668,1247600
2015-03-16,36.345001220703125,35.9900016784668,36.060001373291016,36.310001373291016,1198000
2015-03-17,36.22999954223633,35.70500183105469,36.1150016784668,36.0099983215332,1334000
2015-03-18,36.45500183105469,35.505001068115234,35.98500061035156,36.244998931884766,2106000
2015-03-19,36.33000183105469,35.935001373291016,36.21500015258789,36.20000076293945,960400
2015-03-20,36.560001373291016,36.244998931884766,36.2599983215332,36.439998626708984,2125600
2015-03-23,36.814998626708984,36.439998626708984,36.48500061035156,36.599998474121094,2193800
2015-03-24,38.89500045776367,37.5,37.76499938964844,37.560001373291016,5559200
2015-03-25,38.7400016784668,37.775001525878906,37.93000030517578,37.994998931884766,3682400
2015-03-26,38.61000061035156,37.959999084472656,38.084999084472656,38.42499923706055,2373600
2015-03-27,38.69499969482422,38.334999084472656,38.494998931884766,38.665000915527344,1692600
2015-03-30,39.05500030517578,38.51499938964844,38.72999954223633,39.0099983215332,1837200
2015-03-31,39.119998931884766,38.55500030517578,38.915000915527344,38.55500030517578,1997200
2015-04-01,38.35499954223633,37.85499954223633,38.33000183105469,38.13999938964844,1931800
2015-04-02,38.665000915527344,38.17499923706055,38.17499923706055,38.43000030517578,1710600
2015-04-06,39.224998474121094,38.380001068115234,38.380001068115234,39.1349983215332,3056600
2015-04-07,39.349998474121094,38.92499923706055,39.11000061035156,38.939998626708984,1053600
2015-04-08,39.084999084472656,38.724998474121094,38.939998626708984,38.95000076293945,954600
2015-04-09,39.06999969482422,38.665000915527344,38.91999816894531,38.939998626708984,1246000
2015-04-10,39.165000915527344,38.79999923706055,38.96500015258789,38.875,855000
2015-04-13,39.095001220703125,38.73500061035156,38.904998779296875,38.77000045776367,1078000
2015-04-14,39.04999923706055,38.540000915527344,38.75,38.89500045776367,1270800
2015-04-15,39.345001220703125,38.72999954223633,39.005001068115234,38.779998779296875,1192000
2015-04-16,38.849998474121094,38.58000183105469,38.7599983215332,38.7400016784668,1375200
2015-04-17,38.650001525878906,38.0099983215332,38.5,38.23500061035156,1135400
2015-04-20,38.724998474121094,38.28499984741211,38.31999969482422,38.334999084472656,1107000
2015-04-21,38.48500061035156,38.07500076293945,38.34000015258789,38.10499954223633,927200
2015-04-22,38.47999954223633,38.04499816894531,38.23500061035156,38.44499969482422,1184200
2015-04-23,38.47999954223633,38.10499954223633,38.275001525878906,38.11000061035156,1015800
2015-04-24,38.20500183105469,37.880001068115234,38.189998626708984,37.91999816894531,747400
2015-04-27,38.005001068115234,37.665000915527344,37.974998474121094,37.8650016784668,1067400
2015-04-28,38.029998779296875,37.650001525878906,37.81999969482422,37.98500061035156,850200
2015-04-29,38.10499954223633,37.70000076293945,37.97999954223633,37.72999954223633,960000
2015-04-30,38.02000045776367,37.55500030517578,37.75,37.650001525878906,1762600
2015-05-01,38.189998626708984,37.76499938964844,37.79999923706055,38.08000183105469,797200
2015-05-04,38.380001068115234,37.95500183105469,37.994998931884766,38.26499938964844,734600
2015-05-05,38.3650016784668,37.790000915527344,38.154998779296875,37.90999984741211,919600
2015-05-06,38.13999938964844,37.595001220703125,38.029998779296875,37.88999938964844,871600
2015-05-07,38.38999938964844,37.724998474121094,37.849998474121094,38.29499816894531,1099000
2015-05-08,38.79499816894531,38.3849983215332,38.56999969482422,38.540000915527344,852400
2015-05-11,38.689998626708984,38.3849983215332,38.43000030517578,38.45500183105469,962000
2015-05-12,38.790000915527344,38.165000915527344,38.275001525878906,38.73500061035156,1377600
2015-05-13,38.974998474121094,38.54499816894531,38.76499938964844,38.599998474121094,890200
2015-05-14,39.494998931884766,38.81999969482422,38.834999084472656,39.474998474121094,1231600
2015-05-15,39.67499923706055,39.45000076293945,39.494998931884766,39.665000915527344,912200
2015-05-18,39.6150016784668,39.34000015258789,39.560001373291016,39.5,675400
2015-05-19,39.880001068115234,39.39500045776367,39.47999954223633,39.80500030517578,951000
2015-05-20,39.79999923706055,39.54499816894531,39.79999923706055,39.60499954223633,731000
2015-05-21,39.73500061035156,39.4900016784668,39.650001525878906,39.689998626708984,865400
2015-05-22,39.64500045776367,39.369998931884766,39.58000183105469,39.38999938964844,635600
2015-05-26,39.48500061035156,39.005001068115234,39.39500045776367,39.18000030517578,641600
2015-05-27,39.48500061035156,39.095001220703125,39.20000076293945,39.415000915527344,1087000
2015-05-28,39.505001068115234,39.189998626708984,39.45000076293945,39.435001373291016,607000
2015-05-29,39.45000076293945,39.224998474121094,39.45000076293945,39.25,892400
2015-06-01,39.45000076293945,39.005001068115234,39.345001220703125,39.154998779296875,648600
2015-06-02,39.11000061035156,38.755001068115234,39.07500076293945,39.005001068115234,755800
2015-06-03,39.16999816894531,38.7599983215332,39.11000061035156,39.0,896800
2015-06-04,39.02000045776367,38.564998626708984,38.994998931884766,38.60499954223633,907000
2015-06-05,38.72999954223633,38.08000183105469,38.56999969482422,38.36000061035156,1529400
2015-06-08,38.47999954223633,38.08000183105469,38.29999923706055,38.349998474121094,815400
2015-06-09,38.5099983215332,38.2599983215332,38.404998779296875,38.26499938964844,648400
2015-06-10,38.625,38.33000183105469,38.33000183105469,38.55500030517578,592600
2015-06-11,38.69499969482422,38.505001068115234,38.599998474121094,38.56999969482422,627200
2015-06-12,38.60499954223633,38.34000015258789,38.45000076293945,38.48500061035156,505400
2015-06-15,38.650001525878906,38.1150016784668,38.28499984741211,38.40999984741211,1077800
2015-06-16,39.1150016784668,38.459999084472656,38.5,39.099998474121094,779400
2015-06-17,39.28499984741211,38.935001373291016,39.13999938964844,39.1349983215332,617000
2015-06-18,39.76499938964844,39.130001068115234,39.255001068115234,39.55500030517578,968200
2015-06-19,39.78499984741211,39.4900016784668,39.5,39.619998931884766,984800
2015-06-22,40.31999969482422,39.71500015258789,39.744998931884766,40.10499954223633,908200
2015-06-23,40.220001220703125,40.005001068115234,40.130001068115234,40.130001068115234,1394400
2015-06-24,41.130001068115234,40.564998626708984,40.564998626708984,40.709999084472656,2760000
2015-06-25,41.19499969482422,40.66999816894531,41.19499969482422,40.775001525878906,1163800
2015-06-26,40.95500183105469,40.619998931884766,40.89500045776367,40.72999954223633,1334200
2015-06-29,40.72999954223633,40.064998626708984,40.72999954223633,40.08000183105469,1370600
2015-06-30,40.68000030517578,40.20000076293945,40.25,40.474998474121094,2364400
2015-07-01,39.83000183105469,38.93000030517578,39.1150016784668,39.78499984741211,4271800
2015-07-02,40.20500183105469,39.61000061035156,39.790000915527344,39.97999954223633,2490000
2015-07-06,40.05500030517578,39.494998931884766,39.86000061035156,39.69499969482422,1972800
2015-07-07,40.30500030517578,39.380001068115234,39.689998626708984,40.290000915527344,1540400
2015-07-08,40.27000045776367,39.755001068115234,40.09000015258789,39.814998626708984,1903600
2015-07-09,40.1150016784668,39.665000915527344,40.040000915527344,39.69499969482422,1974600
2015-07-10,40.224998474121094,39.720001220703125,39.720001220703125,40.0,1360400
2015-07-13,40.31999969482422,40.13999938964844,40.275001525878906,40.29999923706055,754200
2015-07-14,40.494998931884766,40.2599983215332,40.310001373291016,40.36000061035156,799400
2015-07-15,40.3849983215332,39.97999954223633,40.3849983215332,40.01499938964844,708600
2015-07-16,40.38999938964844,40.1150016784668,40.255001068115234,40.29999923706055,928000
2015-07-17,40.29499816894531,39.834999084472656,40.13999938964844,40.005001068115234,895400
2015-07-20,40.119998931884766,39.849998474121094,40.005001068115234,40.005001068115234,806800
2015-07-21,40.22999954223633,39.959999084472656,40.060001373291016,40.09000015258789,1562600
2015-07-22,40.34000015258789,40.0,40.07500076293945,40.22999954223633,1204000
2015-07-23,40.334999084472656,40.0,40.22999954223633,40.04999923706055,904000
2015-07-24,40.150001525878906,39.7599983215332,39.95500183105469,39.94499969482422,1204600
2015-07-27,40.0099983215332,39.73500061035156,39.845001220703125,39.90999984741211,1592600
2015-07-28,40.584999084472656,39.869998931884766,40.03499984741211,40.564998626708984,1579200
2015-07-29,40.73500061035156,40.47999954223633,40.529998779296875,40.70000076293945,1215800
2015-07-30,41.029998779296875,40.41999816894531,40.540000915527344,41.005001068115234,1241000
2015-07-31,41.13999938964844,40.869998931884766,41.1349983215332,41.005001068115234,2230200
2015-08-03,41.154998779296875,40.904998779296875,40.904998779296875,41.02000045776367,1695200
2015-08-04,41.46500015258789,40.880001068115234,40.939998626708984,41.30500030517578,1245600
2015-08-05,41.810001373291016,41.38999938964844,41.46500015258789,41.77000045776367,1013800
2015-08-06,41.845001220703125,41.4900016784668,41.845001220703125,41.71500015258789,938400
2015-08-07,41.80500030517578,41.505001068115234,41.54499816894531,41.790000915527344,1143200
2015-08-10,42.47999954223633,41.915000915527344,42.0,42.334999084472656,1651000
2015-08-11,42.38999938964844,41.90999984741211,42.04999923706055,42.30500030517578,1894200
2015-08-12,42.3650016784668,41.5099983215332,42.064998626708984,42.334999084472656,1888200
2015-08-13,42.494998931884766,42.18000030517578,42.334999084472656,42.255001068115234,1038000
2015-08-14,42.6150016784668,42.18000030517578,42.279998779296875,42.599998474121094,813200
2015-08-17,42.6150016784668,42.26499938964844,42.48500061035156,42.5,1085200
2015-08-18,42.650001525878906,42.29499816894531,42.494998931884766,42.375,1019400
2015-08-19,42.2400016784668,41.66999816894531,42.2400016784668,41.755001068115234,1552400
2015-08-20,41.685001373291016,40.96500015258789,41.58000183105469,40.994998931884766,1311800
2015-08-21,40.869998931884766,39.95500183105469,40.814998626708984,39.970001220703125,1670000
