Date,High_MMM,Low_MMM,Open_MMM,Close_MMM,Volume_MMM
2010-04-08,83.5999984741211,82.7699966430664,83.41000366210938,82.94999694824219,3757700
2010-04-09,83.66999816894531,82.79000091552734,82.97000122070312,83.48999786376953,2883900
2010-04-12,83.76000213623047,83.08999633789062,83.76000213623047,83.27999877929688,2626100
2010-04-13,84.23999786376953,82.69000244140625,83.04000091552734,83.94000244140625,4256000
2010-04-14,84.47000122070312,83.4800033569336,83.91000366210938,84.38999938964844,3632100
2010-04-15,85.0,83.93000030517578,84.13999938964844,85.0,4535500
2010-04-16,84.94999694824219,83.19999694824219,84.69999694824219,83.76000213623047,5342300
2010-04-19,84.12999725341797,83.13999938964844,83.61000061035156,83.9000015258789,3554200
2010-04-20,85.8499984741211,84.31999969482422,84.41000366210938,85.2699966430664,5735000
2010-04-21,85.8499984741211,85.06999969482422,85.44000244140625,85.69999694824219,4522900
2010-04-22,86.13999938964844,84.47000122070312,85.0999984741211,86.05000305175781,4627700
2010-04-23,87.08999633789062,85.93000030517578,86.18000030517578,86.58000183105469,3990600
2010-04-26,87.79000091552734,86.73999786376953,86.81999969482422,87.44000244140625,6288900
2010-04-27,90.25,87.7699966430664,89.91999816894531,87.97000122070312,11138700
2010-04-28,89.08000183105469,87.6500015258789,88.88999938964844,88.23999786376953,5730600
2010-04-29,90.0,88.63999938964844,88.94000244140625,89.33000183105469,5284200
2010-04-30,89.69999694824219,88.4000015258789,88.69999694824219,88.66999816894531,5262000
2010-05-03,90.0,88.62000274658203,89.19000244140625,89.80999755859375,4647400
2010-05-04,89.22000122070312,87.01000213623047,89.22000122070312,87.68000030517578,5456400
2010-05-05,87.22000122070312,86.08000183105469,87.04000091552734,86.58999633789062,4880000
2010-05-06,90.5199966430664,68.95999908447266,86.05999755859375,84.23999786376953,9156000
2010-05-07,84.30999755859375,81.26000213623047,83.66000366210938,82.62999725341797,8368800
2010-05-10,87.04000091552734,84.9000015258789,85.5999984741211,85.97000122070312,6271600
2010-05-11,85.97000122070312,84.87000274658203,85.18000030517578,85.04000091552734,4760800
2010-05-12,86.62000274658203,85.20999908447266,85.38999938964844,86.44000244140625,3431000
2010-05-13,87.0,85.41999816894531,86.05999755859375,85.58999633789062,3314300
2010-05-14,85.55000305175781,83.94999694824219,85.05999755859375,84.68000030517578,4138400
2010-05-17,85.13999938964844,83.0199966430664,84.87999725341797,84.68000030517578,3191700
2010-05-18,86.19999694824219,83.8499984741211,85.08999633789062,84.0199966430664,5219900
2010-05-19,83.33999633789062,81.94999694824219,83.33999633789062,82.54000091552734,6405200
2010-05-20,81.47000122070312,79.5,81.16999816894531,79.58000183105469,8752700
2010-05-21,80.7699966430664,78.13999938964844,78.41999816894531,80.69999694824219,6489700
2010-05-24,80.73999786376953,79.44000244140625,80.7300033569336,79.58999633789062,3625900
2010-05-25,79.55000305175781,77.30999755859375,78.69999694824219,79.47000122070312,5705200
2010-05-26,80.69000244140625,79.02999877929688,80.0,79.16999816894531,4720900
2010-05-27,81.52999877929688,80.04000091552734,80.41000366210938,81.43000030517578,4554900
2010-05-28,81.69000244140625,78.76000213623047,81.52999877929688,79.30999755859375,6482800
2010-06-01,79.87000274658203,77.97000122070312,78.72000122070312,78.06999969482422,4340200
2010-06-02,78.88999938964844,77.51000213623047,78.5999984741211,78.73999786376953,5773600
2010-06-03,79.76000213623047,77.66000366210938,79.29000091552734,78.33999633789062,7880900
2010-06-04,77.29000091552734,75.80000305175781,77.29000091552734,76.0999984741211,8152800
2010-06-07,76.86000061035156,74.69000244140625,76.16000366210938,74.73999786376953,5947800
2010-06-08,75.1500015258789,72.72000122070312,74.73999786376953,74.91999816894531,7229500
2010-06-09,76.0999984741211,74.5,75.47000122070312,74.79000091552734,4803100
2010-06-10,77.58999633789062,75.62000274658203,75.77999877929688,77.43000030517578,6204500
2010-06-11,78.38999938964844,76.62000274658203,76.66000366210938,78.30000305175781,4627700
2010-06-14,79.33000183105469,78.05999755859375,78.98999786376953,78.13999938964844,3612000
2010-06-15,79.86000061035156,78.73999786376953,79.08999633789062,79.7699966430664,3233200
2010-06-16,81.0,78.98999786376953,79.27999877929688,80.87999725341797,5359800
2010-06-17,81.37000274658203,79.9000015258789,81.33999633789062,81.02999877929688,3976400
2010-06-18,81.37999725341797,80.37999725341797,80.83999633789062,81.18000030517578,5255800
2010-06-21,83.0,81.06999969482422,81.95999908447266,81.47000122070312,4064000
2010-06-22,81.87000274658203,79.87999725341797,81.70999908447266,80.02999877929688,3116800
2010-06-23,80.63999938964844,79.44999694824219,80.2300033569336,80.12000274658203,3567100
2010-06-24,79.83999633789062,77.87000274658203,79.80999755859375,78.18000030517578,4340100
2010-06-25,79.08999633789062,77.87999725341797,78.52999877929688,78.9000015258789,4339900
2010-06-28,79.7300033569336,78.29000091552734,78.94999694824219,78.9800033569336,3094000
2010-06-29,79.04000091552734,76.8499984741211,78.72000122070312,78.48999786376953,8545400
2010-06-30,80.22000122070312,78.20999908447266,78.20999908447266,78.98999786376953,6942900
2010-07-01,79.37999725341797,77.83000183105469,79.05999755859375,78.55000305175781,6811700
2010-07-02,79.0,77.04000091552734,78.80000305175781,77.66999816894531,3776900
2010-07-06,79.37999725341797,77.5,78.44999694824219,78.13999938964844,4012500
2010-07-07,80.58000183105469,77.93000030517578,78.44000244140625,80.5199966430664,4957900
2010-07-08,81.58999633789062,80.08999633789062,81.12000274658203,81.22000122070312,3975800
2010-07-09,82.25,81.11000061035156,81.11000061035156,82.16000366210938,2817400
2010-07-12,82.26000213623047,81.36000061035156,81.87000274658203,82.26000213623047,3206600
2010-07-13,84.56999969482422,82.83999633789062,82.83999633789062,83.55000305175781,5137400
2010-07-14,83.68000030517578,82.48999786376953,83.12999725341797,83.05000305175781,3114300
2010-07-15,83.16999816894531,81.52999877929688,83.16999816894531,83.05999755859375,4642000
2010-07-16,82.7699966430664,80.69999694824219,82.70999908447266,80.94999694824219,4302500
2010-07-19,81.55000305175781,80.08000183105469,81.4800033569336,81.22000122070312,3054200
2010-07-20,82.33999633789062,80.01000213623047,80.4800033569336,82.19000244140625,3050800
2010-07-21,83.11000061035156,81.33999633789062,82.63999938964844,82.30000305175781,4992700
2010-07-22,85.13999938964844,83.8499984741211,84.7300033569336,84.75,7153200
2010-07-23,86.2699966430664,84.3499984741211,84.69999694824219,86.16999816894531,4559100
2010-07-26,87.47000122070312,85.88999938964844,86.5,87.31999969482422,4834500
2010-07-27,87.38999938964844,86.33000183105469,87.16000366210938,86.80000305175781,4243800
2010-07-28,87.0,86.22000122070312,86.44000244140625,86.69000244140625,2824600
2010-07-29,87.4800033569336,85.72000122070312,87.05000305175781,86.33999633789062,3344200
2010-07-30,86.3499984741211,84.86000061035156,85.5,85.54000091552734,4744600
2010-08-02,87.77999877929688,86.72000122070312,86.80000305175781,87.41000366210938,3639000
2010-08-03,87.55000305175781,86.68000030517578,86.9800033569336,87.20999908447266,2855500
2010-08-04,88.06999969482422,87.2300033569336,87.30000305175781,88.0,2222600
2010-08-05,87.91999816894531,86.97000122070312,87.30999755859375,87.72000122070312,2523600
2010-08-06,87.54000091552734,86.0199966430664,86.80999755859375,87.29000091552734,2701300
2010-08-09,88.37999725341797,87.41000366210938,87.7300033569336,88.02999877929688,3187400
2010-08-10,87.77999877929688,85.8499984741211,87.41000366210938,87.11000061035156,3641400
2010-08-11,85.98999786376953,83.52999877929688,85.9000015258789,84.0999984741211,4505600
2010-08-12,84.62999725341797,83.16000366210938,83.30000305175781,84.01000213623047,3435300
2010-08-13,84.44999694824219,83.73999786376953,83.9000015258789,84.01000213623047,2079100
2010-08-16,83.95999908447266,82.33000183105469,83.33000183105469,83.43000030517578,2358400
2010-08-17,84.88999938964844,82.66999816894531,82.94000244140625,84.08999633789062,4374600
2010-08-18,84.0,82.41000366210938,83.77999877929688,83.61000061035156,3198900
2010-08-19,83.44000244140625,81.19000244140625,83.33000183105469,81.80999755859375,3959300
2010-08-20,81.44000244140625,80.11000061035156,81.0,80.66000366210938,4355400
2010-08-23,82.30000305175781,80.9000015258789,81.01000213623047,81.08000183105469,3243400
2010-08-24,81.0,79.47000122070312,80.19999694824219,80.44999694824219,4475900
2010-08-25,81.0999984741211,79.47000122070312,80.01000213623047,80.75,3577100
2010-08-26,81.33000183105469,79.5,81.26000213623047,79.77999877929688,3577000
2010-08-27,81.08999633789062,79.19999694824219,80.12000274658203,81.0,3445900
2010-08-30,80.68000030517578,79.58000183105469,80.55999755859375,79.6500015258789,2408400
2010-08-31,80.19999694824219,78.4000015258789,79.55999755859375,78.55000305175781,4956000
2010-09-01,81.0999984741211,79.29000091552734,79.51000213623047,81.01000213623047,4507000
2010-09-02,81.88999938964844,80.83000183105469,81.44000244140625,81.87000274658203,2477800
2010-09-03,83.70999908447266,82.55999755859375,82.58000183105469,83.4800033569336,2939700
2010-09-07,83.37999725341797,82.0199966430664,83.2300033569336,82.13999938964844,3099200
2010-09-08,83.70999908447266,82.20999908447266,82.20999908447266,82.75,2787000
2010-09-09,84.08000183105469,82.4800033569336,83.91999816894531,82.95999908447266,2471700
2010-09-10,84.06999969482422,82.6500015258789,82.87000274658203,83.94000244140625,2166300
2010-09-13,84.97000122070312,84.20999908447266,84.55999755859375,84.86000061035156,2863500
2010-09-14,85.0,84.0199966430664,84.68000030517578,84.62999725341797,3319500
2010-09-15,84.75,83.62000274658203,84.47000122070312,84.58000183105469,2175900
2010-09-16,85.0,83.94000244140625,84.0199966430664,84.94999694824219,2431800
2010-09-17,86.16999816894531,85.08999633789062,85.33999633789062,86.06999969482422,5967100
2010-09-20,87.62999725341797,86.05999755859375,86.26000213623047,87.41000366210938,3657900
2010-09-21,87.62000274658203,86.05999755859375,86.6500015258789,86.55000305175781,3680200
2010-09-22,87.16000366210938,86.12999725341797,86.56999969482422,86.62999725341797,2473000
2010-09-23,86.75,85.3499984741211,85.86000061035156,85.52999877929688,1994000
2010-09-24,87.47000122070312,85.79000091552734,86.41000366210938,86.95999908447266,3420400
2010-09-27,87.11000061035156,86.06999969482422,86.86000061035156,86.19000244140625,2494700
2010-09-28,87.31999969482422,85.44000244140625,86.6500015258789,87.04000091552734,2582600
2010-09-29,87.6500015258789,86.31999969482422,86.66000366210938,87.16999816894531,2915700
2010-09-30,88.0,86.20999908447266,87.77999877929688,86.70999908447266,3634700
2010-10-01,87.88999938964844,86.9000015258789,87.37999725341797,87.62000274658203,3200900
2010-10-04,87.7300033569336,86.11000061035156,87.29000091552734,86.69999694824219,2286300
2010-10-05,89.0,87.30999755859375,87.30999755859375,88.86000061035156,4612200
2010-10-06,89.9000015258789,88.66000366210938,88.66000366210938,89.88999938964844,4137400
2010-10-07,89.91999816894531,88.44000244140625,89.86000061035156,88.9000015258789,3321900
2010-10-08,89.81999969482422,88.43000030517578,89.81999969482422,89.16000366210938,2264400
2010-10-11,89.5,87.97000122070312,89.4800033569336,88.25,2605900
2010-10-12,88.54000091552734,86.77999877929688,87.91999816894531,88.1500015258789,2501400
2010-10-13,89.7300033569336,88.12999725341797,88.12999725341797,89.13999938964844,3179900
2010-10-14,89.26000213623047,88.36000061035156,89.1500015258789,89.06999969482422,2313700
2010-10-15,89.88999938964844,88.37000274658203,89.75,89.13999938964844,3097100
2010-10-18,89.91999816894531,88.69000244140625,89.08999633789062,89.66000366210938,2692000
2010-10-19,88.95999908447266,87.51000213623047,88.75,88.55000305175781,3888100
2010-10-20,89.94999694824219,88.5999984741211,88.7300033569336,89.47000122070312,2819400
2010-10-21,90.9000015258789,89.72000122070312,89.87000274658203,90.55000305175781,5633800
2010-10-22,90.62999725341797,90.0199966430664,90.44999694824219,90.44000244140625,2310800
2010-10-25,91.48999786376953,90.62999725341797,90.62999725341797,90.9000015258789,3192900
2010-10-26,90.9800033569336,90.13999938964844,90.68000030517578,90.47000122070312,2268200
2010-10-27,90.52999877929688,88.55999755859375,89.98999786376953,90.37000274658203,3398500
2010-10-28,88.0,83.80000305175781,87.81999969482422,85.06999969482422,16228100
2010-10-29,85.20999908447266,84.06999969482422,85.01000213623047,84.22000122070312,6085200
2010-11-01,85.29000091552734,83.41999816894531,84.56999969482422,83.9800033569336,4467200
2010-11-02,85.05000305175781,84.31999969482422,84.80999755859375,84.80000305175781,3815200
2010-11-03,85.58000183105469,83.30000305175781,85.1500015258789,85.30000305175781,4081700
2010-11-04,87.87000274658203,86.0999984741211,86.29000091552734,87.04000091552734,6606100
2010-11-05,87.48999786376953,86.0,87.45999908447266,86.33999633789062,3724300
2010-11-08,86.5999984741211,85.55000305175781,85.80000305175781,85.86000061035156,5515100
2010-11-09,86.33999633789062,84.94999694824219,86.33000183105469,85.30000305175781,4920500
2010-11-10,86.48999786376953,85.29000091552734,85.30000305175781,86.25,3999000
2010-11-11,86.55999755859375,85.22000122070312,85.72000122070312,86.5,5850800
2010-11-12,87.16999816894531,85.62999725341797,86.0199966430664,86.23999786376953,4123700
2010-11-15,86.77999877929688,86.13999938964844,86.69000244140625,86.19999694824219,3131100
2010-11-16,85.77999877929688,83.97000122070312,85.70999908447266,84.23999786376953,5699800
2010-11-17,84.5199966430664,83.5199966430664,84.08000183105469,83.94999694824219,3130600
2010-11-18,85.75,84.55999755859375,84.83999633789062,85.55000305175781,3576400
2010-11-19,85.55000305175781,84.72000122070312,85.52999877929688,85.01000213623047,3221300
2010-11-22,85.05999755859375,83.97000122070312,84.66000366210938,84.9000015258789,2976300
2010-11-23,84.54000091552734,83.13999938964844,83.91000366210938,83.58999633789062,3933200
2010-11-24,84.80999755859375,84.08000183105469,84.48999786376953,84.66000366210938,3857600
2010-11-26,85.06999969482422,83.91999816894531,84.45999908447266,84.4000015258789,1661300
2010-11-29,84.37999725341797,83.0,83.69999694824219,84.22000122070312,3590000
2010-11-30,84.30000305175781,83.02999877929688,83.25,83.9800033569336,3463500
2010-12-01,86.7300033569336,85.4000015258789,85.41999816894531,86.05000305175781,5153700
2010-12-02,87.12999725341797,86.1500015258789,86.23999786376953,86.51000213623047,4257900
2010-12-03,87.23999786376953,85.80999755859375,86.05999755859375,86.94000244140625,2910700
2010-12-06,87.41999816894531,86.62000274658203,87.0,86.87999725341797,3165400
2010-12-07,87.06999969482422,83.80999755859375,86.68000030517578,84.19000244140625,10359600
2010-12-08,84.81999969482422,83.2300033569336,83.2300033569336,84.68000030517578,5145300
2010-12-09,85.05000305175781,83.72000122070312,84.9800033569336,84.11000061035156,3598100
2010-12-10,84.41999816894531,83.75,84.3499984741211,84.31999969482422,4453200
2010-12-13,85.72000122070312,84.43000030517578,84.54000091552734,85.30000305175781,4264300
2010-12-14,85.91000366210938,85.0199966430664,85.2300033569336,85.83999633789062,2873400
2010-12-15,87.0,85.44999694824219,85.83999633789062,85.80999755859375,4758500
2010-12-16,86.58000183105469,85.1500015258789,85.88999938964844,86.4000015258789,2670600
2010-12-17,86.6500015258789,85.9000015258789,86.38999938964844,86.37000274658203,3655800
2010-12-20,87.81999969482422,86.11000061035156,86.5999984741211,87.33999633789062,4002600
2010-12-21,87.5999984741211,86.2300033569336,87.5199966430664,86.52999877929688,3265900
2010-12-22,86.9000015258789,85.83000183105469,86.41000366210938,86.72000122070312,2396800
2010-12-23,86.86000061035156,86.2300033569336,86.79000091552734,86.47000122070312,1890200
2010-12-27,87.25,86.0,86.37999725341797,87.01000213623047,1585500
2010-12-28,87.41999816894531,86.44000244140625,87.01000213623047,86.73999786376953,1769700
2010-12-29,87.19999694824219,86.55000305175781,86.83999633789062,86.76000213623047,1666800
2010-12-30,87.02999877929688,86.37000274658203,86.77999877929688,86.54000091552734,1502900
2010-12-31,86.9800033569336,86.01000213623047,86.52999877929688,86.30000305175781,1791500
2011-01-03,87.33000183105469,86.73999786376953,86.75,86.79000091552734,2632800
2011-01-04,87.27999877929688,86.27999877929688,87.0,86.66999816894531,2644100
2011-01-05,87.9000015258789,86.12000274658203,86.29000091552734,86.66999816894531,4081300
2011-01-06,87.19000244140625,85.62999725341797,86.86000061035156,86.13999938964844,3452600
2011-01-07,87.30999755859375,85.94999694824219,86.55000305175781,86.2300033569336,3355500
2011-01-10,87.33000183105469,85.72000122070312,85.72000122070312,87.1500015258789,3475200
2011-01-11,88.33999633789062,87.33000183105469,87.33000183105469,87.73999786376953,3024400
2011-01-12,88.76000213623047,87.91999816894531,88.0199966430664,88.66000366210938,2732900
2011-01-13,88.87000274658203,87.76000213623047,88.47000122070312,88.04000091552734,2351900
2011-01-14,88.11000061035156,87.44999694824219,87.73999786376953,88.0999984741211,2094300
2011-01-18,88.5,87.70999908447266,87.83999633789062,88.13999938964844,2323700
2011-01-19,88.73999786376953,87.66000366210938,88.25,87.95999908447266,2302200
2011-01-20,88.37999725341797,87.25,87.86000061035156,88.04000091552734,2167400
2011-01-21,89.38999938964844,88.37000274658203,88.66000366210938,89.29000091552734,3911300
2011-01-24,90.5,89.05999755859375,89.20999908447266,90.31999969482422,6319600
2011-01-25,89.5,87.19999694824219,89.4000015258789,88.5,7480800
2011-01-26,89.72000122070312,88.43000030517578,88.58000183105469,89.56999969482422,4097800
2011-01-27,90.29000091552734,89.0199966430664,89.19999694824219,89.19000244140625,3282400
2011-01-28,89.69000244140625,87.25,89.43000030517578,87.44000244140625,4927600
2011-01-31,88.19000244140625,87.30999755859375,87.93000030517578,87.91999816894531,4116500
2011-02-01,88.30000305175781,87.44000244140625,88.0199966430664,87.79000091552734,3995200
2011-02-02,88.44999694824219,87.68000030517578,87.68000030517578,87.75,2892600
2011-02-03,88.2699966430664,87.55000305175781,87.81999969482422,87.94999694824219,1982200
2011-02-04,88.38999938964844,87.6500015258789,87.91999816894531,88.29000091552734,1973900
2011-02-07,89.25,87.80999755859375,88.16999816894531,88.79000091552734,2621700
2011-02-08,89.5,88.77999877929688,88.97000122070312,89.47000122070312,2708000
2011-02-09,90.83999633789062,89.6500015258789,89.66999816894531,90.77999877929688,4786500
2011-02-10,90.68000030517578,89.95999908447266,90.23999786376953,90.45999908447266,2787500
2011-02-11,91.94999694824219,90.05999755859375,90.33999633789062,91.80000305175781,3410000
2011-02-14,92.30000305175781,91.72000122070312,91.72000122070312,91.9000015258789,3418500
2011-02-15,92.13999938964844,91.0,91.5199966430664,92.0,2971900
2011-02-16,92.94999694824219,91.44999694824219,91.45999908447266,92.33000183105469,3906500
2011-02-17,92.95999908447266,92.0199966430664,92.13999938964844,92.7300033569336,3134200
2011-02-18,92.97000122070312,92.05000305175781,92.7300033569336,92.95999908447266,3435200
2011-02-22,93.6500015258789,91.81999969482422,92.7300033569336,92.0,5032300
2011-02-23,92.58000183105469,89.87000274658203,92.56999969482422,90.26000213623047,5360900
2011-02-24,90.7300033569336,89.2699966430664,90.43000030517578,90.02999877929688,3995700
2011-02-25,90.66999816894531,89.69000244140625,89.75,90.25,2859500
2011-02-28,92.63999938964844,91.0999984741211,91.9000015258789,92.2300033569336,4797400
2011-03-01,92.3499984741211,90.44000244140625,92.19000244140625,90.45999908447266,4008100
2011-03-02,92.19999694824219,90.23999786376953,90.23999786376953,91.31999969482422,2809500
2011-03-03,93.4000015258789,91.8499984741211,91.8499984741211,92.80999755859375,3061100
2011-03-04,93.29000091552734,91.3499984741211,92.70999908447266,92.19000244140625,2770400
2011-03-07,93.55000305175781,92.0199966430664,92.58000183105469,92.4000015258789,3790500
2011-03-08,94.16000366210938,92.30000305175781,92.37000274658203,93.75,3623700
2011-03-09,93.73999786376953,92.58000183105469,93.5199966430664,93.16999816894531,2117900
2011-03-10,92.31999969482422,90.0,92.31999969482422,90.01000213623047,5098400
2011-03-11,92.05000305175781,89.70999908447266,89.70999908447266,91.61000061035156,3513000
2011-03-14,91.20999908447266,89.9000015258789,91.20999908447266,91.0199966430664,3549000
2011-03-15,90.08999633789062,88.05999755859375,89.05000305175781,89.5,5273500
2011-03-16,89.23999786376953,86.91000366210938,89.05999755859375,87.55000305175781,6387500
2011-03-17,88.97000122070312,88.05000305175781,88.58999633789062,88.69000244140625,3581300
2011-03-18,90.0999984741211,88.52999877929688,89.72000122070312,88.9800033569336,4823200
2011-03-21,91.80000305175781,90.16999816894531,90.2699966430664,90.94999694824219,3576000
2011-03-22,91.4800033569336,90.41000366210938,90.95999908447266,90.69999694824219,2067100
2011-03-23,92.66000366210938,90.5999984741211,90.62000274658203,92.13999938964844,3978100
2011-03-24,92.9800033569336,91.88999938964844,92.61000061035156,92.58000183105469,2595800
2011-03-25,92.95999908447266,92.12999725341797,92.87000274658203,92.2699966430664,2748500
2011-03-28,92.81999969482422,92.12000274658203,92.41999816894531,92.12000274658203,2414300
2011-03-29,92.9000015258789,91.9000015258789,92.2699966430664,92.83999633789062,2221400
2011-03-30,93.16000366210938,92.33000183105469,92.83999633789062,92.47000122070312,3566500
2011-03-31,93.66999816894531,92.36000061035156,92.41000366210938,93.5,3202900
2011-04-01,94.33000183105469,92.62000274658203,93.52999877929688,93.12999725341797,3546700
2011-04-04,93.83000183105469,92.68000030517578,92.68000030517578,93.63999938964844,1956600
2011-04-05,94.0,93.0199966430664,93.51000213623047,93.38999938964844,2253400
2011-04-06,94.0999984741211,93.22000122070312,93.94000244140625,93.81999969482422,2498400
2011-04-07,93.93000030517578,92.5999984741211,93.51000213623047,93.19000244140625,3428700
2011-04-08,93.75,92.62000274658203,93.58999633789062,93.22000122070312,2462700
2011-04-11,94.63999938964844,93.4000015258789,93.58999633789062,93.80000305175781,3221500
2011-04-12,93.2699966430664,92.02999877929688,93.19999694824219,92.37000274658203,3894500
2011-04-13,93.25,92.55000305175781,93.06999969482422,92.86000061035156,2834700
2011-04-14,93.22000122070312,91.75,92.43000030517578,92.94000244140625,2290200
2011-04-15,93.13999938964844,91.9800033569336,92.88999938964844,92.81999969482422,3110700
2011-04-18,91.94000244140625,90.58000183105469,91.94000244140625,91.44999694824219,3639300
2011-04-19,92.02999877929688,91.47000122070312,91.6500015258789,91.86000061035156,2435100
2011-04-20,94.41999816894531,92.93000030517578,92.97000122070312,93.76000213623047,3635400
2011-04-21,94.43000030517578,93.6500015258789,94.08999633789062,93.91999816894531,2926600
2011-04-25,94.31999969482422,93.2699966430664,93.91000366210938,94.12000274658203,2187100
2011-04-26,96.58999633789062,94.38999938964844,95.01000213623047,95.94000244140625,8004300
2011-04-27,96.54000091552734,95.37999725341797,95.66999816894531,96.47000122070312,3774200
2011-04-28,97.30000305175781,96.08999633789062,96.11000061035156,97.2300033569336,3597800
2011-04-29,97.5,96.86000061035156,96.91999816894531,97.20999908447266,3086000
2011-05-02,97.94999694824219,96.6500015258789,97.58000183105469,96.91999816894531,3025000
2011-05-03,97.5,96.58000183105469,96.93000030517578,96.83000183105469,2938700
2011-05-04,97.0,95.73999786376953,96.55000305175781,96.19999694824219,3226100
2011-05-05,96.27999877929688,94.4000015258789,95.61000061035156,94.91999816894531,4159700
2011-05-06,96.83000183105469,95.36000061035156,95.7300033569336,95.5999984741211,3666500
2011-05-09,96.45999908447266,95.30000305175781,95.30000305175781,95.98999786376953,2039000
2011-05-10,96.43000030517578,95.62999725341797,96.23999786376953,95.70999908447266,3285600
2011-05-11,96.0,94.44000244140625,95.7699966430664,95.5199966430664,3458300
2011-05-12,96.94000244140625,95.11000061035156,95.18000030517578,96.6500015258789,3949300
2011-05-13,97.18000030517578,95.19000244140625,96.61000061035156,96.01000213623047,2918900
2011-05-16,96.2300033569336,95.2699966430664,95.54000091552734,95.45999908447266,2605500
2011-05-17,95.45999908447266,93.13999938964844,95.27999877929688,93.86000061035156,4845500
2011-05-18,94.18000030517578,92.75,93.72000122070312,93.94000244140625,3340200
2011-05-19,95.0,93.93000030517578,94.33999633789062,94.70999908447266,2385400
2011-05-20,94.6500015258789,93.12999725341797,94.55000305175781,93.55999755859375,3486900
2011-05-23,92.87999725341797,91.76000213623047,92.29000091552734,92.48999786376953,2988900
2011-05-24,92.91999816894531,91.93000030517578,92.91999816894531,91.97000122070312,3218300
2011-05-25,93.02999877929688,91.37999725341797,91.54000091552734,92.69000244140625,2814300
2011-05-26,93.19999694824219,92.02999877929688,92.6500015258789,92.81999969482422,2669200
2011-05-27,93.98999786376953,93.0999984741211,93.45999908447266,93.47000122070312,1987200
2011-05-31,94.68000030517578,93.48999786376953,94.05000305175781,94.37999725341797,3181300
2011-06-01,94.33000183105469,91.33000183105469,94.33000183105469,91.44000244140625,3456200
2011-06-02,92.11000061035156,90.97000122070312,91.3499984741211,91.45999908447266,2745200
2011-06-03,91.2300033569336,90.19000244140625,90.19000244140625,90.69999694824219,3108300
2011-06-06,90.93000030517578,90.23999786376953,90.37999725341797,90.62000274658203,2964500
2011-06-07,91.98999786376953,90.73999786376953,90.86000061035156,90.8499984741211,3049700
2011-06-08,91.3499984741211,90.36000061035156,90.94000244140625,90.91000366210938,3469900
2011-06-09,92.43000030517578,90.98999786376953,91.36000061035156,91.95999908447266,2493300
2011-06-10,91.9000015258789,90.63999938964844,91.44000244140625,90.7300033569336,2765200
2011-06-13,91.87000274658203,90.9000015258789,91.13999938964844,91.30000305175781,2543300
2011-06-14,92.98999786376953,92.04000091552734,92.27999877929688,92.58999633789062,2839100
2011-06-15,92.08000183105469,90.58000183105469,91.69999694824219,91.02999877929688,3407700
2011-06-16,91.87999725341797,90.66000366210938,91.06999969482422,91.58000183105469,2995700
2011-06-17,92.62999725341797,91.52999877929688,92.30000305175781,91.77999877929688,3764100
2011-06-20,92.87000274658203,91.41000366210938,91.41999816894531,92.55999755859375,2026700
2011-06-21,93.79000091552734,92.33000183105469,92.80999755859375,93.43000030517578,2438300
2011-06-22,93.91999816894531,92.72000122070312,93.33000183105469,92.80000305175781,2675400
2011-06-23,92.41999816894531,90.7300033569336,92.04000091552734,92.33999633789062,3804200
2011-06-24,92.52999877929688,90.68000030517578,92.33999633789062,90.88999938964844,4179900
2011-06-27,92.6500015258789,90.83999633789062,91.08000183105469,92.25,2783700
2011-06-28,93.0199966430664,92.41999816894531,92.62999725341797,93.0199966430664,2730000
2011-06-29,93.63999938964844,92.68000030517578,93.41999816894531,93.11000061035156,3071700
2011-06-30,95.05999755859375,93.3499984741211,93.37999725341797,94.8499984741211,4201800
2011-07-01,96.94999694824219,94.83000183105469,94.83000183105469,96.66999816894531,4659700
2011-07-05,96.86000061035156,96.05999755859375,96.4000015258789,96.13999938964844,3064200
2011-07-06,97.5,96.0999984741211,96.12000274658203,97.23999786376953,3704100
2011-07-07,98.19000244140625,97.16999816894531,97.7300033569336,97.97000122070312,3312100
2011-07-08,97.66999816894531,96.98999786376953,97.12000274658203,97.62000274658203,3014900
2011-07-11,97.0,96.05999755859375,96.44999694824219,96.55999755859375,4510200
2011-07-12,97.22000122070312,95.80000305175781,97.11000061035156,95.87999725341797,4578100
2011-07-13,97.30000305175781,96.02999877929688,96.08999633789062,96.19000244140625,2816100
2011-07-14,95.77999877929688,94.55999755859375,94.81999969482422,94.9800033569336,5397100
2011-07-15,95.62999725341797,94.72000122070312,95.19999694824219,95.47000122070312,3924000
2011-07-18,95.12000274658203,93.70999908447266,95.0999984741211,94.5999984741211,2951400
2011-07-19,94.94000244140625,93.37999725341797,94.94000244140625,94.2699966430664,4756900
2011-07-20,94.91999816894531,94.1500015258789,94.83000183105469,94.25,2808000
2011-07-21,96.08999633789062,94.5,95.01000213623047,95.83999633789062,3540400
2011-07-22,96.37999725341797,95.11000061035156,96.08999633789062,95.37999725341797,2846200
2011-07-25,95.52999877929688,93.9000015258789,94.83999633789062,95.06999969482422,3438600
2011-07-26,92.5,89.55999755859375,91.91999816894531,89.93000030517578,11432000
2011-07-27,89.72000122070312,87.75,89.69000244140625,88.08000183105469,6658400
2011-07-28,88.72000122070312,87.41000366210938,88.19000244140625,87.56999969482422,4285900
2011-07-29,87.70999908447266,86.5999984741211,86.94000244140625,87.13999938964844,4883800
