Date,High_SPG,Low_SPG,Open_SPG,Close_SPG,Volume_SPG
2007-04-11,106.58795166015625,103.04244232177734,104.85232543945312,103.89633178710938,1587794
2007-04-12,103.6364517211914,102.55052947998047,103.0702896118164,103.21878814697266,1007819
2007-04-13,105.15860748291016,102.39273834228516,103.21878814697266,104.97297668457031,972156
2007-04-16,105.34423828125,104.0169906616211,105.0193862915039,104.25830841064453,1264783
2007-04-17,106.31878662109375,104.09124755859375,104.60172271728516,106.30950927734375,1283531
2007-04-18,106.34663391113281,105.54843139648438,106.30950927734375,105.6783676147461,1281376
2007-04-19,105.68765258789062,104.44393920898438,105.68765258789062,105.14933013916016,1404309
2007-04-20,107.07986450195312,105.71549224853516,106.64363861083984,106.19812774658203,1369616
2007-04-23,108.70411682128906,106.19812774658203,106.19812774658203,108.46279907226562,1258534
2007-04-24,109.2888412475586,107.005615234375,108.69483184814453,107.42327880859375,1009219
2007-04-25,109.03824615478516,106.2259750366211,108.09153747558594,107.38615417480469,1469601
2007-04-26,108.40711212158203,106.56938934326172,107.3397445678711,107.5160903930664,878421
2007-04-27,109.04753112792969,107.2376480102539,107.5160903930664,108.68555450439453,1078928
2007-04-30,109.75291442871094,106.9592056274414,109.223876953125,106.99633026123047,1571094
2007-05-01,107.27477264404297,103.9613037109375,107.014892578125,105.24214172363281,2011974
2007-05-02,107.19123840332031,105.20501708984375,105.78046417236328,106.9592056274414,1261336
2007-05-03,107.66459655761719,106.7271728515625,107.66459655761719,106.86639404296875,875188
2007-05-04,107.7945327758789,104.89872741699219,107.67387390136719,105.20501708984375,1110389
2007-05-07,106.69004821777344,105.353515625,106.69004821777344,105.73405456542969,765184
2007-05-08,105.31639099121094,103.81279754638672,105.31639099121094,103.85920715332031,1408296
2007-05-09,106.31878662109375,103.42298126220703,103.42298126220703,105.65052795410156,1748330
2007-05-10,105.5762710571289,103.25591278076172,104.88016510009766,103.25591278076172,1817392
2007-05-11,105.0101089477539,103.76639556884766,104.41609191894531,104.40681457519531,1296029
2007-05-14,105.1122055053711,103.19094848632812,104.39752960205078,103.27447509765625,1073649
2007-05-15,103.50651550292969,100.49005126953125,102.8568115234375,100.72208404541016,1852732
2007-05-16,101.00981140136719,98.21610260009766,100.70352172851562,99.00502014160156,1766753
2007-05-17,98.689453125,96.29484558105469,98.47598266601562,96.7496337890625,1962090
2007-05-18,96.99095153808594,94.63346862792969,96.82388305664062,95.88645935058594,2509096
2007-05-21,97.84484100341797,95.84004974365234,95.8771743774414,96.6939468383789,2119393
2007-05-22,99.22777557373047,96.81460571289062,97.15801239013672,98.4110107421875,1850361
2007-05-23,99.37628173828125,96.29484558105469,98.4110107421875,96.34124755859375,1432322
2007-05-24,96.7589111328125,92.94424438476562,96.15562438964844,93.89095306396484,2164429
2007-05-25,96.28556060791016,94.12298583984375,94.64274597167969,94.55921173095703,1483392
2007-05-29,99.08855438232422,95.45951080322266,95.45951080322266,97.82627868652344,2009927
2007-05-30,100.93555450439453,98.03047180175781,99.17208862304688,100.93555450439453,2549607
2007-05-31,101.44603729248047,99.11639404296875,100.89842987060547,100.22088623046875,1727643
2007-06-01,100.77777099609375,99.33914947509766,100.22088623046875,100.25801086425781,944897
2007-06-04,101.43675231933594,99.77537536621094,100.0259780883789,100.87059020996094,871956
2007-06-05,101.02837371826172,98.31819152832031,100.8613052368164,98.32747650146484,1578959
2007-06-06,98.33675384521484,96.81460571289062,98.33675384521484,97.22298431396484,1218993
2007-06-07,97.22298431396484,92.8235855102539,96.7589111328125,93.34334564208984,2518039
2007-06-08,94.52208709716797,92.35023498535156,93.1484375,94.46640014648438,1874065
2007-06-11,93.0927505493164,91.477783203125,92.62867736816406,92.2667007446289,1806187
2007-06-12,91.79335021972656,89.43586730957031,91.40352630615234,89.85353088378906,2656595
2007-06-13,92.73077392578125,89.98346710205078,90.26190948486328,92.68436431884766,2643450
2007-06-14,93.27838134765625,90.6517333984375,91.56130981445312,91.11580657958984,2223149
2007-06-15,92.94424438476562,91.57059478759766,91.9882583618164,92.01610565185547,2044728
2007-06-18,92.00682067871094,89.77928161621094,91.73766326904297,89.77928161621094,1663429
2007-06-19,90.71670532226562,88.82328796386719,89.78855895996094,90.71670532226562,1733030
2007-06-20,90.81879425048828,88.53556823730469,90.67958068847656,88.89754486083984,2371402
2007-06-21,89.20382690429688,86.56790161132812,88.35922241210938,88.96250915527344,2390364
2007-06-22,89.33377075195312,87.22688293457031,88.31281280517578,88.12718200683594,1836463
2007-06-25,88.54484558105469,85.29634857177734,88.12718200683594,86.13167572021484,2006264
2007-06-26,86.87419128417969,85.18496704101562,85.63047790527344,86.04814147949219,2452208
2007-06-27,89.46370697021484,84.57239532470703,84.95293426513672,89.29664611816406,2344574
2007-06-28,90.17838287353516,87.62598419189453,89.23167419433594,87.62598419189453,2028782
2007-06-29,89.05532836914062,85.45413208007812,87.85802459716797,86.35443115234375,3116869
2007-07-02,89.91850280761719,86.90203857421875,86.90203857421875,89.58436584472656,2248253
2007-07-03,90.64244842529297,88.09005737304688,90.54035949707031,88.3777847290039,1441373
2007-07-05,92.3223876953125,87.19904327392578,88.3777847290039,89.74214935302734,1687024
2007-07-06,90.01131439208984,88.33137512207031,89.74214935302734,89.0460433959961,1074619
2007-07-09,89.40802001953125,87.79305267333984,89.40802001953125,88.7583236694336,986055
2007-07-10,88.34993743896484,84.94364929199219,87.92298889160156,85.21281433105469,2333369
2007-07-11,85.01790618896484,83.12449645996094,84.96221923828125,84.68376922607422,2251808
2007-07-12,86.29874420166016,84.48886108398438,85.22209930419922,86.2244873046875,1459042
2007-07-13,87.79305267333984,85.4355697631836,86.30802154541016,87.49604797363281,1175034
2007-07-16,89.89994049072266,87.57029724121094,88.24784088134766,87.59814453125,1704155
2007-07-17,88.17359161376953,86.13167572021484,88.155029296875,86.88346862792969,1706095
2007-07-18,87.47748565673828,84.52598571777344,86.88346862792969,86.58646392822266,2070586
2007-07-19,88.22927856445312,86.31730651855469,86.70712280273438,87.26400756835938,1097891
2007-07-20,87.23616790771484,84.67449188232422,87.23616790771484,85.07359313964844,2335200
2007-07-23,86.08526611328125,84.17329406738281,85.83467102050781,84.26610565185547,1512590
2007-07-24,84.74874114990234,82.62329864501953,83.37509155273438,82.98526763916016,2547452
2007-07-25,84.91580963134766,81.43527221679688,84.10832214355469,82.74395751953125,2305140
2007-07-26,82.74395751953125,79.17988586425781,82.74395751953125,81.33317565917969,4650792
2007-07-27,83.36580657958984,78.79934692382812,79.76461791992188,78.79934692382812,3988717
2007-07-30,83.12449645996094,77.99185943603516,83.12449645996094,80.14514923095703,2943727
2007-07-31,84.06192016601562,80.14514923095703,82.8367691040039,80.31221771240234,2986501
2007-08-01,80.6741943359375,76.66461944580078,80.05233764648438,80.47928619384766,3318346
2007-08-02,82.29844665527344,80.03377532958984,81.20323944091797,81.06401824951172,2254933
2007-08-03,81.67658996582031,78.77149963378906,80.95263671875,78.92000579833984,3077004
2007-08-06,82.14994049072266,78.44664764404297,80.7298812866211,81.89006042480469,3056210
2007-08-07,83.90413665771484,80.27509307861328,81.24964141845703,82.58616638183594,2628259
2007-08-08,89.56580352783203,80.98976135253906,80.98976135253906,88.2107162475586,3881298
2007-08-09,89.81640625,83.9969482421875,87.67239379882812,89.12957763671875,3588779
2007-08-10,88.47059631347656,84.17329406738281,87.44963836669922,84.45173645019531,2782545
2007-08-13,86.38227844238281,84.08975982666016,86.2244873046875,84.7858657836914,1858442
2007-08-14,84.41461181640625,82.20562744140625,84.28466796875,82.57688903808594,2800215
2007-08-15,84.11760711669922,79.281982421875,82.26132202148438,79.53257751464844,2225519
2007-08-16,82.60472869873047,77.96401977539062,78.05683135986328,81.5559310913086,3484161
2007-08-17,88.90682220458984,82.72538757324219,83.53287506103516,84.95293426513672,3137232
2007-08-20,87.33826446533203,83.97838592529297,84.94364929199219,86.92060089111328,2439495
2007-08-21,87.69095611572266,85.79754638671875,85.9924545288086,87.61670684814453,1193566
2007-08-22,89.92778015136719,87.45892333984375,88.40562438964844,89.38018035888672,1816961
2007-08-23,90.49394989013672,87.3846664428711,89.48226928710938,88.1086196899414,1652439
2007-08-24,87.98796081542969,86.13167572021484,87.98796081542969,87.2732925415039,1189364
2007-08-27,87.5610122680664,85.25922393798828,87.31041717529297,85.25922393798828,1002324
2007-08-28,85.00862121582031,81.509521484375,84.92508697509766,81.58377838134766,2023934
2007-08-29,84.52598571777344,81.31461334228516,81.81581115722656,84.4981460571289,1311974
2007-08-30,86.31730651855469,83.4400634765625,84.04335021972656,85.97389221191406,1311328
2007-08-31,89.259521484375,85.97389221191406,86.52149963378906,88.0993423461914,2152901
2007-09-04,91.487060546875,86.91131591796875,88.41490936279297,90.33616638183594,1781191
2007-09-05,89.83496856689453,86.79065704345703,89.65862274169922,87.33826446533203,1973295
2007-09-06,88.61910247802734,85.79754638671875,87.29185485839844,88.41490936279297,1117931
2007-09-07,87.15263366699219,85.28706359863281,86.75353240966797,85.50054168701172,1411097
2007-09-10,86.7720947265625,83.96910095214844,86.06670379638672,85.38916015625,1240757
2007-09-11,87.29185485839844,85.92748260498047,86.12239837646484,87.19904327392578,1312513
2007-09-12,88.7583236694336,86.37299346923828,86.96700286865234,88.12718200683594,1283423
2007-09-13,90.72598266601562,88.70262908935547,89.259521484375,89.36161041259766,1996783
2007-09-14,89.41730499267578,87.8765869140625,88.34066009521484,89.25023651123047,1057811
2007-09-17,89.268798828125,87.3197021484375,88.58197021484375,88.32209777832031,958581
2007-09-18,92.72148895263672,88.4798812866211,88.63766479492188,92.56370544433594,2613713
2007-09-19,95.5987319946289,92.80502319335938,92.8143081665039,94.15083312988281,2010574
2007-09-20,93.74244689941406,92.12747955322266,93.4268798828125,92.41520690917969,1281376
2007-09-21,93.74244689941406,92.41520690917969,92.8143081665039,92.69364929199219,1978898
2007-09-24,94.94903564453125,92.67508697509766,92.78646087646484,94.60562133789062,1148207
2007-09-25,94.79125213623047,90.95802307128906,94.08586120605469,91.23646545410156,1917377
2007-09-26,92.5451431274414,90.0391616821289,91.42208862304688,91.86759948730469,1284500
2007-09-27,93.58466339111328,91.99754333496094,92.6379623413086,92.75861358642578,947914
2007-09-28,93.1948471069336,91.60771942138672,92.24813842773438,92.8143081665039,1683038
2007-10-01,94.67059326171875,92.51730346679688,93.26909637451172,94.5406494140625,1604386
2007-10-02,97.54783630371094,94.79125213623047,95.0882568359375,97.45502471923828,1659335
2007-10-03,98.43885040283203,96.50831604003906,97.05592346191406,97.13017272949219,1378559
2007-10-04,98.89364624023438,96.1927490234375,97.28795623779297,98.72657775878906,1218131
2007-10-05,101.16759490966797,98.49454498291016,99.07926940917969,100.65711212158203,2068970
2007-10-08,99.58975219726562,97.37149047851562,99.58975219726562,97.94693756103516,1266292
2007-10-09,99.8589096069336,96.12777709960938,98.16969299316406,99.35771179199219,1748114
2007-10-10,99.71041107177734,97.45502471923828,99.45980834960938,98.94933319091797,1153701
2007-10-11,99.40412139892578,96.71250915527344,99.26490020751953,97.32508087158203,1558165
2007-10-12,98.03047180175781,96.39693450927734,97.68705749511719,96.92597961425781,1181391
2007-10-15,97.22298431396484,93.31550598144531,96.50831604003906,93.81670379638672,2438202
2007-10-16,93.9744873046875,91.56130981445312,93.78885650634766,92.39664459228516,2032014
2007-10-17,94.22508239746094,90.26190948486328,93.93736267089844,92.591552734375,1277174
2007-10-18,94.17867279052734,90.45682525634766,92.18316650390625,93.22268676757812,1303463
2007-10-19,92.90711975097656,89.0460433959961,92.58226776123047,89.42658233642578,1818901
2007-10-22,91.00442504882812,86.79994201660156,88.20143127441406,90.6053237915039,1298722
2007-10-23,93.21340942382812,90.0484390258789,91.21790313720703,91.52418518066406,1662244
2007-10-24,91.37568664550781,88.28496551513672,90.79095458984375,90.75382995605469,1189364
2007-10-25,92.48017120361328,89.66790008544922,91.51490783691406,91.39424896240234,1527674
2007-10-26,93.13915252685547,90.05772399902344,92.15532684326172,91.40352630615234,1583053
2007-10-29,93.40831756591797,90.81879425048828,91.79335021972656,92.15532684326172,1928259
2007-10-30,96.88885498046875,91.93257141113281,92.27598571777344,95.0325698852539,2658319
2007-10-31,97.09304809570312,94.0394515991211,95.78436279296875,96.83316802978516,2719408
2007-11-01,96.44334411621094,92.9164047241211,95.46879577636719,93.2041244506836,2565661
2007-11-02,93.90951538085938,90.21550750732422,93.63107299804688,92.0439453125,2392196
2007-11-05,92.76789855957031,90.08556365966797,90.95802307128906,90.9765853881836,1511082
2007-11-06,91.9882583618164,88.86969757080078,90.95802307128906,91.7098159790039,1481668
2007-11-07,90.54963684082031,87.86730194091797,89.89065551757812,87.86730194091797,1993550
2007-11-08,88.99964141845703,86.41940307617188,87.50532531738281,88.24784088134766,3016453
2007-11-09,87.72808074951172,85.38916015625,86.78137969970703,86.09455108642578,2433784
2007-11-12,89.01820373535156,85.42628479003906,85.42628479003906,86.92987823486328,1794443
2007-11-13,92.11820220947266,87.49604797363281,88.17359161376953,91.97897338867188,2081145
2007-11-14,93.23197174072266,90.44754028320312,92.02538299560547,90.68885803222656,1812759
2007-11-15,91.10652160644531,88.08077239990234,89.61221313476562,89.82568359375,2002601
2007-11-16,91.36640167236328,86.57718658447266,91.36640167236328,87.53317260742188,2745913
2007-11-19,87.39395141601562,84.38676452636719,87.18975830078125,84.67449188232422,3396351
2007-11-20,86.60502624511719,80.36790466308594,84.41461181640625,82.57688903808594,2899445
2007-11-21,84.2289810180664,79.48617553710938,82.60472869873047,83.28227996826172,2562536
2007-11-23,84.81371307373047,83.07808685302734,83.53287506103516,84.2289810180664,1620655
2007-11-26,83.89485168457031,79.6161117553711,82.91101837158203,79.85742950439453,4104109
2007-11-27,84.16401672363281,79.95952606201172,80.43287658691406,84.16401672363281,3523272
2007-11-28,89.43586730957031,84.62808227539062,84.62808227539062,88.55413055419922,3780667
2007-11-29,89.73287200927734,86.66072082519531,88.08077239990234,88.55413055419922,2733954
2007-11-30,92.84214782714844,89.4915542602539,89.4915542602539,91.37568664550781,3533830
2007-12-03,91.39424896240234,89.00891876220703,90.54963684082031,90.25263214111328,1895828
2007-12-04,90.17838287353516,87.24544525146484,89.5379638671875,87.6538314819336,2068000
2007-12-05,90.55892181396484,87.83946228027344,88.97179412841797,90.16909790039062,1913390
2007-12-06,92.48017120361328,89.62149047851562,90.0391616821289,92.48017120361328,1614083
2007-12-07,93.58466339111328,90.24334716796875,93.27838134765625,90.6053237915039,1705017
2007-12-10,92.96280670166016,89.64006042480469,90.51251220703125,92.8143081665039,1310789
2007-12-11,94.65203094482422,87.25473022460938,93.13915252685547,87.61670684814453,2689025
2007-12-12,92.71221160888672,87.74664306640625,89.76071166992188,89.13886260986328,2593458
2007-12-13,89.05532836914062,85.89964294433594,88.52628326416016,88.05293273925781,2068216
2007-12-14,89.0460433959961,85.45413208007812,86.55862426757812,85.55622863769531,3019685
2007-12-17,85.12928009033203,81.93647003173828,85.01790618896484,82.36341857910156,3132276
2007-12-18,84.41461181640625,81.34246063232422,83.06880187988281,83.32868194580078,2725119
2007-12-19,84.35892486572266,81.79724884033203,84.08975982666016,82.92958068847656,2166153
2007-12-20,84.3218002319336,81.57449340820312,83.37509155273438,82.14066314697266,2397583
2007-12-21,84.23826599121094,82.79035949707031,82.9388656616211,83.62568664550781,2161197
2007-12-24,87.23616790771484,83.9969482421875,84.2289810180664,86.97628784179688,642358
2007-12-26,86.7720947265625,84.26610565185547,86.28018188476562,84.74874114990234,1146806
2007-12-27,84.46102142333984,81.11970520019531,83.84844207763672,81.89006042480469,2283484
2007-12-28,82.87389373779297,79.6161117553711,82.60472869873047,80.83197784423828,2290703
2007-12-31,81.2310791015625,79.3469467163086,80.41431427001953,80.6185073852539,2320547
2008-01-02,81.33317565917969,78.4559326171875,80.7206039428711,79.70892333984375,2229398
2008-01-03,80.93407440185547,77.58348083496094,80.01521301269531,77.8990478515625,2477420
2008-01-04,77.44425964355469,73.2490463256836,77.30503845214844,73.84306335449219,5350684
2008-01-07,76.1819839477539,72.47869110107422,74.43707275390625,75.38378143310547,3047267
2008-01-08,77.92688751220703,71.63407897949219,75.64366149902344,71.81970977783203,3529736
2008-01-09,74.09365844726562,70.06552124023438,71.72689819335938,74.0194091796875,4065645
2008-01-10,77.79695129394531,71.42989349365234,73.32330322265625,75.86641693115234,4233184
2008-01-11,77.2864761352539,73.80593872070312,75.31880950927734,76.13557434082031,4071463
2008-01-14,77.51850891113281,73.80593872070312,76.90593719482422,75.82000732421875,2234354
2008-01-15,74.82689666748047,72.61791229248047,74.27928924560547,73.48108673095703,2731906
2008-01-16,76.07060241699219,72.9613265991211,73.04486083984375,74.55773162841797,2984777
2008-01-17,75.64366149902344,72.48797607421875,74.64126586914062,73.82450103759766,3616899
2008-01-18,75.57868957519531,70.93797302246094,74.48348236083984,72.5807876586914,3393442
2008-01-22,78.65084075927734,69.42510223388672,69.64785766601562,77.58348083496094,6413235
2008-01-23,84.07119750976562,76.10773468017578,76.55323791503906,83.70922088623047,5879482
2008-01-24,83.718505859375,80.4421615600586,82.74395751953125,81.49095916748047,3666353
2008-01-25,83.33796691894531,79.69964599609375,82.1128158569336,80.36790466308594,2867338
2008-01-28,82.37269592285156,78.37239837646484,80.32150268554688,82.21491241455078,2814437
2008-01-29,82.76251983642578,79.91311645507812,82.57688903808594,81.41670989990234,2564260
2008-01-30,84.6095199584961,79.82030487060547,81.2310791015625,80.60922241210938,3029274
2008-01-31,82.95742797851562,78.84575653076172,80.46072387695312,82.95742797851562,3000184
2008-02-01,88.87898254394531,82.92030334472656,82.92030334472656,88.63766479492188,4223702
2008-02-04,88.90682220458984,86.02957916259766,88.64694213867188,87.39395141601562,2992534
2008-02-05,86.02030181884766,82.35413360595703,86.02030181884766,82.51191711425781,3348191
2008-02-06,83.09664916992188,79.82030487060547,82.79035949707031,79.90383911132812,3060089
2008-02-07,81.26820373535156,78.2238998413086,79.30982208251953,81.26820373535156,3122471
2008-02-08,80.85054016113281,76.1912612915039,80.51641082763672,77.83407592773438,2746559
2008-02-11,79.19844818115234,76.20054626464844,77.96401977539062,77.59275817871094,1988594
2008-02-12,80.28437805175781,77.9547348022461,78.27030181884766,79.8852767944336,1931814
2008-02-13,81.43527221679688,77.33287811279297,80.3400650024414,79.0592269897461,2789548
2008-02-14,79.69036102294922,77.82479858398438,79.62539672851562,78.5023422241211,2686547
2008-02-15,78.91072082519531,76.52539825439453,78.34455871582031,78.43737030029297,1982130
2008-02-19,79.87599182128906,76.51611328125,78.66012573242188,77.37928771972656,1546529
2008-02-20,78.86431884765625,76.2376708984375,76.55323791503906,78.86431884765625,1471648
2008-02-21,79.62539672851562,77.063720703125,78.90144348144531,77.71341705322266,2764875
2008-02-22,79.70892333984375,76.62749481201172,78.186767578125,79.70892333984375,2056687
2008-02-25,82.8831787109375,78.20533752441406,79.58826446533203,82.75323486328125,2708095
2008-02-26,82.81820678710938,81.32389831542969,82.26132202148438,82.0107192993164,2684931
2008-02-27,82.48407745361328,80.6741943359375,81.66730499267578,81.4445571899414,1686162
2008-02-28,81.08258056640625,79.5604248046875,80.59994506835938,79.62539672851562,1497075
2008-02-29,79.40264129638672,77.45353698730469,78.88288116455078,77.77838897705078,2068000
2008-03-03,78.81790924072266,76.52539825439453,77.53707122802734,78.81790924072266,3158242
2008-03-04,80.1729965209961,77.51850891113281,77.93617248535156,79.49545288085938,3071186
2008-03-05,81.5559310913086,79.04994201660156,80.395751953125,80.37718963623047,2124780
2008-03-06,80.22868347167969,76.20982360839844,79.82958221435547,76.44186401367188,2515884
2008-03-07,78.59515380859375,75.08677673339844,76.2933578491211,78.07539367675781,2820363
2008-03-10,78.27030181884766,76.09844970703125,78.00114440917969,76.2376708984375,1894105
2008-03-11,83.24514770507812,77.80623626708984,77.80623626708984,82.96670532226562,3644374
2008-03-12,83.89485168457031,80.03377532958984,82.05712890625,80.30294036865234,2848914
2008-03-13,82.49335479736328,77.66700744628906,78.89215850830078,81.96431732177734,2828982
2008-03-14,82.80892181396484,77.87120056152344,82.24275970458984,80.03377532958984,2598199
2008-03-17,82.59545135498047,78.07539367675781,78.76222229003906,81.500244140625,2700015
2008-03-18,86.67928314208984,82.6697006225586,84.61880493164062,86.67928314208984,3508080
2008-03-19,88.17359161376953,84.59095764160156,88.17359161376953,84.84156036376953,3669262
2008-03-20,88.3870620727539,83.29155731201172,85.28706359863281,88.19215393066406,3290872
2008-03-24,89.35233306884766,85.98316955566406,88.45203399658203,86.1595230102539,4068769
2008-03-25,88.61910247802734,85.62120056152344,86.02030181884766,88.45203399658203,2928967
2008-03-26,88.58197021484375,86.92987823486328,88.164306640625,87.26400756835938,2202570
2008-03-27,89.72358703613281,86.88346862792969,87.63526916503906,87.11550903320312,2500692
2008-03-28,87.75592803955078,85.39844512939453,87.01341247558594,85.70472717285156,2188671
2008-03-31,88.36849975585938,85.31491088867188,86.2244873046875,86.23377227783203,2612636
2008-04-01,92.57299041748047,86.79994201660156,87.9322738647461,92.5451431274414,3389133
2008-04-02,94.5870590209961,91.17149353027344,92.8143081665039,93.58466339111328,3272664
2008-04-03,95.89574432373047,92.40592193603516,93.1948471069336,95.77508544921875,3281606
2008-04-04,95.73795318603516,92.78646087646484,95.73795318603516,93.06490325927734,2601431
2008-04-07,94.7634048461914,92.11820220947266,94.02088928222656,93.35263061523438,1476712
2008-04-08,93.35263061523438,91.57987976074219,93.35263061523438,91.94184875488281,2054963
2008-04-09,92.3223876953125,89.36161041259766,92.17388916015625,90.00202941894531,1577666
2008-04-10,91.85832214355469,89.06460571289062,89.62149047851562,91.19933319091797,2278205
2008-04-11,91.63556671142578,89.56580352783203,90.29904174804688,90.01131439208984,1328459
2008-04-14,90.67958068847656,89.07389068603516,89.78855895996094,89.11101531982422,1335247
2008-04-15,90.50322723388672,88.45203399658203,89.5472412109375,90.50322723388672,1758350
2008-04-16,94.33646392822266,90.80951690673828,91.44993591308594,94.12298583984375,1968123
2008-04-17,94.43855285644531,92.56370544433594,93.1020278930664,94.16011047363281,1746713
2008-04-18,96.62897491455078,94.5406494140625,95.47808074951172,95.11610412597656,1723333
2008-04-21,95.45023345947266,93.1484375,94.71699523925781,93.49185180664062,1034323
2008-04-22,94.11370849609375,92.0903549194336,93.66819763183594,92.69364929199219,1310035
2008-04-23,95.44094848632812,92.57299041748047,94.07658386230469,94.66130828857422,1151439
2008-04-24,97.34364318847656,94.32717895507812,94.32717895507812,96.82388305664062,1567969
2008-04-25,97.45502471923828,95.84004974365234,97.45502471923828,97.0837631225586,1619039
2008-04-28,97.45502471923828,95.83077239990234,97.45502471923828,96.5268783569336,1379205
2008-04-29,97.2508316040039,93.705322265625,97.2508316040039,94.1972427368164,1586501
2008-04-30,95.7008285522461,92.61011505126953,93.95592498779297,92.68436431884766,1662567
2008-05-01,96.02568054199219,92.5358657836914,92.80502319335938,95.5894546508789,1879559
2008-05-02,98.48526000976562,95.79364776611328,97.6313705444336,96.33197021484375,2455440
2008-05-05,96.58256530761719,94.70771789550781,95.06040954589844,96.22987365722656,1086255
2008-05-06,97.39005279541016,94.49424743652344,94.77268981933594,97.37149047851562,1646837
2008-05-07,97.48286437988281,93.2041244506836,97.34364318847656,93.38975524902344,1665907
2008-05-08,94.23436737060547,92.0903549194336,93.36190795898438,93.16699981689453,1118039
2008-05-09,93.63107299804688,91.58915710449219,92.51730346679688,92.37808227539062,1146375
2008-05-12,94.18795776367188,92.06250762939453,93.93736267089844,94.0301742553711,1450207
2008-05-13,95.0418472290039,92.73077392578125,94.93047332763672,93.55682373046875,1432861
2008-05-14,95.11610412597656,93.51969146728516,93.54753875732422,94.5406494140625,1259935
2008-05-15,96.22058868408203,93.78885650634766,94.23436737060547,96.22058868408203,1013314
2008-05-16,96.44334411621094,94.67987060546875,95.56160736083984,96.06280517578125,1533923
2008-05-19,96.68466186523438,95.10681915283203,96.06280517578125,95.95143127441406,1039926
2008-05-20,96.09992980957031,93.87239074707031,95.35741424560547,94.61490631103516,1302062
2008-05-21,95.73795318603516,91.9882583618164,95.0418472290039,92.33167266845703,1872125
2008-05-22,92.48945617675781,90.05772399902344,92.11820220947266,90.54035949707031,2734708
2008-05-23,91.07868194580078,89.72358703613281,90.02059173583984,90.51251220703125,1846483
2008-05-27,92.05323028564453,90.49394989013672,90.49394989013672,92.05323028564453,1038848
2008-05-28,92.52658081054688,90.77239227294922,92.33167266845703,91.01371002197266,1378128
2008-05-29,92.88855743408203,90.49394989013672,91.11580657958984,92.8792724609375,1448591
2008-05-30,93.04634094238281,91.57059478759766,92.8792724609375,92.22029876708984,1335354
2008-06-02,92.3131103515625,90.0948486328125,92.19245147705078,90.96730041503906,1595120
2008-06-03,92.2667007446289,90.8837661743164,92.0439453125,91.88616180419922,1560428
2008-06-04,93.62178802490234,91.17149353027344,91.27359008789062,92.76789855957031,1376404
2008-06-05,95.16250610351562,92.83287048339844,93.06490325927734,94.94903564453125,1893350
2008-06-06,94.12298583984375,90.24334716796875,94.12298583984375,90.6981430053711,2229290
2008-06-09,92.0903549194336,88.79544830322266,90.99514770507812,89.02748107910156,1895828
2008-06-10,89.64006042480469,87.39395141601562,88.50772094726562,89.5936508178711,2280360
2008-06-11,89.40802001953125,87.15263366699219,89.17598724365234,87.3289794921875,1923949
2008-06-12,89.8813705444336,87.47748565673828,88.1086196899414,89.0460433959961,2306972
2008-06-13,91.06011962890625,88.3870620727539,90.0391616821289,91.04154968261719,1851762
2008-06-16,92.70292663574219,89.62149047851562,90.05772399902344,92.43376922607422,1568185
2008-06-17,93.87239074707031,88.91610717773438,93.1948471069336,89.08316802978516,1617315
2008-06-18,89.27808380126953,86.86490631103516,88.86969757080078,87.54244995117188,2039879
2008-06-19,90.95802307128906,87.01341247558594,87.54244995117188,90.82807922363281,1691981
2008-06-20,90.81879425048828,88.06221771240234,90.49394989013672,88.25712585449219,2678682
2008-06-23,89.43586730957031,86.38227844238281,88.47059631347656,86.60502624511719,1729798
2008-06-24,88.08077239990234,85.38916015625,86.4472427368164,87.1062240600586,1926319
2008-06-25,90.08556365966797,87.42179870605469,87.77449035644531,88.4427490234375,2402539
2008-06-26,87.86730194091797,84.34963989257812,86.96700286865234,84.70233917236328,2331537
2008-06-27,85.77898406982422,82.82748413085938,84.92508697509766,84.29395294189453,2874988
2008-06-30,85.84394836425781,82.82748413085938,85.84394836425781,83.43077850341797,2394782
2008-07-01,83.01311492919922,79.80174255371094,82.25203704833984,82.8460464477539,3747267
2008-07-02,83.82060241699219,81.7322769165039,83.34724426269531,81.8343734741211,2367307
2008-07-03,83.26371765136719,81.13826751708984,82.87389373779297,81.41670989990234,1326412
2008-07-07,82.58616638183594,78.11251831054688,81.82508850097656,78.82718658447266,3428566
2008-07-08,85.24066162109375,77.8526382446289,78.82718658447266,83.75563049316406,3904894
2008-07-09,83.82987976074219,78.63227844238281,83.82987976074219,78.82718658447266,3745651
2008-07-10,81.86222076416016,78.35383605957031,79.14276123046875,81.08258056640625,3337417
2008-07-11,82.02928161621094,78.24246215820312,79.20772552490234,80.13587188720703,4502754
2008-07-14,82.8367691040039,76.87808990478516,81.35173797607422,77.15653228759766,2905371
2008-07-15,77.8526382446289,74.18647766113281,76.33048248291016,75.50444030761719,5424595
2008-07-16,82.12210083007812,74.5762939453125,75.4580307006836,81.46311950683594,4538740
2008-07-17,84.06192016601562,79.82958221435547,82.14066314697266,83.68138122558594,3887116
2008-07-18,84.5538330078125,81.96431732177734,84.08048248291016,84.0062255859375,2762828
2008-07-21,85.3427505493164,83.04096221923828,83.718505859375,84.29395294189453,2720163
2008-07-22,86.07598876953125,81.7879638671875,82.91101837158203,85.67688751220703,3923641
2008-07-23,87.96939849853516,84.30323028564453,85.03646850585938,86.8185043334961,3635646
