Date,High_MSI,Low_MSI,Open_MSI,Close_MSI,Volume_MSI
2006-05-30,85.53929901123047,84.93292236328125,85.33717346191406,85.0946273803711,2368609
2006-05-31,85.78185272216797,85.01377868652344,85.21589660644531,85.2563247680664,3151936
2006-06-01,87.52012634277344,85.0946273803711,85.13504791259766,87.3584213256836,3278887
2006-06-02,89.13712310791016,87.31800079345703,88.53074645996094,87.96479797363281,4550649
2006-06-05,87.72225189208984,85.98397827148438,87.43927764892578,87.3584213256836,3504020
2006-06-06,87.68182373046875,86.63077545166016,87.3584213256836,87.11587524414062,5048633
2006-06-07,87.11587524414062,85.2563247680664,87.11587524414062,85.62014770507812,3408757
2006-06-08,85.17547607421875,81.4968032836914,84.0031509399414,84.44782257080078,6047792
2006-06-09,85.70099639892578,82.02232360839844,85.05419921875,83.23507690429688,4576178
2006-06-12,85.21589660644531,79.63725280761719,84.0031509399414,79.7585220336914,6648683
2006-06-13,81.0521240234375,78.1010971069336,79.8393783569336,79.8393783569336,5225974
2006-06-14,81.65850067138672,80.20320129394531,80.44574737548828,81.41594696044922,4644304
2006-06-15,82.87124633789062,81.61807250976562,81.65850067138672,82.18402862548828,4902585
2006-06-16,81.69892120361328,79.67767333984375,81.33509826660156,81.17340087890625,6335139
2006-06-19,81.65850067138672,80.48617553710938,81.65850067138672,80.93084716796875,2726135
2006-06-20,82.26487731933594,79.71810150146484,80.93084716796875,80.16277313232422,6041311
2006-06-21,81.69892120361328,80.68830108642578,80.8499984741211,80.8499984741211,5217464
2006-06-22,81.294677734375,79.31385040283203,81.01170349121094,79.556396484375,3580111
2006-06-23,80.89042663574219,78.58619689941406,79.556396484375,80.36489868164062,3706642
2006-06-26,81.13297271728516,79.87979888916016,80.04149627685547,80.64787292480469,2643092
2006-06-27,81.37552642822266,79.03087615966797,80.12235260009766,79.556396484375,3980730
2006-06-28,80.0010757446289,76.8479232788086,79.5968246459961,78.06067657470703,6031565
2006-06-29,81.13297271728516,77.73727416992188,78.62662506103516,80.80957794189453,4640445
2006-06-30,82.06275177001953,80.28404998779297,81.0521240234375,81.45637512207031,3348275
2006-07-03,82.22444915771484,81.45637512207031,81.4968032836914,81.94147491455078,1981027
2006-07-05,81.0925521850586,79.71810150146484,80.52660369873047,80.60745239257812,2938578
2006-07-06,82.46700286865234,80.8499984741211,81.13297271728516,81.2542495727539,3295510
2006-07-07,80.89042663574219,79.11172485351562,80.44574737548828,80.08192443847656,4757650
2006-07-10,81.0521240234375,77.65642547607422,80.44574737548828,78.26280212402344,3199827
2006-07-11,78.22237396240234,75.9990005493164,77.61599731445312,78.1010971069336,6640297
2006-07-12,79.11172485351562,76.76707458496094,78.30322265625,76.80750274658203,4115102
2006-07-13,78.18195343017578,75.43305206298828,76.20112609863281,77.00962829589844,4578132
2006-07-14,78.14152526855469,75.51390075683594,77.00962829589844,75.5543212890625,3951713
2006-07-17,78.02024841308594,75.67559814453125,75.67559814453125,77.13089752197266,4888460
2006-07-18,78.78832244873047,75.5947494506836,77.45429992675781,76.32240295410156,5616945
2006-07-19,78.82875061035156,76.64579772949219,76.72664642333984,77.81812286376953,7632010
2006-07-20,87.92437744140625,83.03295135498047,85.70099639892578,83.27549743652344,15439579
2006-07-21,83.67974853515625,80.93084716796875,83.27549743652344,82.46700286865234,5780309
2006-07-24,86.71162414550781,83.96272277832031,83.96272277832031,85.37760162353516,6420507
2006-07-25,87.72225189208984,85.45845031738281,85.45845031738281,87.31800079345703,6342783
2006-07-26,89.54137420654297,87.11587524414062,88.04564666748047,88.32862854003906,6361435
2006-07-27,89.90519714355469,88.65202331542969,88.93499755859375,89.37967681884766,5239555
2006-07-28,91.72432708740234,89.5009536743164,89.58180236816406,90.91582489013672,6229561
2006-07-31,92.65409851074219,90.43072509765625,90.79454803466797,92.0073013305664,4561088
2006-08-01,91.27964782714844,89.74349975585938,91.23922729492188,90.87539672851562,4022857
2006-08-02,94.27110290527344,90.83497619628906,91.15837860107422,93.78600311279297,6799876
2006-08-03,94.91790008544922,92.65409851074219,93.058349609375,94.3519515991211,5017687
2006-08-04,94.27110290527344,91.84559631347656,92.97750091552734,93.38175201416016,5521558
2006-08-07,93.94770050048828,90.79454803466797,92.16899871826172,93.38175201416016,4685838
2006-08-08,94.1093978881836,91.52220153808594,93.62429809570312,92.20942687988281,4424539
2006-08-09,94.19024658203125,91.96687316894531,92.73494720458984,92.33070373535156,4042251
2006-08-10,93.34132385253906,90.95625305175781,92.04772186279297,93.17962646484375,2860507
2006-08-11,92.77537536621094,90.43072509765625,92.53282165527344,91.72432708740234,3647347
2006-08-14,93.94770050048828,91.5626220703125,92.65409851074219,93.058349609375,3677749
2006-08-15,95.20087432861328,92.8562240600586,93.58387756347656,95.16045379638672,4703228
2006-08-16,96.61575317382812,93.94770050048828,94.99874877929688,96.25192260742188,4125318
2006-08-17,97.0199966430664,94.79662322998047,95.48384857177734,95.88809967041016,5752851
2006-08-18,96.81787872314453,95.16045379638672,95.88809967041016,96.21150207519531,3245665
2006-08-21,95.84767150878906,94.23067474365234,95.3625717163086,95.52427673339844,2595473
2006-08-22,96.04979705810547,93.78600311279297,94.99874877929688,94.27110290527344,3071589
2006-08-23,94.79662322998047,90.7541275024414,93.90727233886719,91.72432708740234,5225479
2006-08-24,92.24984741210938,91.15837860107422,92.04772186279297,92.16899871826172,2486506
2006-08-25,92.77537536621094,91.3604965209961,91.92645263671875,91.92645263671875,2039753
2006-08-28,94.02854919433594,91.07752227783203,91.48177337646484,93.62429809570312,2863624
2006-08-29,94.99874877929688,92.77537536621094,93.62429809570312,94.7562026977539,3716042
2006-08-30,97.66680145263672,94.99874877929688,95.40299987792969,96.45404815673828,6019889
2006-08-31,96.53489685058594,93.58387756347656,96.45404815673828,94.5136489868164,3261818
2006-09-01,95.12002563476562,93.22004699707031,94.91790008544922,94.63492584228516,2456524
2006-09-05,95.07959747314453,93.0179214477539,93.94770050048828,94.99874877929688,2260408
2006-09-06,94.47322845458984,91.7647476196289,93.66472625732422,91.80517578125,3431317
2006-09-07,93.22004699707031,90.06690216064453,91.07752227783203,93.13919830322266,4984045
2006-09-08,96.0093765258789,92.81580352783203,93.13919830322266,95.8072509765625,5204873
2006-09-11,97.78807830810547,95.32215118408203,95.6051254272461,96.89872741699219,4970934
2006-09-12,99.89017486572266,97.34339904785156,97.54552459716797,98.59657287597656,6583327
2006-09-13,98.43487548828125,96.25192260742188,98.43487548828125,97.0604248046875,5197699
2006-09-14,99.3646469116211,96.93914794921875,97.1008529663086,99.04125213623047,3717996
2006-09-15,100.98165130615234,99.44550323486328,100.17314910888672,100.45612335205078,6032505
2006-09-18,103.28587341308594,100.09230041503906,100.77952575683594,100.8603744506836,8466766
2006-09-19,101.46675109863281,98.43487548828125,100.29442596435547,100.77952575683594,4063748
2006-09-20,102.7603530883789,101.0220718383789,101.2646255493164,102.07312774658203,4516834
2006-09-21,103.08374786376953,101.0625,101.74972534179688,101.58802795410156,4144045
2006-09-22,101.83057403564453,99.12210083007812,101.66887664794922,100.25399780273438,3914682
2006-09-25,102.19439697265625,99.6072006225586,100.77952575683594,102.15397644042969,3279579
2006-09-26,102.43695068359375,100.57740020751953,102.07312774658203,100.98165130615234,3747730
2006-09-27,101.2646255493164,98.79869842529297,100.98165130615234,99.32422637939453,4703550
2006-09-28,100.8603744506836,99.24337768554688,99.24337768554688,100.61782836914062,2810934
2006-09-29,101.74972534179688,99.84974670410156,100.05187225341797,101.0625,3075127
2006-10-02,101.83057403564453,99.72847747802734,99.72847747802734,101.0625,2987508
2006-10-03,102.07312774658203,100.29442596435547,100.65824890136719,101.54759979248047,3048139
2006-10-04,102.71992492675781,100.8603744506836,101.54759979248047,102.5582275390625,4055782
2006-10-05,104.09437561035156,101.83057403564453,102.39652252197266,104.0135269165039,3209079
2006-10-06,103.8114013671875,102.67949676513672,102.7603530883789,103.64969635009766,3055139
2006-10-09,103.64969635009766,102.59864807128906,103.24545288085938,102.71992492675781,1898330
2006-10-10,102.92205047607422,101.66887664794922,102.88162231445312,101.99227142333984,3226914
2006-10-11,102.03269958496094,99.7688980102539,101.42632293701172,101.18377685546875,4132369
2006-10-12,103.7709732055664,100.8603744506836,101.46675109863281,103.40715026855469,4268225
2006-10-13,106.3177490234375,103.69012451171875,104.05394744873047,105.91349792480469,5848609
2006-10-16,106.19647216796875,102.80077362060547,105.91349792480469,103.04332733154297,5001113
2006-10-17,103.04332733154297,98.83912658691406,103.04332733154297,100.45612335205078,13106098
2006-10-18,97.99019622802734,94.39237213134766,94.63492584228516,95.564697265625,17046951
2006-10-19,95.12002563476562,93.2604751586914,93.98812866210938,94.83705139160156,5777934
2006-10-20,96.0093765258789,93.78600311279297,94.83705139160156,95.44342803955078,4461027
2006-10-23,96.37319946289062,93.82642364501953,95.24130249023438,94.27110290527344,4681361
2006-10-24,95.16045379638672,93.54344940185547,93.66472625732422,94.43280029296875,4054422
2006-10-25,95.88809967041016,93.58387756347656,93.86685180664062,95.24130249023438,4668299
2006-10-26,96.61575317382812,95.16045379638672,96.0093765258789,95.3625717163086,4421398
2006-10-27,94.91790008544922,93.17962646484375,94.63492584228516,93.66472625732422,4540779
2006-10-30,94.23067474365234,92.33070373535156,93.34132385253906,93.42217254638672,4258231
2006-10-31,94.3115234375,92.53282165527344,94.02854919433594,93.22004699707031,3523983
2006-11-01,94.71577453613281,91.92645263671875,93.78600311279297,92.04772186279297,4081657
2006-11-02,92.0073013305664,90.22859954833984,91.96687316894531,91.3604965209961,5846877
2006-11-03,92.45197296142578,89.86477661132812,91.5626220703125,90.79454803466797,4196685
2006-11-06,92.57324981689453,90.552001953125,90.83497619628906,92.29027557373047,5158862
2006-11-07,91.80517578125,88.04564666748047,91.7647476196289,88.61160278320312,10995696
2006-11-08,89.17755126953125,86.59034729003906,88.12650299072266,86.79247283935547,10832331
2006-11-09,87.27757263183594,85.01377868652344,86.87332153320312,85.70099639892578,8560544
2006-11-10,86.95417785644531,85.13504791259766,85.70099639892578,86.42864990234375,8329276
2006-11-13,87.64140319824219,85.2563247680664,86.7520523071289,85.57972717285156,9079951
2006-11-14,88.12650299072266,85.57972717285156,86.63077545166016,87.64140319824219,9512307
2006-11-15,90.95625305175781,87.72225189208984,87.88394927978516,89.98605346679688,12840247
2006-11-16,91.84559631347656,89.86477661132812,90.67327880859375,91.40092468261719,8380087
2006-11-17,91.3604965209961,90.22859954833984,90.87539672851562,90.47115325927734,5556908
2006-11-20,91.32007598876953,89.5009536743164,90.14775085449219,91.03710174560547,4947409
2006-11-21,91.27964782714844,88.89457702636719,90.87539672851562,89.0562744140625,5607001
2006-11-22,91.15837860107422,89.66265106201172,90.18817138671875,90.3498764038086,3549066
2006-11-24,91.15837860107422,89.5009536743164,89.5009536743164,90.79454803466797,1107706
2006-11-27,90.47115325927734,87.68182373046875,90.47115325927734,88.28820037841797,5432505
2006-11-28,88.12650299072266,86.06482696533203,87.68182373046875,87.8031005859375,6660260
2006-11-29,89.298828125,88.40947723388672,89.0158462524414,88.73287200927734,4823451
2006-11-30,90.02647399902344,88.32862854003906,88.49032592773438,89.62222290039062,3964255
2006-12-01,89.37967681884766,87.47969818115234,89.37967681884766,88.36904907226562,5666518
2006-12-04,89.46052551269531,87.7626724243164,87.7626724243164,88.81372833251953,4265232
2006-12-05,89.82434844970703,88.61160278320312,89.21797180175781,89.0158462524414,5292369
2006-12-06,91.15837860107422,88.36904907226562,88.93499755859375,88.8541488647461,9721905
2006-12-07,89.21797180175781,86.46907806396484,88.93499755859375,86.67120361328125,10028670
2006-12-08,86.91374969482422,84.97335052490234,86.91374969482422,85.2563247680664,9315053
2006-12-11,86.26695251464844,85.0946273803711,85.4988784790039,85.82227325439453,6277650
2006-12-12,85.82227325439453,83.72017669677734,85.41802215576172,84.12442779541016,6942808
2006-12-13,84.69037628173828,83.23507690429688,83.96272277832031,83.47762298583984,4575139
2006-12-14,84.28612518310547,82.99252319335938,83.67974853515625,83.63932800292969,7901200
2006-12-15,85.2563247680664,83.5584716796875,84.24569702148438,83.72017669677734,6451231
2006-12-18,85.41802215576172,83.43720245361328,83.92230224609375,83.92230224609375,6421323
2006-12-19,83.67974853515625,82.3052978515625,82.3457260131836,82.83082580566406,5067681
2006-12-20,84.24569702148438,82.18402862548828,82.3457260131836,82.5074234008789,4543006
2006-12-21,83.31592559814453,81.53722381591797,82.5074234008789,82.14360046386719,4909017
2006-12-22,82.62870025634766,81.57765197753906,82.26487731933594,81.90104675292969,3831614
2006-12-26,83.39677429199219,81.86062622070312,81.86062622070312,82.79039764404297,3081831
2006-12-27,84.36697387695312,82.99252319335938,83.27549743652344,83.07337188720703,4728139
2006-12-28,83.5584716796875,82.7499771118164,83.31592559814453,83.07337188720703,2422115
2006-12-29,84.08399963378906,82.87124633789062,82.95210266113281,83.11380004882812,2652987
2007-01-03,84.52867126464844,82.79039764404297,83.67974853515625,83.15422821044922,7143871
2007-01-04,83.47762298583984,82.1031723022461,82.83082580566406,83.07337188720703,6934719
2007-01-05,77.81812286376953,72.76499938964844,73.00755310058594,76.56494903564453,43490909
2007-01-08,76.88835144042969,74.62454986572266,76.8479232788086,75.19049835205078,15018528
2007-01-09,75.47347259521484,73.77562713623047,75.02880096435547,73.81604766845703,13672430
2007-01-10,73.61392211914062,72.96712493896484,73.37137603759766,73.41179656982422,10305232
2007-01-11,74.94795227050781,73.20967864990234,73.69477844238281,73.57350158691406,8497514
2007-01-12,74.01817321777344,72.36074829101562,73.81604766845703,72.80542755126953,10889796
2007-01-16,73.4926528930664,72.80542755126953,73.16925048828125,73.37137603759766,7876116
2007-01-17,75.5543212890625,73.20967864990234,73.57350158691406,74.66497802734375,12877650
2007-01-18,75.9990005493164,74.70539855957031,75.19049835205078,75.63517761230469,12194533
2007-01-19,78.62662506103516,75.15007781982422,75.5947494506836,77.89897155761719,18509957
2007-01-22,78.38407135009766,74.66497802734375,78.3436508178711,75.67559814453125,10647965
2007-01-23,75.71602630615234,74.38200378417969,75.19049835205078,74.90752410888672,7586098
2007-01-24,75.87772369384766,74.58412170410156,74.82667541503906,75.06922149658203,6992727
2007-01-25,76.44367218017578,74.86710357666016,75.63517761230469,75.15007781982422,9362672
2007-01-26,75.19049835205078,73.61392211914062,74.82667541503906,74.3011474609375,6950897
2007-01-29,74.42242431640625,73.2500991821289,74.42242431640625,74.01817321777344,9873766
2007-01-30,79.35427856445312,77.69685363769531,78.82875061035156,79.15215301513672,21088534
2007-01-31,80.40532684326172,78.3436508178711,79.15215301513672,80.24362182617188,8355745
2007-02-01,80.76914978027344,79.15215301513672,80.56702423095703,80.64787292480469,8378306
2007-02-02,80.56702423095703,79.87979888916016,80.44574737548828,80.24362182617188,5359184
2007-02-05,80.44574737548828,79.47554779052734,79.87979888916016,80.32447814941406,4645690
2007-02-06,80.56702423095703,78.78832244873047,80.32447814941406,79.7585220336914,9557798
2007-02-07,80.48617553710938,79.8393783569336,80.44574737548828,80.48617553710938,5922696
2007-02-08,80.56702423095703,79.23300170898438,79.7585220336914,80.28404998779297,5866865
2007-02-09,80.44574737548828,78.66705322265625,80.40532684326172,79.11172485351562,5654917
2007-02-12,79.27342224121094,76.96920013427734,78.86917877197266,77.37345123291016,6584366
2007-02-13,78.30322265625,77.21174621582031,77.2521743774414,78.18195343017578,4781694
2007-02-14,78.5457763671875,77.53514862060547,78.42449951171875,77.65642547607422,6002573
2007-02-15,78.3436508178711,77.00962829589844,77.81812286376953,77.77770233154297,9736005
2007-02-16,78.62662506103516,77.33302307128906,77.69685363769531,77.85855102539062,5853680
2007-02-20,77.4947280883789,76.76707458496094,77.41387176513672,77.4947280883789,4199629
2007-02-21,76.8479232788086,75.796875,76.60537719726562,76.40325164794922,5181200
2007-02-22,77.21174621582031,76.36282348632812,76.48410034179688,76.64579772949219,4175758
2007-02-23,77.57557678222656,76.28197479248047,76.60537719726562,77.41387176513672,4782882
2007-02-26,78.06067657470703,77.17132568359375,77.85855102539062,77.81812286376953,4711020
2007-02-27,76.88835144042969,73.77562713623047,76.64579772949219,75.19049835205078,8525467
2007-02-28,75.67559814453125,74.3011474609375,75.23092651367188,74.86710357666016,5273173
2007-03-01,77.4947280883789,74.17987823486328,75.15007781982422,76.12027740478516,10737341
2007-03-02,77.0904769897461,75.02880096435547,75.8373031616211,75.35220336914062,6077229
2007-03-05,75.5543212890625,73.89689636230469,74.5032730102539,74.78624725341797,5336153
2007-03-06,76.72664642333984,75.39262390136719,75.91815185546875,76.16069793701172,4642127
2007-03-07,77.17132568359375,75.06922149658203,75.5543212890625,76.8479232788086,11476289
2007-03-08,77.57557678222656,74.98837280273438,77.33302307128906,75.31177520751953,9108225
2007-03-09,75.796875,73.93732452392578,75.7564468383789,74.66497802734375,6802400
2007-03-12,76.24154663085938,74.17987823486328,74.62454986572266,74.94795227050781,12056178
2007-03-13,74.94795227050781,73.57350158691406,74.46285247802734,73.73519897460938,8458899
2007-03-14,74.5032730102539,73.41179656982422,73.81604766845703,74.38200378417969,7089128
2007-03-15,74.543701171875,73.69477844238281,73.93732452392578,74.05860137939453,3819468
2007-03-16,74.17987823486328,73.45222473144531,74.13945007324219,73.53307342529297,7534966
2007-03-19,74.3011474609375,73.57350158691406,73.73519897460938,73.93732452392578,6234508
2007-03-20,76.52452850341797,73.4926528930664,73.61392211914062,76.07984924316406,10541546
2007-03-21,76.40325164794922,74.01817321777344,75.7564468383789,75.7564468383789,10142857
2007-03-22,72.40117645263672,70.5416259765625,71.8352279663086,70.7437515258789,47171626
2007-03-23,72.40117645263672,71.02672576904297,71.43097686767578,71.7543716430664,14273296
2007-03-26,72.64372253417969,71.47139739990234,71.55225372314453,72.40117645263672,8205170
2007-03-27,72.68415069580078,71.71395111083984,72.68415069580078,71.8352279663086,9186988
2007-03-28,72.48202514648438,71.43097686767578,71.55225372314453,71.67352294921875,8135857
2007-03-29,72.11820220947266,71.30970001220703,71.71395111083984,71.5926742553711,10400668
2007-03-30,71.87564849853516,71.22885131835938,71.51182556152344,71.43097686767578,9538973
2007-04-02,71.71395111083984,70.66290283203125,71.14800262451172,70.98629760742188,9110006
2007-04-03,71.63310241699219,70.82460021972656,71.14800262451172,71.43097686767578,6627755
2007-04-04,72.32032775878906,71.47139739990234,71.8352279663086,71.63310241699219,5512554
2007-04-05,72.037353515625,70.94587707519531,71.63310241699219,71.10757446289062,4503649
2007-04-09,71.7543716430664,70.7437515258789,71.26927185058594,71.35012817382812,3924700
2007-04-10,71.71395111083984,70.78417205810547,71.63310241699219,71.47139739990234,4062313
2007-04-11,71.63310241699219,70.58204650878906,71.55225372314453,70.70332336425781,5167495
2007-04-12,70.86502838134766,70.05652618408203,70.5416259765625,70.82460021972656,6017835
2007-04-13,71.8352279663086,70.46077728271484,71.51182556152344,71.71395111083984,4624119
2007-04-16,72.11820220947266,71.35012817382812,71.7543716430664,72.037353515625,4652294
2007-04-17,73.0884017944336,71.71395111083984,71.91607666015625,72.56287384033203,7465949
2007-04-18,74.543701171875,72.80542755126953,73.37137603759766,73.65435028076172,10094125
2007-04-19,74.3011474609375,72.88627624511719,73.45222473144531,73.0884017944336,9652814
2007-04-20,73.77562713623047,72.92669677734375,73.61392211914062,73.61392211914062,6244725
2007-04-23,73.89689636230469,72.23947143554688,73.65435028076172,72.32032775878906,5647792
2007-04-24,72.92669677734375,71.14800262451172,72.48202514648438,71.30970001220703,8844527
2007-04-25,73.2500991821289,72.037353515625,72.60330200195312,72.40117645263672,11455238
2007-04-26,72.64372253417969,71.47139739990234,72.40117645263672,72.36074829101562,6509784
2007-04-27,72.52245330810547,70.82460021972656,72.36074829101562,71.02672576904297,8145281
2007-04-30,71.26927185058594,70.01609802246094,70.94587707519531,70.05652618408203,5693309
2007-05-01,71.51182556152344,70.17780303955078,70.3395004272461,70.58204650878906,10539889
2007-05-02,71.5926742553711,70.7437515258789,70.82460021972656,70.98629760742188,8811899
2007-05-03,72.15862274169922,70.82460021972656,71.02672576904297,71.67352294921875,11319901
2007-05-04,73.73519897460938,72.15862274169922,72.27989959716797,73.0884017944336,10010860
2007-05-07,73.57350158691406,71.87564849853516,73.57350158691406,73.0884017944336,11066939
2007-05-08,72.32032775878906,71.26927185058594,71.30970001220703,71.55225372314453,11341744
2007-05-09,72.72457122802734,71.55225372314453,71.55225372314453,72.36074829101562,7104539
2007-05-10,73.57350158691406,72.19905090332031,72.32032775878906,72.56287384033203,7819394
2007-05-11,74.22029876708984,72.64372253417969,72.64372253417969,74.05860137939453,6180977
2007-05-14,74.90752410888672,72.64372253417969,74.58412170410156,73.41179656982422,10387434
2007-05-15,73.73519897460938,71.95649719238281,73.37137603759766,72.44159698486328,8904712
2007-05-16,73.65435028076172,72.68415069580078,73.0884017944336,73.65435028076172,5865578
2007-05-17,75.796875,73.53307342529297,73.85647583007812,75.19049835205078,10382684
2007-05-18,75.95857238769531,74.62454986572266,75.87772369384766,75.95857238769531,7364106
2007-05-21,77.53514862060547,75.63517761230469,75.95857238769531,76.40325164794922,11905306
2007-05-22,76.8479232788086,75.43305206298828,76.8479232788086,76.48410034179688,4611899
2007-05-23,76.40325164794922,75.31177520751953,76.28197479248047,75.51390075683594,4876017
2007-05-24,75.67559814453125,73.4926528930664,75.5947494506836,73.81604766845703,8979369
2007-05-25,75.02880096435547,73.77562713623047,74.05860137939453,74.3415756225586,5583698
2007-05-29,75.19049835205078,73.37137603759766,74.94795227050781,73.97775268554688,4625405
2007-05-30,74.26072692871094,73.2500991821289,73.57350158691406,73.89689636230469,5927223
2007-05-31,74.58412170410156,72.68415069580078,74.58412170410156,73.53307342529297,10395968
2007-06-01,74.543701171875,73.65435028076172,73.97775268554688,74.22029876708984,5481806
2007-06-04,75.06922149658203,73.81604766845703,74.543701171875,73.97775268554688,5627706
2007-06-05,74.543701171875,73.77562713623047,73.77562713623047,74.01817321777344,6391985
2007-06-06,73.85647583007812,73.20967864990234,73.69477844238281,73.29052734375,4164082
2007-06-07,73.4926528930664,71.47139739990234,73.20967864990234,71.51182556152344,7227631
2007-06-08,72.68415069580078,71.06714630126953,71.71395111083984,72.32032775878906,8758244
2007-06-11,72.56287384033203,71.35012817382812,72.07777404785156,71.9969253540039,4329722
2007-06-12,72.48202514648438,71.18842315673828,71.43097686767578,71.8352279663086,6961435
2007-06-13,73.16925048828125,71.91607666015625,71.95649719238281,73.0479736328125,7061620
2007-06-14,74.17987823486328,72.80542755126953,72.92669677734375,73.85647583007812,6370414
2007-06-15,74.38200378417969,73.65435028076172,74.38200378417969,74.17987823486328,9526753
2007-06-18,74.42242431640625,73.0884017944336,74.17987823486328,73.29052734375,5078615
2007-06-19,73.20967864990234,72.52245330810547,72.80542755126953,73.0884017944336,5848040
2007-06-20,73.65435028076172,72.32032775878906,73.2500991821289,72.40117645263672,6764131
2007-06-21,73.61392211914062,72.15862274169922,72.40117645263672,73.37137603759766,7117774
2007-06-22,73.45222473144531,72.32032775878906,72.88627624511719,72.32032775878906,5569944
2007-06-25,72.92669677734375,71.63310241699219,72.40117645263672,72.037353515625,5889549
2007-06-26,72.92669677734375,71.63310241699219,72.19905090332031,71.91607666015625,6698776
2007-06-27,72.40117645263672,71.63310241699219,71.87564849853516,72.037353515625,4371651
2007-06-28,72.48202514648438,71.63310241699219,71.95649719238281,72.07777404785156,3774521
2007-06-29,72.27989959716797,71.18842315673828,72.23947143554688,71.55225372314453,6041905
2007-07-02,72.19905090332031,71.26927185058594,71.35012817382812,72.11820220947266,5034038
2007-07-03,72.40117645263672,71.95649719238281,72.15862274169922,72.27989959716797,2825455
2007-07-05,72.23947143554688,71.35012817382812,72.11820220947266,71.95649719238281,4311020
2007-07-06,72.76499938964844,71.55225372314453,71.5926742553711,72.11820220947266,4837996
2007-07-09,72.48202514648438,71.87564849853516,72.48202514648438,71.95649719238281,4691775
2007-07-10,71.95649719238281,70.98629760742188,71.7543716430664,71.22885131835938,5350204
2007-07-11,73.16925048828125,70.98629760742188,71.14800262451172,72.56287384033203,10279827
2007-07-12,73.0884017944336,71.51182556152344,72.32032775878906,73.0884017944336,13363340
2007-07-13,72.76499938964844,71.91607666015625,72.64372253417969,72.36074829101562,7564947
2007-07-16,73.97775268554688,72.76499938964844,72.92669677734375,73.41179656982422,8306642
2007-07-17,73.77562713623047,72.52245330810547,73.20967864990234,72.52245330810547,5586271
2007-07-18,73.00755310058594,71.91607666015625,72.11820220947266,72.76499938964844,5522993
2007-07-19,74.0990219116211,73.20967864990234,73.77562713623047,73.65435028076172,6731429
2007-07-20,73.57350158691406,71.95649719238281,73.16925048828125,72.56287384033203,6555003
2007-07-23,73.0884017944336,71.9969253540039,72.76499938964844,72.07777404785156,5615461
2007-07-24,72.36074829101562,71.26927185058594,71.71395111083984,71.5926742553711,7378553
2007-07-25,71.87564849853516,71.10757446289062,71.7543716430664,71.47139739990234,4935139
2007-07-26,71.30970001220703,68.92462158203125,70.98629760742188,70.13737487792969,12199951
2007-07-27,70.05652618408203,68.52037811279297,69.85440063476562,68.52037811279297,11629858
2007-07-30,69.32887268066406,68.19697570800781,69.12674713134766,68.60122680664062,8455238
2007-07-31,69.16717529296875,67.792724609375,68.88420104980469,68.68207550048828,8255139
2007-08-01,68.68207550048828,66.21614837646484,67.9948501586914,67.46932220458984,11173210
2007-08-02,68.60122680664062,67.50975036621094,67.87357330322266,68.27782440185547,7111589
2007-08-03,68.39910125732422,66.0948715209961,67.9948501586914,66.0948715209961,5436166
2007-08-06,66.98422241210938,64.72042846679688,66.2969970703125,66.82252502441406,9904564
2007-08-07,67.14592742919922,65.4885025024414,66.13529968261719,66.53955078125,6133383
2007-08-08,69.12674713134766,66.21614837646484,66.70124816894531,69.12674713134766,8789635
2007-08-09,69.65227508544922,67.71187591552734,67.91400146484375,67.95442199707031,9932938
2007-08-10,67.7522964477539,65.89275360107422,66.98422241210938,67.14592742919922,6420754
2007-08-13,68.68207550048828,66.90337371826172,67.91400146484375,68.11612701416016,5485170
2007-08-14,69.00547790527344,66.7416763305664,68.47994995117188,66.7416763305664,5301744
2007-08-15,66.82252502441406,65.00340270996094,66.37785339355469,65.52892303466797,7624564
2007-08-16,65.52892303466797,63.103424072265625,65.0438232421875,64.92254638671875,9607545
2007-08-17,66.70124816894531,64.72042846679688,66.66082763671875,65.93317413330078,6282771
2007-08-20,66.98422241210938,65.52892303466797,65.77147674560547,65.97360229492188,4418998
2007-08-21,66.82252502441406,65.4885025024414,65.93317413330078,66.45870208740234,5305578
2007-08-22,67.46932220458984,66.3374252319336,67.10549926757812,66.86295318603516,4033840
2007-08-23,67.34805297851562,66.62039947509766,67.02465057373047,67.10549926757812,3733482
2007-08-24,67.67144775390625,66.7416763305664,66.86295318603516,67.67144775390625,4995300
2007-08-27,68.0352783203125,67.22677612304688,67.67144775390625,67.38847351074219,3936500
2007-08-28,67.22677612304688,65.12467193603516,67.22677612304688,65.36722564697266,4410860
2007-08-29,66.57997131347656,65.32679748535156,65.60977172851562,66.57997131347656,3689004
2007-08-30,68.8437728881836,67.38847351074219,67.63102722167969,67.71187591552734,5782214
2007-08-31,69.0458984375,68.15654754638672,68.39910125732422,68.52037811279297,3914632
2007-09-04,70.299072265625,68.23739624023438,69.00547790527344,69.53099822998047,5360297
2007-09-05,70.3395004272461,69.12674713134766,69.20760345458984,69.4905776977539,4553643
2007-09-06,70.7437515258789,69.16717529296875,69.4905776977539,70.42034912109375,4953939
2007-09-07,71.71395111083984,68.76292419433594,69.45014953613281,69.2480239868164,7419023
2007-09-10,70.13737487792969,68.39910125732422,69.93524932861328,68.80335235595703,5255238
2007-09-11,70.5416259765625,68.8437728881836,69.00547790527344,69.97567749023438,4753915
2007-09-12,70.3395004272461,69.2480239868164,69.40972137451172,69.69270324707031,5506370
