Date,High_CEG,Low_CEG,Open_CEG,Close_CEG,Volume_CEG
2023-05-18,81.47000122070312,79.56199645996094,80.2699966430664,81.4000015258789,2849300
2023-05-19,83.23500061035156,81.52999877929688,81.7300033569336,82.30000305175781,2407100
2023-05-22,83.95999908447266,82.30999755859375,82.7300033569336,83.52999877929688,1908300
2023-05-23,84.55999755859375,83.16500091552734,83.36000061035156,84.04000091552734,2232200
2023-05-24,84.37000274658203,82.55000305175781,84.04000091552734,83.30999755859375,2430300
2023-05-25,83.19999694824219,81.9000015258789,83.19999694824219,82.75,1863100
2023-05-26,83.94999694824219,82.30999755859375,82.94999694824219,83.8499984741211,2267100
2023-05-30,85.04499816894531,83.13500213623047,83.86000061035156,83.69999694824219,2198200
2023-05-31,84.55000305175781,82.44999694824219,83.52999877929688,84.0199966430664,5214700
2023-06-01,89.16200256347656,84.79000091552734,84.875,88.87999725341797,3646900
2023-06-02,89.05000305175781,87.2699966430664,88.66000366210938,87.54000091552734,3225600
2023-06-05,88.80999755859375,87.18000030517578,87.81999969482422,87.51000213623047,1819000
2023-06-06,89.88999938964844,87.13999938964844,87.13999938964844,89.55000305175781,2311500
2023-06-07,90.87999725341797,89.12999725341797,89.55000305175781,90.80999755859375,2452100
2023-06-08,92.46800231933594,91.05999755859375,91.48999786376953,92.30000305175781,3075700
2023-06-09,93.7699966430664,92.08999633789062,92.30000305175781,93.29000091552734,2530100
2023-06-12,94.0199966430664,92.87999725341797,93.0,93.75,1720700
2023-06-13,95.33000183105469,93.58999633789062,93.95999908447266,94.25,2429900
2023-06-14,95.0,92.7699966430664,94.52999877929688,93.19999694824219,2573200
2023-06-15,93.75,92.95999908447266,93.72000122070312,93.45999908447266,3712300
2023-06-16,94.5199966430664,92.73999786376953,93.58999633789062,92.88999938964844,4963400
2023-06-20,93.36000061035156,91.88999938964844,93.12999725341797,91.98999786376953,1846900
2023-06-21,91.03500366210938,89.18499755859375,90.87999725341797,90.5,2684900
2023-06-22,90.68499755859375,87.86499786376953,90.5,89.25,3205600
2023-06-23,90.69999694824219,89.12000274658203,89.63999938964844,90.36000061035156,2875900
2023-06-26,91.19999694824219,89.69000244140625,90.25,90.62999725341797,1890400
2023-06-27,91.01499938964844,89.9800033569336,90.97000122070312,90.8499984741211,1472800
2023-06-28,90.9000015258789,89.70999908447266,90.9000015258789,90.55000305175781,1605400
2023-06-29,91.34500122070312,90.13999938964844,90.51000213623047,90.87000274658203,1738700
2023-06-30,92.29000091552734,91.04000091552734,92.05000305175781,91.55000305175781,2666400
2023-07-03,91.73999786376953,90.33000183105469,91.01000213623047,91.5999984741211,1089100
2023-07-05,93.20999908447266,91.3499984741211,91.41999816894531,92.13999938964844,2087300
2023-07-06,91.47000122070312,89.8499984741211,91.47000122070312,91.0,2263300
2023-07-07,91.70999908447266,90.66000366210938,91.0,91.33000183105469,1334000
2023-07-10,93.62999725341797,91.37999725341797,91.37999725341797,93.5999984741211,1539300
2023-07-11,94.43000030517578,92.86000061035156,93.83999633789062,94.36000061035156,1260900
2023-07-12,96.16000366210938,94.08000183105469,94.94000244140625,96.05999755859375,1532600
2023-07-13,96.06999969482422,94.87999725341797,95.8499984741211,95.2699966430664,1462400
2023-07-14,95.53500366210938,94.6989974975586,94.88999938964844,95.0,1259900
2023-07-17,96.91999816894531,94.47000122070312,94.47000122070312,96.18000030517578,1951400
2023-07-18,96.6500015258789,93.88999938964844,96.0,95.37000274658203,1925300
2023-07-19,95.54000091552734,93.93000030517578,94.83000183105469,94.7300033569336,1785300
2023-07-20,97.31999969482422,95.23999786376953,95.5,96.88999938964844,1600300
2023-07-21,98.1500015258789,96.30999755859375,97.58000183105469,96.5999984741211,5081100
2023-07-24,96.80999755859375,95.76000213623047,96.5999984741211,96.55000305175781,1077800
2023-07-25,98.16000366210938,95.9000015258789,95.94999694824219,97.5199966430664,854800
2023-07-26,98.23999786376953,96.66999816894531,96.66999816894531,97.33999633789062,1243000
2023-07-27,97.75,95.19999694824219,97.7300033569336,95.41999816894531,897900
2023-07-28,96.66000366210938,95.26000213623047,96.26000213623047,95.73999786376953,1135900
2023-07-31,96.69000244140625,95.4000015258789,95.83999633789062,96.6500015258789,1170200
2023-08-01,97.08999633789062,96.06999969482422,96.23999786376953,96.30000305175781,1469600
2023-08-02,96.0250015258789,94.43000030517578,95.98999786376953,95.55000305175781,2040300
2023-08-03,103.5739974975586,95.76000213623047,95.97000122070312,101.13999938964844,3511000
2023-08-04,104.70500183105469,101.79000091552734,101.91999816894531,103.94000244140625,2723600
2023-08-07,104.6500015258789,102.7750015258789,104.58000183105469,103.75,1759800
2023-08-08,104.93000030517578,102.95999908447266,102.95999908447266,104.80999755859375,1207300
2023-08-09,105.9000015258789,104.30799865722656,104.62000274658203,105.11000061035156,1646700
2023-08-10,106.8499984741211,105.11000061035156,105.97000122070312,105.72000122070312,1563700
2023-08-11,106.71700286865234,104.98999786376953,105.44000244140625,106.55999755859375,1414100
2023-08-14,107.5999984741211,105.71299743652344,106.45999908447266,107.0,2404000
2023-08-15,106.58499908447266,105.62000274658203,106.38999938964844,106.23999786376953,1709600
2023-08-16,106.44999694824219,105.0,106.4000015258789,105.0999984741211,1835200
2023-08-17,106.1449966430664,104.56999969482422,105.4800033569336,104.81999969482422,1800600
2023-08-18,105.54000091552734,104.51000213623047,104.52999877929688,104.7699966430664,1660800
2023-08-21,106.45600128173828,104.27999877929688,104.5999984741211,106.11000061035156,1377000
2023-08-22,106.54499816894531,105.51000213623047,105.66000366210938,106.26000213623047,1276900
2023-08-23,109.26000213623047,106.94999694824219,106.94999694824219,108.44000244140625,1393500
2023-08-24,110.25,106.83999633789062,108.9000015258789,106.91999816894531,1498700
2023-08-25,107.44000244140625,105.56999969482422,106.81999969482422,105.87000274658203,1383800
2023-08-28,107.3499984741211,105.2300033569336,106.30500030517578,105.37000274658203,1088000
2023-08-29,106.16999816894531,104.80000305175781,105.2300033569336,105.54000091552734,1131500
2023-08-30,106.26799774169922,105.08999633789062,105.33999633789062,105.73999786376953,1167400
2023-08-31,106.08999633789062,103.7699966430664,105.94999694824219,104.16000366210938,2035500
2023-09-01,107.41000366210938,105.19999694824219,105.62999725341797,107.29000091552734,1338800
2023-09-05,106.7300033569336,105.1510009765625,106.55000305175781,106.05000305175781,1433200
2023-09-06,107.79000091552734,105.98999786376953,106.33000183105469,106.63999938964844,1337800
2023-09-07,110.95500183105469,107.18000030517578,107.86000061035156,108.54000091552734,1951100
2023-09-08,109.66000366210938,108.2300033569336,108.2300033569336,108.63999938964844,1428100
2023-09-11,110.39700317382812,108.6500015258789,108.80000305175781,109.9800033569336,1820700
2023-09-12,110.09500122070312,108.1500015258789,109.54000091552734,108.5,1557100
2023-09-13,110.08999633789062,108.51000213623047,108.77999877929688,109.2699966430664,1894600
2023-09-14,112.62000274658203,109.5250015258789,109.76000213623047,112.45999908447266,2308300
2023-09-15,112.68000030517578,109.80000305175781,112.45999908447266,109.93000030517578,4287700
2023-09-18,112.25,110.41000366210938,110.43000030517578,110.73999786376953,1358500
2023-09-19,111.37999725341797,110.30000305175781,111.08999633789062,110.54000091552734,1972100
2023-09-20,111.18000030517578,109.91000366210938,110.93000030517578,110.12999725341797,924500
2023-09-21,110.63999938964844,109.51000213623047,109.62999725341797,109.94000244140625,1443800
2023-09-22,110.73999786376953,108.61499786376953,109.45999908447266,110.36000061035156,1210500
2023-09-25,112.91999816894531,109.49500274658203,109.72000122070312,112.20999908447266,2115200
2023-09-26,111.71499633789062,107.93000030517578,111.66000366210938,108.48999786376953,2309700
2023-09-27,111.29000091552734,108.9800033569336,108.9800033569336,110.75,2819500
2023-09-28,110.9800033569336,108.83499908447266,110.7699966430664,109.31999969482422,1550700
2023-09-29,110.70999908447266,108.63999938964844,110.04000091552734,109.08000183105469,2867500
2023-10-02,108.30000305175781,102.76000213623047,108.30000305175781,104.7300033569336,2892500
2023-10-03,104.91999816894531,102.40499877929688,103.20999908447266,104.88999938964844,2557000
2023-10-04,106.5999984741211,104.2249984741211,104.63999938964844,106.16000366210938,1973900
2023-10-05,108.5,106.61000061035156,106.9800033569336,107.87999725341797,1589200
2023-10-06,110.58000183105469,105.12999725341797,106.55000305175781,110.16999816894531,2095800
2023-10-09,111.48699951171875,109.97000122070312,110.16999816894531,111.37999725341797,1258400
2023-10-10,113.48999786376953,110.95999908447266,110.95999908447266,113.0,1464400
2023-10-11,115.1780014038086,113.30999755859375,113.91000366210938,115.06999969482422,1353300
2023-10-12,116.16000366210938,114.45999908447266,114.91000366210938,115.72000122070312,1299700
2023-10-13,117.38999938964844,112.98999786376953,116.7699966430664,113.69000244140625,1699400
2023-10-16,117.12000274658203,114.61000061035156,114.7699966430664,116.83000183105469,1701700
2023-10-17,117.98999786376953,115.70999908447266,116.05000305175781,117.1500015258789,1214600
2023-10-18,118.6449966430664,115.80999755859375,117.33000183105469,116.06999969482422,1050700
2023-10-19,116.61000061035156,114.11000061035156,116.0,114.29000091552734,981000
2023-10-20,114.79000091552734,111.91999816894531,114.11000061035156,112.0999984741211,1654400
2023-10-23,113.02999877929688,110.39900207519531,111.83000183105469,112.11000061035156,950800
2023-10-24,115.30000305175781,113.26000213623047,113.26000213623047,114.2699966430664,1930900
2023-10-25,114.2699966430664,111.66999816894531,114.2300033569336,112.02999877929688,1575000
2023-10-26,113.02999877929688,111.13999938964844,112.0,112.72000122070312,1652700
2023-10-27,113.36000061035156,109.89299774169922,113.0,110.77999877929688,1128700
2023-10-30,113.2300033569336,111.50499725341797,111.86000061035156,113.02999877929688,1271600
2023-10-31,113.51000213623047,111.16999816894531,113.12000274658203,112.91999816894531,1942000
2023-11-01,115.37999725341797,112.83000183105469,113.58999633789062,114.8499984741211,2751300
2023-11-02,117.9000015258789,114.37999725341797,114.91000366210938,117.19000244140625,1894600
2023-11-03,118.66999816894531,116.8499984741211,118.6500015258789,117.06999969482422,1853200
2023-11-06,125.6240005493164,118.05999755859375,118.98999786376953,124.7300033569336,2530800
2023-11-07,124.9739990234375,118.66000366210938,124.44000244140625,119.87000274658203,2271500
2023-11-08,121.4800033569336,118.96499633789062,120.41999816894531,121.18000030517578,1730200
2023-11-09,124.3550033569336,120.5199966430664,121.58999633789062,120.62999725341797,1603200
2023-11-10,122.7249984741211,121.3759994506836,121.44999694824219,121.7699966430664,1219700
2023-11-13,122.23600006103516,120.91000366210938,121.37999725341797,121.72000122070312,891600
