Date,High_CAT,Low_CAT,Open_CAT,Close_CAT,Volume_CAT
2013-07-10,85.7699966430664,84.79000091552734,85.41999816894531,84.95999908447266,4216800
2013-07-11,86.88999938964844,86.0999984741211,86.45999908447266,86.69999694824219,5434500
2013-07-12,87.2699966430664,86.54000091552734,86.62999725341797,87.16999816894531,4876100
2013-07-15,88.02999877929688,87.19000244140625,87.23999786376953,87.4000015258789,4161800
2013-07-16,88.52999877929688,87.41999816894531,87.72000122070312,88.16999816894531,5432100
2013-07-17,89.0,85.87999725341797,88.44999694824219,86.66999816894531,15077400
2013-07-18,86.5999984741211,85.41999816894531,85.87999725341797,85.72000122070312,7045900
2013-07-19,85.88999938964844,85.1500015258789,85.44999694824219,85.6500015258789,5086200
2013-07-22,86.55000305175781,85.37999725341797,85.37999725341797,86.0,4835000
2013-07-23,86.37999725341797,85.12000274658203,85.48999786376953,85.5199966430664,6891800
2013-07-24,85.27999877929688,82.63999938964844,84.58000183105469,83.44000244140625,16602100
2013-07-25,82.58000183105469,81.3499984741211,82.05000305175781,82.13999938964844,9941300
2013-07-26,82.08000183105469,81.43000030517578,81.87999725341797,82.05999755859375,5727000
2013-07-29,83.3499984741211,82.0,82.41999816894531,83.0199966430664,9068800
2013-07-30,83.75,82.66000366210938,83.47000122070312,83.19000244140625,5266000
2013-07-31,83.9000015258789,82.83999633789062,83.58000183105469,82.91000366210938,7012900
2013-08-01,84.80999755859375,83.11000061035156,83.62000274658203,84.44000244140625,6570400
2013-08-02,84.68000030517578,83.5,84.29000091552734,84.30000305175781,4864700
2013-08-05,84.29000091552734,83.5,84.11000061035156,83.55999755859375,3758400
2013-08-06,83.31999969482422,82.1500015258789,83.30999755859375,82.52999877929688,7223600
2013-08-07,82.7699966430664,81.80000305175781,82.37999725341797,82.43000030517578,4292400
2013-08-08,84.58999633789062,82.91999816894531,82.94999694824219,83.95999908447266,6400600
2013-08-09,84.79000091552734,83.5,83.80000305175781,84.51000213623047,5478600
2013-08-12,86.44999694824219,84.05999755859375,84.19000244140625,86.31999969482422,8608300
2013-08-13,87.43000030517578,86.44999694824219,86.62000274658203,86.56999969482422,6710300
2013-08-14,87.0,85.70999908447266,86.86000061035156,85.81999969482422,4462900
2013-08-15,86.52999877929688,84.87999725341797,84.95999908447266,85.86000061035156,5138900
2013-08-16,86.4000015258789,85.13999938964844,85.8499984741211,85.16000366210938,4706500
2013-08-19,85.5,83.94999694824219,85.1500015258789,84.19999694824219,3766000
2013-08-20,84.45999908447266,83.2699966430664,83.80000305175781,83.86000061035156,4690000
2013-08-21,83.8499984741211,82.83000183105469,83.5199966430664,82.94000244140625,5562600
2013-08-22,84.48999786376953,83.05999755859375,83.30999755859375,84.16999816894531,4739900
2013-08-23,84.4000015258789,83.4000015258789,84.37999725341797,83.88999938964844,4487200
2013-08-26,84.77999877929688,83.5199966430664,83.9800033569336,83.55999755859375,4123300
2013-08-27,83.54000091552734,82.4800033569336,82.87999725341797,82.69999694824219,5569900
2013-08-28,82.66000366210938,81.45999908447266,81.80999755859375,82.44999694824219,6762900
2013-08-29,83.05999755859375,82.0199966430664,82.5,82.52999877929688,3706400
2013-08-30,82.76000213623047,82.20999908447266,82.58999633789062,82.54000091552734,4425700
2013-09-03,83.54000091552734,81.72000122070312,83.1500015258789,82.51000213623047,7544200
2013-09-04,83.73999786376953,82.30000305175781,82.75,83.54000091552734,4482200
2013-09-05,83.5199966430664,82.70999908447266,83.37000274658203,82.94999694824219,3728400
2013-09-06,84.22000122070312,82.4000015258789,83.22000122070312,83.38999938964844,5566500
2013-09-09,86.02999877929688,84.0199966430664,84.04000091552734,85.58999633789062,6702200
2013-09-10,86.88999938964844,86.18000030517578,86.80999755859375,86.61000061035156,6298400
2013-09-11,87.12999725341797,86.26000213623047,86.5,87.12999725341797,4382900
2013-09-12,87.22000122070312,86.62000274658203,86.94000244140625,86.83999633789062,3980600
2013-09-13,87.19999694824219,86.37999725341797,87.0999984741211,87.01000213623047,3276000
2013-09-16,88.22000122070312,87.02999877929688,87.95999908447266,87.18000030517578,4866600
2013-09-17,87.44999694824219,86.66999816894531,87.36000061035156,87.06999969482422,3415400
2013-09-18,88.01000213623047,86.19999694824219,86.30999755859375,87.83999633789062,5564700
2013-09-19,88.25,87.30999755859375,88.04000091552734,87.75,4765200
2013-09-20,87.6500015258789,84.75,87.61000061035156,84.75,13435200
2013-09-23,85.38999938964844,84.37999725341797,85.0,85.02999877929688,6048400
2013-09-24,85.44000244140625,84.52999877929688,85.12999725341797,85.11000061035156,3720900
2013-09-25,85.55000305175781,84.43000030517578,85.13999938964844,84.5,3824700
2013-09-26,84.8499984741211,83.9000015258789,84.58999633789062,84.19999694824219,3475100
2013-09-27,83.91999816894531,83.37999725341797,83.62000274658203,83.80000305175781,3017600
2013-09-30,83.83000183105469,82.83000183105469,82.94999694824219,83.4000015258789,5401500
2013-10-01,84.30000305175781,83.08000183105469,83.55999755859375,83.76000213623047,3866000
2013-10-02,84.25,83.33000183105469,83.5199966430664,84.06999969482422,3324900
2013-10-03,84.2699966430664,83.41999816894531,83.88999938964844,83.97000122070312,4223500
2013-10-04,84.3499984741211,83.54000091552734,83.97000122070312,84.19999694824219,3212000
2013-10-07,84.16000366210938,83.30000305175781,83.45999908447266,83.52999877929688,3364300
2013-10-08,83.88999938964844,82.62999725341797,83.54000091552734,82.8499984741211,5671300
2013-10-09,83.88999938964844,82.44999694824219,83.05000305175781,83.5199966430664,4577500
2013-10-10,84.94999694824219,84.06999969482422,84.44000244140625,84.7300033569336,4317100
2013-10-11,85.8499984741211,84.3499984741211,84.63999938964844,85.61000061035156,4110300
2013-10-14,86.41999816894531,84.86000061035156,85.05999755859375,86.23999786376953,4689600
2013-10-15,86.75,85.69000244140625,86.23999786376953,85.75,4896500
2013-10-16,86.48999786376953,85.5999984741211,86.05999755859375,86.2699966430664,3549500
2013-10-17,85.98999786376953,84.94999694824219,85.33000183105469,85.8499984741211,3850700
2013-10-18,87.76000213623047,86.2699966430664,86.30999755859375,87.33999633789062,6752700
2013-10-21,87.80000305175781,87.19000244140625,87.72000122070312,87.69999694824219,3883500
2013-10-22,89.16999816894531,87.54000091552734,87.87999725341797,89.16999816894531,9152900
2013-10-23,84.6500015258789,83.05000305175781,84.1500015258789,83.76000213623047,20968800
2013-10-24,85.0,83.12999725341797,83.31999969482422,84.52999877929688,8368700
2013-10-25,84.77999877929688,83.61000061035156,84.31999969482422,84.7699966430664,4886400
2013-10-28,84.7300033569336,84.1500015258789,84.5,84.27999877929688,3979200
2013-10-29,84.0999984741211,83.29000091552734,83.91000366210938,84.06999969482422,5324100
2013-10-30,84.3499984741211,83.20999908447266,84.16999816894531,83.48999786376953,4657000
2013-10-31,84.2699966430664,83.36000061035156,83.44000244140625,83.36000061035156,4651300
2013-11-01,83.80000305175781,82.80000305175781,83.77999877929688,83.58999633789062,5880200
2013-11-04,83.98999786376953,83.44999694824219,83.80999755859375,83.88999938964844,3892500
2013-11-05,84.19000244140625,83.36000061035156,83.61000061035156,84.05000305175781,4010900
2013-11-06,84.36000061035156,83.8499984741211,84.30000305175781,84.22000122070312,3664100
2013-11-07,84.43000030517578,83.5,83.94999694824219,83.6500015258789,5431600
2013-11-08,84.31999969482422,83.5,83.5199966430664,84.23999786376953,4557300
2013-11-11,84.47000122070312,83.81999969482422,84.19000244140625,84.1500015258789,2522500
2013-11-12,84.27999877929688,83.54000091552734,83.9800033569336,83.8499984741211,3483000
2013-11-13,84.25,83.0,83.45999908447266,84.19999694824219,3952800
2013-11-14,84.19999694824219,83.55999755859375,84.0,83.76000213623047,4496300
2013-11-15,84.11000061035156,83.5,84.0,83.73999786376953,4743900
2013-11-18,84.97000122070312,83.73999786376953,84.05000305175781,84.04000091552734,4803100
2013-11-19,84.5,83.4800033569336,84.11000061035156,83.66999816894531,5010300
2013-11-20,83.70999908447266,82.45999908447266,83.18000030517578,82.68000030517578,7443000
2013-11-21,83.08999633789062,81.87000274658203,83.05000305175781,82.12000274658203,6208500
2013-11-22,82.94999694824219,82.0,82.22000122070312,82.87999725341797,4403800
2013-11-25,84.94000244140625,83.87000274658203,84.4000015258789,84.4000015258789,8111400
2013-11-26,84.83000183105469,84.01000213623047,84.80000305175781,84.36000061035156,3834900
2013-11-27,84.93000030517578,84.33000183105469,84.43000030517578,84.66999816894531,3053600
2013-11-29,85.18000030517578,84.52999877929688,84.63999938964844,84.5999984741211,2284400
2013-12-02,85.08999633789062,84.02999877929688,84.69999694824219,84.25,4834700
2013-12-03,83.94999694824219,83.2699966430664,83.80000305175781,83.87000274658203,3924300
2013-12-04,84.37999725341797,83.11000061035156,83.75,83.97000122070312,5246700
2013-12-05,84.58000183105469,83.69999694824219,83.91999816894531,84.41000366210938,5291900
2013-12-06,85.58000183105469,84.93000030517578,85.05999755859375,85.5,5759300
2013-12-09,86.52999877929688,85.55999755859375,85.69999694824219,86.08999633789062,6023400
2013-12-10,86.87000274658203,85.91999816894531,85.97000122070312,86.41999816894531,4987000
2013-12-11,86.22000122070312,85.12000274658203,86.02999877929688,85.27999877929688,5624100
2013-12-12,85.69999694824219,84.83999633789062,85.37000274658203,85.56999969482422,4551700
2013-12-13,86.2300033569336,85.56999969482422,85.66999816894531,86.05000305175781,4226200
2013-12-16,87.8499984741211,86.44000244140625,86.5,87.37999725341797,6976200
2013-12-17,87.6500015258789,86.37999725341797,87.22000122070312,86.91999816894531,4764400
2013-12-18,88.45999908447266,86.6500015258789,87.01000213623047,88.16999816894531,6963200
2013-12-19,87.83999633789062,87.26000213623047,87.5,87.54000091552734,4299700
2013-12-20,89.11000061035156,87.80999755859375,87.8499984741211,88.93000030517578,7389700
2013-12-23,90.06999969482422,89.2699966430664,89.30999755859375,89.95999908447266,5733300
2013-12-24,90.9800033569336,89.98999786376953,90.0,90.91000366210938,2675700
2013-12-26,91.66999816894531,90.69999694824219,90.98999786376953,91.1500015258789,4790800
2013-12-27,91.43000030517578,90.55999755859375,91.13999938964844,90.87000274658203,3373800
2013-12-30,91.02999877929688,90.27999877929688,90.8499984741211,90.87000274658203,2625000
2013-12-31,91.18000030517578,90.45999908447266,91.0,90.80999755859375,3098900
2014-01-02,90.44999694824219,89.33000183105469,90.41000366210938,89.87000274658203,4898000
2014-01-03,90.25,89.58999633789062,90.0,89.81999969482422,3722000
2014-01-06,90.30000305175781,88.37999725341797,90.19000244140625,88.63999938964844,5233900
2014-01-07,89.2300033569336,88.75,88.7699966430664,88.93000030517578,3512100
2014-01-08,89.81999969482422,88.66999816894531,88.77999877929688,89.13999938964844,4421600
2014-01-09,89.80000305175781,88.69000244140625,89.26000213623047,89.70999908447266,4466400
2014-01-10,90.5999984741211,89.29000091552734,89.41000366210938,90.51000213623047,5416000
2014-01-13,91.26000213623047,89.81999969482422,90.26000213623047,89.88999938964844,5213600
2014-01-14,90.70999908447266,89.86000061035156,89.86000061035156,90.55999755859375,3712100
2014-01-15,93.19999694824219,90.87999725341797,90.87999725341797,92.41000366210938,10121900
2014-01-16,92.86000061035156,91.69999694824219,91.88999938964844,92.01000213623047,4771000
2014-01-17,92.26000213623047,91.01000213623047,92.1500015258789,91.44000244140625,6833400
2014-01-21,91.8499984741211,89.63999938964844,91.5999984741211,90.5999984741211,5544900
2014-01-22,90.81999969482422,89.3499984741211,90.58999633789062,89.63999938964844,4787300
2014-01-23,89.08000183105469,88.05000305175781,88.69999694824219,88.4800033569336,5014800
2014-01-24,87.98999786376953,85.87999725341797,87.9800033569336,86.16999816894531,8087400
2014-01-27,92.30999755859375,89.06999969482422,91.7699966430664,91.29000091552734,22202300
2014-01-28,92.66999816894531,91.3499984741211,91.4000015258789,92.47000122070312,9409600
2014-01-29,91.95999908447266,90.29000091552734,91.30999755859375,90.62000274658203,8145900
2014-01-30,93.8499984741211,90.7300033569336,91.52999877929688,93.19999694824219,14764700
2014-01-31,94.69000244140625,92.01000213623047,92.16000366210938,93.91000366210938,9697300
2014-02-03,93.94000244140625,91.94999694824219,93.73999786376953,92.41999816894531,9084100
2014-02-04,92.6500015258789,91.48999786376953,92.4800033569336,92.5,6839700
2014-02-05,92.51000213623047,91.05999755859375,92.23999786376953,91.95999908447266,5134500
2014-02-06,94.2300033569336,91.79000091552734,91.94000244140625,93.83000183105469,6844200
2014-02-07,95.23999786376953,93.87999725341797,94.16999816894531,94.87000274658203,9140200
2014-02-10,94.9800033569336,93.62999725341797,94.97000122070312,94.5,5933400
2014-02-11,95.33999633789062,94.27999877929688,94.62000274658203,94.95999908447266,6006100
2014-02-12,96.63999938964844,95.16999816894531,95.30999755859375,96.16999816894531,8002000
2014-02-13,96.41000366210938,95.11000061035156,95.29000091552734,96.11000061035156,4387000
2014-02-14,96.68000030517578,95.83999633789062,95.86000061035156,96.55000305175781,4145300
2014-02-18,96.94000244140625,95.8499984741211,95.8499984741211,96.55999755859375,4871700
2014-02-19,97.66999816894531,96.11000061035156,96.19000244140625,96.20999908447266,5865200
2014-02-20,97.5199966430664,95.30000305175781,96.51000213623047,96.91999816894531,7718400
2014-02-21,97.94999694824219,96.91999816894531,97.11000061035156,97.5,5554600
2014-02-24,98.23999786376953,97.18000030517578,97.55000305175781,97.31999969482422,4887800
2014-02-25,96.9800033569336,95.81999969482422,96.83999633789062,96.41000366210938,5989200
2014-02-26,97.91000366210938,96.33999633789062,96.66000366210938,97.19999694824219,4753900
2014-02-27,97.63999938964844,96.5199966430664,97.20999908447266,96.69999694824219,4337700
2014-02-28,97.5199966430664,96.30000305175781,96.62999725341797,96.97000122070312,5411100
2014-03-03,96.66999816894531,95.5999984741211,96.31999969482422,96.30999755859375,4859200
2014-03-04,97.45999908447266,96.55999755859375,97.19999694824219,97.0199966430664,6261300
2014-03-05,96.9000015258789,95.87999725341797,96.54000091552734,96.37000274658203,5384800
2014-03-06,98.1500015258789,96.66000366210938,96.94999694824219,97.5999984741211,6714300
2014-03-07,97.87000274658203,96.5,97.77999877929688,97.05000305175781,5259200
2014-03-10,96.80000305175781,95.86000061035156,96.63999938964844,96.75,4640300
2014-03-11,97.91000366210938,96.62000274658203,97.08999633789062,96.83999633789062,5731200
2014-03-12,97.23999786376953,96.30000305175781,96.30000305175781,96.81999969482422,4448600
2014-03-13,97.7300033569336,95.05999755859375,97.19999694824219,95.61000061035156,8434600
2014-03-14,96.25,95.19999694824219,95.44999694824219,95.38999938964844,5002000
2014-03-17,96.44999694824219,95.55000305175781,95.98999786376953,95.66999816894531,4697200
2014-03-18,96.6500015258789,95.69999694824219,96.12000274658203,96.41000366210938,4921300
2014-03-19,96.72000122070312,95.25,96.08999633789062,96.04000091552734,5109200
2014-03-20,96.23999786376953,95.0999984741211,95.70999908447266,96.20999908447266,4396000
2014-03-21,97.62999725341797,96.66999816894531,97.06999969482422,97.38999938964844,8339700
2014-03-24,97.5999984741211,96.41999816894531,97.5999984741211,96.8499984741211,4808600
2014-03-25,99.33999633789062,97.1500015258789,97.36000061035156,98.58999633789062,9070400
2014-03-26,99.5999984741211,97.80000305175781,99.27999877929688,97.80000305175781,5610200
2014-03-27,98.88999938964844,97.29000091552734,97.81999969482422,98.44999694824219,4947700
2014-03-28,99.62000274658203,98.77999877929688,98.91000366210938,99.38999938964844,5821500
2014-03-31,100.62999725341797,99.05000305175781,100.0,99.37000274658203,5772600
2014-04-01,100.08000183105469,98.94000244140625,98.94000244140625,99.80999755859375,4814300
2014-04-02,102.76000213623047,99.87999725341797,100.04000091552734,102.62999725341797,9358300
2014-04-03,103.19999694824219,101.61000061035156,101.91999816894531,102.55000305175781,8230200
2014-04-04,103.37999725341797,101.91000366210938,102.88999938964844,102.16999816894531,4889200
2014-04-07,102.06999969482422,100.41000366210938,101.61000061035156,101.11000061035156,5215100
2014-04-08,103.25,100.95999908447266,100.9800033569336,102.38999938964844,6626900
2014-04-09,103.19999694824219,101.8499984741211,102.6500015258789,102.98999786376953,4062000
2014-04-10,103.72000122070312,101.98999786376953,102.91000366210938,102.26000213623047,4538900
2014-04-11,102.0999984741211,100.97000122070312,101.0999984741211,101.44999694824219,5363900
2014-04-14,102.83000183105469,100.94999694824219,102.18000030517578,102.77999877929688,4114100
2014-04-15,103.08999633789062,101.26000213623047,102.62999725341797,102.5,6317900
2014-04-16,103.1500015258789,102.20999908447266,102.62000274658203,102.93000030517578,3801400
2014-04-17,103.44000244140625,102.5999984741211,103.05000305175781,102.83000183105469,3556800
2014-04-21,102.9800033569336,101.55000305175781,102.9000015258789,102.63999938964844,3821400
2014-04-22,104.13999938964844,102.76000213623047,102.77999877929688,103.69000244140625,4528500
2014-04-23,104.62000274658203,103.18000030517578,103.55999755859375,103.37999725341797,6427400
2014-04-24,107.4000015258789,104.79000091552734,106.0199966430664,105.27999877929688,8849200
2014-04-25,105.27999877929688,103.29000091552734,105.02999877929688,104.69000244140625,5731800
2014-04-28,105.41999816894531,103.25,104.98999786376953,104.26000213623047,4036200
2014-04-29,105.5,103.83000183105469,104.79000091552734,105.30000305175781,4975800
2014-04-30,106.23999786376953,104.98999786376953,105.2300033569336,105.4000015258789,5199300
2014-05-01,105.79000091552734,104.62999725341797,105.19999694824219,105.06999969482422,2970800
2014-05-02,105.58000183105469,104.7300033569336,104.93000030517578,105.01000213623047,2677000
2014-05-05,104.80000305175781,103.80999755859375,104.66000366210938,104.5199966430664,3166400
2014-05-06,104.47000122070312,103.5999984741211,104.20999908447266,103.87000274658203,2836300
2014-05-07,104.66000366210938,103.43000030517578,104.0999984741211,104.62000274658203,3399800
2014-05-08,105.0199966430664,104.1500015258789,104.55000305175781,104.94000244140625,3118400
2014-05-09,105.30000305175781,104.30000305175781,104.95999908447266,105.05999755859375,2761800
2014-05-12,106.5,105.6500015258789,105.70999908447266,106.19999694824219,3664200
2014-05-13,108.20999908447266,105.81999969482422,106.5,107.1500015258789,3951500
2014-05-14,107.04000091552734,106.30000305175781,106.8499984741211,106.52999877929688,3082300
2014-05-15,106.73999786376953,104.04000091552734,106.48999786376953,104.98999786376953,5151000
2014-05-16,106.05000305175781,104.16999816894531,105.05000305175781,106.02999877929688,4403300
2014-05-19,105.52999877929688,104.72000122070312,105.41999816894531,105.38999938964844,3924300
2014-05-20,104.80999755859375,100.72000122070312,104.79000091552734,101.55999755859375,9277600
2014-05-21,103.0,101.4800033569336,101.4800033569336,102.87999725341797,5460200
2014-05-22,103.87999725341797,102.51000213623047,102.9000015258789,103.08000183105469,3112300
2014-05-23,104.1500015258789,103.1500015258789,103.1500015258789,104.02999877929688,2888600
2014-05-27,104.4800033569336,103.45999908447266,104.19999694824219,103.68000030517578,3443400
2014-05-28,103.86000061035156,102.8499984741211,103.52999877929688,102.91000366210938,3353300
2014-05-29,103.66999816894531,102.55999755859375,103.27999877929688,103.5999984741211,3071200
2014-05-30,102.9800033569336,101.55000305175781,102.9000015258789,102.2300033569336,5939300
2014-06-02,103.94000244140625,102.01000213623047,102.41999816894531,103.76000213623047,3747000
2014-06-03,104.56999969482422,103.05000305175781,103.41999816894531,104.48999786376953,3643600
2014-06-04,105.0999984741211,104.06999969482422,104.41999816894531,104.30999755859375,2879900
2014-06-05,107.12000274658203,104.7699966430664,104.80000305175781,106.95999908447266,5389200
2014-06-06,108.36000061035156,106.9800033569336,107.08000183105469,108.18000030517578,4299600
2014-06-09,109.30000305175781,107.66000366210938,107.73999786376953,108.75,3900400
2014-06-10,109.5,108.4000015258789,108.5,109.30999755859375,4752700
2014-06-11,108.9800033569336,108.33000183105469,108.93000030517578,108.69000244140625,2738800
2014-06-12,108.5,106.44000244140625,108.47000122070312,106.6500015258789,3408600
2014-06-13,107.2300033569336,106.06999969482422,106.55000305175781,106.7699966430664,2009100
2014-06-16,106.87999725341797,105.7300033569336,106.5,106.80999755859375,2137200
2014-06-17,107.0,106.0,106.51000213623047,106.66999816894531,2138400
2014-06-18,107.5999984741211,106.05000305175781,106.62999725341797,107.4800033569336,2218700
2014-06-19,107.41999816894531,106.69000244140625,106.98999786376953,107.25,2592400
2014-06-20,109.52999877929688,107.63999938964844,108.05000305175781,109.37999725341797,7762900
2014-06-23,109.8499984741211,108.29000091552734,109.25,108.77999877929688,2839500
2014-06-24,109.33999633789062,107.0,108.55999755859375,107.80999755859375,2864200
2014-06-25,108.87999725341797,107.3499984741211,107.4800033569336,108.44000244140625,2176200
2014-06-26,108.80000305175781,107.8499984741211,108.55000305175781,108.5199966430664,1522900
2014-06-27,108.87999725341797,107.7300033569336,108.33999633789062,108.77999877929688,3632100
2014-06-30,109.02999877929688,107.97000122070312,108.68000030517578,108.66999816894531,2249200
2014-07-01,109.75,109.01000213623047,109.08000183105469,109.16999816894531,2346300
2014-07-02,109.94999694824219,109.30000305175781,109.31999969482422,109.55999755859375,1849000
2014-07-03,111.16000366210938,109.69000244140625,109.9000015258789,111.08000183105469,2876200
2014-07-07,110.44999694824219,109.56999969482422,110.18000030517578,110.16000366210938,2697100
2014-07-08,110.37999725341797,109.4000015258789,110.20999908447266,109.45999908447266,2450600
2014-07-09,110.29000091552734,109.41999816894531,109.79000091552734,110.13999938964844,2270600
2014-07-10,109.56999969482422,107.80000305175781,108.13999938964844,109.36000061035156,2303600
2014-07-11,109.98999786376953,108.6500015258789,109.5,109.95999908447266,1992300
2014-07-14,111.04000091552734,110.08999633789062,110.43000030517578,110.08999633789062,2375100
2014-07-15,110.41999816894531,109.4000015258789,110.25,109.8499984741211,3212900
2014-07-16,111.45999908447266,109.91999816894531,110.18000030517578,111.4000015258789,3974100
2014-07-17,110.66999816894531,108.93000030517578,110.4000015258789,109.06999969482422,3164700
2014-07-18,110.16999816894531,109.05000305175781,109.43000030517578,110.16999816894531,2424900
2014-07-21,110.55000305175781,109.44999694824219,110.0,110.2300033569336,2075900
2014-07-22,111.27999877929688,109.80000305175781,110.83999633789062,110.05999755859375,2879400
2014-07-23,109.9800033569336,108.20999908447266,109.79000091552734,108.37999725341797,4471400
2014-07-24,106.2300033569336,104.08999633789062,105.5999984741211,105.04000091552734,8690300
2014-07-25,105.3499984741211,104.0999984741211,104.13999938964844,104.8499984741211,4126200
2014-07-28,104.9000015258789,103.16999816894531,104.77999877929688,104.1500015258789,4474300
2014-07-29,106.44000244140625,104.69000244140625,105.0,104.69000244140625,7947100
2014-07-30,105.31999969482422,103.02999877929688,105.08000183105469,103.37999725341797,5856900
2014-07-31,102.69000244140625,100.73999786376953,102.23999786376953,100.75,6711400
2014-08-01,100.8499984741211,99.11000061035156,100.5199966430664,100.5199966430664,6011900
2014-08-04,102.05000305175781,100.0999984741211,100.36000061035156,101.80999755859375,5183900
2014-08-05,102.47000122070312,100.94000244140625,101.11000061035156,101.5,5685400
2014-08-06,101.8499984741211,100.61000061035156,100.76000213623047,101.48999786376953,5526900
2014-08-07,103.47000122070312,101.87999725341797,102.66000366210938,101.94000244140625,5752800
2014-08-08,103.44000244140625,101.77999877929688,102.01000213623047,103.27999877929688,4690200
2014-08-11,104.8499984741211,103.93000030517578,104.61000061035156,104.5,5197900
2014-08-12,105.16000366210938,104.12999725341797,104.58999633789062,104.33000183105469,4200900
2014-08-13,105.5,104.33000183105469,104.33000183105469,105.16000366210938,4664900
2014-08-14,106.0,104.98999786376953,105.51000213623047,105.66000366210938,4178800
2014-08-15,106.41999816894531,105.12999725341797,106.01000213623047,105.73999786376953,4099200
2014-08-18,107.0999984741211,106.27999877929688,106.69000244140625,106.9800033569336,3478600
2014-08-19,107.69999694824219,106.87000274658203,107.26000213623047,107.30000305175781,3639200
2014-08-20,108.1500015258789,107.19999694824219,107.38999938964844,107.69999694824219,5341600
2014-08-21,108.56999969482422,107.54000091552734,108.16999816894531,107.97000122070312,4118100
2014-08-22,107.81999969482422,106.54000091552734,107.58000183105469,107.30999755859375,4603700
2014-08-25,108.33000183105469,107.7300033569336,107.95999908447266,107.97000122070312,3014100
2014-08-26,108.63999938964844,107.9800033569336,108.05000305175781,108.05999755859375,2865800
2014-08-27,108.91999816894531,108.08000183105469,108.12999725341797,108.55000305175781,3281900
2014-08-28,108.81999969482422,107.80000305175781,108.0199966430664,108.6500015258789,3227800
2014-08-29,109.0999984741211,108.25,108.9000015258789,109.06999969482422,4437200
2014-09-02,109.7300033569336,108.83000183105469,109.02999877929688,108.91999816894531,4040200
2014-09-03,109.66000366210938,108.05000305175781,109.44999694824219,108.45999908447266,4669000
2014-09-04,109.48999786376953,108.16000366210938,108.30000305175781,108.81999969482422,4604000
2014-09-05,109.18000030517578,108.19000244140625,109.0,108.54000091552734,4305000
2014-09-08,108.45999908447266,107.5199966430664,108.2300033569336,107.91000366210938,3496900
2014-09-09,108.19999694824219,107.19000244140625,107.81999969482422,107.4000015258789,3578500
2014-09-10,106.12000274658203,105.37999725341797,105.61000061035156,105.93000030517578,8154700
2014-09-11,105.66000366210938,104.58999633789062,105.66000366210938,105.58999633789062,5460100
2014-09-12,105.08999633789062,104.4000015258789,104.97000122070312,105.0199966430664,6904200
2014-09-15,104.9000015258789,103.22000122070312,104.31999969482422,104.86000061035156,7051900
2014-09-16,105.83000183105469,103.7699966430664,104.20999908447266,104.86000061035156,5289700
2014-09-17,105.41000366210938,103.87999725341797,105.18000030517578,103.98999786376953,5122200
2014-09-18,104.55000305175781,103.4000015258789,104.30000305175781,104.33999633789062,3915800
2014-09-19,105.0,102.08000183105469,104.8499984741211,102.51000213623047,8285400
2014-09-22,102.26000213623047,100.81999969482422,102.0999984741211,100.9000015258789,5093200
2014-09-23,101.08999633789062,99.87999725341797,100.86000061035156,99.98999786376953,5710300
2014-09-24,101.48999786376953,99.88999938964844,100.04000091552734,101.19999694824219,5797000
2014-09-25,101.19999694824219,99.19000244140625,101.0,99.51000213623047,4960800
2014-09-26,100.63999938964844,99.23999786376953,99.44000244140625,100.37999725341797,2935900
2014-09-29,100.0999984741211,98.26000213623047,99.3499984741211,99.83000183105469,3156400
2014-09-30,100.0999984741211,98.80000305175781,100.02999877929688,99.02999877929688,3746100
2014-10-01,99.0,97.2699966430664,98.63999938964844,97.61000061035156,4827300
2014-10-02,97.9800033569336,96.1500015258789,97.6500015258789,97.41000366210938,4460800
2014-10-03,98.33999633789062,97.02999877929688,98.04000091552734,97.38999938964844,3921900
2014-10-06,98.12999725341797,96.91000366210938,97.80999755859375,98.0,3982400
2014-10-07,97.51000213623047,94.69000244140625,97.08999633789062,94.69999694824219,6479500
2014-10-08,96.86000061035156,93.63999938964844,94.58000183105469,96.6500015258789,6214200
2014-10-09,96.5199966430664,93.23999786376953,96.20999908447266,93.5,6414500
2014-10-10,94.56999969482422,91.61000061035156,93.23999786376953,93.12999725341797,6179100
2014-10-13,94.05999755859375,91.62000274658203,93.29000091552734,91.68000030517578,5852400
2014-10-14,95.01000213623047,92.38999938964844,92.51000213623047,92.80000305175781,6791300
2014-10-15,92.75,90.05000305175781,91.43000030517578,92.58999633789062,9377600
2014-10-16,94.1500015258789,90.2699966430664,90.2699966430664,93.23999786376953,7439400
2014-10-17,95.5999984741211,93.9800033569336,94.19999694824219,95.05000305175781,7442600
2014-10-20,95.30000305175781,93.2699966430664,94.52999877929688,94.02999877929688,4270800
2014-10-21,96.31999969482422,95.04000091552734,95.04000091552734,95.88999938964844,3990500
2014-10-22,95.9800033569336,94.05000305175781,95.52999877929688,94.56999969482422,6211300
2014-10-23,99.94000244140625,97.33999633789062,97.5999984741211,99.2699966430664,11670100
2014-10-24,99.68000030517578,98.37000274658203,99.51000213623047,99.44000244140625,4133800
2014-10-27,98.7699966430664,97.1500015258789,98.68000030517578,98.54000091552734,4346100
2014-10-28,101.16000366210938,99.02999877929688,99.44000244140625,101.16000366210938,5069600
2014-10-29,101.83999633789062,99.83999633789062,101.52999877929688,100.19000244140625,4426400
2014-10-30,100.58000183105469,99.05999755859375,99.62999725341797,100.16000366210938,2650900
