Date,High_MT.PA,Low_MT.PA,Open_MT.PA,Close_MT.PA,Volume_MT.PA
2002-10-14,14.556683540344238,14.081069946289062,14.181958198547363,14.13871955871582,553164
2002-10-15,15.104360580444336,14.297258377075195,14.484621047973633,14.844935417175293,1609371
2002-10-16,15.853814125061035,14.729635238647461,14.75846004486084,15.853814125061035,1848873
2002-10-17,16.214128494262695,15.608800888061523,15.92587661743164,16.142065048217773,1730170
2002-10-18,16.57444190979004,15.954702377319336,16.57444190979004,16.473554611206055,1785933
2002-10-21,16.92034339904785,16.214128494262695,16.214128494262695,16.57444190979004,1004904
2002-10-22,16.862693786621094,16.228540420532227,16.862693786621094,16.487966537475586,1605835
2002-10-23,16.790630340576172,15.92587661743164,16.50238037109375,16.070003509521484,887456
2002-10-24,16.992406845092773,16.04117774963379,16.04117774963379,16.992406845092773,1751765
2002-10-25,16.790630340576172,15.853814125061035,16.617679595947266,16.127653121948242,1400784
2002-10-28,16.57444190979004,16.142065048217773,16.142065048217773,16.358253479003906,721842
2002-10-29,16.358253479003906,15.147599220275879,16.070003509521484,15.291725158691406,1128157
2002-10-30,15.695276260375977,15.291725158691406,15.421438217163086,15.565563201904297,1038744
2002-10-31,15.969115257263184,15.277312278747559,15.709689140319824,15.724101066589355,1356880
2002-11-01,15.78175163269043,15.493500709533691,15.709689140319824,15.709689140319824,580223
2002-11-04,16.329429626464844,15.853814125061035,15.853814125061035,16.214128494262695,894555
2002-11-05,16.57444190979004,15.853814125061035,15.853814125061035,16.286191940307617,835030
2002-11-06,16.790630340576172,16.286191940307617,16.286191940307617,16.57444190979004,1053588
2002-11-07,17.15094566345215,16.214128494262695,16.90593147277832,16.560029983520508,1371063
2002-11-08,16.83386993408203,16.127653121948242,16.286191940307617,16.127653121948242,846792
2002-11-11,16.689743041992188,16.084415435791016,16.084415435791016,16.531204223632812,435137
2002-11-12,16.90593147277832,16.430316925048828,16.90593147277832,16.689743041992188,1393078
2002-11-13,16.57444190979004,15.334961891174316,16.30060386657715,15.954702377319336,3717137
2002-11-14,16.199716567993164,15.421438217163086,15.897051811218262,15.78175163269043,1472338
2002-11-15,15.997940063476562,15.493500709533691,15.839402198791504,15.709689140319824,945721
2002-11-18,16.819456100463867,15.637625694274902,15.709689140319824,16.70415496826172,1498244
2002-11-19,16.992406845092773,16.37266731262207,16.70415496826172,16.992406845092773,1259109
2002-11-20,17.122119903564453,16.44472885131836,16.992406845092773,16.675329208374023,1091619
2002-11-21,17.03564453125,16.660917282104492,16.862693786621094,16.76180648803711,924732
2002-11-22,17.540084838867188,17.03564453125,17.15094566345215,17.468021392822266,1267990
2002-11-25,17.986873626708984,17.482433319091797,17.655384063720703,17.986873626708984,1212830
2002-11-26,18.08776092529297,17.655384063720703,18.015697479248047,17.82833480834961,1192888
2002-11-27,18.404836654663086,17.482433319091797,17.482433319091797,17.943635940551758,984097
2002-11-29,19.02457618713379,18.3039493560791,18.3039493560791,19.02457618713379,1929424
2002-12-02,19.197528839111328,18.62102508544922,18.62102508544922,19.038990020751953,1472332
2002-12-03,19.02457618713379,18.635438919067383,18.880451202392578,18.83721351623535,1597152
2002-12-04,18.721914291381836,18.231887817382812,18.520137786865234,18.448074340820312,1377998
2002-12-05,18.851627349853516,18.145410537719727,18.448074340820312,18.332775115966797,1588452
2002-12-06,18.332775115966797,17.756271362304688,18.044523239135742,18.102174758911133,1312150
2002-12-09,18.08776092529297,17.741859436035156,17.885984420776367,17.741859436035156,1015095
2002-12-10,17.799509048461914,17.36713218688965,17.727447509765625,17.583322525024414,1413302
2002-12-11,17.871572494506836,17.15094566345215,17.511259078979492,17.29507064819336,1452610
2002-12-12,17.655384063720703,17.078882217407227,17.078882217407227,17.453609466552734,919966
2002-12-13,17.29507064819336,16.57444190979004,17.29507064819336,17.064468383789062,1402662
2002-12-16,17.799509048461914,17.064468383789062,17.064468383789062,17.064468383789062,1604223
2002-12-17,17.597734451293945,17.02123260498047,17.597734451293945,17.482433319091797,889365
2002-12-18,17.871572494506836,17.23741912841797,17.871572494506836,17.525671005249023,804179
2002-12-19,17.655384063720703,16.617679595947266,17.23741912841797,17.511259078979492,1933435
2002-12-20,17.842748641967773,17.006818771362305,17.842748641967773,17.338308334350586,971343
2002-12-23,17.338308334350586,17.006818771362305,17.10770606994629,17.223007202148438,316705
2002-12-24,17.352720260620117,17.006818771362305,17.006818771362305,17.15094566345215,70421
2002-12-26,17.15094566345215,17.15094566345215,17.15094566345215,17.15094566345215,0
2002-12-27,17.36713218688965,16.977994918823242,17.15094566345215,17.078882217407227,228770
2002-12-30,17.36713218688965,16.77621841430664,17.078882217407227,16.790630340576172,484442
2002-12-31,16.992406845092773,16.660917282104492,16.747392654418945,16.89151954650879,117766
2003-01-02,17.381546020507812,16.718568801879883,17.078882217407227,17.36713218688965,511539
2003-01-03,17.612146377563477,17.36713218688965,17.410371780395508,17.410371780395508,1026379
2003-01-06,17.69862174987793,16.934755325317383,17.410371780395508,17.29507064819336,752108
2003-01-07,17.6842098236084,17.122119903564453,17.122119903564453,17.640972137451172,915890
2003-01-08,17.972461700439453,17.395957946777344,17.842748641967773,17.655384063720703,1666318
2003-01-09,17.799509048461914,17.122119903564453,17.799509048461914,17.23741912841797,1299067
2003-01-10,17.381546020507812,17.093294143676758,17.36713218688965,17.194181442260742,732667
2003-01-13,17.713035583496094,17.10770606994629,17.10770606994629,17.55449676513672,1187587
2003-01-14,17.929222106933594,17.453609466552734,17.727447509765625,17.799509048461914,979527
2003-01-15,18.318361282348633,17.727447509765625,17.90039825439453,17.943635940551758,2072765
2003-01-16,18.275123596191406,17.799509048461914,18.275123596191406,18.015697479248047,867131
2003-01-17,18.015697479248047,17.56890869140625,17.857160568237305,17.583322525024414,855192
2003-01-21,18.044523239135742,17.612146377563477,17.612146377563477,17.813922882080078,732307
2003-01-22,17.713035583496094,16.963581085205078,17.6842098236084,17.10770606994629,1960301
2003-01-23,17.17976951599121,16.50238037109375,17.10770606994629,16.588855743408203,1265974
2003-01-24,16.83386993408203,16.430316925048828,16.588855743408203,16.430316925048828,1470901
2003-01-27,16.487966537475586,15.306137084960938,16.430316925048828,15.306137084960938,1989909
2003-01-28,15.608800888061523,14.571097373962402,15.277312278747559,14.844935417175293,1783108
2003-01-29,15.003474235534668,14.124306678771973,14.98906135559082,14.124306678771973,2331611
2003-01-30,14.945822715759277,14.426971435546875,14.556683540344238,14.830522537231445,1575432
2003-01-31,14.700810432434082,14.009007453918457,14.700810432434082,14.455796241760254,2350609
2003-02-03,15.291725158691406,14.326083183288574,14.916997909545898,15.162012100219727,1246245
2003-02-04,15.262900352478027,14.729635238647461,15.133187294006348,14.729635238647461,1158815
2003-02-05,15.133187294006348,14.671984672546387,15.133187294006348,14.772872924804688,750290
2003-02-06,15.061123847961426,14.585509300231934,14.772872924804688,14.657571792602539,777569
2003-02-07,14.75846004486084,14.239607810974121,14.556683540344238,14.239607810974121,937487
2003-02-10,14.39814567565918,13.37485408782959,14.2684326171875,13.706342697143555,1308302
2003-02-11,14.095481872558594,13.763993263244629,13.980181694030762,13.994593620300293,1267779
2003-02-12,14.052245140075684,13.187491416931152,14.052245140075684,13.446916580200195,1131540
2003-02-13,13.37485408782959,13.14425277709961,13.302791595458984,13.259553909301758,1345069
2003-02-14,14.023419380187988,13.14425277709961,13.14425277709961,13.936944007873535,1027596
2003-02-18,14.585509300231934,14.124306678771973,14.282846450805664,14.571097373962402,1080876
2003-02-19,14.585509300231934,13.965768814086914,14.585509300231934,14.124306678771973,821027
2003-02-20,14.297258377075195,13.60545539855957,14.13871955871582,13.965768814086914,1073816
2003-02-21,13.893706321716309,13.273965835571289,13.691930770874023,13.403678894042969,902174
2003-02-24,13.576629638671875,12.913652420043945,13.403678894042969,12.913652420043945,880325
2003-02-25,13.11542797088623,12.178611755371094,13.11542797088623,12.178611755371094,1572786
2003-02-26,12.524513244628906,11.789472579956055,12.409213066101074,11.933597564697266,1252087
2003-02-27,12.538926124572754,11.962424278259277,12.250675201416016,12.4524507522583,1435645
2003-02-28,13.418091773986816,12.207436561584473,12.250675201416016,13.389266967773438,2257701
2003-03-03,13.50456714630127,12.899239540100098,13.259553909301758,13.043364524841309,1231428
2003-03-04,13.37485408782959,12.899239540100098,12.899239540100098,12.98571491241455,559414
2003-03-05,13.14425277709961,12.827177047729492,12.97130298614502,13.043364524841309,1163311
2003-03-06,13.1010160446167,12.639814376831055,12.98571491241455,12.639814376831055,878111
2003-03-07,12.697463989257812,11.81829833984375,12.639814376831055,11.875947952270508,1948309
2003-03-10,12.466862678527832,11.674172401428223,12.466862678527832,11.890360832214355,1326843
2003-03-11,12.106549263000488,11.515633583068848,12.106549263000488,11.659760475158691,877169
2003-03-12,11.746234893798828,11.270621299743652,11.472396850585938,11.342683792114258,1454088
2003-03-13,11.760647773742676,11.270621299743652,11.270621299743652,11.616521835327148,1157817
2003-03-14,12.423624992370605,11.544459342956543,11.890360832214355,12.423624992370605,2120917
2003-03-17,12.697463989257812,11.904772758483887,12.4524507522583,12.596575736999512,1184575
2003-03-18,13.259553909301758,12.567750930786133,12.596575736999512,12.899239540100098,1809017
2003-03-19,13.11542797088623,12.567750930786133,13.043364524841309,12.668639183044434,1568535
2003-03-20,12.827177047729492,12.250675201416016,12.75511360168457,12.308324813842773,1519925
2003-03-21,13.317204475402832,12.265087127685547,12.265087127685547,13.288378715515137,1733488
2003-03-24,13.259553909301758,12.466862678527832,13.259553909301758,12.726288795471191,881054
2003-03-25,12.62540054321289,12.193023681640625,12.394800186157227,12.365975379943848,1602157
2003-03-26,12.769527435302734,12.365975379943848,12.495688438415527,12.4524507522583,1270396
2003-03-27,12.48127555847168,12.020073890686035,12.265087127685547,12.48127555847168,1676401
2003-03-28,12.394800186157227,11.962424278259277,12.394800186157227,12.236262321472168,682016
2003-03-31,12.236262321472168,11.45798397064209,12.236262321472168,11.616521835327148,1483467
2003-04-01,11.890360832214355,11.429159164428711,11.616521835327148,11.530047416687012,1416457
2003-04-02,11.904772758483887,11.674172401428223,11.674172401428223,11.890360832214355,2376744
2003-04-03,12.207436561584473,11.847123146057129,11.890360832214355,12.005661010742188,1253115
2003-04-04,12.106549263000488,11.919185638427734,12.005661010742188,11.962424278259277,1153587
2003-04-07,12.928065299987793,12.193023681640625,12.193023681640625,12.827177047729492,2401141
2003-04-08,12.913652420043945,12.553338050842285,12.75511360168457,12.668639183044434,1806054
2003-04-09,13.057778358459473,12.524513244628906,12.538926124572754,12.683051109313965,2380280
2003-04-10,12.654226303100586,11.962424278259277,12.538926124572754,12.106549263000488,2630546
2003-04-11,12.61098861694336,12.178611755371094,12.423624992370605,12.250675201416016,3413918
2003-04-14,12.899239540100098,12.265087127685547,12.394800186157227,12.827177047729492,1977027
2003-04-15,13.677517890930176,12.899239540100098,13.000127792358398,13.663105964660645,3170908
2003-04-16,14.340496063232422,13.691930770874023,13.691930770874023,14.124306678771973,2698292
2003-04-17,14.340496063232422,13.864880561828613,13.980181694030762,14.066657066345215,1490215
2003-04-21,14.066657066345215,14.066657066345215,14.066657066345215,14.066657066345215,0
2003-04-22,14.311671257019043,13.908119201660156,14.311671257019043,14.052245140075684,928853
2003-04-23,15.061123847961426,14.340496063232422,14.340496063232422,14.75846004486084,2910718
2003-04-24,14.960235595703125,14.441384315490723,14.700810432434082,14.556683540344238,1651662
2003-04-25,14.556683540344238,13.908119201660156,14.49903392791748,13.965768814086914,3011296
2003-04-28,14.254019737243652,13.908119201660156,14.009007453918457,14.023419380187988,1478853
2003-04-29,14.542271614074707,14.167545318603516,14.210783004760742,14.412558555603027,2437024
2003-04-30,14.744047164916992,14.340496063232422,14.412558555603027,14.614334106445312,831032
2003-05-01,14.614334106445312,14.614334106445312,14.614334106445312,14.614334106445312,0
2003-05-02,14.772872924804688,14.196370124816895,14.772872924804688,14.412558555603027,1450824
2003-05-05,14.830522537231445,14.354907989501953,14.354907989501953,14.787284851074219,768513
2003-05-06,15.061123847961426,14.614334106445312,14.830522537231445,14.916997909545898,1243210
2003-05-07,15.061123847961426,14.455796241760254,14.830522537231445,14.614334106445312,1844494
2003-05-08,14.816109657287598,14.196370124816895,14.816109657287598,14.225194931030273,836702
2003-05-09,14.340496063232422,13.691930770874023,14.167545318603516,13.836055755615234,1927549
2003-05-12,14.037832260131836,13.50456714630127,13.980181694030762,13.706342697143555,1178152
2003-05-13,14.181958198547363,13.533391952514648,13.980181694030762,14.081069946289062,901590
2003-05-14,14.62874698638916,14.052245140075684,14.052245140075684,14.542271614074707,1747944
2003-05-15,14.844935417175293,14.340496063232422,14.844935417175293,14.599922180175781,1379210
2003-05-16,14.85934829711914,14.254019737243652,14.744047164916992,14.354907989501953,2326762
2003-05-19,14.383732795715332,13.720755577087402,14.383732795715332,13.965768814086914,3177137
2003-05-20,13.980181694030762,13.33161735534668,13.965768814086914,13.648693084716797,3161430
2003-05-21,13.677517890930176,13.259553909301758,13.677517890930176,13.259553909301758,2372802
2003-05-22,13.216316223144531,12.899239540100098,13.000127792358398,13.187491416931152,1401138
2003-05-23,13.389266967773438,13.01453971862793,13.187491416931152,13.01453971862793,561417
2003-05-27,13.273965835571289,12.913652420043945,13.043364524841309,13.129840850830078,616827
2003-05-28,13.591043472290039,13.259553909301758,13.273965835571289,13.547804832458496,842039
2003-05-29,13.677517890930176,13.446916580200195,13.591043472290039,13.591043472290039,322250
2003-05-30,13.619868278503418,13.216316223144531,13.446916580200195,13.619868278503418,867902
2003-06-02,13.763993263244629,13.403678894042969,13.677517890930176,13.763993263244629,1184700
2003-06-03,13.63428020477295,13.418091773986816,13.60545539855957,13.547804832458496,1015482
