Date,High_MELI,Low_MELI,Open_MELI,Close_MELI,Volume_MELI
2009-09-18,37.75,37.0,37.310001373291016,37.13999938964844,738100
2009-09-21,37.5,35.95000076293945,36.75,37.290000915527344,449500
2009-09-22,38.18000030517578,37.029998779296875,37.5,37.9900016784668,528200
2009-09-23,38.779998779296875,37.75,38.0,38.209999084472656,460700
2009-09-24,38.79999923706055,36.119998931884766,38.5,38.529998779296875,1662500
2009-09-25,38.47999954223633,37.709999084472656,38.459999084472656,38.119998931884766,440200
2009-09-28,39.45000076293945,38.0099983215332,38.47999954223633,38.93000030517578,519300
2009-09-29,39.880001068115234,38.68000030517578,38.86000061035156,38.90999984741211,326600
2009-09-30,39.4900016784668,37.58000183105469,39.13999938964844,38.459999084472656,377000
2009-10-01,38.34000015258789,36.939998626708984,38.099998474121094,37.0,875900
2009-10-02,37.66999816894531,36.099998474121094,36.380001068115234,36.97999954223633,708200
2009-10-05,39.599998474121094,37.45000076293945,37.65999984741211,39.5,699700
2009-10-06,40.91999816894531,39.630001068115234,39.689998626708984,40.84000015258789,736800
2009-10-07,40.9900016784668,40.189998626708984,40.75,40.75,465500
2009-10-08,41.70000076293945,40.650001525878906,40.93000030517578,40.70000076293945,485700
2009-10-09,41.7400016784668,40.54999923706055,40.54999923706055,41.65999984741211,452800
2009-10-12,42.41999816894531,40.75,42.15999984741211,41.18000030517578,517700
2009-10-13,41.95000076293945,40.599998474121094,41.439998626708984,41.83000183105469,541700
2009-10-14,42.45000076293945,41.75,42.0,42.099998474121094,723900
2009-10-15,42.22999954223633,41.11000061035156,41.70000076293945,41.810001373291016,374400
2009-10-16,42.0,41.31999969482422,41.61000061035156,41.7599983215332,284700
2009-10-19,42.2400016784668,41.34000015258789,41.810001373291016,41.75,395400
2009-10-20,41.97999954223633,40.29999923706055,41.97999954223633,40.779998779296875,816600
2009-10-21,41.18000030517578,39.869998931884766,40.52000045776367,40.06999969482422,511600
2009-10-22,40.290000915527344,39.22999954223633,39.84000015258789,40.130001068115234,468800
2009-10-23,41.43000030517578,40.25,40.7400016784668,40.4900016784668,540400
2009-10-26,41.0,39.40999984741211,41.0,40.619998931884766,326700
2009-10-27,40.33000183105469,37.130001068115234,40.22999954223633,37.88999938964844,920700
2009-10-28,38.08000183105469,34.810001373291016,37.5,35.599998474121094,1231200
2009-10-29,37.66999816894531,35.79999923706055,35.79999923706055,37.22999954223633,410700
2009-10-30,37.16999816894531,35.02000045776367,37.08000183105469,35.790000915527344,505600
2009-11-02,38.709999084472656,36.33000183105469,36.33000183105469,37.54999923706055,643500
2009-11-03,38.08000183105469,37.02000045776367,37.099998474121094,38.040000915527344,299400
2009-11-04,39.47999954223633,38.2599983215332,38.70000076293945,38.36000061035156,509600
2009-11-05,44.18000030517578,40.560001373291016,40.75,43.90999984741211,1976800
2009-11-06,45.20000076293945,43.290000915527344,43.779998779296875,44.83000183105469,775600
2009-11-09,45.43000030517578,43.41999816894531,45.41999816894531,44.220001220703125,783100
2009-11-10,44.56999969482422,42.72999954223633,42.9900016784668,44.18000030517578,1092200
2009-11-11,45.93000030517578,44.15999984741211,44.9900016784668,44.790000915527344,544600
2009-11-12,45.93000030517578,44.68000030517578,44.880001068115234,45.33000183105469,635100
2009-11-13,45.810001373291016,44.04999923706055,45.38999938964844,45.0,447700
2009-11-16,45.5,44.209999084472656,45.5,44.93000030517578,699900
2009-11-17,45.599998474121094,44.54999923706055,44.54999923706055,45.58000183105469,363200
2009-11-18,47.75,45.2599983215332,45.54999923706055,46.25,852800
2009-11-19,47.45000076293945,45.380001068115234,46.91999816894531,45.72999954223633,568900
2009-11-20,45.90999984741211,44.7400016784668,45.54999923706055,45.29999923706055,595700
2009-11-23,49.45000076293945,45.75,45.75,48.5099983215332,1297000
2009-11-24,48.849998474121094,47.5099983215332,48.75,48.130001068115234,426400
2009-11-25,49.58000183105469,47.779998779296875,48.36000061035156,49.380001068115234,761900
2009-11-27,49.06999969482422,46.540000915527344,47.2599983215332,48.59000015258789,427200
2009-11-30,50.79999923706055,48.630001068115234,49.43000030517578,49.349998474121094,1828500
2009-12-01,52.310001373291016,49.599998474121094,50.25,52.130001068115234,1073900
2009-12-02,54.459999084472656,52.150001525878906,52.290000915527344,54.45000076293945,1126100
2009-12-03,55.619998931884766,52.099998474121094,54.47999954223633,52.54999923706055,1135100
2009-12-04,54.709999084472656,49.2400016784668,53.279998779296875,51.689998626708984,1569300
2009-12-07,50.439998626708984,48.79999923706055,50.0,49.56999969482422,1305300
2009-12-08,49.86000061035156,46.650001525878906,49.0099983215332,49.63999938964844,1182500
2009-12-09,49.540000915527344,47.720001220703125,48.61000061035156,49.29999923706055,827500
2009-12-10,51.310001373291016,48.5,49.36000061035156,48.849998474121094,894100
2009-12-11,49.619998931884766,48.04999923706055,48.939998626708984,48.5,607800
2009-12-14,49.86000061035156,48.02000045776367,48.869998931884766,49.47999954223633,620800
2009-12-15,51.09000015258789,48.56999969482422,49.0,48.58000183105469,871200
2009-12-16,49.720001220703125,48.099998474121094,48.29999923706055,48.880001068115234,668600
2009-12-17,49.310001373291016,48.08000183105469,48.63999938964844,48.939998626708984,486200
2009-12-18,49.540000915527344,48.08000183105469,49.540000915527344,49.06999969482422,499100
2009-12-21,51.84000015258789,49.290000915527344,49.4900016784668,51.79999923706055,801000
2009-12-22,53.209999084472656,52.0,52.04999923706055,52.7599983215332,785700
2009-12-23,54.29999923706055,53.0099983215332,53.16999816894531,54.18000030517578,418200
2009-12-24,55.04999923706055,54.119998931884766,54.2599983215332,54.279998779296875,167600
2009-12-28,55.75,53.790000915527344,54.7599983215332,54.09000015258789,364700
2009-12-29,54.900001525878906,52.04999923706055,54.09000015258789,52.400001525878906,570400
2009-12-30,52.689998626708984,51.040000915527344,52.41999816894531,52.040000915527344,493200
2009-12-31,52.65999984741211,51.619998931884766,52.06999969482422,51.869998931884766,317300
2010-01-04,50.900001525878906,48.72999954223633,50.900001525878906,50.59000015258789,978400
2010-01-05,52.040000915527344,49.900001525878906,50.54999923706055,51.880001068115234,516800
2010-01-06,52.400001525878906,51.02000045776367,51.880001068115234,51.27000045776367,402100
2010-01-07,51.619998931884766,49.279998779296875,51.11000061035156,50.2599983215332,479800
2010-01-08,51.0,49.9900016784668,50.0,50.5099983215332,345500
2010-01-11,50.0,44.869998931884766,50.0,45.650001525878906,3392900
2010-01-12,46.70000076293945,43.04999923706055,43.9900016784668,45.0,1759900
2010-01-13,45.70000076293945,44.25,45.0,45.22999954223633,852600
2010-01-14,44.9900016784668,43.11000061035156,44.9900016784668,43.220001220703125,1222000
2010-01-15,43.16999816894531,41.5099983215332,43.16999816894531,42.150001525878906,1724700
2010-01-19,43.689998626708984,42.060001373291016,42.060001373291016,43.40999984741211,881700
2010-01-20,43.290000915527344,41.54999923706055,43.290000915527344,42.040000915527344,702200
2010-01-21,43.470001220703125,41.02000045776367,42.310001373291016,41.369998931884766,892100
2010-01-22,41.84000015258789,39.900001525878906,41.29999923706055,40.86000061035156,774800
2010-01-25,41.709999084472656,39.060001373291016,41.20000076293945,39.68000030517578,691900
2010-01-26,39.880001068115234,38.380001068115234,39.41999816894531,38.70000076293945,819400
2010-01-27,39.790000915527344,38.2400016784668,38.560001373291016,39.630001068115234,710100
2010-01-28,40.290000915527344,37.72999954223633,39.880001068115234,38.349998474121094,679200
2010-01-29,39.5,37.59000015258789,38.689998626708984,38.029998779296875,658400
2010-02-01,38.939998626708984,37.86000061035156,38.5099983215332,38.4900016784668,692700
2010-02-02,39.459999084472656,37.810001373291016,38.630001068115234,39.349998474121094,661300
2010-02-03,40.709999084472656,38.79999923706055,39.209999084472656,40.65999984741211,1273800
2010-02-04,40.27000045776367,36.439998626708984,40.27000045776367,36.439998626708984,1618600
2010-02-05,37.470001220703125,35.5,36.68000030517578,36.41999816894531,1089000
2010-02-08,37.61000061035156,36.09000015258789,36.5,36.369998931884766,548100
2010-02-09,37.56999969482422,36.119998931884766,36.84000015258789,36.91999816894531,601800
2010-02-10,37.25,36.029998779296875,36.810001373291016,36.38999938964844,366900
2010-02-11,38.130001068115234,36.27000045776367,36.439998626708984,38.040000915527344,643100
2010-02-12,38.68000030517578,37.20000076293945,37.58000183105469,38.68000030517578,538600
2010-02-16,39.650001525878906,38.81999969482422,39.11000061035156,39.650001525878906,515800
2010-02-17,40.29999923706055,39.189998626708984,39.90999984741211,40.220001220703125,731200
2010-02-18,41.66999816894531,39.75,40.18000030517578,41.59000015258789,622300
2010-02-19,42.15999984741211,40.7599983215332,41.59000015258789,41.7400016784668,689600
2010-02-22,42.400001525878906,40.75,42.13999938964844,40.93000030517578,1319300
2010-02-23,39.08000183105469,36.75,36.900001525878906,38.04999923706055,2687500
2010-02-24,39.7599983215332,38.0099983215332,38.31999969482422,39.70000076293945,941800
2010-02-25,40.130001068115234,38.5,38.900001525878906,40.040000915527344,572800
2010-02-26,41.56999969482422,39.70000076293945,40.099998474121094,41.13999938964844,554700
2010-03-01,42.869998931884766,41.290000915527344,41.54999923706055,42.7400016784668,582400
2010-03-02,43.560001373291016,42.15999984741211,42.849998474121094,42.45000076293945,646800
2010-03-03,43.790000915527344,42.400001525878906,42.41999816894531,43.060001373291016,480300
2010-03-04,43.43000030517578,42.349998474121094,43.060001373291016,43.38999938964844,403200
2010-03-05,44.84000015258789,43.52000045776367,43.75,44.650001525878906,557900
2010-03-08,45.849998474121094,44.5,44.86000061035156,45.439998626708984,414800
2010-03-09,46.75,45.02000045776367,45.40999984741211,46.439998626708984,630700
2010-03-10,47.5,46.630001068115234,46.689998626708984,46.720001220703125,444700
2010-03-11,47.27000045776367,45.619998931884766,46.599998474121094,47.22999954223633,541000
2010-03-12,48.810001373291016,47.290000915527344,47.650001525878906,48.650001525878906,632800
2010-03-15,48.5,46.040000915527344,48.5,46.470001220703125,677000
2010-03-16,46.939998626708984,45.599998474121094,46.52000045776367,46.33000183105469,549100
2010-03-17,48.02000045776367,46.25,46.369998931884766,47.33000183105469,315900
2010-03-18,47.68000030517578,46.79999923706055,47.52000045776367,47.25,181700
2010-03-19,47.63999938964844,46.150001525878906,46.2599983215332,46.2599983215332,405700
2010-03-22,46.9900016784668,44.65999984741211,46.0099983215332,46.869998931884766,443700
2010-03-23,47.29999923706055,46.5099983215332,46.86000061035156,47.099998474121094,227900
2010-03-24,48.130001068115234,46.65999984741211,47.0,46.720001220703125,229800
2010-03-25,47.849998474121094,46.459999084472656,47.279998779296875,46.5099983215332,381800
2010-03-26,47.0,45.84000015258789,46.52000045776367,46.75,428600
2010-03-29,48.45000076293945,46.959999084472656,46.970001220703125,47.88999938964844,389600
2010-03-30,48.66999816894531,47.66999816894531,48.099998474121094,47.93000030517578,227700
2010-03-31,48.75,47.5,47.869998931884766,48.209999084472656,319200
2010-04-01,50.0,48.459999084472656,48.63999938964844,49.29999923706055,554100
2010-04-05,50.0,48.7400016784668,49.7400016784668,49.380001068115234,358000
2010-04-06,50.400001525878906,48.560001373291016,49.189998626708984,49.970001220703125,269100
2010-04-07,49.779998779296875,47.66999816894531,49.65999984741211,48.08000183105469,375500
2010-04-08,48.400001525878906,46.29999923706055,47.29999923706055,47.939998626708984,538200
2010-04-09,48.9900016784668,47.31999969482422,47.83000183105469,48.90999984741211,529300
2010-04-12,51.75,48.7400016784668,49.0,51.470001220703125,2266200
2010-04-13,51.869998931884766,50.75,51.72999954223633,51.0,803800
2010-04-14,52.08000183105469,51.06999969482422,51.4900016784668,51.59000015258789,636100
2010-04-15,52.130001068115234,51.47999954223633,51.63999938964844,51.810001373291016,547500
2010-04-16,51.79999923706055,50.29999923706055,51.529998779296875,50.810001373291016,696100
2010-04-19,51.290000915527344,48.97999954223633,50.77000045776367,49.25,728000
2010-04-20,50.540000915527344,49.38999938964844,49.63999938964844,50.13999938964844,344100
2010-04-21,52.349998474121094,50.119998931884766,51.529998779296875,51.18000030517578,675000
2010-04-22,51.970001220703125,49.68000030517578,50.7599983215332,51.869998931884766,647900
2010-04-23,53.7599983215332,52.040000915527344,52.040000915527344,53.720001220703125,616700
2010-04-26,54.880001068115234,53.59000015258789,53.810001373291016,53.66999816894531,381200
2010-04-27,53.61000061035156,51.2599983215332,53.58000183105469,51.45000076293945,440900
2010-04-28,52.25,49.880001068115234,51.65999984741211,50.72999954223633,513000
2010-04-29,52.0,51.08000183105469,51.15999984741211,51.560001373291016,491900
2010-04-30,52.119998931884766,50.41999816894531,51.720001220703125,50.41999816894531,385800
2010-05-03,51.400001525878906,50.25,50.72999954223633,51.02000045776367,589600
2010-05-04,51.290000915527344,48.86000061035156,50.84000015258789,49.439998626708984,601100
2010-05-05,48.560001373291016,46.06999969482422,48.27000045776367,47.369998931884766,803000
2010-05-06,48.130001068115234,41.0,47.5,44.790000915527344,1252000
2010-05-07,49.0,44.4900016784668,47.880001068115234,46.0099983215332,1290600
2010-05-10,49.95000076293945,48.790000915527344,48.790000915527344,49.95000076293945,855300
2010-05-11,51.900001525878906,48.790000915527344,49.66999816894531,51.029998779296875,598800
2010-05-12,53.7400016784668,51.02000045776367,51.33000183105469,53.08000183105469,601800
2010-05-13,55.70000076293945,52.56999969482422,53.06999969482422,53.04999923706055,1242800
2010-05-14,52.63999938964844,50.56999969482422,52.40999984741211,51.279998779296875,562800
2010-05-17,52.0,49.15999984741211,51.5,49.90999984741211,652300
2010-05-18,51.5099983215332,48.970001220703125,50.72999954223633,49.349998474121094,781900
2010-05-19,50.599998474121094,47.310001373291016,49.099998474121094,49.08000183105469,769800
2010-05-20,48.02000045776367,44.81999969482422,47.41999816894531,46.33000183105469,1319900
2010-05-21,49.0,44.72999954223633,45.2599983215332,48.36000061035156,905900
2010-05-24,48.9900016784668,46.93000030517578,47.939998626708984,46.93000030517578,617300
2010-05-25,47.70000076293945,44.599998474121094,45.02000045776367,47.459999084472656,565600
2010-05-26,50.45000076293945,48.0,48.189998626708984,49.36000061035156,852400
2010-05-27,52.25,50.29999923706055,50.97999954223633,51.459999084472656,604300
2010-05-28,52.540000915527344,51.0,51.150001525878906,51.869998931884766,583600
2010-06-01,52.38999938964844,50.529998779296875,51.84000015258789,50.9900016784668,768900
2010-06-02,53.29999923706055,50.630001068115234,51.099998474121094,53.29999923706055,407700
2010-06-03,56.15999984741211,54.029998779296875,54.38999938964844,55.900001525878906,888000
2010-06-04,55.939998626708984,53.459999084472656,54.59000015258789,54.04999923706055,813200
2010-06-07,54.0,50.52000045776367,53.33000183105469,51.02000045776367,790900
2010-06-08,52.54999923706055,50.0,51.150001525878906,51.650001525878906,560300
2010-06-09,54.83000183105469,51.93000030517578,52.400001525878906,53.15999984741211,752000
2010-06-10,57.349998474121094,54.36000061035156,54.650001525878906,57.29999923706055,1217600
2010-06-11,58.810001373291016,56.54999923706055,56.79999923706055,57.79999923706055,1365000
2010-06-14,59.4900016784668,57.27000045776367,58.0099983215332,57.84000015258789,1018900
2010-06-15,60.970001220703125,58.4900016784668,58.81999969482422,60.22999954223633,1125300
2010-06-16,62.13999938964844,59.27000045776367,59.77000045776367,60.599998474121094,789800
2010-06-17,61.70000076293945,59.689998626708984,61.43000030517578,60.75,880200
2010-06-18,60.9900016784668,58.470001220703125,60.9900016784668,59.22999954223633,986300
2010-06-21,62.09000015258789,59.81999969482422,60.7400016784668,60.630001068115234,1036400
2010-06-22,62.0,57.04999923706055,60.93000030517578,57.52000045776367,1505400
2010-06-23,58.40999984741211,55.099998474121094,57.119998931884766,57.59000015258789,1218100
2010-06-24,57.599998474121094,56.2599983215332,57.5,56.849998474121094,798600
2010-06-25,59.0,56.02000045776367,56.88999938964844,58.150001525878906,4723800
2010-06-28,59.20000076293945,56.4900016784668,58.689998626708984,57.220001220703125,829600
2010-06-29,56.0099983215332,53.630001068115234,55.52000045776367,54.119998931884766,977600
2010-06-30,55.20000076293945,52.400001525878906,54.209999084472656,52.54999923706055,1580600
2010-07-01,52.959999084472656,49.54999923706055,52.400001525878906,52.599998474121094,1029200
2010-07-02,53.130001068115234,51.18000030517578,52.84000015258789,52.130001068115234,575700
2010-07-06,55.08000183105469,52.470001220703125,55.060001373291016,53.220001220703125,707500
2010-07-07,55.529998779296875,53.31999969482422,53.52000045776367,55.470001220703125,626600
2010-07-08,58.27000045776367,56.27000045776367,56.31999969482422,57.790000915527344,1356200
2010-07-09,59.400001525878906,57.380001068115234,58.279998779296875,59.119998931884766,701900
2010-07-12,59.63999938964844,58.04999923706055,59.369998931884766,58.849998474121094,930600
2010-07-13,61.0,59.56999969482422,60.0,60.560001373291016,792100
2010-07-14,61.029998779296875,59.83000183105469,60.45000076293945,61.0,749600
2010-07-15,62.459999084472656,60.400001525878906,61.38999938964844,62.279998779296875,676600
2010-07-16,60.849998474121094,57.59000015258789,60.11000061035156,58.099998474121094,1172100
2010-07-19,60.02000045776367,57.619998931884766,57.790000915527344,59.900001525878906,843400
2010-07-20,60.189998626708984,57.88999938964844,58.81999969482422,60.0,720500
2010-07-21,60.70000076293945,58.540000915527344,60.29999923706055,58.900001525878906,447400
2010-07-22,60.25,58.599998474121094,59.70000076293945,60.04999923706055,588400
2010-07-23,61.54999923706055,59.63999938964844,59.779998779296875,61.470001220703125,789100
2010-07-26,65.98999786376953,62.650001525878906,62.77000045776367,65.1500015258789,1418700
2010-07-27,65.83999633789062,63.75,65.45999908447266,64.0,948500
2010-07-28,64.0,62.0,63.7400016784668,62.40999984741211,508100
2010-07-29,63.65999984741211,60.4900016784668,62.619998931884766,60.599998474121094,705800
2010-07-30,61.2599983215332,58.349998474121094,59.47999954223633,60.5,1169500
2010-08-02,62.279998779296875,59.79999923706055,62.279998779296875,60.34000015258789,937700
2010-08-03,62.56999969482422,60.13999938964844,61.38999938964844,62.2599983215332,1033800
2010-08-04,63.4900016784668,61.58000183105469,62.97999954223633,62.68000030517578,883500
2010-08-05,64.5999984741211,58.25,59.0,63.970001220703125,2430500
2010-08-06,67.19999694824219,63.13999938964844,64.38999938964844,65.83000183105469,2231000
2010-08-09,68.4800033569336,67.25,67.76000213623047,67.83999633789062,1399900
2010-08-10,68.66999816894531,65.55999755859375,67.16999816894531,67.80999755859375,857000
2010-08-11,66.26000213623047,63.61000061035156,65.23999786376953,65.62000274658203,941200
2010-08-12,67.4000015258789,64.16999816894531,64.19999694824219,66.41999816894531,683200
2010-08-13,67.01000213623047,65.36000061035156,66.66000366210938,65.52999877929688,361700
2010-08-16,67.94000244140625,64.52999877929688,64.91000366210938,67.0,550000
2010-08-17,70.31999969482422,67.8499984741211,68.19000244140625,69.2300033569336,1713000
2010-08-18,70.25,68.6500015258789,69.83000183105469,69.88999938964844,680000
2010-08-19,69.41999816894531,67.63999938964844,69.01000213623047,67.69999694824219,782400
2010-08-20,69.80999755859375,67.11000061035156,67.80000305175781,69.66000366210938,668500
2010-08-23,70.94999694824219,67.75,70.33000183105469,68.08999633789062,688200
2010-08-24,67.63999938964844,65.61000061035156,66.0,65.91999816894531,674500
2010-08-25,65.62999725341797,62.20000076293945,65.0,63.59000015258789,1829200
2010-08-26,65.7699966430664,64.06999969482422,64.4000015258789,64.30999755859375,884800
2010-08-27,66.54000091552734,63.86000061035156,65.27999877929688,66.37999725341797,590200
2010-08-30,66.6500015258789,64.5999984741211,66.4000015258789,64.73999786376953,275200
2010-08-31,66.04000091552734,62.84000015258789,64.13999938964844,65.94000244140625,575800
2010-09-01,69.08999633789062,66.6500015258789,67.02999877929688,68.4000015258789,600200
2010-09-02,71.0999984741211,68.0,68.4000015258789,69.88999938964844,833000
2010-09-03,72.87000274658203,70.01000213623047,71.44999694824219,70.37000274658203,752700
2010-09-07,71.33999633789062,69.02999877929688,70.25,70.23999786376953,492300
2010-09-08,72.31999969482422,70.54000091552734,70.70999908447266,71.41000366210938,325500
2010-09-09,73.0,70.5,72.76000213623047,71.26000213623047,325500
2010-09-10,72.68000030517578,69.87000274658203,71.55999755859375,72.51000213623047,580000
2010-09-13,74.77999877929688,72.0,73.01000213623047,74.58000183105469,816500
2010-09-14,74.44999694824219,73.12999725341797,74.44999694824219,73.7699966430664,633800
2010-09-15,74.7699966430664,73.16999816894531,73.2699966430664,74.3499984741211,361600
2010-09-16,74.62000274658203,73.72000122070312,74.62000274658203,73.73999786376953,388300
2010-09-17,72.86000061035156,70.6500015258789,71.55999755859375,72.4800033569336,821900
2010-09-20,73.26000213623047,71.0,71.0,72.7300033569336,779900
2010-09-21,73.80000305175781,71.41999816894531,72.5999984741211,72.18000030517578,620300
2010-09-22,72.33000183105469,70.5199966430664,72.1500015258789,71.75,439800
2010-09-23,71.97000122070312,70.5,71.18000030517578,70.93000030517578,458000
2010-09-24,73.0,71.36000061035156,72.05000305175781,71.9000015258789,464200
2010-09-27,76.75,72.12000274658203,72.75,74.9800033569336,1417400
2010-09-28,76.80999755859375,72.58999633789062,76.80999755859375,74.9000015258789,1127800
2010-09-29,75.5,74.27999877929688,74.93000030517578,75.13999938964844,455000
2010-09-30,76.25,71.38999938964844,76.08000183105469,72.18000030517578,1087600
2010-10-01,73.52999877929688,71.25,73.02999877929688,71.3499984741211,792800
2010-10-04,71.5199966430664,65.6500015258789,71.3499984741211,66.79000091552734,2275800
2010-10-05,69.20999908447266,67.0199966430664,67.16000366210938,68.0999984741211,1268900
2010-10-06,68.88999938964844,63.650001525878906,68.88999938964844,64.31999969482422,1489500
2010-10-07,65.38999938964844,63.0,64.31999969482422,64.44999694824219,914500
2010-10-08,66.63999938964844,63.66999816894531,64.9800033569336,65.4000015258789,809000
2010-10-11,66.0,64.5,65.41000366210938,64.7699966430664,454300
2010-10-12,65.38999938964844,60.20000076293945,62.34000015258789,64.7699966430664,2490200
2010-10-13,65.20999908447266,64.05000305175781,65.06999969482422,64.91000366210938,813500
2010-10-14,65.01000213623047,63.540000915527344,64.41000366210938,64.55999755859375,783300
2010-10-15,66.1500015258789,64.11000061035156,65.31999969482422,65.26000213623047,848800
2010-10-18,65.4800033569336,62.43000030517578,65.20999908447266,62.939998626708984,885400
2010-10-19,62.15999984741211,60.25,61.7599983215332,60.650001525878906,1548700
2010-10-20,62.400001525878906,60.45000076293945,60.810001373291016,61.9900016784668,614600
2010-10-21,62.11000061035156,60.75,61.29999923706055,61.380001068115234,656200
2010-10-22,63.220001220703125,61.0099983215332,61.0099983215332,63.02000045776367,729400
2010-10-25,65.62000274658203,62.70000076293945,62.81999969482422,65.0,1125400
2010-10-26,64.98999786376953,63.369998931884766,64.98999786376953,64.16999816894531,521700
2010-10-27,66.98999786376953,63.90999984741211,64.08000183105469,66.55000305175781,1142400
2010-10-28,67.12000274658203,64.80000305175781,67.0,66.01000213623047,697700
2010-10-29,66.95999908447266,65.83999633789062,66.06999969482422,66.13999938964844,464100
2010-11-01,66.8499984741211,64.01000213623047,66.2699966430664,64.37999725341797,621300
2010-11-02,64.47000122070312,62.59000015258789,64.26000213623047,63.459999084472656,781700
2010-11-03,65.1500015258789,62.66999816894531,63.04999923706055,64.66000366210938,1075400
2010-11-04,64.75,60.90999984741211,62.7599983215332,61.68000030517578,2897400
2010-11-05,61.97999954223633,59.779998779296875,61.90999984741211,61.2400016784668,1960500
2010-11-08,65.37000274658203,60.5,60.529998779296875,65.12000274658203,1151100
2010-11-09,65.45999908447266,61.0099983215332,65.45999908447266,61.18000030517578,1526900
2010-11-10,62.209999084472656,58.5,61.130001068115234,58.65999984741211,2420000
2010-11-11,59.33000183105469,56.599998474121094,57.91999816894531,58.0,1485500
2010-11-12,60.27000045776367,57.529998779296875,57.560001373291016,58.33000183105469,831500
2010-11-15,60.45000076293945,58.29999923706055,58.58000183105469,59.849998474121094,1201800
2010-11-16,61.209999084472656,60.0099983215332,60.93000030517578,60.560001373291016,1524800
2010-11-17,62.0,60.459999084472656,60.66999816894531,61.16999816894531,807000
2010-11-18,62.869998931884766,62.0,62.43000030517578,62.119998931884766,647400
2010-11-19,63.63999938964844,61.83000183105469,62.22999954223633,63.02000045776367,667600
2010-11-22,64.97000122070312,63.02000045776367,63.08000183105469,64.87000274658203,674800
2010-11-23,64.44000244140625,63.08000183105469,64.41999816894531,63.959999084472656,580500
2010-11-24,64.91000366210938,64.2300033569336,64.4800033569336,64.79000091552734,461300
2010-11-26,66.0,64.0,64.08000183105469,65.98999786376953,297600
2010-11-29,66.62999725341797,64.83999633789062,65.81999969482422,65.69000244140625,793900
2010-11-30,65.0,63.34000015258789,65.0,63.619998931884766,578700
2010-12-01,66.81999969482422,64.44000244140625,64.79000091552734,66.68000030517578,832800
2010-12-02,70.31999969482422,67.0,67.0,68.66999816894531,1233600
2010-12-03,69.97000122070312,67.69999694824219,68.3499984741211,69.36000061035156,688200
2010-12-06,70.48999786376953,68.91999816894531,69.0199966430664,69.80000305175781,406300
2010-12-07,70.77999877929688,68.73999786376953,70.48999786376953,68.80000305175781,360200
2010-12-08,69.62000274658203,67.8499984741211,68.80000305175781,68.43000030517578,313300
2010-12-09,69.31999969482422,66.87999725341797,68.76000213623047,67.44999694824219,495700
2010-12-10,68.86000061035156,67.6500015258789,68.86000061035156,68.11000061035156,444300
2010-12-13,72.7300033569336,66.13999938964844,68.0,72.4800033569336,2825300
2010-12-14,73.87999725341797,70.61000061035156,73.05000305175781,70.83999633789062,1237900
2010-12-15,72.79000091552734,69.6500015258789,70.5,69.68000030517578,777400
2010-12-16,70.01000213623047,68.30000305175781,69.77999877929688,68.95999908447266,594000
2010-12-17,70.18000030517578,68.55000305175781,69.3499984741211,70.05000305175781,497700
2010-12-20,70.7300033569336,67.76000213623047,70.25,68.0,868600
2010-12-21,69.27999877929688,67.77999877929688,68.3499984741211,68.98999786376953,549800
2010-12-22,69.52999877929688,66.69999694824219,68.76000213623047,69.25,578600
2010-12-23,69.95999908447266,69.01000213623047,69.2699966430664,69.86000061035156,365400
2010-12-27,69.80999755859375,68.41000366210938,69.80999755859375,69.58999633789062,547600
2010-12-28,70.4000015258789,68.5199966430664,69.87999725341797,68.93000030517578,499300
2010-12-29,70.54000091552734,68.77999877929688,69.20999908447266,69.81999969482422,408700
2010-12-30,70.9000015258789,69.20999908447266,69.20999908447266,70.18000030517578,311300
2010-12-31,70.5999984741211,64.87000274658203,70.31999969482422,66.63999938964844,1555200
2011-01-03,70.55000305175781,68.75,69.43000030517578,70.11000061035156,973300
2011-01-04,71.33000183105469,68.9800033569336,70.44000244140625,70.63999938964844,732800
2011-01-05,72.29000091552734,69.61000061035156,70.52999877929688,72.11000061035156,480200
2011-01-06,75.87999725341797,71.86000061035156,71.93000030517578,74.54000091552734,1072300
2011-01-07,75.31999969482422,72.16000366210938,74.76000213623047,73.8499984741211,609200
2011-01-10,75.94999694824219,73.69000244140625,75.93000030517578,74.31999969482422,336900
2011-01-11,75.94999694824219,74.0,75.0,74.19999694824219,179900
2011-01-12,74.88999938964844,72.88999938964844,74.88999938964844,73.29000091552734,334500
2011-01-13,73.98999786376953,72.56999969482422,73.11000061035156,73.3499984741211,316000
2011-01-14,75.56999969482422,72.13999938964844,73.52999877929688,75.19999694824219,461800
2011-01-18,79.37000274658203,75.19999694824219,75.25,75.22000122070312,1430600
2011-01-19,75.52999877929688,72.56999969482422,75.51000213623047,73.1500015258789,917000
2011-01-20,72.58000183105469,69.16000366210938,72.58000183105469,70.94000244140625,940100
2011-01-21,72.19999694824219,70.3499984741211,71.41000366210938,70.97000122070312,480300
2011-01-24,71.66000366210938,70.04000091552734,70.88999938964844,71.33999633789062,333700
2011-01-25,71.2699966430664,68.73999786376953,71.12999725341797,69.47000122070312,459600
2011-01-26,70.30000305175781,68.51000213623047,69.48999786376953,69.91999816894531,575700
2011-01-27,70.88999938964844,69.95999908447266,70.5,70.12999725341797,441300
2011-01-28,70.79000091552734,67.08999633789062,69.5199966430664,67.13999938964844,851600
2011-01-31,68.69999694824219,67.05000305175781,68.69999694824219,67.77999877929688,560200
