Date,High_CME,Low_CME,Open_CME,Close_CME,Volume_CME
2007-04-04,112.24199676513672,110.19999694824219,110.30000305175781,111.41999816894531,3436000
2007-04-05,111.81600189208984,110.54199981689453,111.4020004272461,110.69999694824219,1495500
2007-04-09,111.58000183105469,109.63600158691406,111.0,110.0999984741211,1345500
2007-04-10,111.36599731445312,109.69000244140625,110.25,110.0999984741211,1356000
2007-04-11,110.83999633789062,108.8499984741211,109.98200225830078,110.0999984741211,1866500
2007-04-12,110.93800354003906,109.23799896240234,110.12999725341797,110.66999816894531,1702500
2007-04-13,111.08999633789062,110.2040023803711,111.05999755859375,110.2979965209961,992000
2007-04-16,113.0,110.2979965209961,110.33799743652344,111.74800109863281,2645000
2007-04-17,112.49800109863281,110.9000015258789,111.75,111.63999938964844,1554000
2007-04-18,112.80000305175781,111.08799743652344,111.63999938964844,111.72000122070312,1576500
2007-04-19,112.48999786376953,110.53199768066406,111.46199798583984,110.7699966430664,1893500
2007-04-20,111.96199798583984,110.9000015258789,111.5,111.1780014038086,2250500
2007-04-23,111.23999786376953,109.25,111.1780014038086,109.4800033569336,2239000
2007-04-24,109.87999725341797,106.15799713134766,109.87999725341797,106.26000213623047,4051000
2007-04-25,106.99800109863281,104.71199798583984,106.77999877929688,106.13999938964844,3958500
2007-04-26,106.69999694824219,103.45800018310547,106.5999984741211,103.75,3941500
2007-04-27,105.87999725341797,103.79399871826172,103.80000305175781,104.39800262451172,2295000
2007-04-30,105.80000305175781,103.18000030517578,104.79399871826172,103.3499984741211,2699000
2007-05-01,104.29000091552734,101.02999877929688,103.5,102.5199966430664,4719000
2007-05-02,104.44599914550781,102.69999694824219,103.30000305175781,103.05999755859375,3428000
2007-05-03,104.5780029296875,102.88999938964844,103.05999755859375,104.19999694824219,3354500
2007-05-04,104.41999816894531,102.4739990234375,104.19999694824219,102.9800033569336,2373500
2007-05-07,102.62000274658203,100.85199737548828,101.5999984741211,101.58999633789062,4252500
2007-05-08,102.5,100.22000122070312,101.25,101.75,3087000
2007-05-09,102.30000305175781,100.69999694824219,100.94999694824219,101.38999938964844,2178000
2007-05-10,102.18199920654297,99.4000015258789,101.4000015258789,99.58999633789062,3631000
2007-05-11,107.52799987792969,102.80000305175781,105.02999877929688,107.26000213623047,9464000
2007-05-14,108.88200378417969,105.6500015258789,107.26000213623047,105.89800262451172,5070500
2007-05-15,106.69999694824219,104.01799774169922,105.94000244140625,104.68000030517578,2813000
2007-05-16,105.31999969482422,103.0999984741211,104.87999725341797,104.30999755859375,2845000
2007-05-17,105.18000030517578,103.28399658203125,104.0,104.76000213623047,2789500
2007-05-18,105.197998046875,103.75399780273438,104.85199737548828,103.9800033569336,2365000
2007-05-21,104.16000366210938,102.87799835205078,103.97799682617188,103.0,2620500
2007-05-22,104.55400085449219,102.5,102.80000305175781,104.43199920654297,2596500
2007-05-23,105.19999694824219,103.81400299072266,104.4000015258789,103.87799835205078,2572500
2007-05-24,104.4000015258789,101.5999984741211,104.0,102.44999694824219,2619500
2007-05-25,103.14800262451172,102.03399658203125,102.83999633789062,102.69999694824219,1301500
2007-05-29,105.34400177001953,103.19999694824219,103.39199829101562,105.2040023803711,3450500
2007-05-30,105.5999984741211,103.6500015258789,104.4000015258789,105.56999969482422,2496000
2007-05-31,106.63800048828125,105.69999694824219,105.69999694824219,106.19999694824219,2584000
2007-06-01,107.66600036621094,105.29000091552734,106.58999633789062,107.4000015258789,2396500
2007-06-04,107.9000015258789,106.68599700927734,107.4000015258789,107.05000305175781,1858000
2007-06-05,107.9800033569336,106.68000030517578,106.79399871826172,107.85399627685547,2544500
2007-06-06,109.0999984741211,107.19999694824219,107.68399810791016,108.4800033569336,3257000
2007-06-07,109.48600006103516,106.59200286865234,108.44000244140625,107.89399719238281,3439500
2007-06-08,110.05000305175781,108.0,108.0,109.9260025024414,4690000
2007-06-11,112.05000305175781,109.697998046875,109.98999786376953,111.41400146484375,3112500
2007-06-12,111.70999908447266,109.69999694824219,111.41999816894531,109.69999694824219,3819000
2007-06-13,110.53399658203125,108.6240005493164,110.05000305175781,110.25,2558500
2007-06-14,110.56999969482422,109.20600128173828,109.94999694824219,109.49800109863281,2759000
2007-06-15,111.70999908447266,109.74600219726562,110.71600341796875,110.54000091552734,4187500
2007-06-18,110.5,108.5999984741211,110.2300033569336,109.197998046875,3221500
2007-06-19,109.4000015258789,107.22000122070312,107.22000122070312,109.25599670410156,3050000
2007-06-20,109.94400024414062,108.77999877929688,109.4000015258789,108.77999877929688,2227500
2007-06-21,109.88999938964844,108.0,109.12999725341797,109.8499984741211,1583000
2007-06-22,110.05799865722656,107.98999786376953,109.45999908447266,107.98999786376953,3241000
2007-06-25,108.88999938964844,106.13600158691406,107.80000305175781,106.68000030517578,2304000
2007-06-26,107.88999938964844,105.93800354003906,106.66000366210938,106.18000030517578,1692000
2007-06-27,108.5199966430664,105.22000122070312,105.5999984741211,108.43199920654297,2684500
2007-06-28,109.43000030517578,107.7300033569336,108.43399810791016,108.09600067138672,1821000
2007-06-29,109.0,106.36000061035156,108.09600067138672,106.87200164794922,1907000
2007-07-02,107.77999877929688,106.3740005493164,107.76000213623047,106.5,2154500
2007-07-03,108.55000305175781,107.2020034790039,107.80000305175781,107.87000274658203,2017000
2007-07-05,111.13800048828125,107.87000274658203,108.4000015258789,111.13800048828125,2561000
2007-07-06,115.5,108.83000183105469,111.0,114.95999908447266,9142500
2007-07-09,116.40599822998047,113.41000366210938,114.5999984741211,114.11599731445312,6383000
2007-07-10,114.08000183105469,112.02200317382812,114.0,112.16000366210938,5446000
2007-07-11,116.51200103759766,110.93199920654297,111.5260009765625,116.01000213623047,22480000
2007-07-12,118.11199951171875,115.9800033569336,116.1500015258789,117.55999755859375,8369000
2007-07-13,117.4000015258789,116.04000091552734,117.19999694824219,116.9000015258789,3571000
2007-07-16,119.99800109863281,116.5999984741211,116.80000305175781,117.26000213623047,5672500
2007-07-17,118.19999694824219,115.80000305175781,117.9000015258789,116.75,4818000
2007-07-18,117.37999725341797,114.5999984741211,116.8479995727539,115.52799987792969,3795000
2007-07-19,117.0,114.28600311279297,115.9000015258789,114.4000015258789,2870500
2007-07-20,114.6500015258789,112.26000213623047,114.44999694824219,112.4000015258789,3585000
2007-07-23,113.65599822998047,111.04000091552734,112.4000015258789,111.91999816894531,2870000
2007-07-24,111.96800231933594,109.21199798583984,111.4000015258789,109.80000305175781,5136000
2007-07-25,111.60199737548828,107.87999725341797,110.4000015258789,109.50399780273438,4435500
2007-07-26,108.94999694824219,104.5199966430664,108.4000015258789,107.5,6358000
2007-07-27,113.4520034790039,106.51599884033203,107.5999984741211,111.30000305175781,8242500
2007-07-30,114.31999969482422,111.9000015258789,112.79399871826172,114.30999755859375,4297500
2007-07-31,115.0999984741211,109.76200103759766,114.99800109863281,110.5,4066500
2007-08-01,113.02999877929688,108.6500015258789,111.00399780273438,112.27400207519531,4815000
2007-08-02,112.78600311279297,110.552001953125,112.59400177001953,111.19599914550781,3442500
2007-08-03,114.19999694824219,111.19999694824219,111.80000305175781,111.58000183105469,4807500
2007-08-06,114.84400177001953,111.22000122070312,112.19999694824219,114.84400177001953,4075500
2007-08-07,116.73799896240234,113.5199966430664,114.30000305175781,115.80000305175781,4977500
2007-08-08,121.0,115.90599822998047,115.90599822998047,121.0,3702500
2007-08-09,121.99199676513672,117.5,117.80000305175781,118.75,6661500
2007-08-10,120.41200256347656,117.19999694824219,119.4020004272461,118.8499984741211,5580000
2007-08-13,120.18000030517578,116.05999755859375,120.03800201416016,116.21399688720703,3476500
2007-08-14,117.54199981689453,112.45999908447266,116.5999984741211,112.45999908447266,5352500
2007-08-15,113.4000015258789,107.75,112.60600280761719,107.9800033569336,6954500
2007-08-16,107.38600158691406,101.1780014038086,106.5,105.9000015258789,14675000
2007-08-17,111.11199951171875,104.72200012207031,108.36599731445312,108.7699966430664,7378500
2007-08-20,109.30000305175781,106.4000015258789,109.02999877929688,107.52400207519531,4122500
2007-08-21,110.80000305175781,106.33999633789062,106.85800170898438,110.80000305175781,4241000
2007-08-22,111.7040023803711,108.8499984741211,111.58000183105469,109.31999969482422,3099000
2007-08-23,111.31199645996094,109.27999877929688,109.27999877929688,111.01000213623047,3163500
2007-08-24,112.0719985961914,110.302001953125,111.01200103759766,112.0719985961914,3658000
2007-08-27,112.13999938964844,111.19999694824219,111.30000305175781,111.72000122070312,3678500
2007-08-28,111.9000015258789,110.70800018310547,111.33999633789062,110.83999633789062,3361500
2007-08-29,112.08399963378906,111.0199966430664,111.0199966430664,112.0199966430664,3648000
2007-08-30,112.5999984741211,110.13999938964844,112.5999984741211,110.44999694824219,3001500
2007-08-31,112.03199768066406,109.4280014038086,110.8239974975586,110.95999908447266,2678500
2007-09-04,113.5999984741211,111.33999633789062,111.33999633789062,112.95999908447266,2686500
2007-09-05,114.54000091552734,112.57599639892578,112.91000366210938,112.9000015258789,2762500
2007-09-06,114.0,110.94400024414062,113.52799987792969,111.40599822998047,3111500
2007-09-07,110.23200225830078,108.25399780273438,110.19999694824219,108.93000030517578,3756500
2007-09-10,110.0,106.91200256347656,109.70999908447266,107.93000030517578,2576500
2007-09-11,110.10199737548828,108.4000015258789,108.5999984741211,109.62999725341797,2054000
2007-09-12,110.1240005493164,108.5999984741211,109.23999786376953,108.64199829101562,1810000
2007-09-13,110.74400329589844,109.18000030517578,109.80000305175781,110.1500015258789,2048000
2007-09-14,110.37200164794922,108.76200103759766,109.77999877929688,109.72000122070312,1976000
2007-09-17,109.5999984741211,107.41000366210938,109.5999984741211,108.0199966430664,2644000
2007-09-18,110.50399780273438,107.11599731445312,108.81999969482422,110.50399780273438,4223000
2007-09-19,111.00599670410156,109.44999694824219,110.8479995727539,110.38200378417969,2615000
2007-09-20,110.77200317382812,108.1760025024414,110.3280029296875,108.44999694824219,2975000
2007-09-21,109.95999908447266,108.03600311279297,109.91999816894531,108.8499984741211,4341000
2007-09-24,110.1520004272461,107.62000274658203,108.8499984741211,108.0199966430664,2698500
2007-09-25,110.69000244140625,107.00199890136719,107.9800033569336,110.48200225830078,2587000
2007-09-26,116.80000305175781,111.59400177001953,111.59400177001953,116.22000122070312,6163000
2007-09-27,118.55999755859375,115.6259994506836,117.00399780273438,117.69999694824219,3827500
2007-09-28,118.3740005493164,116.8740005493164,117.64399719238281,117.47000122070312,4138000
2007-10-01,123.08000183105469,118.20600128173828,118.20600128173828,121.66000366210938,5948000
2007-10-02,121.98200225830078,119.74199676513672,121.4000015258789,120.58999633789062,2946000
2007-10-03,123.18000030517578,120.49400329589844,120.5999984741211,122.11199951171875,3539000
2007-10-04,123.16200256347656,120.30000305175781,122.23999786376953,120.97000122070312,1899500
2007-10-05,125.90599822998047,121.85800170898438,121.85800170898438,125.83000183105469,4351500
2007-10-08,126.30000305175781,123.46600341796875,125.83000183105469,125.0,2183500
2007-10-09,126.16000366210938,124.1500015258789,125.83999633789062,126.16000366210938,2149000
2007-10-10,126.26599884033203,124.64800262451172,126.19999694824219,125.19999694824219,1836500
2007-10-11,126.80000305175781,122.44999694824219,126.3499984741211,124.5,2649000
2007-10-12,126.73200225830078,123.39600372314453,124.19999694824219,125.9000015258789,2220500
2007-10-15,125.91000366210938,123.8499984741211,125.80000305175781,124.53800201416016,1556500
2007-10-16,124.6760025024414,123.0,124.0,124.052001953125,2103000
2007-10-17,125.8499984741211,122.7040023803711,125.18000030517578,124.2699966430664,2706500
2007-10-18,125.63400268554688,122.7020034790039,123.4000015258789,124.58799743652344,2015000
2007-10-19,124.43199920654297,122.7300033569336,123.80000305175781,122.7300033569336,3494000
2007-10-22,124.25599670410156,121.80000305175781,122.4000015258789,123.73999786376953,1880000
2007-10-23,127.447998046875,124.0719985961914,124.13400268554688,126.91999816894531,3078500
2007-10-24,133.0780029296875,127.19999694824219,127.4000015258789,130.0,8990500
2007-10-25,138.60000610351562,130.18600463867188,130.30999755859375,134.42999267578125,8763500
2007-10-26,136.61399841308594,132.02000427246094,136.37600708007812,132.60000610351562,3949500
2007-10-29,134.38999938964844,131.1020050048828,133.58399963378906,132.39999389648438,2992000
2007-10-30,132.83999633789062,130.88999938964844,132.13800048828125,131.2220001220703,2124500
2007-10-31,133.54600524902344,129.58999633789062,132.1999969482422,133.25,3763000
2007-11-01,134.4720001220703,129.3000030517578,132.3719940185547,129.79400634765625,4320500
2007-11-02,131.41400146484375,128.00799560546875,130.31199645996094,129.9499969482422,4198000
2007-11-05,132.8939971923828,128.0,128.0,130.5500030517578,2854500
2007-11-06,134.11399841308594,128.53199768066406,131.2760009765625,133.82000732421875,3954000
2007-11-07,134.5,131.5800018310547,133.0,132.0,2928000
2007-11-08,134.47999572753906,128.9600067138672,131.00999450683594,132.4600067138672,3092000
2007-11-09,132.90199279785156,128.3040008544922,130.45199584960938,129.33999633789062,2360000
2007-11-12,130.58799743652344,124.99800109863281,128.40199279785156,126.55999755859375,3010000
2007-11-13,129.5,126.0,127.37000274658203,129.5,2955500
2007-11-14,131.73800659179688,129.73199462890625,131.0,130.28799438476562,2902500
2007-11-15,131.197998046875,128.39199829101562,129.51199340820312,129.6020050048828,2347500
2007-11-16,130.75999450683594,128.31199645996094,130.21400451660156,130.5500030517578,2626500
2007-11-19,132.9320068359375,129.60000610351562,129.60000610351562,130.1999969482422,2494000
2007-11-20,133.11399841308594,126.802001953125,130.1479949951172,129.77999877929688,3731000
2007-11-21,129.59800720214844,125.5739974975586,128.45399475097656,126.55999755859375,3414500
2007-11-23,127.76799774169922,126.19999694824219,127.19999694824219,127.75,1009000
2007-11-26,128.5,124.91999816894531,127.50199890136719,124.93399810791016,2157500
2007-11-27,126.58999633789062,122.88400268554688,125.77799987792969,124.5999984741211,3119500
2007-11-28,130.8000030517578,125.4000015258789,125.4000015258789,130.67999267578125,4707000
2007-11-29,132.9459991455078,129.60000610351562,130.52200317382812,131.8000030517578,3063000
2007-11-30,134.4980010986328,129.91400146484375,134.0,131.72000122070312,2707500
2007-12-03,133.97999572753906,130.94000244140625,131.60000610351562,132.16000366210938,2052500
2007-12-04,137.39999389648438,132.02999877929688,132.02999877929688,134.0500030517578,4708000
2007-12-05,139.98399353027344,135.20199584960938,135.20199584960938,139.4499969482422,4693500
2007-12-06,139.9600067138672,137.8520050048828,138.843994140625,139.9600067138672,2797000
2007-12-07,142.16400146484375,139.00599670410156,139.9600067138672,141.39999389648438,2402500
2007-12-10,142.89599609375,139.8000030517578,141.10000610351562,140.5,2653000
2007-12-11,142.0,134.8000030517578,140.9980010986328,136.22999572753906,3040000
2007-12-12,139.5679931640625,135.76199340820312,139.5679931640625,137.63400268554688,2399000
2007-12-13,140.60000610351562,134.6999969482422,136.6840057373047,140.1999969482422,3122000
2007-12-14,142.16400146484375,138.60000610351562,139.54800415039062,139.80999755859375,2281000
2007-12-17,141.47999572753906,137.88999938964844,139.48199462890625,138.3000030517578,2062500
2007-12-18,140.21800231933594,136.10000610351562,139.5800018310547,138.39999389648438,2499000
2007-12-19,140.156005859375,137.11000061035156,138.6999969482422,138.6999969482422,2037500
2007-12-20,140.9040069580078,138.82000732421875,139.99200439453125,140.1999969482422,1852500
2007-12-21,142.14999389648438,139.35000610351562,140.9739990234375,142.14999389648438,3234000
2007-12-24,140.33799743652344,136.1999969482422,138.2519989013672,138.8000030517578,3002500
2007-12-26,138.5,136.31199645996094,138.5,138.0,1775500
2007-12-27,138.39999389648438,135.60000610351562,138.39999389648438,135.60000610351562,1303000
2007-12-28,137.3000030517578,134.60000610351562,137.3000030517578,136.5,1377000
2007-12-31,137.1999969482422,134.63999938964844,136.0,137.1999969482422,1459000
2008-01-02,137.28599548339844,134.11000061035156,137.197998046875,134.79800415039062,2453500
2008-01-03,135.11399841308594,127.66999816894531,134.81399536132812,130.07000732421875,6381000
2008-01-04,129.17599487304688,123.7040023803711,129.17599487304688,124.30000305175781,4844000
2008-01-07,125.79199981689453,119.01000213623047,125.2040023803711,122.81400299072266,5763000
2008-01-08,124.95999908447266,118.75,123.4000015258789,119.5999984741211,5029000
2008-01-09,120.75,114.85600280761719,119.4020004272461,120.06800079345703,6640000
2008-01-10,123.59200286865234,117.67400360107422,118.5999984741211,122.33999633789062,4844500
2008-01-11,124.39800262451172,119.9000015258789,121.45600128173828,123.53399658203125,4440500
2008-01-14,124.80000305175781,122.11599731445312,124.4000015258789,124.6719970703125,2343000
2008-01-15,123.98600006103516,119.27799987792969,123.3499984741211,119.3499984741211,4472500
2008-01-16,119.13600158691406,113.41000366210938,118.19999694824219,115.35199737548828,6415000
2008-01-17,116.5999984741211,108.33999633789062,115.60800170898438,108.94599914550781,5913500
2008-01-18,112.63999938964844,109.0,109.08399963378906,111.68000030517578,6660500
2008-01-22,116.73799896240234,105.53600311279297,107.00599670410156,116.19999694824219,7037000
2008-01-23,122.76200103759766,113.0,113.802001953125,121.99800109863281,7050000
2008-01-24,128.52200317382812,121.50399780273438,121.5999984741211,127.02799987792969,6591500
2008-01-25,129.39999389648438,125.62799835205078,127.11199951171875,125.80000305175781,5282500
2008-01-28,130.54800415039062,121.73799896240234,128.82000732421875,125.0,8643000
2008-01-29,125.2959976196289,121.80400085449219,124.22200012207031,123.4000015258789,3349000
2008-01-30,123.7300033569336,118.7959976196289,122.30000305175781,119.6500015258789,4215500
2008-01-31,124.97599792480469,116.0,118.0999984741211,123.4800033569336,5260000
2008-02-01,124.30999755859375,120.4000015258789,124.0,122.01200103759766,3614000
2008-02-04,124.5999984741211,122.00199890136719,123.84200286865234,123.80000305175781,2448000
2008-02-05,124.9020004272461,117.75399780273438,124.3499984741211,117.76000213623047,6778500
2008-02-06,116.7020034790039,95.03399658203125,116.697998046875,97.05000305175781,43380500
2008-02-07,109.48600006103516,102.0,102.4000015258789,105.60199737548828,23129500
2008-02-08,106.79000091552734,102.64199829101562,105.9520034790039,103.4000015258789,7506000
2008-02-11,106.0,101.53600311279297,103.4000015258789,104.30000305175781,4720500
2008-02-12,108.73400115966797,104.74199676513672,105.80000305175781,106.05000305175781,5232500
2008-02-13,107.6520004272461,105.15799713134766,106.69999694824219,107.00199890136719,3367000
2008-02-14,108.55999755859375,105.49800109863281,107.00199890136719,106.19000244140625,3474000
2008-02-15,106.13200378417969,103.88800048828125,106.13200378417969,105.39399719238281,3631000
2008-02-19,106.62000274658203,102.91999816894531,105.72000122070312,104.0,2903500
2008-02-20,104.30000305175781,100.25800323486328,103.0,104.30000305175781,4942500
2008-02-21,105.0,102.13999938964844,104.30000305175781,103.28800201416016,3181000
2008-02-22,105.52799987792969,102.2020034790039,103.19999694824219,105.0199966430664,3180500
2008-02-25,106.89199829101562,103.55599975585938,105.05999755859375,106.19999694824219,3134000
2008-02-26,106.99400329589844,103.25,105.4000015258789,105.85600280761719,3267500
2008-02-27,106.86399841308594,104.17400360107422,104.80000305175781,105.34400177001953,2625000
2008-02-28,104.90399932861328,103.05599975585938,104.19999694824219,103.45999908447266,3021500
2008-02-29,103.35399627685547,101.07599639892578,102.58999633789062,102.66000366210938,2921000
2008-03-03,103.79199981689453,100.98999786376953,102.33000183105469,103.40599822998047,2935000
2008-03-04,102.5999984741211,99.28600311279297,102.24400329589844,100.5999984741211,5229000
2008-03-05,103.77799987792969,100.5999984741211,100.5999984741211,103.68800354003906,4876500
2008-03-06,103.59600067138672,100.91999816894531,102.97599792480469,101.08999633789062,3357000
2008-03-07,101.7959976196289,95.26599884033203,100.45999908447266,98.28199768066406,7628000
2008-03-10,98.28199768066406,92.25,97.51200103759766,92.25,6856500
2008-03-11,100.94999694824219,94.05000305175781,94.87000274658203,100.9000015258789,6917500
2008-03-12,101.58599853515625,98.65399932861328,100.04000091552734,99.68000030517578,4724500
2008-03-13,101.94599914550781,95.5459976196289,97.74199676513672,101.37000274658203,5916500
2008-03-14,102.91799926757812,95.80999755859375,102.08200073242188,97.20999908447266,6864000
2008-03-17,94.00199890136719,79.802001953125,93.6780014038086,89.83999633789062,19549000
2008-03-18,95.05000305175781,91.4000015258789,94.20600128173828,94.5999984741211,7977500
2008-03-19,95.28199768066406,89.02999877929688,93.70600128173828,89.9800033569336,7042000
2008-03-20,94.4000015258789,88.22200012207031,89.46199798583984,94.4000015258789,6606500
2008-03-24,99.78399658203125,94.62000274658203,94.8759994506836,97.5999984741211,5005500
2008-03-25,101.43599700927734,96.53800201416016,97.5999984741211,100.64199829101562,3711500
2008-03-26,100.25599670410156,97.51399993896484,99.5999984741211,97.78600311279297,3393000
2008-03-27,100.77999877929688,97.60199737548828,98.25599670410156,97.88200378417969,4237000
2008-03-28,99.36399841308594,95.80000305175781,97.3759994506836,95.86000061035156,3639000
2008-03-31,94.5999984741211,91.5999984741211,93.83399963378906,93.81999969482422,4734500
2008-04-01,101.0,94.68800354003906,94.9739990234375,99.99800109863281,4737500
2008-04-02,103.60800170898438,99.65799713134766,100.15799713134766,101.62000274658203,5351000
2008-04-03,103.1780014038086,99.89399719238281,101.15799713134766,102.77999877929688,2605000
2008-04-04,103.30000305175781,100.5999984741211,102.39399719238281,102.12000274658203,3035500
2008-04-07,105.39600372314453,101.75599670410156,103.41000366210938,101.80000305175781,4634500
2008-04-08,103.7760009765625,101.19999694824219,101.19999694824219,102.13999938964844,3564000
2008-04-09,103.44000244140625,99.40399932861328,102.5780029296875,99.8219985961914,3201000
2008-04-10,101.23799896240234,98.3280029296875,99.94999694824219,99.9219970703125,2422000
2008-04-11,100.43800354003906,97.77999877929688,99.0780029296875,97.77999877929688,2502500
2008-04-14,99.01599884033203,95.39399719238281,99.01599884033203,95.4000015258789,2713000
2008-04-15,97.19999694824219,95.21399688720703,95.83200073242188,96.89800262451172,2578500
2008-04-16,99.37999725341797,97.12000274658203,97.51599884033203,99.37999725341797,2666000
2008-04-17,99.76200103759766,97.45800018310547,98.89399719238281,99.68399810791016,2431500
2008-04-18,102.4000015258789,99.7760009765625,101.0,100.74600219726562,3739500
2008-04-21,104.97599792480469,100.2020034790039,100.69999694824219,104.69999694824219,3514000
2008-04-22,100.7959976196289,92.052001953125,100.30999755859375,96.69999694824219,13700000
2008-04-23,98.80000305175781,96.0999984741211,97.0,97.5199966430664,5486000
2008-04-24,98.16200256347656,95.80599975585938,97.26200103759766,97.0,3114000
2008-04-25,97.99199676513672,95.5,97.99199676513672,96.18000030517578,3066500
2008-04-28,96.65599822998047,94.0,96.39399719238281,94.68399810791016,3758000
2008-04-29,95.83799743652344,93.33799743652344,94.00599670410156,95.0,2947000
2008-04-30,96.34400177001953,91.48999786376953,95.20600128173828,91.48999786376953,3882000
2008-05-01,96.25599670410156,91.01599884033203,92.85800170898438,95.95999908447266,4553000
2008-05-02,97.62799835205078,96.00199890136719,96.72000122070312,97.47799682617188,2837500
2008-05-05,99.90399932861328,97.00800323486328,97.08000183105469,97.87000274658203,2664000
2008-05-06,97.75,95.25399780273438,97.4000015258789,96.99800109863281,3650000
2008-05-07,97.65799713134766,93.74400329589844,96.99800109863281,93.74400329589844,3112000
2008-05-08,95.36799621582031,92.83000183105469,94.7979965209961,93.06400299072266,3128000
2008-05-09,94.85800170898438,91.65799713134766,92.86000061035156,92.33000183105469,2735000
2008-05-12,93.5,91.8239974975586,92.45600128173828,93.0199966430664,2044500
2008-05-13,93.25599670410156,90.8759994506836,93.1259994506836,91.52999877929688,3325000
2008-05-14,95.0,91.4020004272461,91.5999984741211,95.0,5844500
2008-05-15,96.54000091552734,94.14600372314453,94.60800170898438,94.8499984741211,4319500
2008-05-16,96.16799926757812,94.78600311279297,95.0999984741211,95.5999984741211,3200000
2008-05-19,99.5,95.61000061035156,96.39199829101562,96.80999755859375,4012000
2008-05-20,97.45600128173828,95.00199890136719,96.4540023803711,96.9000015258789,2816000
2008-05-21,97.38999938964844,92.71399688720703,96.80000305175781,92.80000305175781,3360500
2008-05-22,94.13600158691406,91.87799835205078,92.74800109863281,92.83999633789062,3046000
2008-05-23,93.4219970703125,90.30000305175781,92.76599884033203,91.33999633789062,2968500
2008-05-27,91.76399993896484,89.13600158691406,91.00599670410156,90.83000183105469,2115500
2008-05-28,91.0999984741211,85.5,91.05000305175781,87.44000244140625,5958000
2008-05-29,88.5999984741211,86.40399932861328,86.69599914550781,87.45999908447266,5091500
2008-05-30,88.7959976196289,85.75199890136719,88.00599670410156,86.05999755859375,3749000
2008-06-02,86.0,79.9219970703125,85.00800323486328,82.41999816894531,9203000
2008-06-03,84.58799743652344,78.47599792480469,83.0,80.05999755859375,11772000
2008-06-04,79.7959976196289,75.07599639892578,79.5999984741211,75.5999984741211,10581500
2008-06-05,80.8740005493164,76.2020034790039,76.86399841308594,80.50800323486328,10583000
2008-06-06,80.36399841308594,77.5199966430664,79.94000244140625,77.5199966430664,6256500
2008-06-09,78.99600219726562,76.35399627685547,77.96399688720703,77.8740005493164,4967000
2008-06-10,79.55400085449219,76.89600372314453,76.9000015258789,78.05000305175781,4601000
2008-06-11,79.30999755859375,77.19599914550781,78.40599822998047,77.19999694824219,4968000
2008-06-12,81.4540023803711,78.0,78.1500015258789,79.31999969482422,4777500
2008-06-13,82.98999786376953,79.6259994506836,79.6259994506836,82.9800033569336,4496500
2008-06-16,84.08399963378906,82.01799774169922,82.77999877929688,83.88200378417969,3749500
2008-06-17,90.19200134277344,87.0,87.0999984741211,88.36399841308594,10526000
2008-06-18,89.69999694824219,86.9280014038086,87.59600067138672,88.33000183105469,5479000
2008-06-19,89.41999816894531,87.36199951171875,88.80000305175781,88.20999908447266,4274000
2008-06-20,88.73400115966797,85.66200256347656,87.25399780273438,85.85199737548828,4872000
2008-06-23,88.80000305175781,85.69999694824219,87.80599975585938,87.38999938964844,5325500
2008-06-24,87.90799713134766,85.6240005493164,85.86199951171875,86.75,3753500
2008-06-25,87.99800109863281,85.04000091552734,87.41799926757812,85.51200103759766,5042000
2008-06-26,84.7959976196289,81.38800048828125,84.40799713134766,81.38999938964844,4997000
2008-06-27,82.19400024414062,76.80000305175781,82.19400024414062,77.9000015258789,6099000
2008-06-30,79.49800109863281,76.63800048828125,78.77400207519531,76.63800048828125,3908500
2008-07-01,76.18199920654297,69.74800109863281,75.99800109863281,71.87799835205078,14705000
2008-07-02,74.58000183105469,70.13600158691406,72.77799987792969,70.21600341796875,7181500
2008-07-03,71.44200134277344,67.08599853515625,71.06199645996094,69.16600036621094,4524500
2008-07-07,71.3759994506836,65.95800018310547,69.44599914550781,66.85800170898438,6331500
2008-07-08,68.80000305175781,63.5,67.19999694824219,68.5,9413000
2008-07-09,69.06600189208984,63.87799835205078,68.5199966430664,64.15399932861328,6371000
2008-07-10,64.59200286865234,61.0,64.197998046875,61.939998626708984,11353000
2008-07-11,64.0,58.52199935913086,60.10599899291992,61.29999923706055,14120500
2008-07-14,63.512001037597656,59.167999267578125,62.849998474121094,59.167999267578125,5768000
2008-07-15,63.57400131225586,56.400001525878906,58.68199920654297,61.709999084472656,8261000
2008-07-16,66.2040023803711,60.172000885009766,60.33599853515625,66.2040023803711,10319000
2008-07-17,68.38800048828125,64.30400085449219,67.0,66.95999908447266,6768000
2008-07-18,68.02799987792969,64.5999984741211,67.05400085449219,66.53399658203125,7479500
2008-07-21,66.47000122070312,62.900001525878906,65.80000305175781,65.10600280761719,4934000
2008-07-22,73.48999786376953,65.33399963378906,65.7979965209961,73.25399780273438,8162500
2008-07-23,78.5979995727539,72.00399780273438,72.7040023803711,78.1240005493164,9511500
2008-07-24,77.95999908447266,73.05599975585938,77.05999755859375,73.54399871826172,6593500
2008-07-25,75.41799926757812,72.20800018310547,74.62799835205078,73.76599884033203,3661000
2008-07-28,74.24600219726562,69.62000274658203,74.23400115966797,70.20999908447266,3909000
2008-07-29,74.83599853515625,70.08000183105469,71.15799713134766,74.83599853515625,4986000
2008-07-30,76.85399627685547,72.36399841308594,75.99800109863281,74.65799713134766,4273500
