Date,High_IDL,Low_IDL,Open_IDL,Close_IDL,Volume_IDL
2004-09-02,31.25,28.54170036315918,28.54170036315918,30.625,7502
2004-09-03,31.66670036315918,30.0,30.0,30.41670036315918,2371
2004-09-07,33.33330154418945,31.25,31.25,31.66670036315918,1997
2004-09-08,34.79169845581055,31.875,31.875,32.29169845581055,4509
2004-09-09,33.33330154418945,31.45829963684082,31.45829963684082,32.29169845581055,2610
2004-09-10,33.125,31.25,31.25,32.91669845581055,2234
2004-09-13,32.91669845581055,30.20829963684082,30.20829963684082,32.91669845581055,3102
2004-09-14,33.125,31.45829963684082,31.45829963684082,33.125,4186
2004-09-15,33.54169845581055,32.5,32.5,33.125,2480
2004-09-16,33.33330154418945,32.5,32.5,33.33330154418945,5626
2004-09-17,33.33330154418945,32.29169845581055,32.29169845581055,33.33330154418945,2360
2004-09-20,33.33330154418945,32.29169845581055,32.29169845581055,32.5,1762
2004-09-21,33.125,32.29169845581055,32.29169845581055,32.5,2858
2004-09-22,32.70830154418945,31.45829963684082,31.45829963684082,32.29169845581055,1282
2004-09-23,32.91669845581055,31.45829963684082,32.91669845581055,31.45829963684082,3010
2004-09-24,33.75,31.45829963684082,31.45829963684082,31.66670036315918,5056
2004-09-27,33.75,31.875,31.875,32.91669845581055,14983
2004-09-28,33.75,31.875,31.875,32.5,7244
2004-09-29,33.54169845581055,31.875,31.875,32.29169845581055,1003
2004-09-30,32.91669845581055,31.66670036315918,31.66670036315918,31.875,12883
2004-10-01,33.75,31.45829963684082,31.45829963684082,32.5,2316
2004-10-04,36.45830154418945,32.70830154418945,32.70830154418945,36.45830154418945,6018
2004-10-05,37.29169845581055,35.41669845581055,37.29169845581055,35.41669845581055,6869
2004-10-06,36.25,34.79169845581055,34.79169845581055,35.41669845581055,3509
2004-10-07,35.41669845581055,34.375,34.375,35.41669845581055,974
2004-10-08,36.875,34.79169845581055,34.79169845581055,36.45830154418945,6752
2004-10-11,7.291669845581055,7.291669845581055,7.291669845581055,7.291669845581055,0
2004-10-12,36.66669845581055,36.04169845581055,36.04169845581055,36.45830154418945,1742
2004-10-13,36.45830154418945,35.625,36.45830154418945,35.625,1003
2004-10-14,35.83330154418945,34.375,34.375,35.625,905
2004-10-15,36.66669845581055,35.0,35.0,35.41669845581055,13957
2004-10-18,36.875,35.625,35.625,36.66669845581055,985
2004-10-19,40.625,37.08330154418945,37.08330154418945,40.625,5821
2004-10-20,43.33330154418945,40.625,40.625,42.70830154418945,14430
2004-10-21,43.75,41.25,41.25,42.29169845581055,11742
2004-10-22,43.33330154418945,40.41669845581055,40.41669845581055,43.33330154418945,38475
2004-10-25,45.83330154418945,42.08330154418945,42.08330154418945,45.0,20786
2004-10-26,46.66669845581055,43.33330154418945,43.33330154418945,43.75,7739
2004-10-27,45.625,37.5,37.5,40.625,14175
2004-10-28,42.70830154418945,38.54169845581055,38.54169845581055,38.75,13190
2004-10-29,42.70830154418945,39.16669845581055,39.16669845581055,40.625,20708
2004-11-01,41.25,38.54169845581055,38.54169845581055,39.16669845581055,6862
2004-11-02,40.20830154418945,37.70830154418945,37.70830154418945,37.91669845581055,1902
2004-11-03,40.0,37.5,40.0,37.5,1591
2004-11-04,38.54169845581055,35.83330154418945,35.83330154418945,37.5,4554
2004-11-05,39.58330154418945,36.45830154418945,36.45830154418945,39.58330154418945,3765
2004-11-08,39.58330154418945,38.54169845581055,39.58330154418945,38.54169845581055,1277
2004-11-09,40.20830154418945,38.125,38.125,40.20830154418945,949
2004-11-10,41.04169845581055,39.375,39.375,41.04169845581055,3392
2004-11-11,41.66669845581055,40.20830154418945,40.20830154418945,41.25,2710
2004-11-12,46.04169845581055,41.66669845581055,41.66669845581055,43.75,10067
2004-11-15,46.45830154418945,43.75,43.75,45.83330154418945,14964
2004-11-16,46.875,42.5,42.5,43.75,10928
2004-11-17,46.66669845581055,43.95830154418945,43.95830154418945,46.45830154418945,125997
2004-11-18,46.875,45.0,46.875,45.0,15984
2004-11-19,50.41669845581055,44.79169845581055,44.79169845581055,50.20830154418945,39628
2004-11-22,50.83330154418945,47.08330154418945,47.08330154418945,48.33330154418945,39439
2004-11-23,48.75,46.875,48.75,46.875,2291
2004-11-24,47.91669845581055,43.125,43.125,45.625,12714
2004-11-26,46.875,44.79169845581055,44.79169845581055,46.45830154418945,6116
2004-11-29,51.875,46.66669845581055,46.66669845581055,51.875,29462
2004-11-30,52.08330154418945,47.91669845581055,52.08330154418945,47.91669845581055,11397
2004-12-01,49.79169845581055,47.91669845581055,47.91669845581055,49.79169845581055,3221
2004-12-02,50.0,47.91669845581055,47.91669845581055,48.95830154418945,3670
2004-12-03,48.95830154418945,46.875,46.875,47.91669845581055,4059
2004-12-06,48.95830154418945,46.875,46.875,47.91669845581055,1987
2004-12-07,50.0,46.66669845581055,46.66669845581055,46.875,6119
2004-12-08,46.66669845581055,45.0,45.0,45.41669845581055,6139
2004-12-09,47.91669845581055,45.83330154418945,45.83330154418945,47.91669845581055,45264
2004-12-10,48.95830154418945,46.25,48.95830154418945,46.25,6792
2004-12-13,46.875,45.0,46.875,45.0,1862
2004-12-14,45.41669845581055,43.125,43.125,43.33330154418945,4259
2004-12-15,44.58330154418945,42.08330154418945,42.08330154418945,42.70830154418945,15153
2004-12-16,41.875,38.54169845581055,38.54169845581055,40.0,27779
2004-12-17,40.625,38.54169845581055,38.54169845581055,39.16669845581055,9602
2004-12-20,40.0,38.54169845581055,38.54169845581055,40.0,32026
2004-12-21,42.70830154418945,39.79169845581055,39.79169845581055,42.70830154418945,5454
2004-12-22,43.75,40.625,40.625,41.25,19446
2004-12-23,43.125,41.25,41.25,41.66669845581055,4523
2004-12-27,41.66669845581055,41.66669845581055,41.66669845581055,41.66669845581055,0
2004-12-28,8.333330154418945,8.333330154418945,8.333330154418945,8.333330154418945,0
2004-12-29,41.66669845581055,40.0,41.66669845581055,40.0,2210
2004-12-30,41.66669845581055,37.91669845581055,37.91669845581055,38.54169845581055,22268
2004-12-31,40.625,36.45830154418945,36.45830154418945,40.625,26009
2005-01-03,8.125,8.125,8.125,8.125,0
2005-01-04,42.5,38.75,38.75,39.375,2436
2005-01-05,41.66669845581055,39.16669845581055,41.66669845581055,39.16669845581055,3095
2005-01-06,40.625,38.125,38.125,39.58330154418945,3721
2005-01-07,39.58330154418945,37.5,37.5,38.125,1299
2005-01-10,39.375,36.45830154418945,36.45830154418945,38.54169845581055,4748
2005-01-11,38.54169845581055,36.875,36.875,38.54169845581055,1979
2005-01-12,37.70830154418945,33.33330154418945,33.33330154418945,34.375,50602
2005-01-13,36.25,32.29169845581055,32.29169845581055,35.0,30226
2005-01-14,36.45830154418945,34.375,36.45830154418945,34.375,6296
2005-01-18,36.45830154418945,33.95830154418945,33.95830154418945,36.45830154418945,14928
2005-01-19,36.45830154418945,35.0,35.0,36.45830154418945,5127
2005-01-20,38.54169845581055,35.625,35.625,36.04169845581055,56828
2005-01-21,37.5,36.04169845581055,36.04169845581055,36.45830154418945,9770
2005-01-24,37.5,35.625,35.625,36.45830154418945,2765
2005-01-25,37.70830154418945,36.45830154418945,36.45830154418945,37.08330154418945,13190
2005-01-26,39.16669845581055,35.625,35.625,37.29169845581055,3758
2005-01-27,37.5,36.04169845581055,36.04169845581055,37.5,2318
2005-01-28,37.5,36.25,36.25,36.66669845581055,1368
2005-01-31,37.5,35.83330154418945,37.5,35.83330154418945,5349
2005-02-01,37.29169845581055,35.625,35.625,36.04169845581055,2847
2005-02-02,37.5,36.04169845581055,36.04169845581055,36.45830154418945,2820
2005-02-03,36.875,34.58330154418945,34.58330154418945,35.0,6317
2005-02-04,36.04169845581055,35.625,35.625,36.04169845581055,1566
2005-02-07,36.04169845581055,34.58330154418945,36.04169845581055,34.58330154418945,3342
2005-02-08,34.58330154418945,32.5,32.5,33.33330154418945,14620
2005-02-09,34.16669845581055,32.70830154418945,34.16669845581055,32.70830154418945,7327
2005-02-10,34.375,33.125,33.125,33.95830154418945,9935
2005-02-11,35.20830154418945,33.95830154418945,33.95830154418945,35.0,3859
2005-02-14,39.58330154418945,35.20830154418945,35.20830154418945,39.58330154418945,13839
2005-02-15,43.33330154418945,40.0,40.0,42.29169845581055,25400
2005-02-16,43.54169845581055,39.58330154418945,39.58330154418945,41.66669845581055,4721
2005-02-17,47.70830154418945,42.70830154418945,42.70830154418945,46.875,30520
2005-02-18,47.29169845581055,45.41669845581055,45.41669845581055,46.66669845581055,13133
2005-02-22,47.70830154418945,45.41669845581055,47.70830154418945,45.41669845581055,8846
2005-02-23,45.41669845581055,40.625,40.625,43.125,4398
2005-02-24,44.79169845581055,42.08330154418945,42.08330154418945,44.79169845581055,2072
2005-02-25,45.83330154418945,42.08330154418945,42.08330154418945,43.33330154418945,2741
2005-02-28,44.79169845581055,42.70830154418945,44.79169845581055,42.70830154418945,1210
2005-03-01,46.45830154418945,43.75,43.75,44.79169845581055,18333
2005-03-02,45.41669845581055,42.91669845581055,42.91669845581055,44.79169845581055,4276
2005-03-03,44.79169845581055,42.70830154418945,44.79169845581055,42.70830154418945,3554
2005-03-04,42.91669845581055,40.83330154418945,40.83330154418945,41.66669845581055,7401
2005-03-07,42.5,40.41669845581055,40.41669845581055,41.66669845581055,1325
2005-03-08,41.66669845581055,38.75,38.75,40.41669845581055,927
2005-03-09,42.70830154418945,39.16669845581055,39.16669845581055,42.70830154418945,1678
2005-03-10,42.70830154418945,40.625,40.625,40.83330154418945,2332
2005-03-11,43.75,41.66669845581055,41.66669845581055,43.75,2407
2005-03-14,44.16669845581055,41.25,41.25,41.66669845581055,1536
2005-03-15,42.08330154418945,41.04169845581055,42.08330154418945,41.04169845581055,2446
2005-03-16,42.5,39.58330154418945,39.58330154418945,40.20830154418945,5544
2005-03-17,44.79169845581055,40.625,40.625,44.16669845581055,4177
2005-03-18,44.79169845581055,41.66669845581055,44.79169845581055,41.66669845581055,4846
2005-03-21,45.625,40.83330154418945,40.83330154418945,45.41669845581055,4462
2005-03-22,45.83330154418945,44.375,44.375,45.83330154418945,2369
2005-03-23,45.83330154418945,43.75,45.83330154418945,43.75,1126
2005-03-24,44.58330154418945,42.91669845581055,42.91669845581055,43.33330154418945,3941
2005-03-28,45.20830154418945,43.75,43.75,44.16669845581055,1589
2005-03-29,44.79169845581055,39.58330154418945,44.79169845581055,39.58330154418945,3161
2005-03-30,42.5,37.70830154418945,37.70830154418945,40.41669845581055,5037
2005-03-31,41.45830154418945,39.16669845581055,39.16669845581055,40.625,1631
2005-04-01,41.66669845581055,41.04169845581055,41.66669845581055,41.04169845581055,202
2005-04-04,43.54169845581055,40.41669845581055,40.41669845581055,41.66669845581055,696
2005-04-05,42.91669845581055,42.08330154418945,42.08330154418945,42.91669845581055,63
2005-04-06,44.16669845581055,42.29169845581055,42.29169845581055,44.16669845581055,965
2005-04-07,44.79169845581055,42.5,42.5,44.58330154418945,5518
2005-04-08,45.83330154418945,43.33330154418945,43.33330154418945,44.79169845581055,7318
2005-04-11,45.20830154418945,44.79169845581055,44.79169845581055,45.20830154418945,6432
2005-04-12,44.79169845581055,43.33330154418945,43.33330154418945,43.75,2722
2005-04-13,44.58330154418945,41.66669845581055,44.58330154418945,41.66669845581055,2203
2005-04-14,41.66669845581055,39.58330154418945,39.58330154418945,40.625,2913
2005-04-15,41.66669845581055,40.625,41.66669845581055,40.625,413
2005-04-18,41.45830154418945,39.58330154418945,41.45830154418945,39.58330154418945,1022
2005-04-19,40.625,39.58330154418945,39.58330154418945,40.625,2505
2005-04-20,42.5,39.58330154418945,42.5,39.58330154418945,1297
2005-04-21,40.41669845581055,40.0,40.41669845581055,40.0,787
2005-04-22,41.45830154418945,39.58330154418945,39.58330154418945,40.83330154418945,2162
2005-04-25,42.70830154418945,40.625,40.625,42.70830154418945,2353
2005-04-26,43.75,41.04169845581055,41.04169845581055,42.29169845581055,1200
2005-04-27,44.375,41.45830154418945,41.45830154418945,43.75,4302
2005-04-28,42.70830154418945,40.625,42.70830154418945,40.625,3955
2005-04-29,40.625,36.66669845581055,36.66669845581055,40.41669845581055,5520
2005-05-02,41.25,39.58330154418945,39.58330154418945,40.41669845581055,907
2005-05-03,43.33330154418945,40.625,43.33330154418945,40.625,3029
2005-05-04,43.54169845581055,40.625,40.625,41.25,2962
2005-05-05,41.45830154418945,39.58330154418945,41.45830154418945,39.58330154418945,3433
2005-05-06,40.625,38.75,38.75,39.58330154418945,4223
2005-05-09,41.66669845581055,39.58330154418945,39.58330154418945,40.83330154418945,46004
2005-05-10,41.66669845581055,40.41669845581055,40.41669845581055,41.66669845581055,2180
2005-05-11,40.625,39.58330154418945,39.58330154418945,40.0,1319
2005-05-12,41.66669845581055,40.625,40.625,41.66669845581055,2064
2005-05-13,41.66669845581055,40.625,41.66669845581055,40.625,4059
2005-05-16,42.08330154418945,40.625,40.625,41.66669845581055,3557
2005-05-17,41.66669845581055,39.79169845581055,41.66669845581055,39.79169845581055,1283
2005-05-18,40.41669845581055,39.58330154418945,40.41669845581055,39.58330154418945,1776
2005-05-19,40.41669845581055,38.95830154418945,38.95830154418945,39.58330154418945,3624
2005-05-20,39.79169845581055,38.75,38.75,39.16669845581055,1060
2005-05-23,39.16669845581055,39.16669845581055,39.16669845581055,39.16669845581055,0
2005-05-24,39.375,37.5,37.5,37.70830154418945,5741
2005-05-25,39.16669845581055,38.33330154418945,39.16669845581055,38.33330154418945,2718
2005-05-26,38.33330154418945,37.70830154418945,37.70830154418945,38.33330154418945,893
2005-05-27,39.58330154418945,37.5,37.5,39.58330154418945,4102
2005-05-31,40.20830154418945,38.54169845581055,40.20830154418945,38.54169845581055,2063
2005-06-01,39.79169845581055,38.75,38.75,39.16669845581055,422
2005-06-02,40.41669845581055,39.16669845581055,39.16669845581055,39.58330154418945,1156
2005-06-03,40.41669845581055,39.375,40.41669845581055,39.375,2059
2005-06-06,39.79169845581055,39.375,39.79169845581055,39.375,679
2005-06-07,40.625,39.375,39.375,40.0,2857
2005-06-08,40.625,39.375,39.375,39.58330154418945,3464
2005-06-09,41.25,39.58330154418945,39.58330154418945,41.25,2077
2005-06-10,41.66669845581055,40.625,40.625,41.25,10196
2005-06-13,42.5,40.0,42.5,40.0,2976
2005-06-14,40.625,39.16669845581055,40.625,39.16669845581055,2937
2005-06-15,40.41669845581055,39.375,40.41669845581055,39.375,2418
2005-06-16,39.79169845581055,39.16669845581055,39.79169845581055,39.16669845581055,1198
2005-06-17,40.20830154418945,38.54169845581055,40.20830154418945,38.54169845581055,1722
2005-06-20,41.66669845581055,39.375,39.375,40.0,3040
2005-06-21,41.04169845581055,40.0,40.0,41.04169845581055,3107
2005-06-22,41.04169845581055,40.0,40.0,40.20830154418945,1312
2005-06-23,40.625,39.16669845581055,39.16669845581055,40.0,1969
2005-06-24,39.79169845581055,39.375,39.375,39.58330154418945,422
2005-06-27,40.83330154418945,39.375,40.83330154418945,39.375,1751
2005-06-28,41.04169845581055,39.58330154418945,39.58330154418945,41.04169845581055,2819
2005-06-29,41.66669845581055,40.83330154418945,40.83330154418945,41.66669845581055,2170
2005-06-30,41.66669845581055,41.25,41.66669845581055,41.25,1015
2005-07-01,8.25,8.25,8.25,8.25,0
2005-07-05,45.0,42.29169845581055,42.29169845581055,44.79169845581055,7786
2005-07-06,45.41669845581055,44.375,44.375,44.58330154418945,2155
2005-07-07,48.125,43.75,43.75,47.91669845581055,9036
2005-07-08,50.0,47.91669845581055,47.91669845581055,49.58330154418945,7528
2005-07-11,51.04169845581055,47.5,51.04169845581055,47.5,4066
2005-07-12,50.41669845581055,47.29169845581055,47.29169845581055,50.0,3204
2005-07-13,50.625,48.33330154418945,48.33330154418945,48.54169845581055,5043
2005-07-14,50.0,48.33330154418945,48.33330154418945,50.0,1770
2005-07-15,50.0,48.125,48.125,50.0,4411
2005-07-18,56.45830154418945,50.20830154418945,50.20830154418945,54.79169845581055,27601
2005-07-19,61.25,55.0,55.0,59.16669845581055,29379
2005-07-20,58.54169845581055,55.41669845581055,55.41669845581055,57.29169845581055,8634
2005-07-21,61.25,57.70830154418945,57.70830154418945,61.04169845581055,8558
2005-07-22,60.83330154418945,59.375,59.375,60.41669845581055,6278
2005-07-25,61.45830154418945,57.91669845581055,57.91669845581055,58.75,2582
2005-07-26,59.375,56.66669845581055,59.375,56.66669845581055,3350
2005-07-27,59.375,57.29169845581055,57.29169845581055,58.125,5453
2005-07-28,59.79169845581055,58.33330154418945,58.33330154418945,59.79169845581055,3167
2005-07-29,60.625,58.95830154418945,58.95830154418945,60.41669845581055,4108
2005-08-01,12.08329963684082,12.08329963684082,12.08329963684082,12.08329963684082,0
2005-08-02,60.41669845581055,58.125,60.41669845581055,58.125,3415
2005-08-03,60.41669845581055,57.91669845581055,57.91669845581055,60.20830154418945,3896
2005-08-04,60.0,57.70830154418945,57.70830154418945,59.375,1862
2005-08-05,60.20830154418945,58.33330154418945,58.33330154418945,60.20830154418945,2424
2005-08-08,60.41669845581055,57.91669845581055,57.91669845581055,60.41669845581055,5317
2005-08-09,60.41669845581055,58.33330154418945,60.41669845581055,58.33330154418945,7158
2005-08-10,59.375,56.45830154418945,56.45830154418945,57.29169845581055,17329
2005-08-11,58.75,57.29169845581055,57.29169845581055,57.91669845581055,1172
2005-08-12,58.33330154418945,55.41669845581055,55.41669845581055,57.5,3492
2005-08-15,58.33330154418945,56.45830154418945,56.45830154418945,58.33330154418945,1235
2005-08-16,58.33330154418945,56.875,56.875,57.91669845581055,2766
2005-08-17,58.33330154418945,56.25,56.25,58.33330154418945,5189
2005-08-18,57.91669845581055,57.08330154418945,57.91669845581055,57.08330154418945,679
2005-08-19,57.91669845581055,57.08330154418945,57.08330154418945,57.29169845581055,3912
2005-08-22,58.33330154418945,56.875,56.875,58.33330154418945,1177
2005-08-23,59.58330154418945,57.29169845581055,57.29169845581055,59.375,4466
2005-08-24,58.33330154418945,57.5,57.5,57.70830154418945,1033
2005-08-25,59.375,57.29169845581055,57.29169845581055,57.91669845581055,3394
2005-08-26,59.16669845581055,58.125,58.125,59.16669845581055,365
2005-08-29,59.375,58.125,58.125,58.33330154418945,3687
2005-08-30,58.95830154418945,57.91669845581055,57.91669845581055,58.75,16286
2005-08-31,58.75,57.91669845581055,58.75,57.91669845581055,33857
2005-09-01,58.75,57.91669845581055,57.91669845581055,58.75,1853
2005-09-02,59.375,58.33330154418945,59.375,58.33330154418945,11086
2005-09-06,59.375,58.125,58.125,58.33330154418945,2995
2005-09-07,59.58330154418945,58.33330154418945,58.33330154418945,59.58330154418945,2664
2005-09-08,59.58330154418945,58.33330154418945,58.33330154418945,59.16669845581055,3343
2005-09-09,59.375,58.125,58.125,58.54169845581055,2686
2005-09-12,59.375,57.29169845581055,57.29169845581055,57.91669845581055,4046
2005-09-13,59.16669845581055,57.5,57.5,58.95830154418945,3653
2005-09-14,58.33330154418945,55.41669845581055,55.41669845581055,56.875,5578
2005-09-15,57.70830154418945,55.20830154418945,57.70830154418945,55.20830154418945,6795
2005-09-16,58.95830154418945,53.125,53.125,58.95830154418945,7985
2005-09-19,69.79170227050781,59.375,59.375,65.625,17183
2005-09-20,65.625,62.5,62.5,65.20829772949219,16336
2005-09-21,65.20829772949219,63.33330154418945,63.33330154418945,63.95830154418945,12825
2005-09-22,67.5,62.91669845581055,62.91669845581055,65.625,30947
2005-09-23,65.625,64.58329772949219,64.58329772949219,65.625,2239
2005-09-26,66.66670227050781,63.75,63.75,66.66670227050781,16163
2005-09-27,65.625,63.33330154418945,63.33330154418945,64.79170227050781,11401
2005-09-28,66.66670227050781,64.58329772949219,66.66670227050781,64.58329772949219,4344
2005-09-29,65.625,63.54169845581055,63.54169845581055,65.20829772949219,1860
2005-09-30,65.625,64.79170227050781,64.79170227050781,65.625,1162
2005-10-03,66.66670227050781,62.70830154418945,62.70830154418945,64.375,3031
2005-10-04,63.54169845581055,61.66669845581055,61.66669845581055,62.5,45910
2005-10-05,63.54169845581055,60.41669845581055,63.54169845581055,60.41669845581055,2748
2005-10-06,59.375,57.08330154418945,57.08330154418945,57.5,10508
2005-10-07,62.29169845581055,59.16669845581055,59.16669845581055,62.29169845581055,2276
2005-10-10,12.45829963684082,12.45829963684082,12.45829963684082,12.45829963684082,0
2005-10-11,62.5,60.41669845581055,60.41669845581055,61.25,1457
2005-10-12,62.08330154418945,56.25,56.25,56.45830154418945,3083
2005-10-13,58.75,55.83330154418945,55.83330154418945,58.75,70119
2005-10-14,58.33330154418945,56.04169845581055,56.04169845581055,57.08330154418945,1403
2005-10-17,58.125,56.25,56.25,57.29169845581055,2034
2005-10-18,57.5,56.45830154418945,57.5,56.45830154418945,2296
2005-10-19,57.29169845581055,55.0,57.29169845581055,55.0,3627
2005-10-20,57.08330154418945,52.08330154418945,52.08330154418945,55.20830154418945,4336
2005-10-21,56.25,53.33330154418945,53.33330154418945,54.16669845581055,1662
2005-10-24,57.91669845581055,54.16669845581055,54.16669845581055,57.91669845581055,1256
2005-10-25,58.33330154418945,56.25,56.25,58.125,2199
2005-10-26,60.41669845581055,58.33330154418945,60.41669845581055,58.33330154418945,1025
2005-10-27,58.33330154418945,55.83330154418945,55.83330154418945,57.08330154418945,2530
2005-10-28,58.33330154418945,56.66669845581055,56.66669845581055,58.33330154418945,1775
2005-10-31,60.41669845581055,58.125,58.125,59.375,2135
2005-11-01,60.41669845581055,58.54169845581055,58.54169845581055,59.79169845581055,6352
2005-11-02,59.79169845581055,57.29169845581055,57.29169845581055,57.70830154418945,3238
2005-11-03,59.375,57.5,57.5,58.33330154418945,1319
2005-11-04,59.16669845581055,57.70830154418945,57.70830154418945,59.16669845581055,4200
2005-11-07,59.58330154418945,57.70830154418945,59.58330154418945,57.70830154418945,12619
2005-11-08,59.79169845581055,58.125,58.125,59.58330154418945,4187
2005-11-09,60.20830154418945,57.91669845581055,57.91669845581055,60.0,2560
2005-11-10,62.08330154418945,59.58330154418945,59.58330154418945,62.08330154418945,3683
2005-11-11,62.5,61.66669845581055,62.5,61.66669845581055,1001
2005-11-14,62.5,60.41669845581055,60.41669845581055,60.83330154418945,1908
2005-11-15,60.41669845581055,59.58330154418945,59.58330154418945,60.0,2484
2005-11-16,61.45830154418945,58.95830154418945,58.95830154418945,59.58330154418945,2728
2005-11-17,59.375,57.29169845581055,57.29169845581055,59.375,2926
2005-11-18,60.83330154418945,58.54169845581055,58.54169845581055,60.41669845581055,1198
2005-11-21,61.25,59.375,59.375,59.58330154418945,7088
2005-11-22,61.25,59.58330154418945,61.25,59.58330154418945,6364
2005-11-23,61.25,58.33330154418945,58.33330154418945,59.16669845581055,2597
2005-11-25,60.41669845581055,59.58330154418945,59.58330154418945,60.41669845581055,232
2005-11-28,60.41669845581055,58.54169845581055,58.54169845581055,59.375,985
2005-11-29,58.95830154418945,57.70830154418945,58.95830154418945,57.70830154418945,990
2005-11-30,60.0,57.29169845581055,57.29169845581055,60.0,86628
2005-12-01,64.16670227050781,58.75,58.75,63.33330154418945,7304
2005-12-02,67.70829772949219,63.54169845581055,63.54169845581055,67.70829772949219,7448
2005-12-05,69.79170227050781,68.125,68.125,69.58329772949219,8361
2005-12-06,69.79170227050781,64.58329772949219,64.58329772949219,65.20829772949219,3378
2005-12-07,70.625,68.125,68.125,69.375,4584
2005-12-08,68.75,63.54169845581055,63.54169845581055,68.125,1524
2005-12-09,68.75,66.45829772949219,66.45829772949219,66.66670227050781,1379
2005-12-12,66.66670227050781,63.54169845581055,63.54169845581055,65.0,2479
2005-12-13,65.625,64.58329772949219,64.58329772949219,65.0,4920
2005-12-14,65.625,63.54169845581055,63.54169845581055,64.16670227050781,1761
2005-12-15,65.625,63.54169845581055,63.54169845581055,65.625,21838
2005-12-16,66.04170227050781,64.58329772949219,64.58329772949219,64.79170227050781,1578
2005-12-19,66.25,64.58329772949219,64.58329772949219,66.25,1306
2005-12-20,66.45829772949219,65.625,65.625,65.83329772949219,1008
2005-12-21,66.66670227050781,64.58329772949219,64.58329772949219,65.83329772949219,5041
2005-12-22,66.66670227050781,66.04170227050781,66.04170227050781,66.66670227050781,1946
2005-12-23,67.5,65.83329772949219,65.83329772949219,67.5,2069
2005-12-27,13.5,13.5,13.5,13.5,0
2005-12-28,69.16670227050781,66.875,66.875,68.54170227050781,1710
2005-12-29,68.75,67.70829772949219,67.70829772949219,68.54170227050781,1844
2005-12-30,72.70829772949219,68.75,68.75,72.5,5038
2006-01-03,77.08329772949219,72.91670227050781,72.91670227050781,73.95829772949219,12469
2006-01-04,73.95829772949219,71.04170227050781,71.04170227050781,71.875,3749
2006-01-05,73.95829772949219,70.0,70.0,71.875,5729
2006-01-06,73.75,71.875,71.875,72.70829772949219,10065
2006-01-09,77.91670227050781,72.91670227050781,72.91670227050781,76.875,11864
2006-01-10,77.5,75.0,75.0,76.66670227050781,4114
2006-01-11,76.04170227050781,71.04170227050781,71.04170227050781,75.0,5118
2006-01-12,77.08329772949219,72.91670227050781,72.91670227050781,74.58329772949219,10909
2006-01-13,77.91670227050781,75.0,75.0,76.875,8221
2006-01-17,81.04170227050781,79.16670227050781,79.16670227050781,81.04170227050781,6660
2006-01-18,81.25,79.375,81.25,79.375,8300
2006-01-19,80.83329772949219,78.75,78.75,80.41670227050781,3027
2006-01-20,81.25,79.58329772949219,79.58329772949219,80.20829772949219,2921
2006-01-23,82.29170227050781,78.75,78.75,82.29170227050781,3228
2006-01-24,94.79170227050781,81.875,81.875,89.58329772949219,51398
2006-01-25,99.58329772949219,89.58329772949219,89.58329772949219,97.91670227050781,64634
2006-01-26,98.54170227050781,92.70829772949219,92.70829772949219,95.83329772949219,22516
2006-01-27,99.58329772949219,96.875,96.875,98.54170227050781,16748
2006-01-30,107.29199981689453,98.75,98.75,104.16699981689453,41341
2006-01-31,106.04199981689453,102.08300018310547,102.08300018310547,104.16699981689453,26487
2006-02-01,104.16699981689453,103.125,103.125,103.54199981689453,14109
2006-02-02,106.04199981689453,104.16699981689453,104.16699981689453,106.04199981689453,10268
2006-02-03,114.58300018310547,107.29199981689453,107.29199981689453,112.70800018310547,32320
2006-02-06,116.875,112.91699981689453,112.91699981689453,115.41699981689453,20662
2006-02-07,114.16699981689453,106.25,114.16699981689453,106.25,20136
2006-02-08,105.83300018310547,93.75,93.75,103.125,10986
2006-02-09,105.83300018310547,104.16699981689453,104.16699981689453,105.20800018310547,7114
2006-02-10,105.20800018310547,102.08300018310547,102.08300018310547,103.125,7100
2006-02-13,105.20800018310547,103.125,105.20800018310547,103.125,7281
2006-02-14,103.33300018310547,102.08300018310547,102.08300018310547,102.70800018310547,3006
2006-02-15,103.54199981689453,98.95829772949219,98.95829772949219,99.58329772949219,4712
2006-02-16,101.04199981689453,98.95829772949219,98.95829772949219,100.41699981689453,5802
2006-02-17,103.125,101.04199981689453,101.04199981689453,102.91699981689453,2291
2006-02-21,101.66699981689453,98.95829772949219,101.66699981689453,98.95829772949219,2311
2006-02-22,101.875,98.95829772949219,98.95829772949219,101.25,5823
2006-02-23,102.08300018310547,98.95829772949219,98.95829772949219,101.04199981689453,1387
2006-02-24,103.125,99.16670227050781,99.16670227050781,103.125,14042
2006-02-27,111.25,102.29199981689453,102.29199981689453,111.25,15017
2006-02-28,113.54199981689453,108.33300018310547,108.33300018310547,113.54199981689453,21027
2006-03-01,114.58300018310547,108.54199981689453,108.54199981689453,112.5,7744
2006-03-02,112.5,110.41699981689453,112.5,110.41699981689453,4961
2006-03-03,111.25,108.33300018310547,108.33300018310547,109.375,4402
2006-03-06,110.20800018310547,106.25,106.25,109.375,6356
2006-03-07,107.5,101.04199981689453,101.04199981689453,104.16699981689453,15459
2006-03-08,105.625,102.08300018310547,102.08300018310547,104.16699981689453,3996
2006-03-09,106.04199981689453,104.16699981689453,106.04199981689453,104.16699981689453,6612
