Date,High_CARM,Low_CARM,Open_CARM,Close_CARM,Volume_CARM
2016-07-14,49.400001525878906,45.0,48.20000076293945,46.400001525878906,61520
2016-07-15,46.400001525878906,44.599998474121094,46.20000076293945,46.20000076293945,24120
2016-07-18,51.0,45.79999923706055,45.79999923706055,50.599998474121094,75000
2016-07-19,51.52000045776367,47.400001525878906,51.20000076293945,49.20000076293945,58165
2016-07-20,53.79999923706055,47.20000076293945,49.0,53.20000076293945,122415
2016-07-21,54.79999923706055,48.20000076293945,52.400001525878906,52.0,63170
2016-07-22,54.20000076293945,50.400001525878906,52.79999923706055,53.79999923706055,39620
2016-07-25,67.5999984741211,53.79999923706055,53.79999923706055,61.599998474121094,349325
2016-07-26,88.4000015258789,62.20000076293945,62.599998474121094,69.5999984741211,702965
2016-07-27,85.0,72.80000305175781,73.19999694824219,79.19999694824219,457320
2016-07-28,90.80000305175781,80.5999984741211,87.5999984741211,87.4000015258789,438955
2016-07-29,86.4000015258789,76.0,86.0,79.4000015258789,180595
2016-08-01,82.5999984741211,71.4000015258789,81.5999984741211,76.0,93880
2016-08-02,76.80000305175781,72.0,75.19999694824219,73.4000015258789,41475
2016-08-03,81.80000305175781,70.19999694824219,72.80000305175781,79.80000305175781,137175
2016-08-04,86.80000305175781,78.0,82.19999694824219,79.80000305175781,189375
2016-08-05,82.5999984741211,77.0,79.4000015258789,81.5999984741211,70635
2016-08-08,85.4000015258789,80.19999694824219,83.0,82.80000305175781,58055
2016-08-09,86.4000015258789,81.4000015258789,82.0,82.80000305175781,115915
2016-08-10,85.80000305175781,77.0,83.4000015258789,80.5999984741211,112975
2016-08-11,83.4000015258789,78.4000015258789,82.19999694824219,80.5999984741211,37465
2016-08-12,97.4000015258789,87.0,90.80000305175781,94.19999694824219,408240
2016-08-15,115.4000015258789,96.0,96.0,107.0,454785
2016-08-16,119.4000015258789,101.19999694824219,116.0,108.19999694824219,287750
2016-08-17,107.95999908447266,99.4800033569336,105.80000305175781,102.80000305175781,91240
2016-08-18,102.80000305175781,99.19999694824219,101.80000305175781,99.80000305175781,62715
2016-08-19,99.80000305175781,92.0,98.19999694824219,95.5999984741211,83045
2016-08-22,103.4000015258789,94.19999694824219,96.0,101.80000305175781,81155
2016-08-23,108.0,102.80000305175781,105.0,103.80000305175781,84320
2016-08-24,104.80000305175781,93.4000015258789,104.80000305175781,95.5999984741211,72870
2016-08-25,98.80000305175781,88.5999984741211,95.0,93.5999984741211,44850
2016-08-26,96.5999984741211,91.69999694824219,93.0,94.4000015258789,26060
2016-08-29,96.77999877929688,92.5999984741211,94.0,94.80000305175781,17495
2016-08-30,96.77999877929688,93.19999694824219,95.5999984741211,94.5999984741211,15635
2016-08-31,98.0,88.0,94.4000015258789,97.5999984741211,67680
2016-09-01,102.4000015258789,95.4800033569336,99.0,97.80000305175781,81505
2016-09-02,99.19999694824219,94.19999694824219,99.19999694824219,96.80000305175781,15500
2016-09-06,95.69999694824219,91.19999694824219,95.4000015258789,91.80000305175781,31510
2016-09-07,92.19999694824219,88.5999984741211,92.19999694824219,90.0,29120
2016-09-08,90.0,82.80000305175781,89.4000015258789,89.4000015258789,32865
2016-09-09,90.0,85.36000061035156,88.5999984741211,86.19999694824219,21500
2016-09-12,88.19999694824219,83.4000015258789,83.80000305175781,87.4000015258789,15965
2016-09-13,87.16000366210938,82.0,86.5999984741211,84.19999694824219,17445
2016-09-14,85.0,82.0,84.0,83.0,17190
2016-09-15,83.5999984741211,75.0,83.0,77.4000015258789,58305
2016-09-16,76.80000305175781,70.80000305175781,76.0,74.0,38475
2016-09-19,74.0,63.0,73.4000015258789,65.0,78545
2016-09-20,70.0,60.400001525878906,64.5999984741211,67.4000015258789,72330
2016-09-21,80.80000305175781,68.4000015258789,78.0,70.0,310735
2016-09-22,69.80000305175781,61.20000076293945,69.19999694824219,62.79999923706055,110005
2016-09-23,63.79999923706055,61.0,63.20000076293945,62.0,44225
2016-09-26,63.79999923706055,56.0,61.0,57.400001525878906,64085
2016-09-27,61.400001525878906,55.0,57.0,60.599998474121094,56775
2016-09-28,62.0,58.0,60.0,59.599998474121094,31840
2016-09-29,60.20000076293945,56.20000076293945,58.79999923706055,57.400001525878906,27250
2016-09-30,57.599998474121094,55.599998474121094,56.0,56.0,23450
2016-10-03,56.79999923706055,52.79999923706055,55.79999923706055,54.0,26015
2016-10-04,55.20000076293945,47.63999938964844,53.20000076293945,49.20000076293945,37390
2016-10-05,53.20000076293945,46.15999984741211,48.79999923706055,51.20000076293945,56625
2016-10-06,51.599998474121094,47.20000076293945,50.79999923706055,49.20000076293945,16710
2016-10-07,49.599998474121094,42.599998474121094,48.79999923706055,43.20000076293945,48770
2016-10-10,49.20000076293945,43.599998474121094,43.599998474121094,47.79999923706055,42520
2016-10-11,50.0,45.0,48.0,46.400001525878906,42065
2016-10-12,46.0,43.20000076293945,46.0,44.599998474121094,16165
2016-10-13,44.0,42.400001525878906,43.79999923706055,44.0,14605
2016-10-14,45.599998474121094,42.2599983215332,43.79999923706055,43.0,21330
2016-10-17,43.0,40.0,42.400001525878906,40.79999923706055,27175
2016-10-18,48.959999084472656,40.20000076293945,40.79999923706055,48.79999923706055,177930
2016-10-19,51.0,44.20000076293945,47.79999923706055,44.599998474121094,98060
2016-10-20,47.400001525878906,42.599998474121094,44.599998474121094,47.20000076293945,55280
2016-10-21,48.79999923706055,45.459999084472656,47.400001525878906,46.20000076293945,40555
2016-10-24,47.0,44.79999923706055,46.599998474121094,45.599998474121094,19335
2016-10-25,46.400001525878906,43.599998474121094,45.20000076293945,43.79999923706055,17850
2016-10-26,44.20000076293945,42.400001525878906,43.599998474121094,43.0,12655
2016-10-27,43.0,40.400001525878906,43.0,40.599998474121094,17005
2016-10-28,42.79999923706055,40.20000076293945,40.599998474121094,41.20000076293945,20325
2016-10-31,42.0,34.400001525878906,41.79999923706055,35.20000076293945,48355
2016-11-01,37.0,34.20000076293945,36.20000076293945,34.79999923706055,23090
2016-11-02,35.20000076293945,31.799999237060547,34.400001525878906,32.0,28180
2016-11-03,31.940000534057617,26.399999618530273,31.600000381469727,28.200000762939453,66240
2016-11-04,37.0,26.600000381469727,27.799999237060547,33.599998474121094,211985
2016-11-07,38.79999923706055,34.20000076293945,35.0,34.400001525878906,97170
2016-11-08,35.599998474121094,31.600000381469727,34.400001525878906,33.20000076293945,52485
2016-11-09,45.400001525878906,32.400001525878906,33.20000076293945,44.0,181485
2016-11-10,59.099998474121094,46.20000076293945,47.400001525878906,55.599998474121094,506125
2016-11-11,61.7599983215332,50.400001525878906,60.0,52.400001525878906,220845
2016-11-14,64.5999984741211,56.400001525878906,62.599998474121094,58.400001525878906,265495
2016-11-15,56.0,48.20000076293945,56.0,50.20000076293945,137280
2016-11-16,54.599998474121094,46.0,49.400001525878906,50.0,135750
2016-11-17,51.0,48.20000076293945,50.0,49.599998474121094,39765
2016-11-18,52.79999923706055,49.0,50.400001525878906,50.0,58210
2016-11-21,51.79999923706055,49.20000076293945,51.79999923706055,50.0,29260
2016-11-22,49.599998474121094,45.619998931884766,49.599998474121094,46.400001525878906,42840
2016-11-23,48.400001525878906,45.0,46.0,46.599998474121094,24515
2016-11-25,49.599998474121094,46.0,48.0,49.599998474121094,30920
2016-11-28,54.20000076293945,47.20000076293945,54.20000076293945,48.20000076293945,89340
2016-11-29,48.0,44.599998474121094,48.0,46.599998474121094,24015
2016-11-30,46.79999923706055,44.20000076293945,46.20000076293945,44.79999923706055,20075
2016-12-01,45.20000076293945,41.0,45.0,42.0,33310
2016-12-02,49.20000076293945,41.400001525878906,42.599998474121094,47.79999923706055,119525
2016-12-05,51.20000076293945,48.0,49.0,49.79999923706055,95430
2016-12-06,50.400001525878906,47.0,49.400001525878906,49.79999923706055,47270
2016-12-07,49.0,47.0,48.79999923706055,48.20000076293945,20470
2016-12-08,49.0,45.0,47.599998474121094,45.79999923706055,38285
2016-12-09,46.0,44.0,45.20000076293945,44.400001525878906,24040
2016-12-12,44.400001525878906,41.400001525878906,43.599998474121094,42.20000076293945,22570
2016-12-13,43.0,39.20000076293945,42.79999923706055,40.400001525878906,21645
2016-12-14,42.79999923706055,37.79999923706055,39.599998474121094,39.79999923706055,31075
2016-12-15,41.58000183105469,38.599998474121094,39.20000076293945,40.599998474121094,18100
2016-12-16,43.79999923706055,39.599998474121094,40.400001525878906,41.20000076293945,36780
2016-12-19,42.400001525878906,39.599998474121094,40.400001525878906,40.599998474121094,17810
2016-12-20,41.599998474121094,39.400001525878906,41.0,41.599998474121094,10490
2016-12-21,41.599998474121094,39.599998474121094,41.400001525878906,40.0,10440
2016-12-22,40.20000076293945,36.79999923706055,40.20000076293945,37.0,23340
2016-12-23,39.400001525878906,37.0,37.599998474121094,39.400001525878906,15650
2016-12-27,40.79999923706055,39.400001525878906,39.599998474121094,40.79999923706055,24090
2016-12-28,41.599998474121094,39.20000076293945,40.599998474121094,39.20000076293945,15550
2016-12-29,40.20000076293945,37.0,39.0,38.20000076293945,16645
2016-12-30,38.79999923706055,37.0,38.0,38.20000076293945,14910
2017-01-03,41.400001525878906,37.79999923706055,38.0,39.79999923706055,22390
2017-01-04,47.0,40.0,40.599998474121094,46.20000076293945,119450
2017-01-05,46.0,42.20000076293945,46.0,43.20000076293945,80000
2017-01-06,47.599998474121094,42.400001525878906,43.79999923706055,46.0,86215
2017-01-09,50.0,46.400001525878906,47.400001525878906,47.0,74450
2017-01-10,47.400001525878906,43.20000076293945,47.0,46.0,31500
2017-01-11,46.02000045776367,42.400001525878906,45.20000076293945,43.400001525878906,24125
2017-01-12,45.0,42.0,43.400001525878906,44.599998474121094,15440
2017-01-13,46.20000076293945,43.599998474121094,44.0,44.20000076293945,13960
2017-01-17,44.400001525878906,41.599998474121094,43.79999923706055,42.20000076293945,18690
2017-01-18,43.97999954223633,42.0,42.20000076293945,42.599998474121094,11930
2017-01-19,42.79999923706055,40.20000076293945,42.20000076293945,41.0,14140
2017-01-20,43.0,39.79999923706055,41.0,40.79999923706055,15815
2017-01-23,41.0,39.400001525878906,40.0,40.0,10990
2017-01-24,40.79999923706055,39.0,39.79999923706055,40.400001525878906,8435
2017-01-25,44.58000183105469,40.0,40.400001525878906,42.79999923706055,23405
2017-01-26,43.20000076293945,40.599998474121094,42.0,41.400001525878906,10110
2017-01-27,43.599998474121094,41.0,41.0,43.599998474121094,20010
2017-01-30,44.599998474121094,41.400001525878906,44.0,41.79999923706055,13075
2017-01-31,43.20000076293945,40.79999923706055,42.0,42.79999923706055,15445
2017-02-01,44.0,42.0,42.20000076293945,43.0,19895
2017-02-02,44.79999923706055,42.400001525878906,43.20000076293945,43.400001525878906,20715
2017-02-03,46.79999923706055,43.20000076293945,43.79999923706055,45.400001525878906,65825
2017-02-06,49.599998474121094,45.599998474121094,46.79999923706055,46.79999923706055,58010
2017-02-07,47.20000076293945,43.08000183105469,47.20000076293945,44.79999923706055,26840
2017-02-08,44.599998474121094,43.20000076293945,44.20000076293945,44.0,8640
2017-02-09,44.400001525878906,42.400001525878906,42.400001525878906,43.20000076293945,16880
2017-02-10,44.400001525878906,43.0,43.20000076293945,43.20000076293945,8390
2017-02-13,43.7599983215332,41.599998474121094,43.400001525878906,42.0,15410
2017-02-14,42.599998474121094,40.599998474121094,42.0,41.599998474121094,20280
2017-02-15,42.20000076293945,39.599998474121094,42.20000076293945,41.400001525878906,14055
2017-02-16,41.79999923706055,40.79999923706055,41.20000076293945,40.79999923706055,7540
2017-02-17,42.400001525878906,40.400001525878906,40.79999923706055,41.599998474121094,13435
2017-02-21,42.20000076293945,40.18000030517578,41.79999923706055,40.79999923706055,12325
2017-02-22,40.79999923706055,40.0,40.400001525878906,40.400001525878906,6325
2017-02-23,40.79999923706055,39.20000076293945,40.599998474121094,40.79999923706055,12610
2017-02-24,40.439998626708984,38.0,40.400001525878906,39.0,16990
2017-02-27,40.79999923706055,38.20000076293945,39.0,40.400001525878906,12510
2017-02-28,40.79999923706055,39.20000076293945,40.400001525878906,40.0,5005
2017-03-01,40.20000076293945,39.0,40.0,39.20000076293945,10300
2017-03-02,39.79999923706055,37.599998474121094,39.79999923706055,38.0,22285
2017-03-03,38.20000076293945,36.0,38.0,36.79999923706055,24835
2017-03-06,38.900001525878906,36.20000076293945,36.20000076293945,38.20000076293945,9205
2017-03-07,39.400001525878906,37.63999938964844,37.79999923706055,38.400001525878906,6435
2017-03-08,39.20000076293945,38.08000183105469,38.599998474121094,38.79999923706055,5440
2017-03-09,43.0,38.58000183105469,38.599998474121094,40.599998474121094,48810
2017-03-10,41.79999923706055,40.0,40.400001525878906,40.599998474121094,14320
2017-03-13,42.41999816894531,39.599998474121094,40.20000076293945,40.79999923706055,22335
2017-03-14,41.599998474121094,39.599998474121094,40.400001525878906,40.20000076293945,10560
2017-03-15,40.599998474121094,39.400001525878906,40.0,40.0,5335
2017-03-16,40.599998474121094,38.20000076293945,39.79999923706055,39.0,10875
2017-03-17,39.58000183105469,37.400001525878906,38.599998474121094,37.400001525878906,14035
2017-03-20,39.20000076293945,37.400001525878906,38.0,38.79999923706055,10745
2017-03-21,39.599998474121094,37.599998474121094,38.599998474121094,38.20000076293945,11655
2017-03-22,38.400001525878906,36.599998474121094,37.0,38.0,11950
2017-03-23,38.0,37.0,37.79999923706055,38.0,9845
2017-03-24,46.79999923706055,39.400001525878906,41.0,40.20000076293945,185115
2017-03-27,45.20000076293945,40.20000076293945,40.79999923706055,43.20000076293945,78905
2017-03-28,48.400001525878906,43.400001525878906,43.400001525878906,45.0,93130
2017-03-29,45.79999923706055,42.0,44.599998474121094,42.79999923706055,27570
2017-03-30,45.599998474121094,42.0,42.79999923706055,44.599998474121094,20135
2017-03-31,45.0,43.20000076293945,44.599998474121094,44.0,15665
2017-04-03,50.79999923706055,44.20000076293945,48.0,45.599998474121094,169020
2017-04-04,45.400001525878906,41.599998474121094,45.0,43.400001525878906,36760
2017-04-05,43.79999923706055,39.560001373291016,43.79999923706055,40.0,41730
2017-04-06,40.63999938964844,38.29999923706055,40.0,38.79999923706055,29055
2017-04-07,39.7400016784668,38.5,39.599998474121094,39.599998474121094,10160
2017-04-10,40.599998474121094,38.20000076293945,39.599998474121094,39.79999923706055,10070
2017-04-11,40.0,38.79999923706055,39.400001525878906,39.79999923706055,7885
2017-04-12,40.20000076293945,39.0,39.400001525878906,39.400001525878906,6675
2017-04-13,39.20000076293945,38.20000076293945,39.0,38.400001525878906,10625
2017-04-17,38.0,36.599998474121094,37.79999923706055,37.599998474121094,17805
2017-04-18,38.0,37.0,37.20000076293945,37.20000076293945,4685
2017-04-19,37.599998474121094,36.79999923706055,37.20000076293945,37.400001525878906,4525
2017-04-20,39.599998474121094,37.400001525878906,37.400001525878906,38.400001525878906,9090
2017-04-21,38.400001525878906,37.20000076293945,38.400001525878906,38.20000076293945,8195
2017-04-24,40.20000076293945,38.599998474121094,38.79999923706055,38.79999923706055,18140
2017-04-25,39.79999923706055,38.18000030517578,39.79999923706055,38.400001525878906,9260
2017-04-26,39.20000076293945,38.0,39.20000076293945,38.400001525878906,4470
2017-04-27,39.0,38.20000076293945,39.0,38.400001525878906,4250
2017-04-28,38.400001525878906,37.18000030517578,38.400001525878906,38.0,12745
2017-05-01,38.20000076293945,36.79999923706055,38.0,38.0,14025
2017-05-02,38.0,36.599998474121094,38.0,37.0,7395
2017-05-03,37.7599983215332,36.400001525878906,36.599998474121094,37.0,10455
2017-05-04,37.79999923706055,32.599998474121094,37.79999923706055,36.599998474121094,19300
2017-05-05,37.20000076293945,34.400001525878906,37.20000076293945,36.0,6615
2017-05-08,36.400001525878906,33.0,35.599998474121094,34.599998474121094,11365
2017-05-09,36.400001525878906,33.599998474121094,34.79999923706055,36.0,7385
2017-05-10,36.0,34.400001525878906,36.0,35.599998474121094,3785
2017-05-11,36.0,33.599998474121094,35.599998474121094,34.0,16130
2017-05-12,34.97999954223633,33.20000076293945,34.20000076293945,34.0,4670
2017-05-15,34.540000915527344,33.400001525878906,33.79999923706055,34.0,6090
2017-05-16,34.599998474121094,32.79999923706055,34.599998474121094,32.79999923706055,11090
2017-05-17,33.20000076293945,30.399999618530273,33.20000076293945,30.399999618530273,21125
2017-05-18,31.0,28.200000762939453,31.0,29.200000762939453,32185
2017-05-19,29.799999237060547,28.799999237060547,29.600000381469727,29.600000381469727,20340
2017-05-22,29.799999237060547,26.200000762939453,29.600000381469727,27.0,29330
2017-05-23,28.399999618530273,26.399999618530273,26.600000381469727,27.200000762939453,28315
2017-05-24,27.799999237060547,26.399999618530273,26.799999237060547,26.600000381469727,22115
2017-05-25,30.600000381469727,26.799999237060547,26.799999237060547,29.600000381469727,42475
2017-05-26,30.600000381469727,28.399999618530273,30.0,29.0,16160
2017-05-30,29.0,27.0,29.0,27.799999237060547,9610
2017-05-31,27.719999313354492,26.200000762939453,27.600000381469727,27.399999618530273,12445
2017-06-01,32.0,29.0,30.399999618530273,29.0,67315
2017-06-02,29.200000762939453,27.600000381469727,29.0,29.200000762939453,10410
2017-06-05,29.600000381469727,27.0,29.600000381469727,28.799999237060547,11745
2017-06-06,32.20000076293945,28.399999618530273,32.0,29.200000762939453,45440
2017-06-07,29.040000915527344,27.799999237060547,28.799999237060547,29.0,8090
2017-06-08,30.059999465942383,28.0,28.600000381469727,29.200000762939453,9765
2017-06-09,29.1200008392334,27.799999237060547,29.0,28.399999618530273,15295
2017-06-12,28.799999237060547,27.799999237060547,28.0,28.399999618530273,6555
2017-06-13,29.200000762939453,27.600000381469727,28.399999618530273,29.0,10545
2017-06-14,29.200000762939453,28.0,29.200000762939453,28.600000381469727,6450
2017-06-15,28.399999618530273,27.600000381469727,28.200000762939453,27.600000381469727,5880
2017-06-16,28.0,27.200000762939453,27.600000381469727,28.0,5615
2017-06-19,28.399999618530273,27.399999618530273,28.399999618530273,27.799999237060547,3670
2017-06-20,28.600000381469727,27.5,27.600000381469727,28.200000762939453,14850
2017-06-21,30.799999237060547,28.0,28.200000762939453,29.200000762939453,22885
2017-06-22,30.0,28.600000381469727,29.0,29.399999618530273,10805
2017-06-23,30.399999618530273,28.799999237060547,29.399999618530273,30.399999618530273,7265
2017-06-26,30.799999237060547,30.0,30.200000762939453,30.200000762939453,10195
2017-06-27,31.0,29.600000381469727,30.0,29.799999237060547,12610
2017-06-28,34.400001525878906,30.0,30.0,33.79999923706055,44125
2017-06-29,34.0,31.200000762939453,33.400001525878906,31.420000076293945,14255
2017-06-30,32.0,30.399999618530273,32.0,31.399999618530273,5310
2017-07-03,31.600000381469727,30.899999618530273,31.600000381469727,31.399999618530273,2980
2017-07-05,31.600000381469727,30.799999237060547,31.600000381469727,31.0,3160
2017-07-06,31.0,30.0,31.0,31.0,6225
2017-07-07,31.0,30.200000762939453,30.799999237060547,30.600000381469727,5560
2017-07-10,32.0,30.399999618530273,30.399999618530273,31.399999618530273,5980
2017-07-11,32.0,30.399999618530273,32.0,30.600000381469727,4875
2017-07-12,31.0,30.0,30.799999237060547,31.0,3045
2017-07-13,31.200000762939453,30.0,31.200000762939453,30.600000381469727,3150
2017-07-14,31.600000381469727,30.0,31.0,30.600000381469727,4095
2017-07-17,32.599998474121094,30.600000381469727,31.399999618530273,32.20000076293945,15365
2017-07-18,33.0,31.0,31.799999237060547,31.0,10380
2017-07-19,32.0,31.0,31.399999618530273,31.200000762939453,2445
2017-07-20,31.399999618530273,30.600000381469727,31.239999771118164,30.799999237060547,2880
2017-07-21,31.0,30.0,31.0,30.200000762939453,4535
2017-07-24,31.399999618530273,30.0,30.600000381469727,31.399999618530273,3690
2017-07-25,33.599998474121094,31.0,31.399999618530273,31.0,11335
2017-07-26,31.799999237060547,31.200000762939453,31.799999237060547,31.5,1650
2017-07-27,32.0,30.600000381469727,31.600000381469727,30.600000381469727,4180
2017-07-28,30.799999237060547,30.200000762939453,30.799999237060547,30.600000381469727,3125
2017-07-31,30.600000381469727,29.0,30.600000381469727,29.3799991607666,6265
2017-08-01,29.600000381469727,28.200000762939453,29.600000381469727,28.399999618530273,4365
2017-08-02,29.0,27.0,28.399999618530273,28.200000762939453,6765
2017-08-03,29.399999618530273,28.399999618530273,28.799999237060547,29.0,6895
2017-08-04,29.600000381469727,28.399999618530273,29.399999618530273,28.799999237060547,2035
2017-08-07,29.600000381469727,28.040000915527344,29.0,28.399999618530273,1760
2017-08-08,29.0,28.0,28.399999618530273,28.200000762939453,2480
2017-08-09,28.399999618530273,26.5,28.200000762939453,27.200000762939453,8865
2017-08-10,27.600000381469727,26.600000381469727,27.600000381469727,26.799999237060547,3920
2017-08-11,29.0,26.600000381469727,26.600000381469727,29.0,13255
2017-08-14,27.799999237060547,25.399999618530273,27.799999237060547,26.399999618530273,19240
2017-08-15,27.600000381469727,25.200000762939453,25.799999237060547,25.399999618530273,5945
2017-08-16,25.600000381469727,24.600000381469727,25.399999618530273,24.600000381469727,5830
2017-08-17,24.5,21.0,24.200000762939453,22.399999618530273,24420
2017-08-18,22.799999237060547,20.0,22.799999237060547,22.200000762939453,24545
2017-08-21,22.0,19.200000762939453,22.0,20.0,17000
2017-08-22,20.799999237060547,18.0,20.0,19.399999618530273,15085
2017-08-23,20.100000381469727,18.600000381469727,19.200000762939453,19.760000228881836,8150
2017-08-24,21.799999237060547,19.200000762939453,19.6200008392334,20.799999237060547,10630
2017-08-25,21.399999618530273,20.399999618530273,20.799999237060547,21.399999618530273,4345
2017-08-28,23.799999237060547,21.239999771118164,21.399999618530273,22.0,15305
2017-08-29,22.600000381469727,21.299999237060547,22.0,21.799999237060547,4620
2017-08-30,22.399999618530273,21.399999618530273,22.0,22.200000762939453,3540
2017-08-31,22.399999618530273,21.399999618530273,22.0,21.600000381469727,6780
2017-09-01,22.200000762939453,21.600000381469727,22.0,22.200000762939453,4235
2017-09-05,24.559999465942383,21.799999237060547,22.799999237060547,22.399999618530273,13280
2017-09-06,22.799999237060547,21.600000381469727,22.799999237060547,22.200000762939453,5530
2017-09-07,24.0,22.100000381469727,22.399999618530273,23.739999771118164,8330
2017-09-08,33.79999923706055,23.799999237060547,24.0,33.0,149870
2017-09-11,34.0,29.020000457763672,33.79999923706055,31.200000762939453,55745
2017-09-12,31.0,28.200000762939453,31.0,28.799999237060547,15115
2017-09-13,28.799999237060547,26.600000381469727,28.399999618530273,27.600000381469727,25370
2017-09-14,29.940000534057617,27.0,27.600000381469727,27.799999237060547,18995
2017-09-15,28.8799991607666,26.799999237060547,28.0,27.0,15885
2017-09-18,30.0,27.0,27.0,29.0,16390
2017-09-19,36.7599983215332,29.059999465942383,29.799999237060547,32.20000076293945,98430
2017-09-20,33.380001068115234,30.780000686645508,32.0,32.400001525878906,20060
2017-09-21,33.880001068115234,30.399999618530273,32.20000076293945,32.400001525878906,16680
2017-09-22,34.599998474121094,31.0,34.0,32.0,14480
2017-09-25,33.0,31.559999465942383,33.0,32.0,7625
2017-09-26,32.400001525878906,30.0,32.20000076293945,30.84000015258789,7295
2017-09-27,30.600000381469727,29.0,30.600000381469727,29.799999237060547,7895
2017-09-28,31.399999618530273,28.600000381469727,29.399999618530273,31.0,10550
2017-09-29,31.799999237060547,29.280000686645508,31.200000762939453,31.600000381469727,7520
2017-10-02,31.799999237060547,29.479999542236328,31.399999618530273,30.280000686645508,7795
2017-10-03,31.0,30.0,30.0,30.399999618530273,6110
2017-10-04,34.0,30.600000381469727,30.600000381469727,31.799999237060547,28495
2017-10-05,31.0,27.799999237060547,29.0,30.200000762939453,34030
2017-10-06,30.600000381469727,28.799999237060547,29.799999237060547,30.399999618530273,12485
2017-10-09,30.600000381469727,29.0,30.200000762939453,29.399999618530273,6000
2017-10-10,30.200000762939453,29.0,29.200000762939453,29.200000762939453,4330
2017-10-11,29.799999237060547,28.0,29.0,28.200000762939453,12510
2017-10-12,29.200000762939453,24.200000762939453,28.0,25.799999237060547,28805
2017-10-13,26.799999237060547,25.420000076293945,25.600000381469727,26.0,7630
2017-10-16,28.200000762939453,25.600000381469727,28.200000762939453,27.0,10205
2017-10-17,27.200000762939453,25.200000762939453,27.200000762939453,26.399999618530273,7455
2017-10-18,27.600000381469727,26.0,26.0,26.399999618530273,3980
2017-10-19,26.600000381469727,25.200000762939453,26.0,25.799999237060547,5450
2017-10-20,28.200000762939453,25.0,28.200000762939453,26.0,4920
2017-10-23,26.399999618530273,24.399999618530273,25.600000381469727,24.399999618530273,8425
2017-10-24,26.0,22.399999618530273,24.200000762939453,25.200000762939453,13940
2017-10-25,26.600000381469727,22.200000762939453,25.200000762939453,23.799999237060547,18725
2017-10-26,24.0,21.399999618530273,24.0,21.600000381469727,16550
2017-10-27,23.299999237060547,21.200000762939453,21.399999618530273,21.600000381469727,20200
2017-10-30,22.399999618530273,20.0,21.799999237060547,20.219999313354492,24040
2017-10-31,20.399999618530273,18.459999084472656,20.200000762939453,19.0,58925
2017-11-01,18.0,13.800000190734863,17.600000381469727,14.800000190734863,166215
2017-11-02,15.0,14.199999809265137,14.760000228881836,14.399999618530273,70375
2017-11-03,15.399999618530273,14.399999618530273,14.600000381469727,15.199999809265137,35055
2017-11-06,15.460000038146973,14.199999809265137,15.460000038146973,14.4399995803833,38570
2017-11-07,14.779999732971191,13.0,14.600000381469727,13.5,45855
2017-11-08,14.199999809265137,13.199999809265137,13.800000190734863,14.0,82625
2017-11-09,14.699999809265137,13.600000381469727,14.699999809265137,13.859999656677246,91575
2017-11-10,14.0,12.399999618530273,13.960000038146973,13.539999961853027,51285
2017-11-13,13.800000190734863,13.260000228881836,13.65999984741211,13.600000381469727,33775
2017-11-14,13.800000190734863,13.0,13.399999618530273,13.720000267028809,39065
2017-11-15,13.619999885559082,12.899999618530273,13.0,13.5,23310
2017-11-16,13.579999923706055,12.960000038146973,13.4399995803833,13.4399995803833,23255
2017-11-17,16.0,13.399999618530273,13.5,14.899999618530273,303100
2017-11-20,15.0,13.300000190734863,14.800000190734863,13.800000190734863,102320
2017-11-21,14.0,13.020000457763672,14.0,13.319999694824219,51400
2017-11-22,13.359999656677246,12.600000381469727,13.220000267028809,12.899999618530273,32805
2017-11-24,14.300000190734863,12.600000381469727,13.0,13.800000190734863,57545
2017-11-27,14.399999618530273,13.399999618530273,13.960000038146973,13.699999809265137,30430
2017-11-28,14.0,13.199999809265137,14.0,13.5,18635
2017-11-29,13.800000190734863,12.960000038146973,13.800000190734863,13.100000381469727,42045
2017-11-30,13.600000381469727,12.899999618530273,13.199999809265137,13.199999809265137,21420
2017-12-01,13.600000381469727,13.100000381469727,13.579999923706055,13.220000267028809,17545
2017-12-04,13.600000381469727,13.020000457763672,13.239999771118164,13.020000457763672,15520
2017-12-05,14.199999809265137,12.600000381469727,13.199999809265137,14.0,222780
2017-12-06,15.0,12.859999656677246,14.199999809265137,12.9399995803833,400300
2017-12-07,13.800000190734863,12.600000381469727,13.239999771118164,13.579999923706055,95935
2017-12-08,14.15999984741211,13.600000381469727,14.0,13.800000190734863,90510
2017-12-11,14.0600004196167,13.600000381469727,14.0,13.699999809265137,38985
2017-12-12,13.699999809265137,12.800000190734863,13.699999809265137,13.020000457763672,63530
2017-12-13,13.600000381469727,12.819999694824219,13.600000381469727,13.0,29255
2017-12-14,13.399999618530273,12.960000038146973,13.0,13.119999885559082,25820
2017-12-15,14.399999618530273,13.0,13.0600004196167,13.539999961853027,102335
2017-12-18,14.199999809265137,13.199999809265137,13.5,13.699999809265137,58265
2017-12-19,16.799999237060547,13.5,13.5,16.600000381469727,276315
2017-12-20,20.399999618530273,16.399999618530273,17.0,19.399999618530273,434775
2017-12-21,19.600000381469727,15.600000381469727,19.100000381469727,18.0,138325
2017-12-22,19.200000762939453,17.040000915527344,17.860000610351562,18.799999237060547,67190
2017-12-26,19.399999618530273,18.0,19.0,18.219999313354492,42650
