Date,High_CMI,Low_CMI,Open_CMI,Close_CMI,Volume_CMI
2014-01-29,130.02000427246094,126.5,126.87000274658203,128.58999633789062,2103200
2014-01-30,129.9199981689453,128.0399932861328,129.64999389648438,128.47999572753906,1419300
2014-01-31,128.00999450683594,126.05999755859375,126.7300033569336,126.9800033569336,1886900
2014-02-03,127.91999816894531,123.1500015258789,127.12999725341797,123.69999694824219,2321800
2014-02-04,126.69999694824219,122.63999938964844,123.76000213623047,126.4000015258789,2494400
2014-02-05,127.13999938964844,125.4800033569336,126.23999786376953,126.66999816894531,2486900
2014-02-06,131.49000549316406,123.5,123.5,130.77999877929688,3444100
2014-02-07,135.57000732421875,131.94000244140625,132.5,134.3300018310547,2566900
2014-02-10,133.99000549316406,132.39999389648438,133.91000366210938,133.02000427246094,1505400
2014-02-11,136.4499969482422,132.89999389648438,133.1199951171875,135.52000427246094,2141600
2014-02-12,139.0500030517578,135.55999755859375,135.69000244140625,138.58999633789062,2335500
2014-02-13,141.22999572753906,136.88999938964844,136.94000244140625,140.9199981689453,2298100
2014-02-14,143.60000610351562,140.64999389648438,140.89999389648438,142.1199951171875,2220600
2014-02-18,143.1999969482422,141.5800018310547,142.4199981689453,143.10000610351562,1582700
2014-02-19,143.02999877929688,139.75999450683594,141.38999938964844,139.97999572753906,2056400
2014-02-20,141.77000427246094,139.82000732421875,140.3800048828125,141.75,2298300
2014-02-21,143.8300018310547,141.83999633789062,142.4499969482422,142.8300018310547,1889800
2014-02-24,148.60000610351562,143.75999450683594,143.8699951171875,146.00999450683594,2489100
2014-02-25,146.5800018310547,143.07000732421875,144.69000244140625,145.6300048828125,1828200
2014-02-26,147.3300018310547,144.5500030517578,145.0,145.89999389648438,1365000
2014-02-27,145.57000732421875,143.49000549316406,145.3300018310547,145.3000030517578,1734100
2014-02-28,146.75999450683594,145.1199951171875,145.58999633789062,145.9199981689453,1193800
2014-03-03,144.1699981689453,142.08999633789062,144.1699981689453,143.0,1800900
2014-03-04,146.3300018310547,144.50999450683594,144.69000244140625,145.6999969482422,1596900
2014-03-05,147.0,144.8300018310547,146.08999633789062,145.25999450683594,1104800
2014-03-06,146.88999938964844,145.86000061035156,145.92999267578125,146.1199951171875,886800
2014-03-07,146.97999572753906,144.9499969482422,146.8000030517578,145.6199951171875,891100
2014-03-10,145.3300018310547,143.05999755859375,144.39999389648438,143.89999389648438,978400
2014-03-11,145.85000610351562,142.3699951171875,145.42999267578125,142.89999389648438,1355200
2014-03-12,143.11000061035156,140.5800018310547,141.8000030517578,143.07000732421875,1598200
2014-03-13,143.9600067138672,139.7899932861328,143.52000427246094,140.6199951171875,1077700
2014-03-14,141.24000549316406,139.16000366210938,140.24000549316406,139.36000061035156,1063100
2014-03-17,143.30999755859375,140.86000061035156,140.86000061035156,142.7899932861328,1197100
2014-03-18,143.74000549316406,142.1199951171875,142.5500030517578,142.67999267578125,879300
2014-03-19,143.3000030517578,141.5800018310547,142.4499969482422,142.75999450683594,1084600
2014-03-20,143.9600067138672,142.02999877929688,142.39999389648438,143.5500030517578,703100
2014-03-21,145.4499969482422,143.38999938964844,144.75999450683594,144.35000610351562,1374300
2014-03-24,145.1199951171875,141.47999572753906,144.50999450683594,142.36000061035156,1496400
2014-03-25,145.1999969482422,143.25999450683594,143.88999938964844,144.33999633789062,1318800
2014-03-26,147.47000122070312,143.9199981689453,145.47999572753906,143.99000549316406,1465400
2014-03-27,144.77999877929688,142.36000061035156,143.72000122070312,144.0800018310547,1152600
2014-03-28,147.77999877929688,144.22000122070312,144.22000122070312,146.0,1374600
2014-03-31,150.33999633789062,147.50999450683594,148.35000610351562,148.99000549316406,2115200
2014-04-01,149.97999572753906,147.77000427246094,149.38999938964844,148.9499969482422,1596900
2014-04-02,150.07000732421875,148.3800048828125,149.2899932861328,149.33999633789062,1181300
2014-04-03,150.27000427246094,148.6199951171875,149.4199981689453,149.42999267578125,1405000
2014-04-04,151.0,146.52000427246094,150.99000549316406,147.0800018310547,1405000
2014-04-07,147.6699981689453,143.7100067138672,146.82000732421875,144.69000244140625,1498800
2014-04-08,146.80999755859375,143.2100067138672,144.42999267578125,146.6999969482422,1428500
2014-04-09,148.5,146.36000061035156,146.9600067138672,147.9199981689453,1134400
2014-04-10,149.13999938964844,144.0,147.9199981689453,144.08999633789062,1464400
2014-04-11,144.36000061035156,141.64999389648438,143.02999877929688,142.0500030517578,1143800
2014-04-14,144.4600067138672,142.10000610351562,143.47999572753906,143.25999450683594,918400
2014-04-15,144.05999755859375,139.00999450683594,143.3800048828125,141.75999450683594,2153500
2014-04-16,145.32000732421875,142.44000244140625,143.5,145.3000030517578,1211000
2014-04-17,146.86000061035156,145.14999389648438,145.32000732421875,146.27999877929688,1020000
2014-04-21,146.8800048828125,144.85000610351562,146.1999969482422,146.57000732421875,539400
2014-04-22,147.8699951171875,146.00999450683594,146.75999450683594,146.8000030517578,924900
2014-04-23,148.1699981689453,146.52000427246094,146.92999267578125,147.35000610351562,982100
2014-04-24,149.6999969482422,147.3800048828125,148.38999938964844,149.05999755859375,1926700
2014-04-25,148.72000122070312,146.57000732421875,148.00999450683594,147.17999267578125,1664400
2014-04-28,148.07000732421875,142.86000061035156,147.57000732421875,145.1999969482422,1915900
2014-04-29,151.8000030517578,148.1699981689453,151.02000427246094,150.80999755859375,2621100
2014-04-30,151.38999938964844,149.72999572753906,150.36000061035156,150.85000610351562,1342100
2014-05-01,152.75999450683594,150.05999755859375,150.4600067138672,151.47999572753906,1130900
2014-05-02,152.75,150.47000122070312,151.22999572753906,150.8800048828125,1102600
2014-05-05,150.83999633789062,148.85000610351562,150.02000427246094,150.2899932861328,968900
2014-05-06,151.0500030517578,147.8699951171875,149.75,148.41000366210938,1336300
2014-05-07,150.25,148.16000366210938,149.00999450683594,149.55999755859375,1586500
2014-05-08,152.0800018310547,149.02999877929688,149.5800018310547,151.16000366210938,1376600
2014-05-09,150.83999633789062,148.83999633789062,150.83999633789062,149.94000244140625,803400
2014-05-12,153.49000549316406,150.52000427246094,150.52000427246094,153.32000732421875,897500
2014-05-13,154.8699951171875,152.8300018310547,153.32000732421875,153.42999267578125,902900
2014-05-14,153.9600067138672,151.5800018310547,153.5500030517578,151.6999969482422,670800
2014-05-15,151.57000732421875,148.1300048828125,151.5,149.63999938964844,1217600
2014-05-16,150.0,147.69000244140625,150.0,149.72000122070312,847400
2014-05-19,150.89999389648438,149.11000061035156,149.11000061035156,150.10000610351562,705500
2014-05-20,150.16000366210938,147.0,149.94000244140625,147.5500030517578,1076600
2014-05-21,149.02999877929688,147.07000732421875,147.8800048828125,148.99000549316406,728000
2014-05-22,149.91000366210938,148.3000030517578,148.36000061035156,148.49000549316406,785500
2014-05-23,150.3000030517578,148.2899932861328,148.2899932861328,150.0500030517578,662800
2014-05-27,153.60000610351562,150.77000427246094,151.17999267578125,152.0800018310547,1186700
2014-05-28,154.24000549316406,152.13999938964844,152.60000610351562,152.22999572753906,735500
2014-05-29,153.2899932861328,151.52999877929688,152.4199981689453,152.52000427246094,508100
2014-05-30,153.24000549316406,151.7899932861328,152.30999755859375,152.92999267578125,838500
2014-06-02,153.5800018310547,151.6999969482422,153.4499969482422,153.2899932861328,568500
2014-06-03,153.86000061035156,151.77000427246094,152.5399932861328,153.52999877929688,843100
2014-06-04,154.5399932861328,152.86000061035156,153.3800048828125,153.77999877929688,739900
2014-06-05,156.57000732421875,153.3300018310547,154.2899932861328,156.25,1044100
2014-06-06,159.1300048828125,156.00999450683594,156.25,159.05999755859375,1149900
2014-06-09,161.02999877929688,158.25,158.6199951171875,160.25,984500
2014-06-10,160.83999633789062,159.13999938964844,159.9199981689453,160.5500030517578,821400
2014-06-11,160.08999633789062,158.00999450683594,159.50999450683594,158.49000549316406,877100
2014-06-12,158.36000061035156,154.22000122070312,157.6699981689453,154.77000427246094,1411800
2014-06-13,156.85000610351562,154.74000549316406,155.02999877929688,156.02999877929688,1126500
2014-06-16,157.00999450683594,155.07000732421875,156.0,156.6699981689453,770000
2014-06-17,157.16000366210938,155.69000244140625,156.47999572753906,155.94000244140625,718800
2014-06-18,157.0399932861328,155.0,156.25,156.80999755859375,733400
2014-06-19,157.07000732421875,155.1699981689453,156.5,157.0,1691300
2014-06-20,158.82000732421875,157.02999877929688,157.5399932861328,158.5500030517578,1225000
2014-06-23,159.22999572753906,157.3699951171875,159.1699981689453,157.49000549316406,781100
2014-06-24,159.2899932861328,156.22999572753906,157.2100067138672,156.4600067138672,806400
2014-06-25,157.4199981689453,156.05999755859375,156.1199951171875,157.1199951171875,664500
2014-06-26,155.89999389648438,154.05999755859375,154.97999572753906,155.02000427246094,1112300
2014-06-27,155.41000366210938,154.13999938964844,154.99000549316406,154.64999389648438,1464400
2014-06-30,155.36000061035156,153.85000610351562,154.64999389648438,154.2899932861328,1056200
2014-07-01,155.89999389648438,153.32000732421875,153.3699951171875,154.35000610351562,1450000
2014-07-02,155.75,153.24000549316406,154.75999450683594,153.99000549316406,1158000
2014-07-03,158.25,155.60000610351562,156.22000122070312,157.75,1049300
2014-07-07,157.33999633789062,155.39999389648438,156.67999267578125,156.00999450683594,1129200
2014-07-08,157.42999267578125,154.44000244140625,155.75,155.9600067138672,1733500
2014-07-09,155.82000732421875,154.30999755859375,155.27999877929688,154.47000122070312,1303800
2014-07-10,153.1199951171875,151.5,152.9600067138672,152.0,1576400
2014-07-11,152.97999572753906,151.25,152.5399932861328,152.22999572753906,1346500
2014-07-14,154.19000244140625,152.33999633789062,153.7100067138672,152.55999755859375,1027600
2014-07-15,154.0800018310547,151.22999572753906,152.88999938964844,151.88999938964844,1353700
2014-07-16,154.57000732421875,151.8800048828125,152.77000427246094,154.1999969482422,917800
2014-07-17,154.60000610351562,151.3300018310547,153.02000427246094,151.5500030517578,985400
2014-07-18,153.0399932861328,151.47999572753906,152.08999633789062,152.74000549316406,669300
2014-07-21,153.10000610351562,151.66000366210938,151.92999267578125,153.0,814100
2014-07-22,155.02999877929688,153.6999969482422,153.9499969482422,154.00999450683594,755000
2014-07-23,154.44000244140625,152.52000427246094,154.02999877929688,153.2899932861328,650900
2014-07-24,154.0399932861328,150.5399932861328,153.1300048828125,150.8000030517578,1912600
2014-07-25,151.35000610351562,148.50999450683594,150.27999877929688,150.14999389648438,2219100
2014-07-28,148.58999633789062,144.33999633789062,148.00999450683594,145.35000610351562,3955200
2014-07-29,147.14999389648438,143.6699981689453,145.60000610351562,143.6999969482422,1977500
2014-07-30,144.47999572753906,141.75999450683594,144.19000244140625,142.9499969482422,2218600
2014-07-31,142.39999389648438,139.30999755859375,141.7100067138672,139.38999938964844,2102300
2014-08-01,139.86000061035156,137.08999633789062,139.22000122070312,138.99000549316406,1929100
2014-08-04,140.5800018310547,138.07000732421875,139.24000549316406,140.11000061035156,1725300
2014-08-05,143.92999267578125,138.94000244140625,143.1300048828125,140.0,2548100
2014-08-06,140.77999877929688,138.67999267578125,139.35000610351562,139.3699951171875,1828600
2014-08-07,141.6300048828125,139.0,140.75,139.3699951171875,1582500
2014-08-08,141.55999755859375,139.0,139.74000549316406,141.38999938964844,1134200
2014-08-11,143.25999450683594,141.47999572753906,142.47999572753906,141.8000030517578,1078400
2014-08-12,142.61000061035156,140.75999450683594,141.8000030517578,141.0399932861328,825600
2014-08-13,142.33999633789062,140.9199981689453,141.1699981689453,141.97000122070312,637000
2014-08-14,142.32000732421875,141.4199981689453,142.0,141.9499969482422,745700
2014-08-15,142.77999877929688,140.39999389648438,142.66000366210938,140.92999267578125,1108700
2014-08-18,142.99000549316406,141.4600067138672,142.1300048828125,142.1699981689453,2509700
2014-08-19,144.50999450683594,142.22999572753906,142.38999938964844,144.39999389648438,1600000
2014-08-20,148.0399932861328,144.19000244140625,144.19000244140625,147.27999877929688,2307300
2014-08-21,147.5,145.75,147.36000061035156,146.2100067138672,1508300
2014-08-22,146.27999877929688,144.42999267578125,145.6300048828125,145.22000122070312,1475800
2014-08-25,146.47000122070312,145.02000427246094,146.11000061035156,145.08999633789062,711100
2014-08-26,145.49000549316406,144.05999755859375,145.27000427246094,144.1699981689453,927400
2014-08-27,145.3699951171875,144.39999389648438,144.67999267578125,145.19000244140625,864000
2014-08-28,145.4499969482422,143.27000427246094,144.22000122070312,144.75,848500
2014-08-29,145.1300048828125,143.88999938964844,145.02999877929688,145.11000061035156,736500
2014-09-02,145.6300048828125,143.8000030517578,145.3699951171875,144.35000610351562,1216700
2014-09-03,145.49000549316406,143.35000610351562,145.4499969482422,144.13999938964844,833200
2014-09-04,144.9600067138672,143.0500030517578,144.1999969482422,143.5800018310547,1133200
2014-09-05,143.5,141.5,143.25999450683594,142.6199951171875,1854500
2014-09-08,142.57000732421875,141.5,142.5,141.97999572753906,1009100
2014-09-09,142.63999938964844,141.1699981689453,141.80999755859375,141.44000244140625,1076000
2014-09-10,141.3300018310547,140.11000061035156,140.6300048828125,140.39999389648438,1385600
2014-09-11,140.3800048828125,139.0399932861328,140.0,140.0,1478200
2014-09-12,140.08999633789062,138.05999755859375,140.05999755859375,138.57000732421875,1591300
2014-09-15,138.5,136.75,138.16000366210938,137.91000366210938,1220700
2014-09-16,138.02999877929688,134.77000427246094,136.3699951171875,137.4600067138672,2443500
2014-09-17,138.1699981689453,136.8000030517578,137.80999755859375,137.3000030517578,1402500
2014-09-18,138.94000244140625,136.9600067138672,137.35000610351562,138.7100067138672,1036500
2014-09-19,140.14999389648438,136.85000610351562,139.9499969482422,137.88999938964844,2158200
2014-09-22,137.61000061035156,135.60000610351562,137.42999267578125,136.0399932861328,1632100
2014-09-23,135.7100067138672,134.57000732421875,135.4199981689453,134.58999633789062,1576100
2014-09-24,134.86000061035156,133.42999267578125,134.83999633789062,134.2100067138672,1626800
2014-09-25,134.0,132.8000030517578,134.0,133.0399932861328,1277100
2014-09-26,134.1199951171875,132.6300048828125,133.67999267578125,133.77999877929688,1158800
2014-09-29,133.4600067138672,131.5399932861328,132.5,132.85000610351562,1131900
2014-09-30,133.14999389648438,131.24000549316406,132.88999938964844,131.97999572753906,1472500
2014-10-01,131.5500030517578,129.89999389648438,131.39999389648438,131.05999755859375,1895700
2014-10-02,134.8699951171875,131.10000610351562,134.75999450683594,132.97999572753906,5184700
2014-10-03,135.6699981689453,133.55999755859375,134.4600067138672,135.10000610351562,2882500
2014-10-06,136.75999450683594,135.41000366210938,136.25,136.1300048828125,1801800
2014-10-07,134.3300018310547,129.5,134.3300018310547,129.57000732421875,4072000
2014-10-08,134.24000549316406,129.5800018310547,130.1300048828125,133.94000244140625,3083600
2014-10-09,134.2899932861328,130.19000244140625,133.91000366210938,130.86000061035156,1969400
2014-10-10,131.1300048828125,127.36000061035156,130.83999633789062,127.37000274658203,2587500
2014-10-13,128.52999877929688,124.73999786376953,127.61000061035156,124.94999694824219,2130000
2014-10-14,129.41000366210938,125.69000244140625,126.01000213623047,127.48999786376953,1820500
2014-10-15,129.22999572753906,124.30000305175781,126.04000091552734,128.4600067138672,2271000
2014-10-16,131.97999572753906,125.91000366210938,126.19000244140625,130.57000732421875,2215700
2014-10-17,132.99000549316406,130.07000732421875,132.00999450683594,130.52999877929688,2133700
2014-10-20,130.89999389648438,129.5800018310547,129.97000122070312,130.8800048828125,1220100
2014-10-21,134.9499969482422,132.4600067138672,132.49000549316406,134.8000030517578,1269000
2014-10-22,134.9199981689453,131.85000610351562,134.69000244140625,132.0,1556000
2014-10-23,137.3300018310547,134.2100067138672,134.2100067138672,136.36000061035156,1380600
2014-10-24,137.52000427246094,135.27999877929688,136.33999633789062,137.25,1232600
2014-10-27,136.38999938964844,134.30999755859375,136.02999877929688,135.3699951171875,1787500
2014-10-28,145.14999389648438,139.77999877929688,140.92999267578125,144.58999633789062,3787400
2014-10-29,145.17999267578125,143.13999938964844,144.25,144.50999450683594,1854600
2014-10-30,145.99000549316406,143.1300048828125,144.0399932861328,144.6199951171875,1731000
2014-10-31,147.13999938964844,145.50999450683594,146.80999755859375,146.17999267578125,2090800
2014-11-03,146.25,144.47999572753906,146.02000427246094,145.08999633789062,1720000
2014-11-04,144.39999389648438,141.25999450683594,143.49000549316406,141.77000427246094,4094100
2014-11-05,144.85000610351562,141.57000732421875,144.52999877929688,144.1199951171875,2785900
2014-11-06,146.72000122070312,144.22000122070312,144.99000549316406,146.63999938964844,1666600
2014-11-07,147.42999267578125,145.49000549316406,146.52999877929688,146.0399932861328,1346500
2014-11-10,147.25,145.72999572753906,146.38999938964844,146.5,1358000
2014-11-11,147.25,145.66000366210938,146.17999267578125,146.60000610351562,1024900
2014-11-12,147.22000122070312,145.52000427246094,146.4199981689453,146.49000549316406,960500
2014-11-13,146.61000061035156,143.8800048828125,146.47000122070312,144.52000427246094,1252100
2014-11-14,145.27000427246094,143.8000030517578,144.72999572753906,145.05999755859375,701200
2014-11-17,145.1999969482422,143.86000061035156,145.08999633789062,144.77999877929688,1001900
2014-11-18,145.6199951171875,144.27000427246094,144.27000427246094,144.83999633789062,1185800
2014-11-19,144.8000030517578,142.97000122070312,144.8000030517578,143.13999938964844,1220200
2014-11-20,144.36000061035156,142.0,142.17999267578125,143.9600067138672,869800
2014-11-21,149.7100067138672,146.5,146.99000549316406,148.4499969482422,2401000
2014-11-24,149.3000030517578,147.55999755859375,148.3000030517578,147.99000549316406,1481000
2014-11-25,149.47999572753906,147.75,148.61000061035156,149.22000122070312,1400800
2014-11-26,149.39999389648438,147.75,148.97999572753906,148.9199981689453,1438100
2014-11-28,148.05999755859375,145.0800018310547,148.02000427246094,145.6199951171875,1106100
2014-12-01,146.22000122070312,144.3699951171875,145.63999938964844,145.33999633789062,1563600
2014-12-02,146.3300018310547,144.6999969482422,145.27999877929688,146.19000244140625,1344900
2014-12-03,151.25,147.30999755859375,148.67999267578125,150.60000610351562,2060900
2014-12-04,150.60000610351562,149.10000610351562,149.9499969482422,149.9600067138672,1240700
2014-12-05,150.9199981689453,149.42999267578125,149.97000122070312,150.86000061035156,1248400
2014-12-08,150.80999755859375,146.16000366210938,150.6999969482422,147.6199951171875,1735800
2014-12-09,149.3300018310547,145.49000549316406,145.72000122070312,149.22000122070312,1334100
2014-12-10,148.39999389648438,143.1999969482422,148.39999389648438,143.97000122070312,1636900
2014-12-11,145.52000427246094,143.82000732421875,144.52999877929688,144.1999969482422,1121200
2014-12-12,143.38999938964844,140.89999389648438,143.0,140.89999389648438,1537300
2014-12-15,142.0500030517578,140.1699981689453,141.86000061035156,140.3000030517578,1639900
2014-12-16,142.50999450683594,138.3800048828125,139.2100067138672,138.47000122070312,1920200
2014-12-17,140.9600067138672,137.97000122070312,138.5800018310547,140.4199981689453,2147800
2014-12-18,144.0399932861328,141.1999969482422,143.8300018310547,144.0,2397200
2014-12-19,144.77000427246094,143.05999755859375,144.7100067138672,143.05999755859375,2100400
2014-12-22,145.63999938964844,142.61000061035156,143.33999633789062,145.3000030517578,1238100
2014-12-23,147.22999572753906,145.6300048828125,146.25999450683594,145.72999572753906,761100
2014-12-24,146.27999877929688,145.14999389648438,145.89999389648438,145.82000732421875,409100
2014-12-26,147.2100067138672,146.05999755859375,146.1999969482422,146.52999877929688,445700
2014-12-29,147.30999755859375,145.66000366210938,146.24000549316406,146.88999938964844,916300
2014-12-30,147.2100067138672,145.24000549316406,146.74000549316406,146.16000366210938,773100
2014-12-31,146.82000732421875,144.1300048828125,146.16000366210938,144.1699981689453,751100
2015-01-02,146.9499969482422,143.60000610351562,145.22000122070312,146.4199981689453,1248300
2015-01-05,145.44000244140625,140.8699951171875,145.2100067138672,141.4600067138672,2443200
2015-01-06,143.6199951171875,139.6999969482422,141.88999938964844,142.25,2927000
2015-01-07,144.02000427246094,140.86000061035156,143.64999389648438,142.92999267578125,1698200
2015-01-08,146.75999450683594,144.00999450683594,145.39999389648438,145.82000732421875,1555800
2015-01-09,146.6199951171875,143.27999877929688,146.42999267578125,143.60000610351562,1172700
2015-01-12,143.27999877929688,141.02999877929688,143.27999877929688,142.55999755859375,956500
2015-01-13,144.44000244140625,140.25,143.72000122070312,141.33999633789062,1346100
2015-01-14,142.4499969482422,139.22000122070312,139.22000122070312,142.39999389648438,2239800
2015-01-15,144.1999969482422,141.36000061035156,143.8000030517578,141.52000427246094,1733100
2015-01-16,142.2100067138672,139.75999450683594,141.6999969482422,140.86000061035156,2251500
2015-01-20,142.5,140.52000427246094,141.55999755859375,142.02999877929688,1694600
2015-01-21,145.08999633789062,141.24000549316406,141.27000427246094,144.72999572753906,1726800
2015-01-22,148.0399932861328,144.72999572753906,146.47000122070312,147.3300018310547,1605700
2015-01-23,147.02999877929688,144.6999969482422,146.47999572753906,145.85000610351562,1240300
2015-01-26,147.99000549316406,145.5500030517578,146.5800018310547,147.85000610351562,1265400
2015-01-27,143.75999450683594,140.02999877929688,143.3300018310547,142.27000427246094,3628100
2015-01-28,144.17999267578125,141.47999572753906,143.27999877929688,141.6199951171875,1797600
2015-01-29,142.7899932861328,139.88999938964844,141.99000549316406,142.6999969482422,1630400
2015-01-30,141.61000061035156,139.30999755859375,141.10000610351562,139.4600067138672,2456500
2015-02-02,143.33999633789062,138.89999389648438,139.86000061035156,143.00999450683594,1886500
2015-02-03,145.58999633789062,143.74000549316406,143.75,145.5500030517578,2136400
2015-02-04,145.42999267578125,143.57000732421875,145.0500030517578,144.16000366210938,1990200
2015-02-05,139.8800048828125,135.35000610351562,138.41000366210938,138.11000061035156,4435300
2015-02-06,138.39999389648438,135.55999755859375,138.2100067138672,135.86000061035156,2976800
2015-02-09,136.35000610351562,134.07000732421875,135.08999633789062,134.39999389648438,3246300
2015-02-10,135.24000549316406,133.5,134.89999389648438,134.9600067138672,2189900
2015-02-11,135.41000366210938,134.24000549316406,134.99000549316406,135.1199951171875,1804600
2015-02-12,136.77999877929688,135.35000610351562,135.47999572753906,136.6300048828125,1752600
2015-02-13,139.36000061035156,136.64999389648438,136.75,139.0399932861328,1938800
2015-02-17,139.47999572753906,137.9600067138672,139.1199951171875,138.97999572753906,1241500
2015-02-18,141.08999633789062,138.4499969482422,138.61000061035156,140.17999267578125,1263400
2015-02-19,141.67999267578125,139.6199951171875,139.94000244140625,140.8000030517578,1595600
2015-02-20,142.8800048828125,139.6199951171875,140.6300048828125,142.5500030517578,1934700
2015-02-23,142.5,140.72999572753906,142.02000427246094,141.55999755859375,1315600
2015-02-24,142.49000549316406,141.42999267578125,141.55999755859375,141.7899932861328,1117100
2015-02-25,142.8000030517578,141.6999969482422,142.1199951171875,142.17999267578125,1260600
2015-02-26,143.02000427246094,141.8000030517578,142.5500030517578,142.22999572753906,1723500
2015-02-27,142.82000732421875,141.02999877929688,142.22999572753906,142.22999572753906,1906100
2015-03-02,143.4600067138672,141.6999969482422,142.22999572753906,143.42999267578125,1894600
2015-03-03,146.1300048828125,144.25999450683594,144.60000610351562,145.36000061035156,6469800
2015-03-04,145.3300018310547,142.5800018310547,145.0500030517578,143.9499969482422,2853800
2015-03-05,143.9199981689453,142.1999969482422,143.52000427246094,142.27000427246094,2104900
2015-03-06,142.50999450683594,139.9199981689453,141.1999969482422,140.4199981689453,1736900
2015-03-09,141.17999267578125,139.8000030517578,140.3000030517578,140.9499969482422,1193200
2015-03-10,139.36000061035156,138.07000732421875,139.1999969482422,138.25999450683594,1453800
2015-03-11,138.63999938964844,136.8800048828125,138.6199951171875,137.3699951171875,996000
2015-03-12,140.1300048828125,137.85000610351562,138.75999450683594,140.0399932861328,1547000
2015-03-13,139.5800018310547,137.10000610351562,139.5500030517578,139.27000427246094,1390300
2015-03-16,141.02000427246094,139.8800048828125,140.25,140.5,1251300
2015-03-17,139.74000549316406,138.5,139.5,138.6999969482422,1339900
2015-03-18,140.16000366210938,136.5500030517578,137.89999389648438,139.8300018310547,1767000
2015-03-19,139.0399932861328,136.85000610351562,139.0399932861328,137.4499969482422,1239300
2015-03-20,138.82000732421875,137.57000732421875,137.89999389648438,138.39999389648438,1535000
2015-03-23,139.4499969482422,137.9600067138672,138.77000427246094,138.3800048828125,873900
2015-03-24,140.05999755859375,138.55999755859375,139.61000061035156,138.94000244140625,948300
2015-03-25,139.42999267578125,136.72000122070312,139.17999267578125,136.75999450683594,1072400
2015-03-26,137.8300018310547,136.19000244140625,136.4600067138672,136.77999877929688,1191600
2015-03-27,137.67999267578125,136.02999877929688,137.11000061035156,137.4600067138672,807400
2015-03-30,140.49000549316406,137.8800048828125,137.8800048828125,140.13999938964844,916100
2015-03-31,139.1199951171875,138.08999633789062,139.0,138.63999938964844,1099600
2015-04-01,138.4600067138672,136.82000732421875,138.42999267578125,137.02000427246094,1043500
2015-04-02,139.4199981689453,136.3000030517578,137.52000427246094,136.82000732421875,2380400
2015-04-06,138.60000610351562,136.08999633789062,136.75,137.8800048828125,1291100
2015-04-07,138.36000061035156,136.52999877929688,138.16000366210938,136.75999450683594,1427200
2015-04-08,136.47999572753906,134.5500030517578,135.8000030517578,135.0,2099500
2015-04-09,135.60000610351562,133.61000061035156,134.6199951171875,134.17999267578125,3031000
2015-04-10,136.6699981689453,134.67999267578125,134.77999877929688,136.5500030517578,1874100
2015-04-13,137.1199951171875,135.52999877929688,136.4199981689453,136.0,894000
2015-04-14,136.83999633789062,134.50999450683594,135.75,136.44000244140625,1265200
2015-04-15,137.75999450683594,134.9600067138672,134.9600067138672,137.24000549316406,1369200
2015-04-16,137.24000549316406,135.77000427246094,136.7100067138672,136.33999633789062,1475700
2015-04-17,135.5,133.3800048828125,135.14999389648438,133.83999633789062,1729200
2015-04-20,136.0,134.6699981689453,134.77000427246094,135.14999389648438,1653700
2015-04-21,136.57000732421875,134.6999969482422,135.85000610351562,136.02999877929688,1210200
2015-04-22,137.17999267578125,135.1699981689453,136.4600067138672,136.92999267578125,1152000
2015-04-23,137.77999877929688,135.58999633789062,137.1199951171875,136.4499969482422,1461000
2015-04-24,137.0,135.2100067138672,136.39999389648438,136.5,1612100
2015-04-27,139.3800048828125,136.77000427246094,136.77000427246094,139.25,2156600
2015-04-28,137.5,135.1199951171875,136.50999450683594,137.25,2977700
2015-04-29,138.6199951171875,135.85000610351562,136.77999877929688,138.02999877929688,1837200
2015-04-30,138.92999267578125,136.64999389648438,137.57000732421875,138.25999450683594,1838000
2015-05-01,141.69000244140625,139.0,139.32000732421875,141.1300048828125,2364400
2015-05-04,142.27000427246094,140.75999450683594,141.05999755859375,141.08999633789062,1950200
2015-05-05,141.83999633789062,139.22000122070312,140.8300018310547,139.27000427246094,2341900
2015-05-06,140.3800048828125,138.72000122070312,140.00999450683594,139.32000732421875,1616400
2015-05-07,140.25,138.38999938964844,138.9199981689453,139.91000366210938,1047400
2015-05-08,141.5,140.14999389648438,140.91000366210938,140.66000366210938,1302000
2015-05-11,142.27999877929688,140.47000122070312,140.75,141.75999450683594,1187900
2015-05-12,142.10000610351562,140.6199951171875,141.30999755859375,141.22999572753906,1108100
2015-05-13,142.86000061035156,141.6300048828125,141.86000061035156,142.30999755859375,1250400
2015-05-14,143.39999389648438,142.39999389648438,142.99000549316406,143.22000122070312,1054700
2015-05-15,143.2100067138672,141.47999572753906,143.13999938964844,142.77000427246094,1088800
2015-05-18,143.32000732421875,142.08999633789062,142.86000061035156,143.2100067138672,908900
2015-05-19,142.35000610351562,139.60000610351562,142.25,140.5500030517578,1404000
2015-05-20,141.44000244140625,140.22999572753906,140.64999389648438,140.97000122070312,826800
2015-05-21,142.38999938964844,140.8000030517578,141.0,141.92999267578125,846700
2015-05-22,142.4600067138672,141.3000030517578,141.74000549316406,141.8800048828125,811200
2015-05-26,141.94000244140625,139.64999389648438,141.47000122070312,140.4199981689453,1495300
2015-05-27,141.6199951171875,140.35000610351562,141.0,140.47999572753906,1446900
2015-05-28,140.2899932861328,138.74000549316406,140.0,139.25,1163500
2015-05-29,139.0,135.49000549316406,138.97999572753906,135.5500030517578,2226900
