Date,High_CA.PA,Low_CA.PA,Open_CA.PA,Close_CA.PA,Volume_CA.PA
2007-06-05,54.79999923706055,53.93000030517578,54.619998931884766,54.09000015258789,3189537
2007-06-06,53.95000076293945,52.22999954223633,53.86000061035156,52.5,5942969
2007-06-07,53.060001373291016,51.95000076293945,52.79999923706055,52.22999954223633,4760672
2007-06-08,52.54999923706055,51.61000061035156,52.22999954223633,51.91999816894531,3618089
2007-06-11,52.68000030517578,52.060001373291016,52.40999984741211,52.5099983215332,2481674
2007-06-12,52.68000030517578,51.529998779296875,52.5,51.68000030517578,3354686
2007-06-13,52.4900016784668,51.130001068115234,51.45000076293945,52.2400016784668,3541316
2007-06-14,53.099998474121094,52.25,52.849998474121094,52.97999954223633,4638914
2007-06-15,53.79999923706055,52.77000045776367,53.18000030517578,53.54999923706055,5850684
2007-06-18,53.939998626708984,52.70000076293945,53.54999923706055,52.93000030517578,2741146
2007-06-19,52.9900016784668,51.65999984741211,52.93000030517578,52.18000030517578,3875405
2007-06-20,52.470001220703125,51.61000061035156,52.400001525878906,51.97999954223633,3370626
2007-06-21,51.9900016784668,50.900001525878906,51.599998474121094,51.369998931884766,4242374
2007-06-22,51.970001220703125,51.099998474121094,51.400001525878906,51.689998626708984,2662419
2007-06-25,51.84000015258789,51.11000061035156,51.599998474121094,51.630001068115234,1843107
2007-06-26,51.810001373291016,50.95000076293945,51.27000045776367,51.41999816894531,2107148
2007-06-27,51.90999984741211,50.900001525878906,51.119998931884766,51.790000915527344,4260249
2007-06-28,52.380001068115234,51.369998931884766,52.119998931884766,51.630001068115234,3213490
2007-06-29,52.45000076293945,51.099998474121094,51.880001068115234,52.13999938964844,4364823
2007-07-02,51.9900016784668,51.220001220703125,51.86000061035156,51.5,4292838
2007-07-03,53.31999969482422,51.5,51.7599983215332,53.09000015258789,6546131
2007-07-04,53.68000030517578,52.59000015258789,53.45000076293945,52.75,3243122
2007-07-05,54.599998474121094,53.209999084472656,53.599998474121094,52.75,6692236
2007-07-06,54.4900016784668,53.790000915527344,54.2599983215332,54.22999954223633,2580054
2007-07-09,54.4900016784668,53.45000076293945,54.22999954223633,54.099998474121094,2421350
2007-07-10,54.5,53.08000183105469,54.5,53.40999984741211,3384415
2007-07-11,54.20000076293945,53.130001068115234,53.79999923706055,53.88999938964844,5063969
2007-07-12,54.779998779296875,53.70000076293945,54.34000015258789,54.34000015258789,2935705
2007-07-13,54.72999954223633,54.0,54.470001220703125,54.400001525878906,2196339
2007-07-16,54.47999954223633,53.720001220703125,54.22999954223633,53.810001373291016,1987097
2007-07-17,54.06999969482422,53.220001220703125,53.849998474121094,53.70000076293945,2283138
2007-07-18,54.15999984741211,53.099998474121094,53.599998474121094,53.40999984741211,3587336
2007-07-19,54.25,53.5099983215332,53.95000076293945,54.029998779296875,3021307
2007-07-20,54.130001068115234,53.11000061035156,53.88999938964844,53.36000061035156,2721147
2007-07-23,53.599998474121094,52.86000061035156,53.29999923706055,53.2599983215332,1962650
2007-07-24,53.790000915527344,52.459999084472656,53.209999084472656,52.54999923706055,3157821
2007-07-25,53.54999923706055,52.04999923706055,53.29999923706055,52.56999969482422,4608987
2007-07-26,53.220001220703125,51.29999923706055,52.970001220703125,52.56999969482422,4686974
2007-07-27,52.41999816894531,51.0099983215332,51.0099983215332,51.63999938964844,5485532
2007-07-30,52.400001525878906,51.279998779296875,51.52000045776367,51.38999938964844,3516797
2007-07-31,52.4900016784668,51.65999984741211,51.88999938964844,52.349998474121094,4353327
2007-08-01,52.29999923706055,50.849998474121094,51.369998931884766,51.81999969482422,4321407
2007-08-02,52.84000015258789,51.81999969482422,52.84000015258789,52.13999938964844,3640835
2007-08-03,52.38999938964844,51.0099983215332,52.38999938964844,51.18000030517578,3422213
2007-08-06,51.34000015258789,50.34000015258789,51.0,51.029998779296875,3690830
2007-08-07,51.939998626708984,51.150001525878906,51.4900016784668,51.349998474121094,4297045
2007-08-08,52.70000076293945,51.4900016784668,51.650001525878906,52.599998474121094,4424937
2007-08-09,52.959999084472656,50.400001525878906,52.650001525878906,50.650001525878906,6244536
2007-08-10,50.88999938964844,49.209999084472656,49.41999816894531,50.189998626708984,5617733
2007-08-13,51.2599983215332,50.529998779296875,50.70000076293945,51.209999084472656,3873467
2007-08-14,51.43000030517578,50.0,50.599998474121094,50.11000061035156,3146274
2007-08-15,49.77000045776367,48.849998474121094,49.349998474121094,49.290000915527344,4522636
2007-08-16,48.54999923706055,47.13999938964844,48.29999923706055,47.5,7916204
2007-08-17,49.0,46.560001373291016,47.5,47.779998779296875,7892792
2007-08-20,48.58000183105469,47.5,48.279998779296875,48.0,3764876
2007-08-21,49.349998474121094,48.0099983215332,48.58000183105469,48.790000915527344,4042191
2007-08-22,49.70000076293945,48.790000915527344,49.45000076293945,49.400001525878906,4521206
2007-08-23,50.25,49.29999923706055,50.25,49.400001525878906,3562831
2007-08-24,50.79999923706055,48.90999984741211,48.91999816894531,50.470001220703125,3919132
2007-08-27,51.4900016784668,50.849998474121094,50.9900016784668,51.369998931884766,2103532
2007-08-28,51.90999984741211,50.099998474121094,51.20000076293945,50.43000030517578,3235582
2007-08-29,52.16999816894531,49.70000076293945,50.20000076293945,52.13999938964844,6031577
2007-08-30,54.560001373291016,52.0,53.75,52.150001525878906,9922537
2007-08-31,52.970001220703125,51.119998931884766,52.880001068115234,51.369998931884766,5194363
2007-09-03,51.689998626708984,50.2400016784668,51.689998626708984,50.34000015258789,4875135
2007-09-04,50.0,49.400001525878906,50.0,49.4900016784668,5693483
2007-09-05,49.4900016784668,48.349998474121094,49.29999923706055,48.41999816894531,5930146
2007-09-06,49.15999984741211,48.29999923706055,48.900001525878906,48.810001373291016,4222764
2007-09-07,49.400001525878906,47.70000076293945,48.810001373291016,47.84000015258789,4340868
2007-09-10,48.34000015258789,46.849998474121094,47.91999816894531,46.9900016784668,5298565
2007-09-11,48.099998474121094,47.5,47.59000015258789,48.060001373291016,4630469
2007-09-12,48.650001525878906,48.0,48.33000183105469,48.52000045776367,3318481
2007-09-13,49.13999938964844,47.83000183105469,48.18000030517578,49.099998474121094,3652362
2007-09-14,48.86000061035156,48.060001373291016,48.66999816894531,48.470001220703125,2995235
2007-09-17,48.5,47.45000076293945,48.5,47.54999923706055,3338457
2007-09-18,48.279998779296875,47.439998626708984,47.5099983215332,48.209999084472656,3753530
2007-09-19,49.65999984741211,48.54999923706055,49.0,49.43000030517578,5948185
2007-09-20,49.970001220703125,48.97999954223633,49.02000045776367,49.13999938964844,3545579
2007-09-21,49.439998626708984,48.599998474121094,48.689998626708984,49.040000915527344,4982496
2007-09-24,49.66999816894531,48.720001220703125,49.060001373291016,48.83000183105469,3565909
2007-09-25,48.849998474121094,48.11000061035156,48.720001220703125,48.65999984741211,3740777
2007-09-26,49.939998626708984,48.650001525878906,48.650001525878906,49.59000015258789,4704931
2007-09-27,50.0,49.36000061035156,49.880001068115234,49.529998779296875,2625211
2007-09-28,49.61000061035156,48.70000076293945,49.45000076293945,49.130001068115234,2763043
2007-10-01,49.56999969482422,48.400001525878906,48.54999923706055,49.34000015258789,2623736
2007-10-02,50.31999969482422,49.34000015258789,49.54999923706055,50.0099983215332,3941479
2007-10-03,50.75,49.970001220703125,50.0099983215332,50.650001525878906,2436200
2007-10-04,50.560001373291016,49.75,50.279998779296875,50.18000030517578,3341676
2007-10-05,50.779998779296875,49.7599983215332,50.16999816894531,50.689998626708984,2758775
2007-10-08,50.900001525878906,50.16999816894531,50.900001525878906,50.25,1477201
2007-10-09,49.70000076293945,48.79999923706055,49.61000061035156,49.41999816894531,4675760
2007-10-10,49.38999938964844,48.11000061035156,49.20000076293945,48.209999084472656,4454810
2007-10-11,48.880001068115234,47.95000076293945,48.22999954223633,48.040000915527344,4266821
2007-10-12,47.869998931884766,47.04999923706055,47.869998931884766,47.70000076293945,5343811
2007-10-15,48.189998626708984,47.290000915527344,47.70000076293945,47.459999084472656,3226585
2007-10-16,48.0,46.400001525878906,47.189998626708984,47.709999084472656,5724256
2007-10-17,49.779998779296875,48.20000076293945,48.20000076293945,49.099998474121094,8179563
2007-10-18,49.54999923706055,48.369998931884766,48.9900016784668,48.900001525878906,3640051
2007-10-19,49.060001373291016,48.150001525878906,48.720001220703125,48.40999984741211,2796317
2007-10-22,48.0099983215332,47.380001068115234,47.5,47.81999969482422,2989979
2007-10-23,48.0,47.209999084472656,47.779998779296875,47.5099983215332,2665947
2007-10-24,47.68000030517578,47.04999923706055,47.54999923706055,47.20000076293945,2860446
2007-10-25,48.58000183105469,47.25,47.38999938964844,48.0099983215332,3584784
2007-10-26,48.29999923706055,47.61000061035156,48.0,48.09000015258789,2578068
2007-10-29,49.70000076293945,48.099998474121094,48.47999954223633,49.18000030517578,4388979
2007-10-30,50.0,48.900001525878906,49.099998474121094,49.27000045776367,4036120
2007-10-31,50.0,49.099998474121094,49.18000030517578,49.689998626708984,2640209
2007-11-01,49.970001220703125,48.689998626708984,49.970001220703125,49.20000076293945,2229366
2007-11-02,49.900001525878906,48.70000076293945,48.9900016784668,49.59000015258789,3651491
2007-11-05,49.310001373291016,48.72999954223633,49.290000915527344,48.97999954223633,2442268
2007-11-06,49.33000183105469,48.599998474121094,49.33000183105469,48.720001220703125,2001257
2007-11-07,48.619998931884766,47.619998931884766,48.619998931884766,48.220001220703125,2692748
2007-11-08,48.400001525878906,47.349998474121094,47.709999084472656,47.81999969482422,4248267
2007-11-09,48.09000015258789,47.310001373291016,47.65999984741211,47.540000915527344,3382773
2007-11-12,48.0,47.16999816894531,47.45000076293945,47.86000061035156,2866985
2007-11-13,49.189998626708984,47.470001220703125,47.599998474121094,49.08000183105469,3487702
2007-11-14,49.900001525878906,48.95000076293945,49.20000076293945,49.54999923706055,3443302
2007-11-15,50.0,49.279998779296875,49.54999923706055,49.599998474121094,3306835
2007-11-16,50.61000061035156,49.310001373291016,49.54999923706055,50.31999969482422,4713551
2007-11-19,51.38999938964844,50.130001068115234,50.130001068115234,50.9900016784668,6173477
2007-11-20,52.150001525878906,50.5,51.4900016784668,51.849998474121094,5498599
2007-11-21,51.560001373291016,50.25,51.25,50.560001373291016,5427469
2007-11-22,52.7400016784668,50.2599983215332,50.68000030517578,52.290000915527344,4847095
2007-11-23,53.7599983215332,52.060001373291016,52.060001373291016,53.29999923706055,5545802
2007-11-26,53.75,51.93000030517578,53.599998474121094,52.150001525878906,4166339
2007-11-27,52.2400016784668,51.0099983215332,51.529998779296875,51.7400016784668,3895639
2007-11-28,53.099998474121094,51.099998474121094,52.099998474121094,52.619998931884766,3756026
2007-11-29,53.0,52.099998474121094,52.720001220703125,52.77000045776367,2013135
2007-11-30,53.25,52.5,52.84000015258789,52.90999984741211,3445821
2007-12-03,53.5,52.52000045776367,52.59000015258789,53.369998931884766,2629171
2007-12-04,53.689998626708984,52.650001525878906,53.45000076293945,53.02000045776367,2758874
2007-12-05,53.880001068115234,53.11000061035156,53.470001220703125,53.7400016784668,2230860
2007-12-06,54.20000076293945,53.31999969482422,53.560001373291016,53.47999954223633,3273563
2007-12-07,54.099998474121094,53.099998474121094,53.7599983215332,53.15999984741211,2921125
2007-12-10,53.459999084472656,52.5,52.72999954223633,53.2400016784668,2100149
2007-12-11,53.2599983215332,52.38999938964844,53.099998474121094,52.56999969482422,2691094
2007-12-12,53.5,51.900001525878906,51.93000030517578,52.77000045776367,2892202
2007-12-13,52.38999938964844,51.599998474121094,52.16999816894531,51.70000076293945,3599976
2007-12-14,52.20000076293945,51.38999938964844,52.0,51.810001373291016,2116330
2007-12-17,52.13999938964844,50.90999984741211,51.20000076293945,51.529998779296875,2570881
2007-12-18,51.91999816894531,51.0,51.220001220703125,51.369998931884766,2785108
2007-12-19,52.11000061035156,50.900001525878906,51.58000183105469,51.63999938964844,2756801
2007-12-20,52.689998626708984,51.5,51.709999084472656,52.40999984741211,3945745
2007-12-21,53.54999923706055,52.65999984741211,53.20000076293945,53.54999923706055,9748466
2007-12-24,53.61000061035156,53.25,53.56999969482422,53.529998779296875,483626
2007-12-27,53.790000915527344,53.060001373291016,53.68000030517578,53.20000076293945,2135941
2007-12-28,53.41999816894531,52.689998626708984,52.689998626708984,53.279998779296875,1406666
2007-12-31,53.290000915527344,52.709999084472656,52.849998474121094,53.290000915527344,296691
2008-01-02,53.75,52.349998474121094,53.099998474121094,52.52000045776367,1781535
2008-01-03,52.279998779296875,51.70000076293945,52.16999816894531,51.939998626708984,2333426
2008-01-04,52.20000076293945,50.7599983215332,51.84000015258789,50.93000030517578,3152342
2008-01-07,50.849998474121094,49.86000061035156,50.599998474121094,50.06999969482422,3794757
2008-01-08,50.88999938964844,49.900001525878906,50.099998474121094,50.369998931884766,2681410
2008-01-09,50.029998779296875,48.720001220703125,50.0,49.58000183105469,5266026
2008-01-10,50.29999923706055,49.209999084472656,50.290000915527344,49.9900016784668,4027836
2008-01-11,50.650001525878906,49.65999984741211,49.9900016784668,50.4900016784668,2962275
2008-01-14,50.54999923706055,49.630001068115234,50.2599983215332,50.08000183105469,2133080
2008-01-15,50.5,48.54999923706055,50.0,48.68000030517578,4346315
2008-01-16,49.4900016784668,47.72999954223633,48.220001220703125,49.13999938964844,4326870
2008-01-17,50.15999984741211,48.95000076293945,49.59000015258789,49.43000030517578,3630186
2008-01-18,50.099998474121094,48.43000030517578,49.56999969482422,48.709999084472656,4924913
2008-01-21,48.20000076293945,45.56999969482422,47.900001525878906,46.029998779296875,6118905
2008-01-22,47.09000015258789,43.52000045776367,44.95000076293945,46.709999084472656,7044193
2008-01-23,47.70000076293945,45.310001373291016,47.52000045776367,45.310001373291016,8328356
2008-01-24,49.2599983215332,46.91999816894531,47.380001068115234,48.970001220703125,7369617
2008-01-25,50.0,48.02000045776367,49.630001068115234,48.310001373291016,5064120
2008-01-28,48.16999816894531,47.11000061035156,47.349998474121094,48.060001373291016,2824268
2008-01-29,48.689998626708984,47.5099983215332,48.2599983215332,47.939998626708984,2411561
2008-01-30,47.7400016784668,47.0,47.59000015258789,47.220001220703125,3064909
2008-01-31,47.68000030517578,46.099998474121094,47.08000183105469,47.0099983215332,4480806
2008-02-01,48.22999954223633,47.16999816894531,47.72999954223633,47.540000915527344,3351056
2008-02-04,48.0,47.25,47.619998931884766,47.41999816894531,2094970
2008-02-05,47.29999923706055,45.54999923706055,47.20000076293945,45.54999923706055,4594791
2008-02-06,46.15999984741211,45.09000015258789,45.09000015258789,45.869998931884766,3931267
2008-02-07,45.84000015258789,44.70000076293945,45.56999969482422,45.27000045776367,4844589
2008-02-08,46.060001373291016,45.08000183105469,45.45000076293945,45.22999954223633,2815731
2008-02-11,45.2599983215332,44.47999954223633,44.75,44.75,2459072
2008-02-12,46.0,44.4900016784668,44.86000061035156,45.880001068115234,3508275
2008-02-13,46.63999938964844,45.150001525878906,45.25,46.29999923706055,3389927
2008-02-14,46.880001068115234,46.20000076293945,46.79999923706055,46.27000045776367,3257617
2008-02-15,46.880001068115234,45.41999816894531,46.290000915527344,45.90999984741211,2672501
2008-02-18,46.75,46.0,46.09000015258789,46.47999954223633,1428048
2008-02-19,47.40999984741211,45.95000076293945,46.20000076293945,46.91999816894531,2364538
2008-02-20,46.52000045776367,45.70000076293945,46.5,46.310001373291016,2900857
2008-02-21,47.79999923706055,46.36000061035156,46.7599983215332,47.27000045776367,3913075
2008-02-22,47.349998474121094,46.709999084472656,46.720001220703125,46.88999938964844,2002937
2008-02-25,47.970001220703125,47.119998931884766,47.119998931884766,47.7599983215332,2120862
2008-02-26,48.599998474121094,47.310001373291016,47.72999954223633,48.27000045776367,3456343
2008-02-27,48.47999954223633,47.59000015258789,48.27000045776367,48.18000030517578,2195427
2008-02-28,48.5,47.70000076293945,48.060001373291016,47.709999084472656,2596743
2008-02-29,47.59000015258789,46.619998931884766,47.34000015258789,46.68000030517578,4268609
2008-03-03,46.58000183105469,45.88999938964844,45.959999084472656,46.38999938964844,2448725
2008-03-04,46.86000061035156,46.06999969482422,46.33000183105469,46.41999816894531,3000057
2008-03-05,47.099998474121094,46.189998626708984,46.72999954223633,46.439998626708984,3435889
2008-03-06,48.79999923706055,47.0099983215332,48.18000030517578,48.34000015258789,8804312
2008-03-07,48.29999923706055,47.27000045776367,48.0099983215332,47.810001373291016,4057946
2008-03-10,48.29999923706055,47.310001373291016,47.56999969482422,47.4900016784668,3351811
2008-03-11,48.689998626708984,47.349998474121094,47.61000061035156,47.810001373291016,3692334
2008-03-12,48.9900016784668,47.650001525878906,48.9900016784668,47.790000915527344,3266926
2008-03-13,47.689998626708984,46.709999084472656,47.099998474121094,47.400001525878906,3315115
2008-03-14,47.880001068115234,46.56999969482422,47.400001525878906,47.060001373291016,3128958
2008-03-17,46.63999938964844,45.65999984741211,45.79999923706055,45.900001525878906,4482401
2008-03-18,47.61000061035156,46.290000915527344,46.810001373291016,47.599998474121094,4179198
2008-03-19,48.2599983215332,47.220001220703125,48.02000045776367,47.84000015258789,3995118
2008-03-20,48.20000076293945,47.36000061035156,47.58000183105469,47.459999084472656,5703961
2008-03-25,49.040000915527344,48.0,48.45000076293945,49.040000915527344,3732949
2008-03-26,49.20000076293945,48.439998626708984,48.45000076293945,48.65999984741211,2252088
2008-03-27,49.130001068115234,48.29999923706055,48.65999984741211,48.66999816894531,2270287
2008-03-28,48.88999938964844,48.41999816894531,48.810001373291016,48.47999954223633,1584673
2008-03-31,48.869998931884766,47.72999954223633,48.040000915527344,48.869998931884766,2795788
2008-04-01,50.189998626708984,48.75,48.86000061035156,50.02000045776367,3347295
2008-04-02,50.4900016784668,49.5,50.41999816894531,50.11000061035156,2206638
2008-04-03,50.59000015258789,49.630001068115234,50.31999969482422,50.20000076293945,2241554
2008-04-04,50.20000076293945,49.11000061035156,50.20000076293945,49.650001525878906,2484882
2008-04-07,50.29999923706055,49.59000015258789,49.86000061035156,49.79999923706055,1997327
2008-04-08,49.630001068115234,49.16999816894531,49.529998779296875,49.470001220703125,1791892
2008-04-09,49.470001220703125,46.79999923706055,49.029998779296875,47.68000030517578,11778656
2008-04-10,47.79999923706055,46.0099983215332,47.68000030517578,46.220001220703125,7280230
2008-04-11,46.81999969482422,45.65999984741211,46.56999969482422,45.869998931884766,3864887
2008-04-14,46.93000030517578,46.04999923706055,46.04999923706055,46.5,3064196
2008-04-15,47.20000076293945,46.369998931884766,46.810001373291016,46.540000915527344,3299930
2008-04-16,46.880001068115234,45.689998626708984,46.5,45.720001220703125,4366527
2008-04-17,46.45000076293945,45.779998779296875,45.790000915527344,45.130001068115234,3092886
2008-04-18,45.970001220703125,45.439998626708984,45.630001068115234,45.83000183105469,3330343
2008-04-21,45.79999923706055,44.720001220703125,45.709999084472656,44.939998626708984,3586924
2008-04-22,45.290000915527344,44.5,44.91999816894531,44.86000061035156,2860165
2008-04-23,45.16999816894531,44.189998626708984,45.119998931884766,44.59000015258789,3248514
2008-04-24,44.81999969482422,44.150001525878906,44.439998626708984,44.720001220703125,2896743
2008-04-25,45.22999954223633,44.52000045776367,44.880001068115234,45.06999969482422,2335495
2008-04-28,45.63999938964844,44.880001068115234,45.02000045776367,45.33000183105469,2304449
2008-04-29,45.33000183105469,44.72999954223633,45.209999084472656,44.90999984741211,2521879
2008-04-30,45.459999084472656,44.58000183105469,44.779998779296875,45.22999954223633,3099431
2008-05-02,46.209999084472656,44.81999969482422,45.7599983215332,45.650001525878906,3338849
2008-05-05,45.70000076293945,45.16999816894531,45.54999923706055,45.31999969482422,1349573
2008-05-06,45.599998474121094,44.869998931884766,45.380001068115234,45.209999084472656,2687641
2008-05-07,45.97999954223633,45.470001220703125,45.54999923706055,45.75,3411464
2008-05-08,45.65999984741211,45.16999816894531,45.4900016784668,45.540000915527344,2151037
2008-05-09,45.349998474121094,44.400001525878906,45.209999084472656,44.93000030517578,3248760
2008-05-12,45.380001068115234,44.83000183105469,45.0,45.099998474121094,1737553
2008-05-13,46.29999923706055,45.33000183105469,45.599998474121094,46.25,4882278
2008-05-14,46.869998931884766,46.2400016784668,46.75,46.720001220703125,4401013
2008-05-15,46.970001220703125,46.31999969482422,46.58000183105469,46.439998626708984,2291953
2008-05-16,46.900001525878906,46.099998474121094,46.900001525878906,46.380001068115234,2723826
2008-05-19,46.61000061035156,45.529998779296875,46.5099983215332,46.20000076293945,2262908
2008-05-20,46.43000030517578,45.68000030517578,45.900001525878906,45.939998626708984,2194463
2008-05-21,46.02000045776367,45.02000045776367,46.0,45.25,2666128
2008-05-22,45.18000030517578,44.470001220703125,44.939998626708984,44.84000015258789,2409453
2008-05-23,45.13999938964844,44.43000030517578,44.68000030517578,44.43000030517578,2171848
2008-05-26,44.54999923706055,44.189998626708984,44.439998626708984,44.349998474121094,951654
2008-05-27,44.599998474121094,43.869998931884766,44.54999923706055,44.06999969482422,2160214
2008-05-28,45.099998474121094,44.13999938964844,44.27000045776367,44.77000045776367,2222730
2008-05-29,44.9900016784668,44.099998474121094,44.9900016784668,44.38999938964844,2151269
2008-05-30,45.349998474121094,44.52000045776367,44.70000076293945,45.06999969482422,3275821
2008-06-02,45.099998474121094,43.959999084472656,44.849998474121094,44.0,2778114
2008-06-03,45.380001068115234,44.11000061035156,44.470001220703125,45.380001068115234,4585334
2008-06-04,46.11000061035156,45.29999923706055,45.54999923706055,45.689998626708984,3921097
2008-06-05,46.290000915527344,44.88999938964844,45.849998474121094,44.939998626708984,3522853
2008-06-06,45.2400016784668,44.0,45.0,44.0099983215332,2622335
2008-06-09,44.25,43.560001373291016,43.810001373291016,43.939998626708984,2245887
2008-06-10,44.279998779296875,43.54999923706055,43.779998779296875,43.95000076293945,2250215
2008-06-11,44.43000030517578,43.290000915527344,44.18000030517578,43.380001068115234,2409613
2008-06-12,43.63999938964844,42.709999084472656,43.5,43.22999954223633,3848093
2008-06-13,43.540000915527344,42.59000015258789,43.31999969482422,43.36000061035156,1811088
2008-06-16,43.470001220703125,42.31999969482422,43.25,42.70000076293945,2628234
2008-06-17,43.70000076293945,42.900001525878906,43.04999923706055,43.220001220703125,2799744
2008-06-18,43.58000183105469,42.93000030517578,43.29999923706055,43.22999954223633,2837569
2008-06-19,43.22999954223633,42.59000015258789,43.11000061035156,42.810001373291016,2160708
2008-06-20,43.08000183105469,41.689998626708984,43.0,41.869998931884766,6748849
2008-06-23,42.279998779296875,41.70000076293945,41.869998931884766,42.0,1936966
2008-06-24,41.90999984741211,40.54999923706055,41.88999938964844,40.79999923706055,5178015
2008-06-25,41.65999984741211,40.79999923706055,40.79999923706055,41.54999923706055,3665107
2008-06-26,40.20000076293945,37.61000061035156,40.02000045776367,37.880001068115234,14391890
2008-06-27,36.75,34.25,36.75,34.90999984741211,17562526
2008-06-30,36.11000061035156,35.16999816894531,35.59000015258789,35.959999084472656,7969205
2008-07-01,36.0099983215332,34.77000045776367,36.0,34.77000045776367,5281315
2008-07-02,35.20000076293945,33.5,34.72999954223633,33.810001373291016,7974255
2008-07-03,34.349998474121094,33.0099983215332,33.5,34.13999938964844,5912765
2008-07-04,34.349998474121094,33.189998626708984,34.2400016784668,33.189998626708984,3421682
2008-07-07,33.68000030517578,32.619998931884766,33.63999938964844,33.15999984741211,3953440
2008-07-08,33.79999923706055,31.520000457763672,32.5,33.63999938964844,6838028
2008-07-09,34.72999954223633,33.83000183105469,34.130001068115234,34.45000076293945,4621147
2008-07-10,32.54999923706055,30.200000762939453,31.700000762939453,31.5,16349718
2008-07-11,32.25,30.520000457763672,31.799999237060547,30.75,6044886
2008-07-14,31.739999771118164,30.809999465942383,31.200000762939453,31.190000534057617,3768126
2008-07-15,32.09000015258789,30.579999923706055,30.639999389648438,31.690000534057617,6233407
2008-07-16,32.400001525878906,30.270000457763672,31.959999084472656,32.040000915527344,6684096
2008-07-17,33.869998931884766,32.119998931884766,32.52000045776367,33.79999923706055,7553212
2008-07-18,33.880001068115234,32.52000045776367,33.5,33.72999954223633,5882040
2008-07-21,34.20000076293945,33.06999969482422,34.04999923706055,33.900001525878906,3529719
2008-07-22,34.79999923706055,33.20000076293945,33.7400016784668,34.79999923706055,4210596
2008-07-23,35.439998626708984,34.75,35.29999923706055,35.150001525878906,3966009
2008-07-24,35.56999969482422,34.099998474121094,35.45000076293945,34.33000183105469,3131364
2008-07-25,35.06999969482422,33.4900016784668,33.900001525878906,35.0,3199072
2008-07-28,35.650001525878906,34.040000915527344,35.650001525878906,34.119998931884766,3461323
2008-07-29,33.9900016784668,32.93000030517578,33.84000015258789,33.630001068115234,4341500
2008-07-30,34.130001068115234,33.47999954223633,33.93000030517578,33.93000030517578,2472100
2008-07-31,33.849998474121094,32.810001373291016,33.72999954223633,32.93000030517578,3825600
2008-08-01,32.970001220703125,31.8799991607666,31.940000534057617,32.369998931884766,3571100
2008-08-04,32.77000045776367,32.29999923706055,32.400001525878906,32.619998931884766,2304000
2008-08-05,34.66999816894531,32.7599983215332,32.79999923706055,34.66999816894531,3850000
2008-08-06,35.45000076293945,34.540000915527344,34.900001525878906,35.45000076293945,4553500
2008-08-07,35.599998474121094,34.86000061035156,35.209999084472656,34.900001525878906,2442400
2008-08-08,36.79999923706055,34.650001525878906,34.66999816894531,36.7400016784668,4613100
2008-08-11,37.38999938964844,36.56999969482422,36.70000076293945,37.38999938964844,2602800
2008-08-12,38.599998474121094,37.060001373291016,37.06999969482422,38.150001525878906,5463800
2008-08-13,38.13999938964844,35.630001068115234,37.95000076293945,35.630001068115234,5590600
2008-08-14,36.220001220703125,35.310001373291016,35.97999954223633,35.720001220703125,2401600
2008-08-15,36.88999938964844,35.869998931884766,36.08000183105469,36.83000183105469,2949600
2008-08-18,36.970001220703125,35.7599983215332,36.56999969482422,36.41999816894531,1857585
2008-08-19,36.790000915527344,35.779998779296875,36.52000045776367,35.939998626708984,2950490
2008-08-20,36.150001525878906,34.560001373291016,35.97999954223633,34.83000183105469,3185033
2008-08-21,34.5,33.65999984741211,34.5,33.75,3832764
2008-08-22,34.779998779296875,33.779998779296875,34.02000045776367,34.779998779296875,2461497
2008-08-25,34.61000061035156,33.95000076293945,34.61000061035156,34.0,1478273
2008-08-26,34.81999969482422,33.529998779296875,33.939998626708984,34.75,2259792
2008-08-27,34.849998474121094,34.150001525878906,34.849998474121094,34.470001220703125,2356914
2008-08-28,34.4900016784668,33.11000061035156,34.33000183105469,33.70000076293945,4901850
2008-08-29,36.5,34.75,35.41999816894531,36.130001068115234,6562045
2008-09-01,35.900001525878906,34.58000183105469,35.900001525878906,35.400001525878906,3659015
2008-09-02,37.209999084472656,35.119998931884766,35.25,37.095001220703125,3842797
2008-09-03,36.75,36.0099983215332,36.625,36.380001068115234,2368461
2008-09-04,36.58000183105469,34.900001525878906,36.29999923706055,34.935001373291016,3447342
2008-09-05,34.91999816894531,33.97999954223633,34.5,34.005001068115234,3429320
2008-09-08,35.79999923706055,34.9900016784668,35.04999923706055,35.29999923706055,3147096
2008-09-09,35.77000045776367,35.01499938964844,35.290000915527344,35.20000076293945,1928626
2008-09-10,35.4900016784668,34.5,35.16999816894531,35.165000915527344,2482747
2008-09-11,35.099998474121094,33.9900016784668,35.099998474121094,34.45500183105469,2925853
2008-09-12,35.130001068115234,34.0,35.130001068115234,34.30500030517578,2606023
2008-09-15,34.099998474121094,32.709999084472656,33.369998931884766,33.744998931884766,5310213
2008-09-16,33.900001525878906,32.5099983215332,33.040000915527344,32.6150016784668,5277506
2008-09-17,33.154998779296875,32.17499923706055,32.849998474121094,32.45000076293945,4937496
2008-09-18,33.849998474121094,32.20000076293945,32.505001068115234,33.099998474121094,4402558
2008-09-19,34.67499923706055,33.459999084472656,34.5,34.095001220703125,10407184
2008-09-22,34.04999923706055,32.189998626708984,33.994998931884766,32.189998626708984,4572800
2008-09-23,33.04999923706055,31.600000381469727,32.29999923706055,32.70500183105469,4992663
