Date,High_BLK,Low_BLK,Open_BLK,Close_BLK,Volume_BLK
2010-09-01,147.1199951171875,143.2100067138672,144.6300048828125,146.57000732421875,318600
2010-09-02,149.61000061035156,145.5,145.5,149.3000030517578,317300
2010-09-03,151.58999633789062,150.08999633789062,150.1999969482422,151.5500030517578,300400
2010-09-07,151.8300018310547,150.33999633789062,150.89999389648438,150.77999877929688,220600
2010-09-08,152.8300018310547,150.25,150.25,151.94000244140625,367300
2010-09-09,156.0,148.5399932861328,154.0500030517578,150.74000549316406,463300
2010-09-10,151.57000732421875,149.75,150.77999877929688,151.16000366210938,292600
2010-09-13,154.0,149.97999572753906,152.7100067138672,150.69000244140625,385900
2010-09-14,160.5,149.9499969482422,150.92999267578125,159.5500030517578,1011900
2010-09-15,165.80999755859375,158.30999755859375,158.30999755859375,164.89999389648438,735900
2010-09-16,164.38999938964844,160.5399932861328,163.3699951171875,162.5399932861328,429600
2010-09-17,165.4499969482422,161.05999755859375,163.24000549316406,165.0500030517578,544100
2010-09-20,172.19000244140625,165.77999877929688,165.77999877929688,171.67999267578125,749500
2010-09-21,172.8699951171875,166.67999267578125,172.6699981689453,167.75,764700
2010-09-22,169.39999389648438,164.75999450683594,168.2100067138672,165.74000549316406,469400
2010-09-23,165.74000549316406,160.86000061035156,165.74000549316406,161.6699981689453,676200
2010-09-24,167.39999389648438,164.0,164.2100067138672,167.22999572753906,299300
2010-09-27,167.25,163.41000366210938,163.5800018310547,165.89999389648438,377200
2010-09-28,168.7899932861328,164.7899932861328,167.0,168.6699981689453,394600
2010-09-29,170.25999450683594,167.61000061035156,167.61000061035156,168.75999450683594,561300
2010-09-30,172.0,169.5,169.99000549316406,170.25,728700
2010-10-01,171.8000030517578,169.35000610351562,171.8000030517578,171.33999633789062,416400
2010-10-04,171.55999755859375,169.05999755859375,171.55999755859375,170.91000366210938,453400
2010-10-05,172.47000122070312,166.1699981689453,167.0,171.30999755859375,846400
2010-10-06,171.3699951171875,169.58999633789062,170.05999755859375,171.35000610351562,439900
2010-10-07,172.86000061035156,170.8000030517578,171.60000610351562,170.9499969482422,306000
2010-10-08,174.83999633789062,170.9199981689453,172.0,174.5,406600
2010-10-11,177.8000030517578,175.1999969482422,175.72000122070312,177.24000549316406,566900
2010-10-12,178.75,174.6300048828125,176.22000122070312,178.61000061035156,454000
2010-10-13,181.0,178.02000427246094,179.39999389648438,179.24000549316406,401600
2010-10-14,180.1300048828125,177.27999877929688,178.61000061035156,177.75,724500
2010-10-15,177.85000610351562,175.0,176.5,175.74000549316406,339600
2010-10-18,177.3300018310547,175.1199951171875,175.1199951171875,176.5,447500
2010-10-19,176.0,173.0,174.75,174.6300048828125,380800
2010-10-20,174.92999267578125,168.07000732421875,174.47999572753906,169.50999450683594,1435400
2010-10-21,170.07000732421875,165.1699981689453,169.97999572753906,166.25999450683594,923300
2010-10-22,170.0399932861328,166.9199981689453,167.35000610351562,167.55999755859375,593300
2010-10-25,169.6300048828125,167.7100067138672,167.7100067138672,168.38999938964844,765300
2010-10-26,169.24000549316406,167.0,167.85000610351562,168.6199951171875,329600
2010-10-27,168.69000244140625,166.2100067138672,167.72000122070312,168.5,314300
2010-10-28,169.85000610351562,167.6999969482422,169.14999389648438,168.1300048828125,319600
2010-10-29,171.25,168.25,168.5800018310547,170.99000549316406,578400
2010-11-01,174.47000122070312,170.16000366210938,171.74000549316406,171.85000610351562,302900
2010-11-02,174.35000610351562,172.60000610351562,173.8300018310547,173.0399932861328,211500
2010-11-03,168.89999389648438,164.00999450683594,166.47999572753906,165.66000366210938,1959200
2010-11-04,169.9600067138672,166.7100067138672,167.49000549316406,169.00999450683594,2337800
2010-11-05,173.9600067138672,169.02999877929688,169.08999633789062,173.14999389648438,1184600
2010-11-08,172.27999877929688,168.88999938964844,171.99000549316406,169.08999633789062,2274300
2010-11-09,167.5,164.33999633789062,165.61000061035156,164.50999450683594,16343600
2010-11-10,168.9499969482422,165.11000061035156,165.6300048828125,168.47999572753906,5091100
2010-11-11,172.41000366210938,166.0399932861328,168.0,171.1999969482422,3135500
2010-11-12,173.0800018310547,167.5,170.32000732421875,173.07000732421875,3350200
2010-11-15,173.75,170.9199981689453,173.72000122070312,173.0800018310547,1715400
2010-11-16,172.35000610351562,165.77999877929688,170.86000061035156,167.27999877929688,2319400
2010-11-17,170.00999450683594,167.0399932861328,168.25,168.92999267578125,1929800
2010-11-18,171.9199981689453,168.8699951171875,171.3300018310547,169.14999389648438,2262700
2010-11-19,170.0,166.80999755859375,169.6300048828125,168.97999572753906,842100
2010-11-22,169.8000030517578,166.25999450683594,168.55999755859375,166.8699951171875,1077000
2010-11-23,166.07000732421875,162.5500030517578,166.0,163.02999877929688,1200500
2010-11-24,166.4499969482422,164.42999267578125,165.05999755859375,165.88999938964844,948900
2010-11-26,165.97000122070312,164.00999450683594,165.13999938964844,164.60000610351562,230900
2010-11-29,164.42999267578125,161.52999877929688,164.13999938964844,163.10000610351562,1046000
2010-11-30,164.0,162.0,162.27999877929688,163.0,1147600
2010-12-01,167.75,163.75,164.5,167.6199951171875,1506800
2010-12-02,171.8800048828125,168.08999633789062,168.1199951171875,171.85000610351562,1048400
2010-12-03,172.75999450683594,168.05999755859375,170.5399932861328,172.35000610351562,719600
2010-12-06,172.9499969482422,169.9499969482422,172.69000244140625,171.47999572753906,747600
2010-12-07,174.47000122070312,169.60000610351562,173.00999450683594,171.38999938964844,1323500
2010-12-08,174.3000030517578,171.25,171.50999450683594,173.6999969482422,848900
2010-12-09,179.89999389648438,175.1300048828125,178.1300048828125,179.82000732421875,1489600
2010-12-10,183.11000061035156,178.5,179.8000030517578,183.0500030517578,1982000
2010-12-13,185.27999877929688,181.57000732421875,184.0,181.8800048828125,925700
2010-12-14,184.22999572753906,181.33999633789062,181.94000244140625,182.66000366210938,713800
2010-12-15,184.1300048828125,180.64999389648438,183.08999633789062,180.89999389648438,753100
2010-12-16,183.3000030517578,178.22999572753906,181.64999389648438,183.11000061035156,937900
2010-12-17,189.02999877929688,181.25,182.72000122070312,187.1999969482422,3979700
2010-12-20,189.0,185.4600067138672,187.52999877929688,188.5,1502200
2010-12-21,192.5800018310547,188.74000549316406,189.44000244140625,192.50999450683594,888800
2010-12-22,193.74000549316406,190.30999755859375,193.38999938964844,190.9600067138672,678600
2010-12-23,191.74000549316406,188.41000366210938,190.72000122070312,188.6699981689453,356200
2010-12-27,189.97000122070312,187.02999877929688,188.55999755859375,189.25999450683594,387900
2010-12-28,190.0,187.35000610351562,189.1999969482422,189.41000366210938,304400
2010-12-29,191.47000122070312,189.36000061035156,190.5399932861328,190.82000732421875,379600
2010-12-30,190.60000610351562,187.72000122070312,189.8000030517578,188.02000427246094,379000
2010-12-31,190.60000610351562,187.36000061035156,188.3000030517578,190.5800018310547,480700
2011-01-03,195.0,189.52999877929688,191.52000427246094,190.19000244140625,1085200
2011-01-04,191.5,188.7100067138672,191.25999450683594,190.0399932861328,794400
2011-01-05,192.83999633789062,189.25,190.02999877929688,192.0,925300
2011-01-06,192.7899932861328,188.36000061035156,192.67999267578125,189.92999267578125,727300
2011-01-07,191.52000427246094,185.4600067138672,191.52000427246094,188.36000061035156,886200
2011-01-10,191.5399932861328,187.42999267578125,188.11000061035156,191.1699981689453,898300
2011-01-11,195.67999267578125,190.72000122070312,191.8699951171875,193.4199981689453,734000
2011-01-12,195.24000549316406,191.0399932861328,194.6999969482422,193.83999633789062,818100
2011-01-13,196.08999633789062,192.49000549316406,193.83999633789062,195.80999755859375,609000
2011-01-14,199.10000610351562,193.6699981689453,195.3300018310547,199.05999755859375,808200
2011-01-18,199.99000549316406,193.75,199.30999755859375,196.52000427246094,812000
2011-01-19,196.94000244140625,191.0,195.75999450683594,191.55999755859375,774300
2011-01-20,193.00999450683594,189.25,192.74000549316406,190.8699951171875,806800
2011-01-21,194.64999389648438,191.3000030517578,192.4600067138672,193.07000732421875,627400
2011-01-24,194.89999389648438,191.30999755859375,194.22999572753906,193.5800018310547,789900
2011-01-25,199.8699951171875,194.9199981689453,199.33999633789062,198.00999450683594,1361900
2011-01-26,200.8300018310547,196.9199981689453,199.16000366210938,199.9600067138672,1313700
2011-01-27,202.05999755859375,198.75,200.75999450683594,201.72999572753906,729600
2011-01-28,201.47000122070312,193.9499969482422,201.3800048828125,194.27999877929688,1041700
2011-01-31,198.1999969482422,194.5399932861328,194.60000610351562,198.02000427246094,699800
2011-02-01,202.0,198.5,199.22999572753906,201.22999572753906,639200
2011-02-02,199.99000549316406,197.02999877929688,199.57000732421875,197.63999938964844,778200
2011-02-03,197.82000732421875,194.50999450683594,197.0,196.82000732421875,462100
2011-02-04,197.64999389648438,194.05999755859375,197.10000610351562,194.35000610351562,702200
2011-02-07,198.5,195.0,195.25999450683594,196.0,808400
2011-02-08,199.4499969482422,195.05999755859375,196.77999877929688,199.3699951171875,727600
2011-02-09,200.64999389648438,197.25999450683594,198.27000427246094,199.6199951171875,447000
2011-02-10,201.58999633789062,198.00999450683594,198.00999450683594,200.7100067138672,486900
2011-02-11,203.60000610351562,199.0,200.00999450683594,203.4199981689453,473000
2011-02-14,206.44000244140625,202.58999633789062,203.5,205.00999450683594,672500
2011-02-15,206.0,202.5399932861328,203.61000061035156,205.66000366210938,457800
2011-02-16,207.0,204.0,206.02999877929688,205.33999633789062,458200
2011-02-17,205.47999572753906,202.8000030517578,205.02000427246094,204.58999633789062,379000
2011-02-18,207.47000122070312,202.89999389648438,205.4499969482422,206.6699981689453,516900
2011-02-22,204.16000366210938,197.91000366210938,203.41000366210938,198.41000366210938,537500
2011-02-23,199.8300018310547,194.3800048828125,199.0,195.1300048828125,682900
2011-02-24,201.44000244140625,193.5800018310547,195.7899932861328,201.1999969482422,832500
2011-02-25,204.5500030517578,201.44000244140625,202.99000549316406,203.9199981689453,863900
2011-02-28,205.61000061035156,200.50999450683594,203.11000061035156,203.99000549316406,685300
2011-03-01,209.77000427246094,200.89999389648438,209.77000427246094,201.42999267578125,748100
2011-03-02,202.02999877929688,198.74000549316406,200.72999572753906,198.85000610351562,710100
2011-03-03,207.16000366210938,199.2100067138672,199.3699951171875,207.05999755859375,704800
2011-03-04,207.44000244140625,201.00999450683594,207.17999267578125,201.88999938964844,537400
2011-03-07,203.11000061035156,196.63999938964844,202.5,198.24000549316406,654600
2011-03-08,200.38999938964844,196.85000610351562,199.0800018310547,198.8300018310547,564300
2011-03-09,198.77999877929688,195.64999389648438,198.07000732421875,196.89999389648438,552300
2011-03-10,196.2100067138672,188.91000366210938,194.3800048828125,190.3800048828125,944700
2011-03-11,191.9199981689453,188.32000732421875,190.75,189.97999572753906,593700
2011-03-14,189.17999267578125,185.58999633789062,188.67999267578125,188.42999267578125,584400
2011-03-15,186.77999877929688,180.2899932861328,183.2899932861328,185.6999969482422,792200
2011-03-16,186.22999572753906,179.52000427246094,185.1999969482422,179.77000427246094,924900
2011-03-17,184.5399932861328,181.7100067138672,183.2899932861328,183.9600067138672,675100
2011-03-18,186.75999450683594,183.08999633789062,185.27999877929688,184.5500030517578,748500
2011-03-21,187.1300048828125,185.0,185.00999450683594,186.0,461800
2011-03-22,186.33999633789062,184.67999267578125,185.6300048828125,185.02999877929688,509900
2011-03-23,185.13999938964844,181.3699951171875,184.77999877929688,183.6999969482422,525700
2011-03-24,186.5,183.9499969482422,183.9499969482422,185.5500030517578,1010400
2011-03-25,189.02000427246094,185.5500030517578,186.58999633789062,188.24000549316406,592500
2011-03-28,190.67999267578125,187.19000244140625,189.3000030517578,187.47000122070312,570300
2011-03-29,187.8699951171875,185.1999969482422,187.25999450683594,186.5,975700
2011-03-30,200.10000610351562,194.8800048828125,196.33999633789062,198.83999633789062,4569000
2011-03-31,201.0399932861328,198.10000610351562,198.10000610351562,201.00999450683594,2705100
2011-04-01,204.5,202.0,202.0500030517578,202.42999267578125,18680000
2011-04-04,202.8000030517578,199.82000732421875,201.39999389648438,200.99000549316406,1768900
2011-04-05,202.1999969482422,198.92999267578125,200.25,199.47999572753906,1303700
2011-04-06,200.75,198.6999969482422,200.74000549316406,199.22000122070312,1058800
2011-04-07,199.7899932861328,196.8000030517578,199.64999389648438,197.99000549316406,959400
2011-04-08,199.91000366210938,195.30999755859375,199.0,196.10000610351562,817000
2011-04-11,197.2899932861328,195.52000427246094,195.85000610351562,195.9499969482422,797900
2011-04-12,197.2100067138672,193.9199981689453,197.2100067138672,194.77999877929688,904900
2011-04-13,196.92999267578125,193.27999877929688,196.02999877929688,194.67999267578125,1179600
2011-04-14,194.2899932861328,192.14999389648438,193.16000366210938,193.3800048828125,679400
2011-04-15,195.08999633789062,192.5500030517578,194.97999572753906,193.24000549316406,681600
2011-04-18,192.99000549316406,189.05999755859375,191.0800018310547,190.5500030517578,971100
2011-04-19,192.02999877929688,189.35000610351562,191.32000732421875,192.02999877929688,708700
2011-04-20,196.47999572753906,192.8000030517578,194.3699951171875,193.72000122070312,984100
2011-04-21,199.2100067138672,194.1199951171875,195.8000030517578,198.8800048828125,959000
2011-04-25,199.99000549316406,195.89999389648438,198.77000427246094,197.1300048828125,803400
2011-04-26,199.5,196.74000549316406,197.41000366210938,198.92999267578125,565700
2011-04-27,200.41000366210938,196.77999877929688,199.13999938964844,199.89999389648438,746400
2011-04-28,199.33999633789062,196.52999877929688,198.89999389648438,198.0,534200
2011-04-29,198.27000427246094,194.8800048828125,197.85000610351562,195.94000244140625,454000
2011-05-02,197.5,195.32000732421875,196.86000061035156,195.52999877929688,462900
2011-05-03,197.61000061035156,192.00999450683594,197.61000061035156,194.07000732421875,570700
2011-05-04,197.85000610351562,192.6199951171875,197.05999755859375,194.00999450683594,574300
2011-05-05,193.8800048828125,190.74000549316406,193.22000122070312,191.47000122070312,516700
2011-05-06,197.55999755859375,193.88999938964844,194.08999633789062,195.74000549316406,746600
2011-05-09,197.32000732421875,194.22999572753906,197.32000732421875,196.6699981689453,431600
2011-05-10,198.16000366210938,195.6699981689453,197.00999450683594,198.0,423100
2011-05-11,197.14999389648438,194.1699981689453,197.14999389648438,194.52000427246094,503200
2011-05-12,196.0,192.0800018310547,194.16000366210938,195.8800048828125,485000
2011-05-13,196.6699981689453,193.88999938964844,196.22000122070312,194.24000549316406,299600
2011-05-16,195.89999389648438,191.72999572753906,192.25999450683594,191.9499969482422,457900
2011-05-17,191.9499969482422,187.47000122070312,191.0800018310547,190.5399932861328,608300
2011-05-18,193.75,189.5,190.47999572753906,193.25,361900
2011-05-19,199.86000061035156,196.02999877929688,198.02999877929688,198.10000610351562,916100
2011-05-20,199.99000549316406,197.3300018310547,198.0,197.50999450683594,566300
2011-05-23,196.1999969482422,193.50999450683594,195.57000732421875,194.74000549316406,542500
2011-05-24,194.22999572753906,191.52000427246094,192.5399932861328,193.0500030517578,1056300
2011-05-25,195.86000061035156,193.0,193.0,195.41000366210938,625500
2011-05-26,198.22000122070312,194.0,195.4199981689453,197.5399932861328,629900
2011-05-27,201.17999267578125,197.6999969482422,198.0,200.6699981689453,663000
2011-05-31,205.55999755859375,201.3800048828125,202.5,205.55999755859375,897700
2011-06-01,207.4199981689453,199.2899932861328,207.25,199.35000610351562,1055300
2011-06-02,201.02999877929688,197.88999938964844,199.42999267578125,199.5800018310547,600600
2011-06-03,196.3300018310547,193.5399932861328,196.27999877929688,193.6300048828125,753800
2011-06-06,193.97999572753906,187.50999450683594,192.8800048828125,187.85000610351562,795600
2011-06-07,191.57000732421875,188.47999572753906,189.0399932861328,189.63999938964844,678000
2011-06-08,190.86000061035156,188.94000244140625,189.25999450683594,189.69000244140625,600300
2011-06-09,193.14999389648438,187.44000244140625,190.19000244140625,192.32000732421875,440500
2011-06-10,191.69000244140625,185.27000427246094,190.11000061035156,185.82000732421875,896000
2011-06-13,189.22000122070312,186.0,186.2100067138672,188.92999267578125,762100
2011-06-14,193.0,191.1199951171875,191.7100067138672,192.55999755859375,516900
2011-06-15,191.3800048828125,185.50999450683594,190.52999877929688,186.32000732421875,826600
2011-06-16,189.0,185.19000244140625,186.99000549316406,188.1300048828125,826800
2011-06-17,191.0,186.89999389648438,190.9499969482422,187.33999633789062,659200
2011-06-20,189.7899932861328,186.13999938964844,186.85000610351562,189.39999389648438,407300
2011-06-21,191.85000610351562,188.6699981689453,190.35000610351562,190.72999572753906,543000
2011-06-22,191.41000366210938,189.0800018310547,189.69000244140625,189.13999938964844,590300
2011-06-23,187.99000549316406,184.7100067138672,186.17999267578125,187.3699951171875,690500
2011-06-24,187.86000061035156,183.50999450683594,187.47999572753906,184.38999938964844,771700
2011-06-27,187.4199981689453,184.10000610351562,184.55999755859375,187.07000732421875,434200
2011-06-28,189.27999877929688,186.1999969482422,187.47000122070312,189.25999450683594,593300
2011-06-29,192.5,189.22999572753906,190.47999572753906,191.88999938964844,829200
2011-06-30,193.27999877929688,189.83999633789062,192.80999755859375,191.80999755859375,782100
2011-07-01,196.63999938964844,191.10000610351562,192.0500030517578,196.4199981689453,741100
2011-07-05,196.35000610351562,194.17999267578125,195.44000244140625,194.50999450683594,402300
2011-07-06,195.77999877929688,193.08999633789062,194.19000244140625,195.5500030517578,570600
2011-07-07,199.10000610351562,197.0500030517578,197.75999450683594,198.49000549316406,414300
2011-07-08,195.85000610351562,193.86000061035156,195.25,195.4499969482422,618200
2011-07-11,192.4499969482422,185.82000732421875,190.1699981689453,186.3800048828125,835600
2011-07-12,188.55999755859375,183.5,185.39999389648438,183.69000244140625,943500
2011-07-13,187.0,184.5,185.22999572753906,185.0500030517578,765300
2011-07-14,186.80999755859375,181.75999450683594,186.35000610351562,182.27000427246094,672400
2011-07-15,187.8000030517578,182.35000610351562,187.7899932861328,184.5399932861328,745700
2011-07-18,184.24000549316406,178.77999877929688,184.24000549316406,180.25,701000
2011-07-19,183.94000244140625,179.7100067138672,181.49000549316406,183.69000244140625,1211500
2011-07-20,191.49000549316406,184.13999938964844,189.57000732421875,184.5,915900
2011-07-21,188.5800018310547,184.75,184.75,187.72000122070312,728600
2011-07-22,189.99000549316406,187.5,188.2100067138672,187.9199981689453,572500
2011-07-25,187.4199981689453,184.1999969482422,185.5,186.0,393400
2011-07-26,188.72999572753906,183.52000427246094,188.72999572753906,184.4199981689453,762200
2011-07-27,184.5800018310547,175.64999389648438,184.5800018310547,176.83999633789062,1612500
2011-07-28,178.25999450683594,174.0500030517578,177.33999633789062,175.07000732421875,1279500
2011-07-29,179.5800018310547,172.3800048828125,172.5,178.4600067138672,1276300
2011-08-01,181.5,175.08999633789062,181.39999389648438,178.36000061035156,978800
2011-08-02,179.52000427246094,173.9499969482422,179.52000427246094,174.49000549316406,1141800
2011-08-03,176.7100067138672,169.5399932861328,174.61000061035156,173.4499969482422,1490600
2011-08-04,172.67999267578125,162.8800048828125,170.8800048828125,163.25,1276000
2011-08-05,167.55999755859375,157.0,165.63999938964844,161.5800018310547,1897300
2011-08-08,159.74000549316406,145.13999938964844,154.02999877929688,145.25,1855300
2011-08-09,156.69000244140625,144.63999938964844,150.02000427246094,156.5399932861328,2030800
2011-08-10,155.1199951171875,145.8699951171875,151.55999755859375,148.05999755859375,1944200
2011-08-11,164.52000427246094,148.6699981689453,150.0500030517578,161.97999572753906,1968300
2011-08-12,168.5,159.91000366210938,167.05999755859375,161.07000732421875,947800
2011-08-15,165.63999938964844,162.00999450683594,162.6300048828125,165.13999938964844,782900
2011-08-16,164.80999755859375,158.91000366210938,160.16000366210938,161.16000366210938,874900
2011-08-17,164.67999267578125,159.3800048828125,162.3300018310547,161.17999267578125,867500
2011-08-18,157.75999450683594,150.5,157.75999450683594,152.27999877929688,1029400
2011-08-19,156.0399932861328,150.0,150.25,151.3300018310547,1195500
2011-08-22,156.47000122070312,151.47999572753906,155.24000549316406,152.1699981689453,1197200
2011-08-23,159.44000244140625,150.24000549316406,153.3000030517578,159.41000366210938,1118000
2011-08-24,163.72999572753906,156.75999450683594,158.35000610351562,163.72999572753906,707600
2011-08-25,167.97000122070312,157.00999450683594,165.22000122070312,158.63999938964844,1036700
2011-08-26,163.00999450683594,154.5800018310547,158.0500030517578,160.99000549316406,742600
2011-08-29,168.2899932861328,163.0,163.77000427246094,168.17999267578125,594300
2011-08-30,168.94000244140625,165.63999938964844,167.25,167.0,627400
2011-08-31,167.33999633789062,163.07000732421875,166.57000732421875,164.75,1460800
2011-09-01,166.39999389648438,162.14999389648438,164.72000122070312,162.67999267578125,814200
2011-09-02,161.07000732421875,155.0500030517578,160.19000244140625,156.0399932861328,769100
2011-09-06,152.6199951171875,148.89999389648438,150.25,152.41000366210938,1055400
2011-09-07,159.02000427246094,154.22999572753906,154.80999755859375,158.91000366210938,924700
2011-09-08,158.30999755859375,155.52000427246094,157.75,155.86000061035156,909800
2011-09-09,154.94000244140625,150.0800018310547,154.49000549316406,151.07000732421875,879100
2011-09-12,152.0500030517578,148.10000610351562,149.25999450683594,151.3000030517578,939700
2011-09-13,153.67999267578125,150.07000732421875,153.36000061035156,151.22000122070312,1192300
2011-09-14,154.32000732421875,149.10000610351562,153.0,152.3000030517578,1101800
2011-09-15,159.4600067138672,153.5,154.22999572753906,159.17999267578125,1009800
2011-09-16,161.88999938964844,157.7100067138672,159.97999572753906,160.8800048828125,1152900
2011-09-19,157.72000122070312,154.5,156.5,156.25,714100
2011-09-20,159.4199981689453,155.33999633789062,157.5399932861328,155.5800018310547,702200
2011-09-21,156.8300018310547,147.2100067138672,155.38999938964844,147.22000122070312,895800
2011-09-22,145.4499969482422,140.22000122070312,142.66000366210938,144.75,1301400
2011-09-23,147.8800048828125,142.7899932861328,143.55999755859375,147.6300048828125,770800
2011-09-26,150.63999938964844,144.67999267578125,148.00999450683594,150.35000610351562,872500
2011-09-27,157.75,151.13999938964844,153.89999389648438,152.49000549316406,1188000
2011-09-28,157.72000122070312,148.25999450683594,157.72000122070312,148.5500030517578,952700
2011-09-29,152.77999877929688,148.07000732421875,152.72999572753906,151.66000366210938,1147400
2011-09-30,151.57000732421875,147.61000061035156,149.36000061035156,148.00999450683594,1095600
2011-10-03,148.6999969482422,141.42999267578125,146.80999755859375,141.77000427246094,1041900
2011-10-04,147.57000732421875,137.0,140.05999755859375,147.1999969482422,1300000
2011-10-05,151.13999938964844,145.50999450683594,147.52000427246094,150.49000549316406,869300
2011-10-06,152.19000244140625,145.3000030517578,150.47000122070312,151.6699981689453,781000
2011-10-07,153.0,147.69000244140625,152.35000610351562,147.77999877929688,1009800
2011-10-10,156.72000122070312,150.92999267578125,152.8800048828125,155.25,1081400
2011-10-11,155.44000244140625,152.02000427246094,153.4499969482422,153.05999755859375,776200
2011-10-12,160.19000244140625,154.3300018310547,154.49000549316406,156.0,1219000
2011-10-13,155.52999877929688,149.52000427246094,155.52999877929688,153.64999389648438,1038100
2011-10-14,159.49000549316406,154.0500030517578,154.0500030517578,155.91000366210938,1061300
2011-10-17,155.3699951171875,150.25,154.25,150.72999572753906,619700
2011-10-18,157.75999450683594,150.27999877929688,151.02000427246094,156.3000030517578,1155200
2011-10-19,154.0,148.05999755859375,153.0,148.9199981689453,1540800
2011-10-20,153.50999450683594,146.52999877929688,149.0399932861328,152.16000366210938,1160300
2011-10-21,155.75,152.14999389648438,154.50999450683594,154.32000732421875,941300
2011-10-24,158.33999633789062,154.1300048828125,155.6999969482422,157.47999572753906,776400
2011-10-25,158.22999572753906,149.92999267578125,158.22999572753906,150.3800048828125,915900
2011-10-26,155.25,151.4199981689453,153.22999572753906,154.3699951171875,963700
2011-10-27,170.4199981689453,159.66000366210938,159.97000122070312,169.1199951171875,2000000
2011-10-28,170.8000030517578,165.22999572753906,169.10000610351562,169.77999877929688,939300
2011-10-31,166.9199981689453,157.75,166.50999450683594,157.7899932861328,1355800
2011-11-01,155.1300048828125,149.83999633789062,152.08999633789062,150.0,1845900
2011-11-02,155.99000549316406,150.74000549316406,152.6300048828125,155.52000427246094,772200
2011-11-03,160.22000122070312,153.0500030517578,157.1300048828125,159.25999450683594,841000
2011-11-04,158.67999267578125,154.57000732421875,157.02000427246094,157.60000610351562,541100
2011-11-07,160.24000549316406,155.60000610351562,158.00999450683594,160.0500030517578,720700
2011-11-08,163.91000366210938,159.42999267578125,163.38999938964844,163.16000366210938,816900
2011-11-09,159.05999755859375,152.99000549316406,159.05999755859375,153.22999572753906,1086900
2011-11-10,160.75999450683594,154.4600067138672,156.27000427246094,159.8800048828125,1170000
2011-11-11,166.0,160.5,161.97999572753906,164.3300018310547,946200
2011-11-14,165.19000244140625,161.77000427246094,162.8000030517578,163.1199951171875,762300
2011-11-15,168.3300018310547,162.39999389648438,162.8800048828125,165.8800048828125,1068200
2011-11-16,164.8800048828125,160.94000244140625,163.42999267578125,161.3300018310547,810000
2011-11-17,163.16000366210938,158.74000549316406,160.9600067138672,159.60000610351562,1014700
2011-11-18,161.1999969482422,158.1199951171875,160.88999938964844,159.25999450683594,667800
2011-11-21,158.0,154.2899932861328,156.42999267578125,156.61000061035156,640400
2011-11-22,157.66000366210938,154.05999755859375,156.32000732421875,155.80999755859375,562800
2011-11-23,154.89999389648438,151.44000244140625,153.77999877929688,151.49000549316406,894700
2011-11-25,153.77000427246094,150.35000610351562,151.22999572753906,151.27000427246094,217100
2011-11-28,160.33999633789062,157.35000610351562,157.80999755859375,159.8300018310547,975200
2011-11-29,162.7899932861328,158.91000366210938,159.5500030517578,161.02999877929688,877300
2011-11-30,172.52999877929688,166.07000732421875,167.60000610351562,172.0399932861328,1388200
2011-12-01,170.24000549316406,165.4499969482422,169.5,167.41000366210938,752500
2011-12-02,173.22000122070312,168.1199951171875,169.64999389648438,169.02000427246094,618200
2011-12-05,176.5,172.1199951171875,172.94000244140625,176.30999755859375,1009300
2011-12-06,176.22999572753906,172.0,176.22999572753906,173.4600067138672,530100
2011-12-07,175.2100067138672,170.97999572753906,172.88999938964844,174.3699951171875,497900
2011-12-08,172.88999938964844,167.1300048828125,172.64999389648438,167.5,715000
2011-12-09,173.5500030517578,168.2899932861328,168.61000061035156,172.67999267578125,729600
2011-12-12,170.32000732421875,166.33999633789062,166.33999633789062,169.47999572753906,532000
2011-12-13,172.33999633789062,165.3699951171875,171.0,167.75,498100
2011-12-14,168.67999267578125,165.27999877929688,166.8000030517578,166.94000244140625,691200
2011-12-15,169.9499969482422,167.5,169.8800048828125,167.83999633789062,443600
2011-12-16,170.88999938964844,167.8699951171875,168.72000122070312,170.3300018310547,940900
2011-12-19,170.88999938964844,165.08999633789062,170.57000732421875,165.60000610351562,667500
2011-12-20,173.91000366210938,169.22000122070312,169.5399932861328,173.13999938964844,608400
2011-12-21,174.4600067138672,170.11000061035156,173.33999633789062,173.35000610351562,601900
2011-12-22,176.1999969482422,173.50999450683594,173.8800048828125,175.49000549316406,588600
2011-12-23,178.72999572753906,175.0,176.6999969482422,178.41000366210938,313100
2011-12-27,179.77000427246094,177.02000427246094,178.17999267578125,177.83999633789062,310700
2011-12-28,177.8800048828125,175.89999389648438,177.8800048828125,176.44000244140625,301000
2011-12-29,179.5,176.5500030517578,177.39999389648438,179.39999389648438,342200
2011-12-30,179.42999267578125,177.8699951171875,179.39999389648438,178.24000549316406,252200
2012-01-03,185.9600067138672,180.8699951171875,183.64999389648438,181.27000427246094,654300
2012-01-04,180.8699951171875,177.63999938964844,179.5500030517578,179.9600067138672,481600
2012-01-05,179.9199981689453,175.17999267578125,179.5,179.3300018310547,812200
2012-01-06,180.9499969482422,177.50999450683594,179.67999267578125,179.1300048828125,413100
2012-01-09,179.86000061035156,177.3000030517578,179.3000030517578,179.25,632100
2012-01-10,183.60000610351562,181.0,182.4199981689453,183.08999633789062,540600
2012-01-11,184.10000610351562,179.0399932861328,182.02999877929688,183.8699951171875,534800
2012-01-12,187.1699981689453,182.25999450683594,186.91000366210938,187.05999755859375,632600
