Date,High_GE,Low_GE,Open_GE,Close_GE,Volume_GE
2004-08-19,196.60121154785156,194.13919067382812,195.940673828125,196.4210662841797,2331170
2004-08-20,196.9615020751953,195.0999755859375,196.12081909179688,196.06077575683594,2709310
2004-08-23,196.60121154785156,194.91983032226562,196.2409210205078,195.22007751464844,2231868
2004-08-24,196.6612548828125,194.6195831298828,196.36102294921875,195.940673828125,2641549
2004-08-25,198.10244750976562,194.6796417236328,195.28013610839844,196.90145874023438,2621232
2004-08-26,197.56199645996094,196.00071716308594,196.6612548828125,196.90145874023438,1518920
2004-08-27,197.32180786132812,196.06077575683594,196.6612548828125,196.78135681152344,1311624
2004-08-30,196.6612548828125,195.4602813720703,195.940673828125,195.58038330078125,1561402
2004-08-31,197.0215606689453,194.0190887451172,195.0999755859375,196.90145874023438,2767462
2004-09-01,197.9823455810547,195.880615234375,196.90145874023438,197.44189453125,1915511
2004-09-02,199.12327575683594,196.84141540527344,197.56199645996094,198.94313049316406,2303776
2004-09-03,198.88308715820312,196.84141540527344,198.16249084472656,197.2017059326172,1942556
2004-09-07,201.1049041748047,198.34263610839844,198.46273803710938,200.20416259765625,3162538
2004-09-08,202.4860382080078,200.1441192626953,200.20416259765625,202.12574768066406,4495044
2004-09-09,204.34756469726562,201.7053985595703,201.76544189453125,203.32672119140625,4358190
2004-09-10,204.2274627685547,201.28504943847656,202.9664306640625,203.4468231201172,2704680
2004-09-13,204.46766662597656,202.42599487304688,203.4468231201172,202.6661834716797,2851493
2004-09-14,203.08653259277344,201.28504943847656,201.76544189453125,203.08653259277344,2302993
2004-09-15,203.08653259277344,201.1049041748047,203.08653259277344,201.34510803222656,2091833
2004-09-16,202.7262420654297,201.16494750976562,201.64535522460938,201.34510803222656,1576173
2004-09-17,205.6085968017578,202.36593627929688,202.36593627929688,205.48849487304688,4893734
2004-09-20,206.98973083496094,204.2875213623047,204.46766662597656,205.42845153808594,3293764
2004-09-21,207.3500213623047,204.34756469726562,205.48849487304688,206.9296875,2539999
2004-09-22,205.6686553955078,202.42599487304688,205.368408203125,203.7470703125,3393848
2004-09-23,202.78628540039062,200.56446838378906,202.78628540039062,200.68455505371094,2537334
2004-09-24,201.28504943847656,199.42352294921875,201.16494750976562,200.62451171875,2218846
2004-09-27,200.02401733398438,198.22254943847656,198.88308715820312,198.88308715820312,2815306
2004-09-28,200.98480224609375,198.40269470214844,199.3634796142578,200.02401733398438,2567859
2004-09-29,201.64535522460938,199.8438720703125,200.86471557617188,200.86471557617188,2407441
2004-09-30,201.82550048828125,199.96397399902344,200.56446838378906,201.64535522460938,3502076
2004-10-01,204.10736083984375,202.06568908691406,202.36593627929688,203.98727416992188,2613322
2004-10-04,205.72869873046875,203.5068817138672,204.16741943359375,204.88800048828125,2586744
2004-10-05,204.88800048828125,203.08653259277344,204.70785522460938,204.46766662597656,2080642
2004-10-06,206.5693817138672,203.7470703125,204.70785522460938,206.4492950439453,2387940
2004-10-07,206.4492950439453,203.86717224121094,205.0081024169922,203.86717224121094,2322944
2004-10-08,205.96888732910156,201.16494750976562,204.0473175048828,202.60614013671875,3055459
2004-10-11,204.76791381835938,202.84632873535156,202.9664306640625,204.16741943359375,1461684
2004-10-12,205.368408203125,202.36593627929688,202.9664306640625,204.2875213623047,2015246
2004-10-13,205.8488006591797,201.46519470214844,205.6686553955078,202.42599487304688,2552455
2004-10-14,202.9664306640625,200.56446838378906,202.36593627929688,200.9247589111328,2108336
2004-10-15,202.84632873535156,200.56446838378906,201.28504943847656,201.46519470214844,2518683
2004-10-18,204.34756469726562,199.48358154296875,200.56446838378906,203.5068817138672,2521031
2004-10-19,204.76791381835938,200.68455505371094,203.4468231201172,200.74461364746094,2727562
2004-10-20,201.4051513671875,198.5227813720703,201.04486083984375,199.48358154296875,2733973
2004-10-21,201.16494750976562,198.16249084472656,199.063232421875,200.38430786132812,2775006
2004-10-22,200.86471557617188,196.60121154785156,200.38430786132812,197.86224365234375,2746762
2004-10-25,198.7629852294922,196.06077575683594,198.7629852294922,197.56199645996094,2441813
2004-10-26,202.06568908691406,197.56199645996094,198.7629852294922,201.9456024169922,3341708
2004-10-27,203.86717224121094,200.26422119140625,201.58529663085938,203.86717224121094,2779203
2004-10-28,205.0681610107422,202.42599487304688,202.9664306640625,204.34756469726562,2394685
2004-10-29,205.0681610107422,202.9664306640625,203.56692504882812,204.88800048828125,3052661
2004-11-01,205.0081024169922,203.0264892578125,204.76791381835938,204.46766662597656,2151434
2004-11-02,206.4492950439453,203.56692504882812,203.86717224121094,204.46766662597656,2818187
2004-11-03,206.86962890625,204.34756469726562,206.5693817138672,206.1490478515625,3148516
2004-11-04,210.71278381347656,206.1490478515625,206.32919311523438,210.71278381347656,4202218
2004-11-05,212.57431030273438,208.85125732421875,211.37332153320312,211.3132781982422,3478229
2004-11-08,211.49342346191406,209.6919403076172,210.71278381347656,210.89292907714844,2234716
2004-11-09,212.81451416015625,210.2924346923828,210.2924346923828,212.6944122314453,2633622
2004-11-10,213.77529907226562,211.97381591796875,213.05470275878906,212.0939178466797,2838670
2004-11-11,215.45668029785156,212.57431030273438,212.6944122314453,214.97628784179688,2393919
2004-11-12,217.67849731445312,215.15643310546875,215.9971160888672,217.67849731445312,3136160
2004-11-15,217.79859924316406,215.87701416015625,217.67849731445312,216.7777557373047,2387108
2004-11-16,217.6184539794922,215.27651977539062,216.47750854492188,216.7777557373047,2188537
2004-11-17,220.981201171875,216.7777557373047,217.858642578125,218.27899169921875,3105485
2004-11-18,221.3415069580078,218.45913696289062,218.57923889160156,221.16134643554688,2615037
2004-11-19,221.16134643554688,215.8169708251953,221.16134643554688,217.79859924316406,3632103
2004-11-22,217.79859924316406,215.8169708251953,217.67849731445312,216.71771240234375,2557684
2004-11-23,216.41746520996094,213.11476135253906,215.9971160888672,215.0363311767578,3500644
2004-11-24,216.17726135253906,213.53509521484375,215.27651977539062,214.01548767089844,2798653
2004-11-26,213.9554443359375,212.81451416015625,213.77529907226562,212.81451416015625,1313905
2004-11-29,214.55593872070312,210.89292907714844,213.59515380859375,211.97381591796875,3602127
2004-11-30,213.83534240722656,211.97381591796875,211.97381591796875,212.3341064453125,3841414
2004-12-01,216.29736328125,212.3341064453125,212.3341064453125,216.29736328125,3615333
2004-12-02,216.71771240234375,214.67604064941406,215.27651977539062,215.8169708251953,2660866
2004-12-03,216.35740661621094,214.07554626464844,215.2164764404297,215.15643310546875,2525411
2004-12-06,214.79612731933594,213.71524047851562,214.07554626464844,214.1956329345703,1949150
2004-12-07,214.07554626464844,211.79367065429688,213.77529907226562,212.03387451171875,3124769
2004-12-08,215.57676696777344,213.4149932861328,214.07554626464844,214.4358367919922,2729194
2004-12-09,216.71771240234375,213.1748046875,213.6551971435547,216.29736328125,2644813
2004-12-10,221.041259765625,216.17726135253906,217.0780029296875,220.32066345214844,5335455
2004-12-13,225.30474853515625,221.10130310058594,221.2814483642578,225.06455993652344,4695397
2004-12-14,226.68588256835938,223.26307678222656,224.52410888671875,224.4640655517578,4391463
2004-12-15,225.2447052001953,222.2422332763672,224.52410888671875,224.52410888671875,3395730
2004-12-16,225.12460327148438,222.18218994140625,223.98367309570312,222.8427276611328,3967694
2004-12-17,222.72262573242188,217.73854064941406,218.57923889160156,220.6809539794922,5827950
2004-12-20,223.3831787109375,221.70179748535156,221.70179748535156,222.8427276611328,2851626
2004-12-21,223.6233673095703,222.00204467773438,222.8427276611328,223.20303344726562,2729094
2004-12-22,223.0228729248047,220.14051818847656,220.80105590820312,221.22140502929688,2896556
2004-12-23,221.88194274902344,220.44076538085938,220.6809539794922,220.80105590820312,1764918
2004-12-27,221.8218994140625,219.60006713867188,221.2814483642578,219.60006713867188,1648431
2004-12-28,221.2814483642578,219.35987854003906,219.419921875,220.32066345214844,2134532
2004-12-29,219.78021240234375,218.69932556152344,219.60006713867188,219.54002380371094,1864320
2004-12-30,221.16134643554688,219.54002380371094,219.9603729248047,219.78021240234375,1742204
2004-12-31,220.7410125732422,218.57923889160156,220.08045959472656,219.1797332763672,2191818
2005-01-03,221.5216522216797,218.81942749023438,220.44076538085938,219.7201690673828,3701812
2005-01-04,221.2814483642578,216.89785766601562,219.78021240234375,217.0780029296875,3138691
2005-01-05,218.21893310546875,215.75692749023438,217.0780029296875,215.75692749023438,3156926
2005-01-06,218.69932556152344,215.8169708251953,216.35740661621094,217.49835205078125,3186468
2005-01-07,218.3990936279297,215.27651977539062,218.3390350341797,216.17726135253906,2498616
2005-01-10,217.01795959472656,214.55593872070312,215.45668029785156,215.63682556152344,2739835
2005-01-11,214.55593872070312,212.0939178466797,213.77529907226562,212.57431030273438,3148999
2005-01-12,214.37579345703125,210.7728271484375,212.75445556640625,214.2556915283203,3826776
2005-01-13,214.01548767089844,210.7728271484375,213.77529907226562,211.553466796875,2403494
2005-01-14,213.89540100097656,211.79367065429688,212.3341064453125,213.29490661621094,2427491
2005-01-18,216.05715942382812,210.59268188476562,211.8537139892578,215.93707275390625,3370201
2005-01-19,215.57676696777344,212.6343536376953,215.09637451171875,212.81451416015625,2119577
2005-01-20,214.37579345703125,211.8537139892578,212.8745574951172,212.3941650390625,2981370
2005-01-21,215.15643310546875,210.8328857421875,214.97628784179688,210.95298767089844,4679693
2005-01-24,214.37579345703125,209.87210083007812,211.49342346191406,211.73362731933594,3777966
2005-01-25,215.45668029785156,213.59515380859375,214.07554626464844,214.37579345703125,3637615
2005-01-26,216.7777557373047,212.8745574951172,215.8169708251953,213.11476135253906,3669988
2005-01-27,214.37579345703125,212.3941650390625,213.77529907226562,213.83534240722656,3069048
2005-01-28,214.79612731933594,212.6944122314453,213.4750518798828,214.67604064941406,2956024
2005-01-31,217.25814819335938,215.57676696777344,215.87701416015625,216.95790100097656,2865915
2005-02-01,218.45913696289062,215.5167236328125,216.17726135253906,217.858642578125,3099490
2005-02-02,217.858642578125,216.17726135253906,217.25814819335938,217.67849731445312,2321678
2005-02-03,217.0780029296875,215.75692749023438,217.0780029296875,216.5976104736328,2195015
2005-02-04,218.1588897705078,216.29736328125,216.29736328125,217.67849731445312,2941170
2005-02-07,218.3390350341797,216.47750854492188,216.47750854492188,217.5583953857422,2306074
2005-02-08,219.35987854003906,217.3782501220703,217.858642578125,218.75938415527344,2926465
2005-02-09,218.3390350341797,215.39662170410156,218.09884643554688,216.71771240234375,3197309
2005-02-10,217.6184539794922,216.23731994628906,217.19810485839844,216.47750854492188,2156280
2005-02-11,218.99957275390625,215.87701416015625,216.17726135253906,217.5583953857422,2678152
2005-02-14,218.57923889160156,217.3782501220703,217.5583953857422,218.09884643554688,1746117
2005-02-15,219.84027099609375,217.67849731445312,217.79859924316406,218.51918029785156,2597918
2005-02-16,218.21893310546875,216.53756713867188,217.73854064941406,217.49835205078125,2248904
2005-02-17,218.57923889160156,216.29736328125,216.95790100097656,216.35740661621094,2699485
2005-02-18,216.53756713867188,214.31573486328125,216.53756713867188,215.45668029785156,3689389
2005-02-22,215.63682556152344,212.21401977539062,213.71524047851562,212.27406311035156,3593601
2005-02-23,212.3941650390625,210.89292907714844,211.0730743408203,211.79367065429688,3245120
2005-02-24,213.83534240722656,210.47259521484375,210.7728271484375,213.4750518798828,2670475
2005-02-25,214.37579345703125,212.6343536376953,213.4750518798828,213.89540100097656,2372270
2005-02-28,213.05470275878906,211.01303100585938,212.6944122314453,211.37332153320312,3102804
2005-03-01,212.51426696777344,211.0730743408203,211.79367065429688,211.49342346191406,2698702
2005-03-02,214.31573486328125,210.5326385498047,210.65274047851562,213.77529907226562,2954592
2005-03-03,215.15643310546875,212.8745574951172,214.61598205566406,213.4750518798828,2991345
2005-03-04,217.5583953857422,214.49588012695312,215.09637451171875,216.89785766601562,3385288
2005-03-07,217.858642578125,216.47750854492188,217.19810485839844,216.95790100097656,2046171
2005-03-08,217.43829345703125,216.23731994628906,216.35740661621094,216.53756713867188,2002207
2005-03-09,216.8378143310547,214.37579345703125,215.45668029785156,214.61598205566406,2589925
2005-03-10,217.5583953857422,214.97628784179688,215.27651977539062,216.95790100097656,2599866
2005-03-11,217.01795959472656,214.67604064941406,216.35740661621094,215.09637451171875,2194149
2005-03-14,217.49835205078125,214.85618591308594,214.97628784179688,217.49835205078125,2884150
2005-03-15,219.05963134765625,216.17726135253906,217.858642578125,216.17726135253906,2894924
2005-03-16,216.89785766601562,213.05470275878906,215.0363311767578,213.83534240722656,2946132
2005-03-17,214.4358367919922,211.79367065429688,214.07554626464844,212.3941650390625,2453054
2005-03-18,215.45668029785156,211.8537139892578,212.6343536376953,215.45668029785156,7122222
2005-03-21,216.89785766601562,213.05470275878906,214.55593872070312,216.23731994628906,2842034
2005-03-22,217.31820678710938,212.6944122314453,216.17726135253906,213.1748046875,3026333
2005-03-23,215.09637451171875,212.45420837402344,213.1748046875,213.1748046875,3739348
2005-03-24,216.7777557373047,214.4358367919922,215.15643310546875,214.55593872070312,2995009
2005-03-28,217.31820678710938,215.39662170410156,215.57676696777344,215.9971160888672,2358947
2005-03-29,215.9971160888672,212.75445556640625,215.09637451171875,213.35494995117188,3023119
2005-03-30,217.49835205078125,213.71524047851562,213.77529907226562,217.3782501220703,3187034
2005-03-31,217.0780029296875,215.93707275390625,216.7777557373047,216.53756713867188,2855856
2005-04-01,217.49835205078125,212.8745574951172,217.25814819335938,212.99465942382812,3450302
2005-04-04,213.35494995117188,210.2924346923828,213.29490661621094,211.613525390625,3427937
2005-04-05,213.1748046875,211.19317626953125,211.49342346191406,213.1748046875,2652240
2005-04-06,214.55593872070312,212.81451416015625,213.6551971435547,213.1748046875,2320462
2005-04-07,215.27651977539062,213.23484802246094,213.6551971435547,214.85618591308594,2394885
2005-04-08,215.93707275390625,214.1956329345703,214.37579345703125,214.61598205566406,2861035
2005-04-11,215.8169708251953,214.49588012695312,214.736083984375,215.09637451171875,1924754
2005-04-12,217.97874450683594,212.93460083007812,214.1956329345703,216.71771240234375,3241290
2005-04-13,217.49835205078125,213.4149932861328,216.47750854492188,214.01548767089844,3381292
2005-04-14,217.25814819335938,212.57431030273438,214.55593872070312,213.1748046875,4181801
2005-04-15,219.1196746826172,214.67604064941406,215.09637451171875,214.67604064941406,6966716
2005-04-18,218.45913696289062,214.67604064941406,214.67604064941406,216.17726135253906,4569850
2005-04-19,218.09884643554688,215.57676696777344,217.67849731445312,216.17726135253906,3369601
2005-04-20,216.23731994628906,212.27406311035156,215.27651977539062,213.29490661621094,3939950
2005-04-21,216.95790100097656,213.89540100097656,214.97628784179688,216.89785766601562,3195811
2005-04-22,218.03878784179688,214.2556915283203,216.17726135253906,216.7777557373047,3301624
2005-04-25,218.99957275390625,217.0780029296875,218.27899169921875,218.45913696289062,2775372
2005-04-26,219.78021240234375,217.13804626464844,218.57923889160156,217.25814819335938,2988497
2005-04-27,219.1196746826172,215.8169708251953,216.47750854492188,218.57923889160156,2943151
2005-04-28,218.81942749023438,213.89540100097656,216.65765380859375,214.1956329345703,3647956
2005-04-29,217.49835205078125,213.83534240722656,215.09637451171875,217.3782501220703,3898118
2005-05-02,218.21893310546875,216.47750854492188,216.65765380859375,217.67849731445312,2291503
2005-05-03,217.0780029296875,214.79612731933594,216.7777557373047,216.7777557373047,4390097
2005-05-04,217.79859924316406,215.45668029785156,216.8378143310547,217.3782501220703,3009680
2005-05-05,217.5583953857422,214.55593872070312,217.0780029296875,215.27651977539062,2485377
2005-05-06,216.47750854492188,214.97628784179688,215.09637451171875,215.27651977539062,2973843
2005-05-09,217.5583953857422,215.15643310546875,215.2164764404297,217.5583953857422,2429057
2005-05-10,217.31820678710938,214.49588012695312,216.53756713867188,215.15643310546875,3004351
2005-05-11,217.43829345703125,214.1956329345703,215.57676696777344,217.31820678710938,2529707
2005-05-12,218.03878784179688,215.0363311767578,217.19810485839844,215.39662170410156,2669126
2005-05-13,216.5976104736328,213.53509521484375,215.39662170410156,214.37579345703125,3037674
2005-05-16,217.67849731445312,214.97628784179688,215.27651977539062,217.6184539794922,2582930
2005-05-17,218.99957275390625,216.35740661621094,216.7777557373047,218.9395294189453,2468174
2005-05-18,222.18218994140625,219.05963134765625,219.1797332763672,221.58169555664062,3885245
2005-05-19,222.00204467773438,220.32066345214844,221.58169555664062,221.70179748535156,2310237
2005-05-20,222.6025390625,221.2814483642578,221.88194274902344,222.18218994140625,2817937
2005-05-23,224.22386169433594,221.16134643554688,221.16134643554688,223.26307678222656,2526310
2005-05-24,223.6834259033203,222.18218994140625,222.3022918701172,222.6025390625,2230886
2005-05-25,222.72262573242188,220.7410125732422,222.18218994140625,221.3415069580078,2031166
2005-05-26,222.78268432617188,221.16134643554688,222.3022918701172,221.8218994140625,1822404
2005-05-27,222.0620880126953,221.3415069580078,221.70179748535156,221.4615936279297,1417737
2005-05-31,221.64173889160156,218.9395294189453,221.4615936279297,219.05963134765625,3364605
2005-06-01,222.2422332763672,219.05963134765625,219.05963134765625,221.7618408203125,2480997
2005-06-02,222.00204467773438,221.041259765625,221.22140502929688,221.58169555664062,3285004
2005-06-03,221.94198608398438,220.08045959472656,220.981201171875,220.38070678710938,1996478
2005-06-06,221.16134643554688,219.60006713867188,220.08045959472656,219.84027099609375,1998027
2005-06-07,222.96282958984375,220.62091064453125,220.80105590820312,221.22140502929688,2846148
2005-06-08,222.48243713378906,220.981201171875,222.0620880126953,220.981201171875,2129153
2005-06-09,221.22140502929688,219.29981994628906,220.6809539794922,220.92115783691406,1961940
2005-06-10,221.88194274902344,218.3390350341797,220.86109924316406,219.9603729248047,2272418
2005-06-13,221.3415069580078,219.29981994628906,219.9003143310547,219.47998046875,2337165
2005-06-14,220.32066345214844,218.3390350341797,219.1797332763672,218.6392822265625,2463711
2005-06-15,219.7201690673828,217.19810485839844,218.87948608398438,218.09884643554688,2996741
2005-06-16,218.81942749023438,216.53756713867188,217.79859924316406,216.8378143310547,2674272
2005-06-17,220.08045959472656,216.71771240234375,218.75938415527344,219.1797332763672,5871448
2005-06-20,218.6392822265625,217.43829345703125,218.09884643554688,217.858642578125,2680200
2005-06-21,218.57923889160156,217.0780029296875,218.1588897705078,217.0780029296875,3663060
2005-06-22,218.21893310546875,214.2556915283203,217.3782501220703,214.49588012695312,4862743
2005-06-23,213.9554443359375,207.28997802734375,213.1748046875,208.1306610107422,8147797
2005-06-24,210.59268188476562,205.0681610107422,208.67111206054688,208.85125732421875,11247519
2005-06-27,209.33164978027344,207.7103271484375,208.490966796875,207.83041381835938,3897285
2005-06-28,211.37332153320312,208.490966796875,209.2115478515625,211.0730743408203,4684039
2005-06-29,212.45420837402344,210.11228942871094,211.25323486328125,210.17234802246094,3510386
2005-06-30,212.03387451171875,207.47012329101562,210.17234802246094,208.07061767578125,5533059
2005-07-01,209.81204223632812,208.1306610107422,209.2716064453125,208.61105346679688,3376063
2005-07-05,209.5718536376953,207.1698760986328,207.9505157470703,208.490966796875,4403320
2005-07-06,208.31082153320312,205.8488006591797,207.47012329101562,206.0889892578125,3504957
2005-07-07,206.5693817138672,203.7470703125,205.24830627441406,205.24830627441406,5029439
2005-07-08,210.89292907714844,206.26913452148438,206.4492950439453,210.11228942871094,5042445
2005-07-11,212.75445556640625,210.5326385498047,211.3132781982422,210.8328857421875,3263622
2005-07-12,211.613525390625,209.87210083007812,210.47259521484375,210.7728271484375,2929579
2005-07-13,211.97381591796875,210.5326385498047,210.7728271484375,211.25323486328125,3020455
2005-07-14,214.85618591308594,211.67356872558594,212.51426696777344,213.9554443359375,4771018
2005-07-15,214.55593872070312,209.87210083007812,212.21401977539062,213.35494995117188,7549038
2005-07-18,213.11476135253906,211.0730743408203,212.45420837402344,211.37332153320312,2899820
2005-07-19,212.8745574951172,210.8328857421875,212.3341064453125,212.15396118164062,3691471
2005-07-20,212.3941650390625,210.41253662109375,212.15396118164062,211.97381591796875,3076092
2005-07-21,212.3341064453125,210.17234802246094,211.25323486328125,210.17234802246094,2712924
2005-07-22,211.613525390625,209.39170837402344,211.613525390625,210.59268188476562,2501181
2005-07-25,211.37332153320312,208.37086486816406,211.37332153320312,208.7912139892578,3019555
2005-07-26,210.8328857421875,208.31082153320312,209.15150451660156,208.37086486816406,2729776
2005-07-27,209.09146118164062,208.07061767578125,208.430908203125,208.9713592529297,2779302
2005-07-28,210.47259521484375,208.9713592529297,209.45175170898438,209.45175170898438,2707195
2005-07-29,209.6919403076172,207.10983276367188,208.9713592529297,207.1698760986328,3286520
2005-08-01,207.89047241210938,205.42845153808594,207.59022521972656,205.6686553955078,3211598
2005-08-02,207.53018188476562,205.368408203125,205.6686553955078,205.6686553955078,3198941
2005-08-03,206.50933837890625,204.70785522460938,205.72869873046875,205.42845153808594,2983252
2005-08-04,205.48849487304688,204.10736083984375,205.0681610107422,204.2274627685547,3133462
2005-08-05,204.2274627685547,202.6661834716797,203.2666778564453,203.0264892578125,3107583
2005-08-08,203.98727416992188,202.36593627929688,203.2666778564453,202.7262420654297,2361512
2005-08-09,205.8488006591797,203.56692504882812,203.98727416992188,205.0081024169922,2916523
2005-08-10,207.04977416992188,203.38677978515625,205.96888732910156,203.4468231201172,3465339
2005-08-11,207.2299346923828,203.86717224121094,204.2875213623047,207.2299346923828,3537597
2005-08-12,207.53018188476562,205.48849487304688,206.0889892578125,205.6686553955078,2862567
2005-08-15,205.7887420654297,204.2875213623047,204.88800048828125,205.42845153808594,2277697
2005-08-16,205.368408203125,203.38677978515625,204.8279571533203,203.4468231201172,2762533
2005-08-17,206.4492950439453,203.32672119140625,203.4468231201172,204.76791381835938,2683781
2005-08-18,205.8488006591797,203.80712890625,204.40760803222656,204.10736083984375,2271702
2005-08-19,205.72869873046875,203.32672119140625,204.70785522460938,203.86717224121094,2260362
2005-08-22,205.6085968017578,203.08653259277344,204.5877685546875,203.98727416992188,2263392
2005-08-23,204.64781188964844,202.84632873535156,204.16741943359375,203.98727416992188,2556702
2005-08-24,204.76791381835938,201.4051513671875,203.68702697753906,201.4051513671875,3229400
2005-08-25,201.8855438232422,200.62451171875,201.16494750976562,201.16494750976562,2729044
2005-08-26,201.46519470214844,200.02401733398438,201.16494750976562,200.44436645507812,2930745
2005-08-29,201.8855438232422,198.7629852294922,199.18333435058594,201.76544189453125,3093894
2005-08-30,201.52525329589844,197.26174926757812,201.16494750976562,199.60366821289062,4461988
2005-08-31,202.245849609375,197.92230224609375,199.3634796142578,201.82550048828125,4537493
2005-09-01,201.34510803222656,198.16249084472656,200.74461364746094,199.00318908691406,4482505
2005-09-02,200.9247589111328,199.42352294921875,200.56446838378906,200.1441192626953,3355030
2005-09-06,204.0473175048828,200.86471557617188,200.86471557617188,203.80712890625,4577360
2005-09-07,204.46766662597656,202.245849609375,203.5068817138672,204.2274627685547,3649272
2005-09-08,204.2274627685547,202.54608154296875,204.2274627685547,203.2666778564453,2977340
2005-09-09,205.54855346679688,203.56692504882812,203.80712890625,204.0473175048828,3238675
2005-09-12,207.3500213623047,204.10736083984375,204.16741943359375,206.74954223632812,4000600
2005-09-13,206.80958557128906,204.5277099609375,206.26913452148438,205.8488006591797,3536498
2005-09-14,206.68948364257812,204.16741943359375,205.7887420654297,204.46766662597656,2803616
2005-09-15,206.5693817138672,204.5877685546875,204.5877685546875,206.4492950439453,3139274
2005-09-16,207.6502685546875,205.48849487304688,207.28997802734375,206.98973083496094,6680934
2005-09-19,206.1490478515625,203.5068817138672,205.96888732910156,204.46766662597656,3942181
2005-09-20,205.48849487304688,202.6661834716797,205.0081024169922,203.20663452148438,3178342
2005-09-21,202.60614013671875,201.16494750976562,201.28504943847656,201.46519470214844,3665409
2005-09-22,201.4051513671875,199.12327575683594,200.1441192626953,199.96397399902344,3619396
2005-09-23,201.64535522460938,199.72377014160156,199.96397399902344,200.56446838378906,2602864
2005-09-26,201.8855438232422,198.94313049316406,201.64535522460938,199.78382873535156,3245387
2005-09-27,203.20663452148438,199.48358154296875,200.98480224609375,202.00564575195312,3633918
2005-09-28,202.36593627929688,199.72377014160156,202.245849609375,201.1049041748047,2795089
2005-09-29,202.6661834716797,198.64288330078125,199.96397399902344,202.06568908691406,3677199
2005-09-30,202.78628540039062,200.20416259765625,202.06568908691406,202.185791015625,3542842
2005-10-03,201.9456024169922,199.3634796142578,201.76544189453125,199.5436248779297,4040001
2005-10-04,200.86471557617188,197.26174926757812,200.1441192626953,197.26174926757812,4513779
2005-10-05,198.7629852294922,196.1808624267578,197.56199645996094,196.2409210205078,3835852
2005-10-06,202.60614013671875,199.24337768554688,199.24337768554688,201.7053985595703,5570095
2005-10-07,205.96888732910156,202.245849609375,203.56692504882812,205.48849487304688,4783841
2005-10-10,205.90884399414062,203.92721557617188,205.54855346679688,204.10736083984375,2927781
2005-10-11,204.64781188964844,202.30589294433594,204.10736083984375,202.9664306640625,3044352
2005-10-12,204.46766662597656,201.64535522460938,201.64535522460938,202.9664306640625,3081454
2005-10-13,205.42845153808594,202.6661834716797,202.6661834716797,204.2875213623047,3336262
2005-10-14,207.04977416992188,204.76791381835938,206.5693817138672,206.20909118652344,4625571
2005-10-17,207.1698760986328,203.80712890625,205.42845153808594,204.2274627685547,3990075
2005-10-18,206.68948364257812,203.86717224121094,204.16741943359375,204.16741943359375,3305387
2005-10-19,206.6294403076172,203.56692504882812,203.7470703125,206.6294403076172,3841364
2005-10-20,206.9296875,202.60614013671875,206.9296875,203.4468231201172,3402391
2005-10-21,204.5877685546875,202.06568908691406,203.86717224121094,202.54608154296875,3747525
2005-10-24,205.0081024169922,202.7262420654297,202.7262420654297,204.94805908203125,2750909
2005-10-25,204.94805908203125,201.9456024169922,204.2274627685547,203.62696838378906,3118774
2005-10-26,205.368408203125,202.30589294433594,204.0473175048828,202.36593627929688,3590953
2005-10-27,202.30589294433594,200.62451171875,201.9456024169922,201.64535522460938,2865515
2005-10-28,204.70785522460938,201.28504943847656,202.245849609375,204.46766662597656,3599463
2005-10-31,205.0081024169922,203.20663452148438,204.16741943359375,203.62696838378906,4344518
2005-11-01,204.0473175048828,201.46519470214844,203.98727416992188,201.76544189453125,3433865
2005-11-02,203.98727416992188,201.22500610351562,201.76544189453125,203.0264892578125,3815319
2005-11-03,205.0681610107422,202.9664306640625,203.56692504882812,204.0473175048828,2996408
2005-11-04,204.76791381835938,202.6661834716797,204.0473175048828,204.2875213623047,2774023
2005-11-07,204.94805908203125,203.86717224121094,204.76791381835938,204.2875213623047,2480065
2005-11-08,203.86717224121094,202.54608154296875,203.4468231201172,202.7262420654297,2468025
2005-11-09,205.0681610107422,202.42599487304688,203.2666778564453,203.68702697753906,2971811
2005-11-10,208.61105346679688,203.68702697753906,203.98727416992188,207.1698760986328,4842110
2005-11-11,208.85125732421875,206.5693817138672,207.47012329101562,208.07061767578125,2299330
2005-11-14,208.1306610107422,205.96888732910156,208.1306610107422,206.5693817138672,2368440
2005-11-15,207.89047241210938,205.90884399414062,206.6294403076172,206.5693817138672,2493154
2005-11-16,208.430908203125,206.26913452148438,206.50933837890625,207.4100799560547,2744198
2005-11-17,208.7912139892578,206.5693817138672,207.6502685546875,208.1306610107422,2684530
2005-11-18,214.97628784179688,211.67356872558594,212.93460083007812,214.67604064941406,9852681
2005-11-21,218.21893310546875,214.07554626464844,214.736083984375,217.3782501220703,5643968
2005-11-22,217.5583953857422,215.5167236328125,216.47750854492188,216.53756713867188,4285117
2005-11-23,217.01795959472656,215.63682556152344,216.47750854492188,215.8169708251953,2919021
2005-11-25,217.49835205078125,215.69686889648438,216.17726135253906,217.3782501220703,1553841
2005-11-28,217.3782501220703,215.8169708251953,217.3782501220703,216.05715942382812,3115460
2005-11-29,217.5583953857422,215.33657836914062,216.95790100097656,215.75692749023438,3887726
2005-11-30,217.13804626464844,214.49588012695312,215.87701416015625,214.49588012695312,4048744
2005-12-01,215.57676696777344,214.01548767089844,215.27651977539062,214.67604064941406,3551818
