Date,High_SGO,Low_SGO,Open_SGO,Close_SGO,Volume_SGO
2004-04-16,46.04999923706055,41.060001373291016,41.060001373291016,41.060001373291016,0
2004-04-19,3.6826601028442383,3.6826601028442383,3.6826601028442383,3.6826601028442383,7186
2004-04-20,45.97999954223633,41.04999923706055,41.04999923706055,41.04999923706055,0
2004-04-21,47.31999969482422,41.5,41.5,41.5,0
2004-04-22,3.6826601028442383,3.6826601028442383,3.6826601028442383,3.6826601028442383,7831
2004-04-23,43.599998474121094,43.599998474121094,43.599998474121094,43.599998474121094,436
2004-04-26,48.029998779296875,42.7599983215332,42.7599983215332,42.7599983215332,0
2004-04-27,48.380001068115234,42.7599983215332,42.7599983215332,42.7599983215332,0
2004-04-28,44.0,44.0,44.0,44.0,100
2004-04-29,3.912830114364624,3.4524900913238525,3.912830114364624,3.7977399826049805,1755
2004-04-30,45.9900016784668,40.7599983215332,40.7599983215332,40.7599983215332,0
2004-05-03,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,3606
2004-05-04,43.9900016784668,40.540000915527344,40.540000915527344,40.540000915527344,0
2004-05-05,45.9900016784668,39.599998474121094,39.599998474121094,39.599998474121094,0
2004-05-06,45.9900016784668,39.599998474121094,39.599998474121094,39.599998474121094,0
2004-05-07,3.4524900913238525,3.222330093383789,3.222330093383789,3.4524900913238525,1108
2004-05-10,43.9900016784668,38.5099983215332,38.5099983215332,38.5099983215332,0
2004-05-11,3.222330093383789,3.222330093383789,3.222330093383789,3.222330093383789,0
2004-05-12,3.4524900913238525,2.9921600818634033,3.222330093383789,3.4524900913238525,2151
2004-05-13,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,0
2004-05-14,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,0
2004-05-17,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,0
2004-05-18,38.5,38.47999954223633,38.47999954223633,38.5,222
2004-05-19,3.1072399616241455,3.1072399616241455,3.1072399616241455,3.1072399616241455,3246
2004-05-20,44.0,37.5,37.5,37.5,0
2004-05-21,3.222330093383789,2.7619900703430176,2.877079963684082,3.222330093383789,3679
2004-05-24,3.222330093383789,3.222330093383789,3.222330093383789,3.222330093383789,0
2004-05-25,3.222330093383789,3.222330093383789,3.222330093383789,3.222330093383789,0
2004-05-26,3.222330093383789,3.222330093383789,3.222330093383789,3.222330093383789,0
2004-05-27,45.029998779296875,36.849998474121094,36.849998474121094,36.849998474121094,0
2004-05-28,46.0,37.31999969482422,37.31999969482422,37.31999969482422,0
2004-06-01,2.9921600818634033,2.9921600818634033,2.9921600818634033,2.9921600818634033,422
2004-06-02,2.9921600818634033,2.9921600818634033,2.9921600818634033,2.9921600818634033,1
2004-06-03,3.27987003326416,3.0497000217437744,3.0497000217437744,3.27987003326416,2867
2004-06-04,46.0,36.86000061035156,36.86000061035156,36.86000061035156,0
2004-06-07,41.0,41.0,41.0,41.0,264
2004-06-08,3.222330093383789,3.1072399616241455,3.164789915084839,3.1072399616241455,8052
2004-06-09,42.400001525878906,42.400001525878906,42.400001525878906,42.400001525878906,25
2004-06-10,3.1072399616241455,3.1072399616241455,3.1072399616241455,3.1072399616241455,2172
2004-06-14,45.72999954223633,37.43000030517578,37.43000030517578,37.43000030517578,0
2004-06-15,45.099998474121094,36.900001525878906,36.900001525878906,36.900001525878906,0
2004-06-16,3.1072399616241455,2.934619903564453,2.934619903564453,3.1072399616241455,440
2004-06-17,3.1072399616241455,2.9921600818634033,2.9921600818634033,3.1072399616241455,1243
2004-06-18,46.0,37.4900016784668,37.4900016784668,37.4900016784668,0
2004-06-21,3.1072399616241455,2.9921600818634033,2.9921600818634033,2.9921600818634033,5397
2004-06-22,2.9921600818634033,2.7619900703430176,2.9921600818634033,2.877079963684082,1263
2004-06-23,42.29999923706055,41.61000061035156,42.0099983215332,41.61000061035156,3515
2004-06-24,3.222330093383789,2.819540023803711,2.877079963684082,2.819540023803711,4419
2004-06-25,3.4524900913238525,2.6469099521636963,2.819540023803711,3.4524900913238525,12440
2004-06-28,39.529998779296875,39.529998779296875,39.529998779296875,39.529998779296875,24
2004-06-29,45.849998474121094,37.529998779296875,37.529998779296875,37.529998779296875,0
2004-06-30,2.9921600818634033,2.877079963684082,2.877079963684082,2.9921600818634033,9412
2004-07-01,2.9921600818634033,2.9921600818634033,2.9921600818634033,2.9921600818634033,0
2004-07-02,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,869
2004-07-06,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,149
2004-07-07,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,0
2004-07-08,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,4692
2004-07-09,3.4524900913238525,3.4524900913238525,3.4524900913238525,3.4524900913238525,0
2004-07-12,39.7599983215332,39.7599983215332,39.7599983215332,39.7599983215332,40
2004-07-13,46.0,38.56999969482422,38.56999969482422,38.56999969482422,0
2004-07-14,3.3949499130249023,3.3949499130249023,3.3949499130249023,3.3949499130249023,0
2004-07-15,3.3374099731445312,3.3374099731445312,3.3374099731445312,3.3374099731445312,869
2004-07-16,3.3374099731445312,3.3374099731445312,3.3374099731445312,3.3374099731445312,1217
2004-07-19,3.1072399616241455,3.1072399616241455,3.1072399616241455,3.1072399616241455,39
2004-07-20,4.027910232543945,3.6826601028442383,3.7977399826049805,3.7977399826049805,26777
2004-07-21,46.0,38.56999969482422,38.56999969482422,38.56999969482422,0
2004-07-22,3.7402000427246094,3.6826601028442383,3.6826601028442383,3.6826601028442383,4595
2004-07-23,3.7977399826049805,3.7402000427246094,3.7402000427246094,3.7977399826049805,2781
2004-07-26,3.912830114364624,3.7977399826049805,3.912830114364624,3.7977399826049805,3650
2004-07-27,46.0,38.56999969482422,38.56999969482422,38.56999969482422,0
2004-07-28,3.7977399826049805,3.7402000427246094,3.7977399826049805,3.7402000427246094,3345
2004-07-29,3.7402000427246094,3.7402000427246094,3.7402000427246094,3.7402000427246094,999
2004-07-30,3.7402000427246094,3.6826601028442383,3.6826601028442383,3.7402000427246094,15045
2004-08-02,3.7977399826049805,3.7977399826049805,3.7977399826049805,3.7977399826049805,12674
2004-08-03,4.085450172424316,3.912830114364624,3.912830114364624,4.085450172424316,14193
2004-08-04,4.545780181884766,4.258080005645752,4.258080005645752,4.430699825286865,14902
2004-08-05,41.099998474121094,39.400001525878906,40.79999923706055,41.099998474121094,842
2004-08-06,40.400001525878906,38.91999816894531,38.91999816894531,40.400001525878906,180
2004-08-09,41.439998626708984,38.91999816894531,38.91999816894531,38.91999816894531,0
2004-08-10,4.258080005645752,4.1429901123046875,4.258080005645752,4.258080005645752,1866
2004-08-11,4.258080005645752,4.085450172424316,4.1429901123046875,4.085450172424316,1327
2004-08-12,39.5,38.90999984741211,38.90999984741211,39.5,1332
2004-08-13,4.258080005645752,4.027910232543945,4.258080005645752,4.027910232543945,11017
2004-08-16,38.0099983215332,37.59000015258789,37.59000015258789,38.0099983215332,360
2004-08-17,40.0,40.0,40.0,40.0,100
2004-08-18,41.099998474121094,38.0099983215332,38.0099983215332,38.0099983215332,0
2004-08-19,41.09000015258789,38.02000045776367,38.02000045776367,38.02000045776367,0
2004-08-20,4.775949954986572,4.775949954986572,4.775949954986572,4.775949954986572,951
2004-08-23,4.833489894866943,4.833489894866943,4.833489894866943,4.833489894866943,1303
2004-08-24,5.063660144805908,4.833489894866943,4.833489894866943,5.063660144805908,15428
2004-08-25,4.9485697746276855,4.833489894866943,4.9485697746276855,4.8910298347473145,2998
2004-08-26,46.0,37.099998474121094,37.099998474121094,37.099998474121094,0
2004-08-27,5.006120204925537,4.66087007522583,4.8910298347473145,4.66087007522583,6098
2004-08-30,38.709999084472656,38.709999084472656,38.709999084472656,38.709999084472656,140
2004-08-31,45.88999938964844,37.54999923706055,37.54999923706055,37.54999923706055,0
2004-09-01,4.603320121765137,4.373159885406494,4.603320121765137,4.373159885406494,4041
2004-09-02,41.75,40.5,40.5,40.5,0
2004-09-03,4.373159885406494,4.1429901123046875,4.373159885406494,4.373159885406494,5786
2004-09-07,4.258080005645752,4.258080005645752,4.258080005645752,4.258080005645752,4345
2004-09-08,4.258080005645752,4.200530052185059,4.258080005645752,4.200530052185059,4953
2004-09-09,46.65999984741211,38.18000030517578,38.18000030517578,38.18000030517578,0
2004-09-10,4.027910232543945,4.027910232543945,4.027910232543945,4.027910232543945,0
2004-09-13,4.258080005645752,4.027910232543945,4.027910232543945,4.258080005645752,6869
2004-09-14,41.77000045776367,41.77000045776367,41.77000045776367,41.77000045776367,400
2004-09-15,4.1429901123046875,4.085450172424316,4.1429901123046875,4.1429901123046875,8189
2004-09-16,46.279998779296875,37.880001068115234,37.880001068115234,37.880001068115234,0
2004-09-17,4.258080005645752,4.1429901123046875,4.1429901123046875,4.258080005645752,5578
2004-09-20,42.560001373291016,32.0099983215332,32.0099983215332,32.0099983215332,0
2004-09-21,42.0,41.7599983215332,42.0,41.7599983215332,268
2004-09-22,4.373159885406494,4.373159885406494,4.373159885406494,4.373159885406494,2172
2004-09-23,45.95000076293945,37.61000061035156,37.61000061035156,37.61000061035156,0
2004-09-24,5.17874002456665,4.775949954986572,4.775949954986572,5.063660144805908,55092
2004-09-27,5.408909797668457,5.063660144805908,5.121200084686279,5.17874002456665,15044
2004-09-28,5.408909797668457,5.17874002456665,5.408909797668457,5.17874002456665,3364
2004-09-29,5.063660144805908,4.718410015106201,5.063660144805908,4.833489894866943,16545
2004-09-30,5.063660144805908,4.833489894866943,4.833489894866943,5.063660144805908,19319
2004-10-01,5.063660144805908,4.9485697746276855,5.063660144805908,5.063660144805908,21235
2004-10-04,43.470001220703125,32.0099983215332,32.0099983215332,32.0099983215332,0
2004-10-05,43.0,43.0,43.0,43.0,300
2004-10-06,5.17874002456665,4.9485697746276855,5.063660144805908,5.006120204925537,18116
2004-10-07,5.006120204925537,4.9485697746276855,5.006120204925537,5.006120204925537,13214
2004-10-08,5.006120204925537,5.006120204925537,5.006120204925537,5.006120204925537,3275
2004-10-11,5.17874002456665,5.121200084686279,5.17874002456665,5.17874002456665,39995
2004-10-12,5.408909797668457,4.9485697746276855,5.2362799644470215,5.408909797668457,106634
2004-10-13,5.408909797668457,5.293819904327393,5.408909797668457,5.351369857788086,99711
2004-10-14,43.189998626708984,41.08000183105469,41.08000183105469,41.08000183105469,0
2004-10-15,6.099410057067871,5.869239807128906,5.984320163726807,5.984320163726807,47148
2004-10-18,41.09000015258789,41.08000183105469,41.08000183105469,41.09000015258789,254
2004-10-19,43.18000030517578,32.0099983215332,32.0099983215332,32.0099983215332,0
2004-10-20,5.754159927368164,5.6390700340271,5.6390700340271,5.754159927368164,9038
2004-10-21,43.18000030517578,32.0099983215332,32.0099983215332,32.0099983215332,0
2004-10-22,43.689998626708984,32.0099983215332,32.0099983215332,32.0099983215332,0
2004-10-25,43.189998626708984,41.040000915527344,41.040000915527344,41.040000915527344,0
2004-10-26,43.189998626708984,41.040000915527344,41.040000915527344,41.040000915527344,0
2004-10-27,42.439998626708984,35.83000183105469,35.83000183105469,35.83000183105469,0
2004-10-28,5.523990154266357,5.523990154266357,5.523990154266357,5.523990154266357,5707
2004-10-29,5.408909797668457,5.351369857788086,5.408909797668457,5.351369857788086,2340
2004-11-01,5.523990154266357,5.351369857788086,5.351369857788086,5.523990154266357,1879
2004-11-02,5.696609973907471,5.6390700340271,5.6390700340271,5.6390700340271,10795
2004-11-03,44.040000915527344,32.0099983215332,32.0099983215332,32.0099983215332,0
2004-11-04,5.6390700340271,5.523990154266357,5.6390700340271,5.523990154266357,8703
2004-11-05,5.408909797668457,5.408909797668457,5.408909797668457,5.408909797668457,5083
2004-11-08,48.400001525878906,39.599998474121094,39.599998474121094,39.599998474121094,0
2004-11-09,5.2362799644470215,5.121200084686279,5.2362799644470215,5.17874002456665,12991
2004-11-10,48.40999984741211,39.61000061035156,39.61000061035156,39.61000061035156,0
2004-11-11,5.17874002456665,4.9485697746276855,5.17874002456665,5.121200084686279,21418
2004-11-12,5.17874002456665,5.17874002456665,5.17874002456665,5.17874002456665,29874
2004-11-15,5.696609973907471,5.17874002456665,5.17874002456665,5.6390700340271,83511
2004-11-16,42.61000061035156,42.61000061035156,42.61000061035156,42.61000061035156,28
2004-11-17,4.258080005645752,3.912830114364624,4.258080005645752,3.912830114364624,53095
2004-11-18,48.40999984741211,39.61000061035156,39.61000061035156,39.61000061035156,0
2004-11-19,4.027910232543945,3.912830114364624,3.970370054244995,3.912830114364624,23567
2004-11-22,3.970370054244995,3.8552799224853516,3.912830114364624,3.8552799224853516,9128
2004-11-23,3.8552799224853516,3.8552799224853516,3.8552799224853516,3.8552799224853516,3476
2004-11-24,43.95000076293945,43.2400016784668,43.95000076293945,43.2400016784668,540
2004-11-26,4.027910232543945,3.912830114364624,3.912830114364624,3.912830114364624,30906
2004-11-29,44.4900016784668,42.2400016784668,42.2400016784668,42.2400016784668,0
2004-11-30,3.8552799224853516,3.8552799224853516,3.8552799224853516,3.8552799224853516,8222
2004-12-01,44.4900016784668,43.0099983215332,43.0099983215332,43.0099983215332,0
2004-12-02,3.8552799224853516,3.7977399826049805,3.8552799224853516,3.8552799224853516,18301
2004-12-03,44.4900016784668,43.0099983215332,43.0099983215332,43.0099983215332,0
2004-12-06,43.43000030517578,43.0099983215332,43.43000030517578,43.0099983215332,432
2004-12-07,48.40999984741211,39.61000061035156,39.61000061035156,39.61000061035156,0
2004-12-08,3.7402000427246094,3.567579984664917,3.6826601028442383,3.625119924545288,17890
2004-12-09,3.6826601028442383,3.625119924545288,3.6826601028442383,3.625119924545288,12395
2004-12-10,3.625119924545288,3.4524900913238525,3.625119924545288,3.4524900913238525,18734
2004-12-13,3.625119924545288,3.625119924545288,3.625119924545288,3.625119924545288,942
2004-12-14,3.567579984664917,3.510040044784546,3.567579984664917,3.510040044784546,13034
2004-12-15,3.510040044784546,3.4524900913238525,3.510040044784546,3.4524900913238525,6635
2004-12-16,44.209999084472656,44.209999084472656,44.209999084472656,44.209999084472656,154
2004-12-17,3.3949499130249023,3.27987003326416,3.3949499130249023,3.27987003326416,22137
2004-12-20,3.27987003326416,3.27987003326416,3.27987003326416,3.27987003326416,1217
2004-12-21,43.130001068115234,43.130001068115234,43.130001068115234,43.130001068115234,200
2004-12-22,3.222330093383789,2.7619900703430176,3.222330093383789,3.1072399616241455,24251
2004-12-23,48.40999984741211,48.40999984741211,48.40999984741211,48.40999984741211,50
2004-12-27,53.25,43.56999969482422,43.56999969482422,43.56999969482422,0
2004-12-28,3.494040012359619,3.494040012359619,3.494040012359619,3.494040012359619,0
2004-12-29,53.25,43.56999969482422,43.56999969482422,43.56999969482422,0
2004-12-30,3.1072399616241455,3.1072399616241455,3.1072399616241455,3.1072399616241455,18074
2004-12-31,3.222330093383789,3.1072399616241455,3.1072399616241455,3.222330093383789,6736
2005-01-03,3.691819906234741,3.691819906234741,3.691819906234741,3.691819906234741,0
2005-01-04,3.3374099731445312,3.222330093383789,3.3374099731445312,3.222330093383789,5909
2005-01-05,45.9900016784668,43.7599983215332,43.7599983215332,43.7599983215332,0
2005-01-06,53.25,43.56999969482422,43.56999969482422,43.56999969482422,0
2005-01-07,3.912830114364624,3.567579984664917,3.625119924545288,3.8552799224853516,4658
2005-01-10,45.97999954223633,43.5099983215332,43.5099983215332,43.5099983215332,0
2005-01-11,3.970370054244995,3.6826601028442383,3.970370054244995,3.6826601028442383,9326
2005-01-12,4.315619945526123,4.1429901123046875,4.1429901123046875,4.1429901123046875,38738
2005-01-13,45.0,45.0,45.0,45.0,128
2005-01-14,4.027910232543945,3.970370054244995,4.027910232543945,3.970370054244995,4616
2005-01-18,3.970370054244995,3.7977399826049805,3.970370054244995,3.7977399826049805,2357
2005-01-19,46.5,46.5,46.5,46.5,200
2005-01-20,3.970370054244995,3.970370054244995,3.970370054244995,3.970370054244995,2255
2005-01-21,3.970370054244995,3.970370054244995,3.970370054244995,3.970370054244995,0
2005-01-24,47.0,44.04999923706055,44.04999923706055,44.04999923706055,0
2005-01-25,47.0,45.52000045776367,45.52000045776367,47.0,684
2005-01-26,4.351069927215576,4.351069927215576,4.351069927215576,4.351069927215576,0
2005-01-27,3.8552799224853516,3.7977399826049805,3.7977399826049805,3.7977399826049805,3605
2005-01-28,3.6826601028442383,3.6826601028442383,3.6826601028442383,3.6826601028442383,131
2005-01-31,47.91999816894531,39.220001220703125,39.220001220703125,39.220001220703125,0
2005-02-01,3.912830114364624,3.510040044784546,3.7977399826049805,3.912830114364624,16067
2005-02-02,48.290000915527344,39.220001220703125,39.220001220703125,39.220001220703125,0
2005-02-03,3.567579984664917,3.567579984664917,3.567579984664917,3.567579984664917,144
2005-02-04,3.6826601028442383,3.6826601028442383,3.6826601028442383,3.6826601028442383,1738
2005-02-07,3.567579984664917,3.567579984664917,3.567579984664917,3.567579984664917,608
2005-02-08,48.150001525878906,39.220001220703125,39.220001220703125,39.220001220703125,0
2005-02-09,3.6826601028442383,3.6826601028442383,3.6826601028442383,3.6826601028442383,8689
2005-02-10,47.209999084472656,47.209999084472656,47.209999084472656,47.209999084472656,303
2005-02-11,3.510040044784546,3.510040044784546,3.510040044784546,3.510040044784546,102
2005-02-14,3.510040044784546,3.510040044784546,3.510040044784546,3.510040044784546,845
2005-02-15,3.510040044784546,3.4524900913238525,3.510040044784546,3.4524900913238525,2887
2005-02-16,3.4524900913238525,2.9921600818634033,3.4524900913238525,3.164789915084839,44510
2005-02-17,47.310001373291016,47.310001373291016,47.310001373291016,47.310001373291016,100
2005-02-18,3.567579984664917,3.222330093383789,3.567579984664917,3.222330093383789,12953
2005-02-22,47.0,47.0,47.0,47.0,100
2005-02-23,3.3374099731445312,3.222330093383789,3.3374099731445312,3.222330093383789,18161
2005-02-24,51.04999923706055,41.810001373291016,41.810001373291016,41.810001373291016,0
2005-02-25,50.150001525878906,41.04999923706055,41.04999923706055,41.04999923706055,0
2005-02-28,47.7400016784668,45.36000061035156,47.7400016784668,45.36000061035156,846
2005-03-01,48.9900016784668,44.709999084472656,44.720001220703125,48.9900016784668,719
2005-03-02,51.79999923706055,42.41999816894531,42.41999816894531,42.41999816894531,0
2005-03-03,48.97999954223633,46.0099983215332,48.97999954223633,46.0099983215332,357
2005-03-04,51.79999923706055,42.41999816894531,42.41999816894531,42.41999816894531,0
2005-03-07,3.164789915084839,2.934619903564453,2.9921600818634033,3.164789915084839,5005
2005-03-08,3.1072399616241455,2.9921600818634033,2.9921600818634033,3.1072399616241455,3480
2005-03-09,51.75,42.349998474121094,42.349998474121094,42.349998474121094,0
2005-03-10,51.45000076293945,42.119998931884766,42.119998931884766,42.119998931884766,0
2005-03-11,3.1072399616241455,3.1072399616241455,3.1072399616241455,3.1072399616241455,322
2005-03-14,3.1072399616241455,3.1072399616241455,3.1072399616241455,3.1072399616241455,0
2005-03-15,3.0497000217437744,2.7619900703430176,2.9921600818634033,3.0497000217437744,7212
2005-03-16,47.349998474121094,46.5,47.349998474121094,46.5,202
2005-03-17,2.9921600818634033,2.934619903564453,2.934619903564453,2.9921600818634033,1050
2005-03-18,2.9921600818634033,2.474289894104004,2.9921600818634033,2.474289894104004,42768
2005-03-21,2.7044498920440674,2.6469099521636963,2.7044498920440674,2.6469099521636963,6905
2005-03-22,51.400001525878906,42.09000015258789,42.09000015258789,42.09000015258789,0
2005-03-23,46.0099983215332,46.0099983215332,46.0099983215332,46.0099983215332,240
2005-03-24,51.25,41.970001220703125,41.970001220703125,41.970001220703125,0
2005-03-28,2.966639995574951,2.966639995574951,2.966639995574951,2.966639995574951,0
2005-03-29,51.25,41.970001220703125,41.970001220703125,41.970001220703125,0
2005-03-30,2.7619900703430176,2.3592000007629395,2.7619900703430176,2.3592000007629395,13970
2005-03-31,2.416749954223633,2.3016600608825684,2.3016600608825684,2.416749954223633,5279
2005-04-01,51.70000076293945,42.29999923706055,42.29999923706055,42.29999923706055,0
2005-04-04,46.709999084472656,46.709999084472656,46.709999084472656,46.709999084472656,900
2005-04-05,2.186579942703247,2.071500062942505,2.071500062942505,2.186579942703247,6083
2005-04-06,47.0099983215332,46.599998474121094,47.0099983215332,46.599998474121094,280
2005-04-07,46.220001220703125,46.220001220703125,46.220001220703125,46.220001220703125,16
2005-04-08,51.25,41.970001220703125,41.970001220703125,41.970001220703125,0
2005-04-11,2.3016600608825684,2.3016600608825684,2.3016600608825684,2.3016600608825684,3837
2005-04-12,2.3016600608825684,2.186579942703247,2.3016600608825684,2.186579942703247,1898
2005-04-13,52.20000076293945,42.75,42.75,42.75,0
2005-04-14,52.45000076293945,42.93000030517578,42.93000030517578,42.93000030517578,0
2005-04-15,1.9564100503921509,1.8413300514221191,1.9564100503921509,1.8413300514221191,23896
2005-04-18,1.8413300514221191,1.8413300514221191,1.8413300514221191,1.8413300514221191,0
2005-04-19,1.9564100503921509,1.9564100503921509,1.9564100503921509,1.9564100503921509,130
2005-04-20,1.9564100503921509,1.9564100503921509,1.9564100503921509,1.9564100503921509,5881
2005-04-21,48.88999938964844,40.0099983215332,40.0099983215332,40.0099983215332,0
2005-04-22,48.29999923706055,39.52000045776367,39.52000045776367,39.52000045776367,0
2005-04-25,49.189998626708984,40.25,40.25,40.25,0
2005-04-26,2.129040002822876,2.129040002822876,2.129040002822876,2.129040002822876,0
2005-04-27,2.0139501094818115,2.0139501094818115,2.0139501094818115,2.0139501094818115,608
2005-04-28,51.349998474121094,42.040000915527344,42.040000915527344,42.040000915527344,0
2005-04-29,1.9564100503921509,1.9564100503921509,1.9564100503921509,1.9564100503921509,9341
2005-05-02,1.9564100503921509,1.7837899923324585,1.9564100503921509,1.8988699913024902,23412
2005-05-03,1.8413300514221191,1.7262500524520874,1.8413300514221191,1.7262500524520874,21723
2005-05-04,48.77000045776367,39.90999984741211,39.90999984741211,39.90999984741211,0
2005-05-05,49.130001068115234,40.209999084472656,40.209999084472656,40.209999084472656,0
2005-05-06,1.6111600399017334,1.5536199808120728,1.6111600399017334,1.6111600399017334,4730
2005-05-09,50.04999923706055,40.970001220703125,40.970001220703125,40.970001220703125,0
2005-05-10,1.6111600399017334,1.4960800409317017,1.5536199808120728,1.6111600399017334,22626
2005-05-11,1.4960800409317017,1.438539981842041,1.4960800409317017,1.438539981842041,4823
2005-05-12,1.5536199808120728,1.4960800409317017,1.4960800409317017,1.5536199808120728,1738
2005-05-13,44.5099983215332,42.529998779296875,42.529998779296875,43.439998626708984,648
2005-05-16,1.5536199808120728,1.4960800409317017,1.4960800409317017,1.5536199808120728,886
2005-05-17,1.6111600399017334,1.5536199808120728,1.6111600399017334,1.6111600399017334,12182
2005-05-18,49.68000030517578,40.65999984741211,40.65999984741211,40.65999984741211,0
2005-05-19,50.75,41.529998779296875,41.529998779296875,41.529998779296875,0
2005-05-20,51.20000076293945,41.900001525878906,41.900001525878906,41.900001525878906,0
2005-05-23,51.04999923706055,41.77000045776367,41.77000045776367,41.77000045776367,0
2005-05-24,1.8988699913024902,1.7837899923324585,1.8988699913024902,1.7837899923324585,1586
2005-05-25,51.29999923706055,42.02000045776367,42.02000045776367,42.02000045776367,0
2005-05-26,1.7262500524520874,1.7262500524520874,1.7262500524520874,1.7262500524520874,474
2005-05-27,1.7262500524520874,1.6687099933624268,1.7262500524520874,1.7262500524520874,893
2005-05-31,1.9564100503921509,1.7262500524520874,1.7262500524520874,1.7262500524520874,2433
2005-06-01,51.400001525878906,42.099998474121094,42.099998474121094,42.099998474121094,0
2005-06-02,52.04999923706055,42.619998931884766,42.619998931884766,42.619998931884766,0
2005-06-03,1.8988699913024902,1.7837899923324585,1.7837899923324585,1.8988699913024902,5214
2005-06-06,51.70000076293945,42.310001373291016,42.310001373291016,42.310001373291016,0
2005-06-07,1.7837899923324585,1.7837899923324585,1.7837899923324585,1.7837899923324585,26483
2005-06-08,1.7837899923324585,1.7837899923324585,1.7837899923324585,1.7837899923324585,26483
2005-06-09,50.599998474121094,41.43000030517578,41.43000030517578,41.43000030517578,0
2005-06-10,1.7837899923324585,1.7262500524520874,1.7837899923324585,1.7262500524520874,8950
2005-06-13,1.9777599573135376,1.9777599573135376,1.9777599573135376,1.9777599573135376,0
2005-06-14,1.9564100503921509,1.8413300514221191,1.8988699913024902,1.8413300514221191,12522
2005-06-15,1.8988699913024902,1.8413300514221191,1.8413300514221191,1.8988699913024902,2650
2005-06-16,51.20000076293945,41.90999984741211,41.90999984741211,41.90999984741211,0
2005-06-17,1.8413300514221191,1.7837899923324585,1.8413300514221191,1.8413300514221191,5963
2005-06-20,1.8413300514221191,1.7262500524520874,1.8413300514221191,1.7262500524520874,7032
2005-06-21,51.349998474121094,42.040000915527344,42.040000915527344,42.040000915527344,0
2005-06-22,1.6687099933624268,1.5536199808120728,1.6687099933624268,1.6111600399017334,6517
2005-06-23,51.95000076293945,42.529998779296875,42.529998779296875,42.529998779296875,0
2005-06-24,1.6111600399017334,1.5536199808120728,1.6111600399017334,1.5536199808120728,9524
2005-06-27,50.04999923706055,40.95000076293945,40.95000076293945,40.95000076293945,0
2005-06-28,1.6111600399017334,1.5536199808120728,1.6111600399017334,1.5536199808120728,28565
2005-06-29,1.6111600399017334,1.4960800409317017,1.6111600399017334,1.4960800409317017,60513
2005-06-30,50.45000076293945,41.290000915527344,41.290000915527344,41.290000915527344,0
2005-07-01,1.438539981842041,1.438539981842041,1.438539981842041,1.438539981842041,7820
2005-07-05,1.6687099933624268,1.438539981842041,1.438539981842041,1.6687099933624268,2362
2005-07-06,50.0,40.95000076293945,40.95000076293945,40.95000076293945,0
2005-07-07,1.4960800409317017,1.4960800409317017,1.4960800409317017,1.4960800409317017,11
2005-07-08,1.4960800409317017,1.4960800409317017,1.4960800409317017,1.4960800409317017,0
2005-07-11,50.45000076293945,41.29999923706055,41.29999923706055,41.29999923706055,0
2005-07-12,46.38999938964844,46.38999938964844,46.38999938964844,46.38999938964844,60
2005-07-13,49.970001220703125,40.88999938964844,40.88999938964844,40.88999938964844,0
2005-07-14,1.6111600399017334,1.5536199808120728,1.5536199808120728,1.6111600399017334,565
2005-07-15,1.6111600399017334,1.6111600399017334,1.6111600399017334,1.6111600399017334,869
2005-07-18,49.970001220703125,40.88999938964844,40.88999938964844,40.88999938964844,0
2005-07-19,49.970001220703125,40.88999938964844,40.88999938964844,40.88999938964844,0
2005-07-20,49.970001220703125,40.88999938964844,40.88999938964844,40.88999938964844,0
2005-07-21,1.7262500524520874,1.7262500524520874,1.7262500524520874,1.7262500524520874,0
2005-07-22,49.970001220703125,40.88999938964844,40.88999938964844,40.88999938964844,0
2005-07-25,1.6111600399017334,1.4960800409317017,1.4960800409317017,1.6111600399017334,1753
2005-07-26,1.7262500524520874,1.7262500524520874,1.7262500524520874,1.7262500524520874,434
2005-07-27,1.6687099933624268,1.6687099933624268,1.6687099933624268,1.6687099933624268,565
2005-07-28,1.5536199808120728,1.438539981842041,1.5536199808120728,1.4960800409317017,28197
2005-07-29,49.9900016784668,49.9900016784668,49.9900016784668,49.9900016784668,154
2005-08-01,1.5536199808120728,1.5536199808120728,1.5536199808120728,1.5536199808120728,5214
2005-08-02,49.9900016784668,49.599998474121094,49.599998474121094,49.9900016784668,300
2005-08-03,1.6111600399017334,1.5536199808120728,1.6111600399017334,1.5536199808120728,4692
2005-08-04,49.0099983215332,49.0099983215332,49.0099983215332,49.0099983215332,78
2005-08-05,54.70000076293945,44.779998779296875,44.779998779296875,44.779998779296875,0
2005-08-08,54.0,44.209999084472656,44.209999084472656,44.209999084472656,0
2005-08-09,1.5536199808120728,1.4960800409317017,1.5536199808120728,1.4960800409317017,869
2005-08-10,54.900001525878906,44.959999084472656,44.959999084472656,44.959999084472656,0
