Date,High_WAB,Low_WAB,Open_WAB,Close_WAB,Volume_WAB
2010-09-08,23.385000228881836,22.889999389648438,22.90999984741211,23.21500015258789,541400
2010-09-09,23.510000228881836,23.065000534057617,23.385000228881836,23.170000076293945,555000
2010-09-10,23.459999084472656,23.229999542236328,23.30500030517578,23.3799991607666,286000
2010-09-13,23.84000015258789,23.530000686645508,23.584999084472656,23.75,313800
2010-09-14,23.940000534057617,23.454999923706055,23.639999389648438,23.579999923706055,368200
2010-09-15,23.825000762939453,23.399999618530273,23.56999969482422,23.674999237060547,326400
2010-09-16,23.75,23.489999771118164,23.655000686645508,23.530000686645508,353400
2010-09-17,23.94499969482422,23.485000610351562,23.614999771118164,23.639999389648438,624000
2010-09-20,23.7450008392334,23.489999771118164,23.719999313354492,23.69499969482422,646000
2010-09-21,23.934999465942383,23.655000686645508,23.709999084472656,23.719999313354492,503600
2010-09-22,23.834999084472656,23.34000015258789,23.6200008392334,23.420000076293945,404200
2010-09-23,23.44499969482422,22.959999084472656,23.25,23.059999465942383,771600
2010-09-24,23.674999237060547,23.350000381469727,23.424999237060547,23.674999237060547,330400
2010-09-27,23.674999237060547,23.290000915527344,23.674999237060547,23.454999923706055,599400
2010-09-28,24.239999771118164,23.420000076293945,23.510000228881836,24.204999923706055,721600
2010-09-29,24.200000762939453,23.934999465942383,24.1200008392334,23.9950008392334,557600
2010-09-30,24.280000686645508,23.690000534057617,24.18000030517578,23.895000457763672,437000
2010-10-01,24.21500015258789,23.594999313354492,24.145000457763672,23.81999969482422,524200
2010-10-04,23.850000381469727,23.239999771118164,23.795000076293945,23.4950008392334,255000
2010-10-05,24.18000030517578,23.739999771118164,23.739999771118164,24.094999313354492,322800
2010-10-06,24.239999771118164,23.969999313354492,24.104999542236328,24.110000610351562,247600
2010-10-07,24.219999313354492,23.770000457763672,24.219999313354492,24.020000457763672,230000
2010-10-08,24.415000915527344,23.9950008392334,24.065000534057617,24.299999237060547,237200
2010-10-11,24.454999923706055,24.21500015258789,24.350000381469727,24.239999771118164,220000
2010-10-12,24.274999618530273,23.704999923706055,24.235000610351562,24.06999969482422,344400
2010-10-13,24.604999542236328,24.15999984741211,24.25,24.405000686645508,497000
2010-10-14,24.399999618530273,24.030000686645508,24.399999618530273,24.19499969482422,242200
2010-10-15,24.4950008392334,23.975000381469727,24.364999771118164,24.084999084472656,351800
2010-10-18,24.135000228881836,24.0049991607666,24.125,24.100000381469727,271200
2010-10-19,23.899999618530273,23.329999923706055,23.78499984741211,23.604999542236328,403600
2010-10-20,24.110000610351562,23.674999237060547,23.725000381469727,24.05500030517578,433000
2010-10-21,24.25,23.80500030517578,24.114999771118164,24.014999389648438,549600
2010-10-22,24.110000610351562,23.78499984741211,24.110000610351562,23.950000762939453,659200
2010-10-25,24.21500015258789,23.889999389648438,24.084999084472656,23.94499969482422,535400
2010-10-26,24.2450008392334,23.665000915527344,23.75,23.8799991607666,728000
2010-10-27,23.864999771118164,23.19499969482422,23.450000762939453,23.575000762939453,556400
2010-10-28,23.729999542236328,23.094999313354492,23.684999465942383,23.184999465942383,403200
2010-10-29,23.59000015258789,23.100000381469727,23.100000381469727,23.420000076293945,462600
2010-11-01,23.799999237060547,23.34000015258789,23.540000915527344,23.46500015258789,399200
2010-11-02,23.8799991607666,23.635000228881836,23.69499969482422,23.735000610351562,281400
2010-11-03,23.864999771118164,23.510000228881836,23.75,23.815000534057617,358200
2010-11-04,24.329999923706055,23.90999984741211,24.149999618530273,24.15999984741211,408200
2010-11-05,24.405000686645508,24.079999923706055,24.149999618530273,24.239999771118164,386200
2010-11-08,24.264999389648438,24.024999618530273,24.190000534057617,24.19499969482422,306200
2010-11-09,24.565000534057617,24.040000915527344,24.325000762939453,24.149999618530273,692800
2010-11-10,24.19499969482422,23.844999313354492,24.19499969482422,24.0,656400
2010-11-11,24.05500030517578,23.645000457763672,23.725000381469727,23.940000534057617,477200
2010-11-12,23.895000457763672,23.31999969482422,23.75,23.475000381469727,310400
2010-11-15,23.639999389648438,23.325000762939453,23.579999923706055,23.375,400000
2010-11-16,23.295000076293945,22.860000610351562,23.21500015258789,23.024999618530273,504000
2010-11-17,23.15999984741211,22.989999771118164,23.094999313354492,23.110000610351562,327800
2010-11-18,23.709999084472656,23.325000762939453,23.325000762939453,23.46500015258789,276200
2010-11-19,23.639999389648438,23.329999923706055,23.46500015258789,23.530000686645508,310600
2010-11-22,23.540000915527344,23.200000762939453,23.3700008392334,23.5049991607666,289600
2010-11-23,23.44499969482422,23.09000015258789,23.184999465942383,23.34000015258789,322600
2010-11-24,23.665000915527344,23.25,23.53499984741211,23.325000762939453,858000
2010-11-26,23.655000686645508,23.010000228881836,23.174999237060547,23.584999084472656,208800
2010-11-29,23.44499969482422,22.850000381469727,23.424999237060547,23.024999618530273,1338800
2010-11-30,23.149999618530273,22.5049991607666,22.799999237060547,23.114999771118164,1387000
2010-12-01,23.71500015258789,23.420000076293945,23.489999771118164,23.489999771118164,2255200
2010-12-02,24.739999771118164,23.524999618530273,23.524999618530273,24.71500015258789,1172600
2010-12-03,25.69499969482422,24.520000457763672,24.670000076293945,25.584999084472656,1169200
2010-12-06,25.575000762939453,25.334999084472656,25.520000457763672,25.5,527200
2010-12-07,25.969999313354492,25.545000076293945,25.704999923706055,25.80500030517578,391200
2010-12-08,26.100000381469727,25.729999542236328,25.80500030517578,25.940000534057617,478800
2010-12-09,26.19499969482422,25.844999313354492,26.09000015258789,26.114999771118164,449000
2010-12-10,26.469999313354492,26.110000610351562,26.139999389648438,26.450000762939453,284200
2010-12-13,26.625,26.3799991607666,26.559999465942383,26.40999984741211,334600
2010-12-14,26.524999618530273,26.260000228881836,26.469999313354492,26.34000015258789,468800
2010-12-15,26.600000381469727,26.09000015258789,26.2450008392334,26.135000228881836,535000
2010-12-16,26.489999771118164,26.094999313354492,26.174999237060547,26.415000915527344,180400
2010-12-17,26.645000457763672,26.309999465942383,26.459999084472656,26.475000381469727,602000
2010-12-20,26.55500030517578,25.924999237060547,26.55500030517578,26.05500030517578,653200
2010-12-21,26.389999389648438,26.040000915527344,26.149999618530273,26.360000610351562,394200
2010-12-22,26.604999542236328,26.280000686645508,26.3700008392334,26.440000534057617,208800
2010-12-23,26.65999984741211,26.415000915527344,26.459999084472656,26.424999237060547,151600
2010-12-27,26.415000915527344,26.155000686645508,26.315000534057617,26.3700008392334,184400
2010-12-28,26.454999923706055,26.06999969482422,26.424999237060547,26.225000381469727,231200
2010-12-29,26.44499969482422,26.235000610351562,26.235000610351562,26.34000015258789,227000
2010-12-30,26.690000534057617,26.2450008392334,26.350000381469727,26.6200008392334,240200
2010-12-31,26.709999084472656,26.415000915527344,26.600000381469727,26.44499969482422,364000
2011-01-03,26.899999618530273,26.549999237060547,26.665000915527344,26.559999465942383,837400
2011-01-04,26.684999465942383,25.510000228881836,26.65999984741211,25.725000381469727,675800
2011-01-05,26.420000076293945,25.545000076293945,25.635000228881836,26.065000534057617,441800
2011-01-06,26.21500015258789,25.815000534057617,26.084999084472656,25.934999465942383,325400
2011-01-07,26.200000762939453,25.665000915527344,25.94499969482422,25.924999237060547,320200
2011-01-10,26.594999313354492,25.725000381469727,25.825000762939453,26.440000534057617,524400
2011-01-11,26.59000015258789,26.200000762939453,26.524999618530273,26.299999237060547,243800
2011-01-12,26.684999465942383,26.325000762939453,26.5,26.684999465942383,363000
2011-01-13,26.75,26.5049991607666,26.639999389648438,26.684999465942383,189600
2011-01-14,26.834999084472656,26.520000457763672,26.604999542236328,26.834999084472656,200800
2011-01-18,27.420000076293945,26.579999923706055,26.655000686645508,27.420000076293945,696400
2011-01-19,27.950000762939453,27.145000457763672,27.395000457763672,27.149999618530273,690800
2011-01-20,27.040000915527344,26.28499984741211,27.024999618530273,26.454999923706055,367000
2011-01-21,26.90999984741211,26.579999923706055,26.700000762939453,26.760000228881836,611400
2011-01-24,26.81999969482422,26.424999237060547,26.7549991607666,26.709999084472656,314800
2011-01-25,26.8799991607666,26.354999542236328,26.584999084472656,26.71500015258789,476200
2011-01-26,27.420000076293945,26.78499984741211,26.924999237060547,27.045000076293945,535000
2011-01-27,27.31999969482422,26.93000030517578,27.100000381469727,27.270000457763672,304400
2011-01-28,27.264999389648438,26.5,27.2450008392334,26.584999084472656,283600
2011-01-31,27.34000015258789,26.65999984741211,26.65999984741211,27.100000381469727,298600
2011-02-01,27.655000686645508,27.155000686645508,27.264999389648438,27.524999618530273,324200
2011-02-02,27.760000228881836,27.395000457763672,27.440000534057617,27.479999542236328,267400
2011-02-03,27.639999389648438,27.274999618530273,27.5049991607666,27.44499969482422,466200
2011-02-04,28.290000915527344,27.3799991607666,27.575000762939453,28.03499984741211,939000
2011-02-07,28.28499984741211,27.889999389648438,28.094999313354492,27.989999771118164,262000
2011-02-08,28.155000686645508,27.709999084472656,27.954999923706055,28.110000610351562,217200
2011-02-09,28.174999237060547,27.7450008392334,27.9950008392334,27.860000610351562,276600
2011-02-10,28.459999084472656,27.69499969482422,27.760000228881836,28.209999084472656,475000
2011-02-11,28.65999984741211,28.1299991607666,28.15999984741211,28.514999389648438,186800
2011-02-14,28.875,28.424999237060547,28.524999618530273,28.719999313354492,276200
2011-02-15,28.84000015258789,28.549999237060547,28.709999084472656,28.670000076293945,265400
2011-02-16,29.100000381469727,28.735000610351562,28.829999923706055,28.81999969482422,405400
2011-02-17,28.950000762939453,28.649999618530273,28.815000534057617,28.8700008392334,849200
2011-02-18,28.915000915527344,28.524999618530273,28.860000610351562,28.780000686645508,393200
2011-02-22,28.795000076293945,27.545000076293945,28.114999771118164,27.68000030517578,706000
2011-02-23,27.774999618530273,26.56999969482422,27.704999923706055,27.125,757000
2011-02-24,27.4950008392334,26.844999313354492,27.1200008392334,27.334999084472656,870000
2011-02-25,27.735000610351562,27.364999771118164,27.5049991607666,27.65999984741211,586000
2011-02-28,28.5049991607666,27.889999389648438,27.969999313354492,28.3799991607666,537200
2011-03-01,28.665000915527344,27.575000762939453,28.46500015258789,27.854999542236328,485800
2011-03-02,28.735000610351562,27.844999313354492,27.844999313354492,28.55500030517578,701000
2011-03-03,29.584999084472656,28.885000228881836,28.885000228881836,29.475000381469727,393000
2011-03-04,29.530000686645508,29.065000534057617,29.530000686645508,29.2450008392334,368000
2011-03-07,29.334999084472656,27.739999771118164,29.334999084472656,28.229999542236328,870400
2011-03-08,28.75,28.200000762939453,28.209999084472656,28.594999313354492,511800
2011-03-09,28.825000762939453,28.34000015258789,28.600000381469727,28.635000228881836,288600
2011-03-10,28.34000015258789,27.80500030517578,28.1200008392334,27.889999389648438,366200
2011-03-11,28.360000610351562,27.524999618530273,27.719999313354492,28.225000381469727,404000
2011-03-14,28.30500030517578,27.885000228881836,27.959999084472656,28.18000030517578,280000
2011-03-15,28.209999084472656,27.100000381469727,27.295000076293945,27.959999084472656,396800
2011-03-16,28.540000915527344,27.645000457763672,27.875,28.139999389648438,659000
2011-03-17,28.905000686645508,28.21500015258789,28.510000228881836,28.434999465942383,432200
2011-03-18,28.885000228881836,28.604999542236328,28.850000381469727,28.75,317400
2011-03-21,29.530000686645508,29.1299991607666,29.170000076293945,29.274999618530273,317400
2011-03-22,29.25,28.610000610351562,29.229999542236328,28.864999771118164,420000
2011-03-23,28.770000457763672,28.274999618530273,28.71500015258789,28.709999084472656,543000
2011-03-24,29.174999237060547,28.68000030517578,28.90999984741211,29.100000381469727,794800
2011-03-25,29.719999313354492,29.024999618530273,29.270000457763672,29.450000762939453,597400
2011-03-28,33.61000061035156,31.045000076293945,31.5,33.029998779296875,4444800
2011-03-29,33.619998931884766,32.60499954223633,32.974998474121094,33.380001068115234,1203600
2011-03-30,33.75,33.28499984741211,33.564998626708984,33.61000061035156,560400
2011-03-31,33.93000030517578,33.15999984741211,33.36000061035156,33.915000915527344,800200
2011-04-01,34.564998626708984,34.0,34.1150016784668,34.18000030517578,832600
2011-04-04,35.60499954223633,34.20500183105469,34.20500183105469,35.56999969482422,1001600
2011-04-05,35.7400016784668,35.02000045776367,35.470001220703125,35.04999923706055,1338000
2011-04-06,35.77000045776367,34.44499969482422,35.31999969482422,34.654998779296875,669200
2011-04-07,35.125,34.53499984741211,34.619998931884766,34.96500015258789,652400
2011-04-08,35.20000076293945,33.595001220703125,35.13999938964844,33.9900016784668,699800
2011-04-11,34.1349983215332,33.435001373291016,34.04999923706055,33.625,632800
2011-04-12,33.689998626708984,33.08000183105469,33.415000915527344,33.41999816894531,451400
2011-04-13,33.775001525878906,33.439998626708984,33.619998931884766,33.64500045776367,512600
2011-04-14,34.08000183105469,33.439998626708984,33.5099983215332,33.970001220703125,475800
2011-04-15,34.290000915527344,33.810001373291016,33.935001373291016,34.07500076293945,293200
2011-04-18,33.6349983215332,33.19499969482422,33.599998474121094,33.3849983215332,851400
2011-04-19,34.73500061035156,33.595001220703125,33.625,34.685001373291016,1030000
2011-04-20,35.75,34.09000015258789,35.095001220703125,34.55500030517578,1073400
2011-04-21,35.06999969482422,34.57500076293945,34.70000076293945,34.82500076293945,552400
2011-04-25,34.90999984741211,34.19499969482422,34.904998779296875,34.834999084472656,603600
2011-04-26,35.724998474121094,34.6150016784668,34.70000076293945,35.40999984741211,960600
2011-04-27,35.775001525878906,34.849998474121094,35.349998474121094,35.77000045776367,913800
2011-04-28,36.21500015258789,35.65999984741211,35.65999984741211,35.779998779296875,531400
2011-04-29,35.8650016784668,35.3650016784668,35.8650016784668,35.689998626708984,906000
2011-05-02,36.084999084472656,35.46500015258789,35.849998474121094,35.69499969482422,630800
2011-05-03,35.61000061035156,35.185001373291016,35.564998626708984,35.505001068115234,764000
2011-05-04,35.46500015258789,34.1150016784668,35.41999816894531,34.29999923706055,556000
2011-05-05,34.665000915527344,33.63999938964844,34.1150016784668,34.17499923706055,431800
2011-05-06,34.900001525878906,34.125,34.540000915527344,34.33000183105469,450200
2011-05-09,34.82500076293945,34.33000183105469,34.349998474121094,34.5,534000
2011-05-10,35.06999969482422,34.619998931884766,34.724998474121094,34.869998931884766,638600
2011-05-11,34.834999084472656,33.91999816894531,34.834999084472656,34.18000030517578,499000
2011-05-12,34.345001220703125,33.599998474121094,34.01499938964844,34.220001220703125,426000
2011-05-13,34.345001220703125,33.14500045776367,34.2599983215332,33.404998779296875,588000
2011-05-16,33.5,32.94499969482422,33.2400016784668,33.13999938964844,383000
2011-05-17,33.099998474121094,32.35499954223633,33.02000045776367,32.775001525878906,593800
2011-05-18,33.61000061035156,32.59000015258789,32.78499984741211,33.54999923706055,401400
2011-05-19,33.994998931884766,33.33000183105469,33.724998474121094,33.79999923706055,331800
2011-05-20,33.6150016784668,32.91999816894531,33.6150016784668,33.345001220703125,300000
2011-05-23,32.779998779296875,32.28499984741211,32.779998779296875,32.470001220703125,408200
2011-05-24,32.665000915527344,31.985000610351562,32.6349983215332,32.33000183105469,457200
2011-05-25,32.935001373291016,31.989999771118164,32.16999816894531,32.80500030517578,258800
2011-05-26,33.16999816894531,32.525001525878906,32.599998474121094,33.095001220703125,249400
2011-05-27,33.44499969482422,33.09000015258789,33.275001525878906,33.2400016784668,222000
2011-05-31,33.79999923706055,33.1150016784668,33.650001525878906,33.79499816894531,490000
2011-06-01,33.82500076293945,32.540000915527344,33.67499923706055,32.599998474121094,728400
2011-06-02,33.16999816894531,32.345001220703125,32.64500045776367,32.96500015258789,501000
2011-06-03,32.76499938964844,32.224998474121094,32.345001220703125,32.375,446200
2011-06-06,32.40999984741211,31.920000076293945,32.255001068115234,32.125,361200
2011-06-07,32.54999923706055,31.975000381469727,32.36000061035156,32.380001068115234,405400
2011-06-08,32.58000183105469,31.920000076293945,32.25,32.150001525878906,552400
2011-06-09,32.380001068115234,32.06999969482422,32.26499938964844,32.25,314600
2011-06-10,32.165000915527344,31.360000610351562,32.005001068115234,31.389999389648438,399200
2011-06-13,31.71500015258789,30.934999465942383,31.5049991607666,31.190000534057617,439200
2011-06-14,32.27000045776367,31.530000686645508,31.575000762939453,32.1150016784668,310400
2011-06-15,32.1349983215332,31.229999542236328,31.704999923706055,31.229999542236328,360600
2011-06-16,31.485000610351562,30.735000610351562,31.309999465942383,31.18000030517578,449800
2011-06-17,31.725000381469727,31.125,31.469999313354492,31.389999389648438,552200
2011-06-20,32.029998779296875,31.235000610351562,31.2549991607666,31.985000610351562,422400
2011-06-21,32.93000030517578,32.209999084472656,32.255001068115234,32.80500030517578,215800
2011-06-22,32.94499969482422,32.38999938964844,32.64500045776367,32.42499923706055,380400
2011-06-23,32.90999984741211,31.55500030517578,31.989999771118164,32.59000015258789,843400
2011-06-24,32.595001220703125,31.80500030517578,32.55500030517578,32.10499954223633,1338400
2011-06-27,32.334999084472656,31.6200008392334,32.060001373291016,32.13999938964844,272000
2011-06-28,32.834999084472656,32.14500045776367,32.21500015258789,32.564998626708984,344200
2011-06-29,32.790000915527344,32.27000045776367,32.6349983215332,32.61000061035156,319800
2011-06-30,33.16999816894531,32.654998779296875,32.654998779296875,32.86000061035156,416000
2011-07-01,33.7599983215332,32.685001373291016,32.88999938964844,33.654998779296875,409400
2011-07-05,33.93000030517578,33.314998626708984,33.65999984741211,33.52000045776367,505400
2011-07-06,34.16999816894531,33.3650016784668,33.54499816894531,33.974998474121094,645400
2011-07-07,34.6349983215332,34.17499923706055,34.41999816894531,34.404998779296875,713200
2011-07-08,34.439998626708984,33.83000183105469,33.8650016784668,34.400001525878906,546200
2011-07-11,34.03499984741211,32.1349983215332,33.83000183105469,32.625,1656600
2011-07-12,32.64500045776367,32.2599983215332,32.439998626708984,32.310001373291016,535400
2011-07-13,32.75,32.1349983215332,32.41999816894531,32.220001220703125,497600
2011-07-14,32.369998931884766,31.155000686645508,32.369998931884766,31.344999313354492,1152800
2011-07-15,31.665000915527344,30.889999389648438,31.46500015258789,31.655000686645508,1087000
2011-07-18,31.719999313354492,31.264999389648438,31.530000686645508,31.684999465942383,843600
2011-07-19,32.69499969482422,31.885000228881836,31.940000534057617,32.689998626708984,1049000
2011-07-20,32.9900016784668,32.59000015258789,32.70500183105469,32.720001220703125,619200
2011-07-21,33.470001220703125,32.79499816894531,32.845001220703125,33.20000076293945,543600
2011-07-22,33.44499969482422,32.904998779296875,33.06999969482422,33.3849983215332,432000
2011-07-25,33.7599983215332,32.8849983215332,33.025001525878906,33.58000183105469,697200
2011-07-26,35.61000061035156,33.75,34.810001373291016,33.970001220703125,1005600
2011-07-27,34.93000030517578,32.665000915527344,34.93000030517578,32.83000183105469,915800
2011-07-28,33.560001373291016,32.415000915527344,33.05500030517578,32.494998931884766,890200
2011-07-29,32.60499954223633,31.4950008392334,31.809999465942383,32.2599983215332,692000
2011-08-01,32.89500045776367,32.064998626708984,32.63999938964844,32.56999969482422,830400
2011-08-02,32.93000030517578,31.174999237060547,32.099998474121094,31.209999084472656,889800
2011-08-03,31.489999771118164,30.165000915527344,31.149999618530273,31.3799991607666,1185400
2011-08-04,30.895000457763672,28.899999618530273,30.75,28.905000686645508,1345600
2011-08-05,29.799999237060547,28.1299991607666,29.354999542236328,28.69499969482422,1973400
2011-08-08,27.985000610351562,25.829999923706055,27.700000762939453,25.920000076293945,1503400
2011-08-09,28.014999389648438,25.825000762939453,26.649999618530273,27.975000381469727,1408800
2011-08-10,28.045000076293945,26.889999389648438,27.229999542236328,27.024999618530273,1073400
2011-08-11,28.8799991607666,27.040000915527344,27.139999389648438,28.469999313354492,541000
2011-08-12,29.125,28.364999771118164,28.80500030517578,28.489999771118164,879200
2011-08-15,29.084999084472656,28.200000762939453,28.655000686645508,28.80500030517578,972600
2011-08-16,28.719999313354492,27.93000030517578,28.31999969482422,28.299999237060547,827800
2011-08-17,28.69499969482422,27.7450008392334,28.469999313354492,28.020000457763672,426000
2011-08-18,27.135000228881836,26.209999084472656,27.020000457763672,26.56999969482422,624600
2011-08-19,27.334999084472656,26.030000686645508,26.1200008392334,26.235000610351562,693000
2011-08-22,27.059999465942383,25.94499969482422,26.954999923706055,26.21500015258789,564600
2011-08-23,27.764999389648438,26.100000381469727,26.389999389648438,27.760000228881836,616200
2011-08-24,28.395000457763672,27.209999084472656,27.684999465942383,28.315000534057617,667800
2011-08-25,28.690000534057617,27.59000015258789,28.559999465942383,27.780000686645508,553200
2011-08-26,29.155000686645508,27.079999923706055,27.549999237060547,28.975000381469727,629400
2011-08-29,30.325000762939453,29.34000015258789,29.44499969482422,30.28499984741211,283600
2011-08-30,30.915000915527344,29.780000686645508,30.03499984741211,30.639999389648438,486600
2011-08-31,31.40999984741211,30.100000381469727,30.954999923706055,30.44499969482422,523800
2011-09-01,30.6200008392334,29.510000228881836,30.424999237060547,29.55500030517578,470400
2011-09-02,29.424999237060547,28.440000534057617,28.844999313354492,28.614999771118164,299800
2011-09-06,28.559999465942383,27.385000228881836,27.489999771118164,28.485000610351562,327800
2011-09-07,29.489999771118164,28.760000228881836,28.969999313354492,29.475000381469727,313200
2011-09-08,29.604999542236328,29.040000915527344,29.149999618530273,29.225000381469727,370400
2011-09-09,29.045000076293945,27.940000534057617,28.84000015258789,28.139999389648438,431800
2011-09-12,28.31999969482422,27.165000915527344,27.700000762939453,28.09000015258789,300400
2011-09-13,29.145000457763672,27.985000610351562,28.270000457763672,28.950000762939453,413600
2011-09-14,30.170000076293945,28.489999771118164,29.149999618530273,29.829999923706055,447600
2011-09-15,30.424999237060547,29.850000381469727,29.875,30.34000015258789,359000
2011-09-16,30.7549991607666,30.0,30.34000015258789,30.225000381469727,533400
2011-09-19,29.8799991607666,29.03499984741211,29.600000381469727,29.760000228881836,425400
2011-09-20,30.06999969482422,28.934999465942383,29.8700008392334,28.954999923706055,346800
2011-09-21,28.829999923706055,27.594999313354492,28.829999923706055,27.594999313354492,603200
2011-09-22,27.4950008392334,26.18000030517578,26.635000228881836,26.610000610351562,382400
2011-09-23,27.1299991607666,26.389999389648438,26.489999771118164,26.84000015258789,361000
2011-09-26,27.674999237060547,26.2450008392334,27.09000015258789,27.6200008392334,386000
2011-09-27,29.389999389648438,28.235000610351562,28.2549991607666,28.399999618530273,392400
2011-09-28,28.469999313354492,26.665000915527344,28.440000534057617,26.950000762939453,407600
2011-09-29,27.829999923706055,26.815000534057617,27.53499984741211,27.729999542236328,330600
2011-09-30,27.514999389648438,26.389999389648438,27.31999969482422,26.434999465942383,510000
2011-10-03,26.665000915527344,24.80500030517578,26.229999542236328,25.075000762939453,707600
2011-10-04,26.65999984741211,24.690000534057617,24.774999618530273,26.639999389648438,573400
2011-10-05,27.854999542236328,26.325000762939453,26.69499969482422,27.684999465942383,370800
2011-10-06,28.739999771118164,27.299999237060547,27.59000015258789,28.59000015258789,550000
2011-10-07,28.78499984741211,27.405000686645508,28.780000686645508,27.864999771118164,524600
2011-10-10,29.139999389648438,28.424999237060547,28.469999313354492,29.03499984741211,270400
2011-10-11,29.325000762939453,28.655000686645508,28.725000381469727,29.125,376400
2011-10-12,30.1200008392334,29.125,29.469999313354492,29.5,578000
2011-10-13,29.329999923706055,28.53499984741211,29.18000030517578,28.90999984741211,639000
2011-10-14,29.799999237060547,29.05500030517578,29.530000686645508,29.645000457763672,344200
2011-10-17,29.594999313354492,28.875,29.485000610351562,29.010000228881836,461400
2011-10-18,30.225000381469727,28.8799991607666,29.09000015258789,29.9950008392334,300000
2011-10-19,30.280000686645508,28.989999771118164,29.889999389648438,29.155000686645508,299800
2011-10-20,29.59000015258789,28.799999237060547,29.274999618530273,29.520000457763672,385800
2011-10-21,30.75,29.774999618530273,29.905000686645508,30.729999542236328,286800
2011-10-24,32.209999084472656,30.924999237060547,30.924999237060547,31.940000534057617,503600
2011-10-25,34.0,32.125,33.345001220703125,33.41999816894531,952400
2011-10-26,33.94499969482422,32.185001373291016,33.94499969482422,32.974998474121094,737400
2011-10-27,35.310001373291016,33.78499984741211,33.94499969482422,34.46500015258789,898000
2011-10-28,34.915000915527344,34.09000015258789,34.29499816894531,34.595001220703125,375600
2011-10-31,34.369998931884766,33.349998474121094,34.02000045776367,33.59000015258789,307200
2011-11-01,33.529998779296875,31.219999313354492,32.0,32.79499816894531,785600
2011-11-02,33.69499969482422,32.73500061035156,33.43000030517578,33.21500015258789,570000
2011-11-03,33.845001220703125,32.904998779296875,33.44499969482422,33.619998931884766,1116800
2011-11-04,33.90999984741211,33.03499984741211,33.525001525878906,33.69499969482422,508200
2011-11-07,34.165000915527344,32.63999938964844,33.54499816894531,33.93000030517578,484000
2011-11-08,34.375,33.255001068115234,34.13999938964844,34.28499984741211,375200
2011-11-09,33.66999816894531,32.584999084472656,33.400001525878906,32.744998931884766,315400
2011-11-10,33.5,32.880001068115234,33.29999923706055,33.17499923706055,426200
2011-11-11,34.275001525878906,33.630001068115234,33.630001068115234,33.994998931884766,580200
2011-11-14,34.04499816894531,33.45500183105469,33.92499923706055,33.69499969482422,306800
2011-11-15,34.2599983215332,33.26499938964844,33.47999954223633,34.025001525878906,395000
2011-11-16,34.459999084472656,33.41999816894531,33.70500183105469,33.46500015258789,287400
2011-11-17,33.875,32.92499923706055,33.48500061035156,33.75,782000
2011-11-18,33.88999938964844,32.95000076293945,33.88999938964844,33.33000183105469,431000
2011-11-21,32.82500076293945,31.825000762939453,32.75,32.095001220703125,568000
2011-11-22,32.3650016784668,31.6200008392334,32.005001068115234,31.96500015258789,661600
2011-11-23,31.68000030517578,30.7450008392334,31.520000457763672,31.15999984741211,474000
2011-11-25,31.295000076293945,30.610000610351562,30.959999084472656,30.6200008392334,158400
2011-11-28,32.11000061035156,31.315000534057617,31.700000762939453,31.774999618530273,429800
2011-11-29,32.34000015258789,31.6299991607666,31.735000610351562,32.06999969482422,360800
2011-11-30,34.1349983215332,33.1349983215332,33.404998779296875,34.125,647400
2011-12-01,34.529998779296875,33.779998779296875,33.89500045776367,34.2599983215332,559800
2011-12-02,34.849998474121094,34.375,34.7599983215332,34.595001220703125,463000
2011-12-05,35.55500030517578,34.7400016784668,35.224998474121094,34.994998931884766,407200
2011-12-06,34.994998931884766,33.96500015258789,34.959999084472656,34.415000915527344,403600
2011-12-07,34.6150016784668,33.4900016784668,34.099998474121094,34.41999816894531,498000
2011-12-08,34.345001220703125,33.26499938964844,34.1349983215332,33.334999084472656,368400
2011-12-09,34.66999816894531,33.435001373291016,33.529998779296875,34.51499938964844,170600
2011-12-12,34.0099983215332,33.345001220703125,34.0099983215332,33.85499954223633,401400
2011-12-13,34.46500015258789,32.845001220703125,34.244998931884766,33.14500045776367,455800
2011-12-14,34.665000915527344,31.559999465942383,32.904998779296875,32.29999923706055,886000
2011-12-15,33.084999084472656,32.279998779296875,32.845001220703125,32.459999084472656,592200
2011-12-16,33.89500045776367,32.63999938964844,32.755001068115234,33.810001373291016,1269800
2011-12-19,34.095001220703125,32.63999938964844,33.970001220703125,32.79499816894531,476600
2011-12-20,33.709999084472656,33.20000076293945,33.345001220703125,33.564998626708984,663600
2011-12-21,33.994998931884766,32.915000915527344,33.45500183105469,33.8849983215332,367600
2011-12-22,34.189998626708984,33.709999084472656,33.93000030517578,34.0,307200
2011-12-23,34.724998474121094,34.06999969482422,34.06999969482422,34.599998474121094,355800
2011-12-27,34.77000045776367,34.31999969482422,34.5,34.540000915527344,329200
2011-12-28,34.57500076293945,33.724998474121094,34.57500076293945,33.974998474121094,328200
2011-12-29,34.7400016784668,34.0,34.119998931884766,34.65999984741211,273000
2011-12-30,35.040000915527344,34.67499923706055,34.69499969482422,34.974998474121094,470600
2012-01-03,36.20500183105469,34.54999923706055,35.81999969482422,34.625,903000
2012-01-04,34.595001220703125,33.775001525878906,34.48500061035156,34.45500183105469,666400
2012-01-05,35.22999954223633,33.89500045776367,34.29499816894531,35.18000030517578,453200
2012-01-06,35.279998779296875,34.650001525878906,35.189998626708984,35.244998931884766,395400
