Date,High_BNP,Low_BNP,Open_BNP,Close_BNP,Volume_BNP
2011-03-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-03-31,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-04-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-05-31,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-06-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-07-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-08-31,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-09-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-10-31,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-11-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2011-12-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-01-31,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-02-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-03-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-04-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-09,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-10,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-16,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-17,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-23,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-24,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-30,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-05-31,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-01,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-04,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-06,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-07,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-08,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-11,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-12,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-13,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-14,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-15,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-18,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-19,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-20,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-21,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-22,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-25,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-26,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-27,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-28,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-06-29,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-07-02,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-07-03,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
2012-07-05,45.446998596191406,45.446998596191406,45.446998596191406,45.446998596191406,0
