Date,High_^NYA,Low_^NYA,Open_^NYA,Close_^NYA,Volume_^NYA
2021-07-02,16689.4296875,16608.33984375,16640.9609375,16674.849609375,3225840000
2021-07-06,16674.849609375,16448.76953125,16674.849609375,16542.75,4309570000
2021-07-07,16593.5703125,16449.08984375,16542.75,16559.310546875,4037380000
2021-07-08,16559.310546875,16245.48046875,16559.310546875,16359.7001953125,4347500000
2021-07-09,16639.19921875,16359.7001953125,16359.7001953125,16633.30078125,3531120000
2021-07-12,16681.650390625,16553.7890625,16633.30078125,16673.140625,3384460000
2021-07-13,16673.140625,16572.880859375,16673.140625,16575.76953125,3695430000
2021-07-14,16674.5390625,16510.380859375,16575.76953125,16543.779296875,4006370000
2021-07-15,16543.779296875,16424.419921875,16543.779296875,16499.060546875,3905230000
2021-07-16,16557.490234375,16345.509765625,16499.060546875,16364.66015625,3985700000
2021-07-19,16364.66015625,15954.6904296875,16364.66015625,16052.7099609375,5157660000
2021-07-20,16362.259765625,16052.7099609375,16052.7099609375,16321.9404296875,4438270000
2021-07-21,16517.609375,16321.9404296875,16321.9404296875,16503.470703125,3810280000
2021-07-22,16510.33984375,16404.380859375,16503.470703125,16455.919921875,3358300000
2021-07-23,16564.140625,16455.919921875,16455.919921875,16552.380859375,4540070000
2021-07-26,16571.490234375,16513.359375,16552.380859375,16565.310546875,4275630000
2021-07-27,16565.310546875,16430.51953125,16565.310546875,16520.9609375,4241950000
2021-07-28,16628.939453125,16490.650390625,16520.9609375,16573.560546875,4215290000
2021-07-29,16750.669921875,16573.560546875,16573.560546875,16697.140625,4044600000
2021-07-30,16715.880859375,16575.5,16697.140625,16602.2890625,3956740000
2021-08-02,16761.240234375,16568.259765625,16602.2890625,16576.2109375,3724090000
2021-08-03,16714.259765625,16509.619140625,16576.2109375,16713.4609375,3965190000
2021-08-04,16713.4609375,16593.4609375,16713.4609375,16594.48046875,4260760000
2021-08-05,16695.529296875,16594.48046875,16594.48046875,16695.5,3769410000
2021-08-06,16775.900390625,16695.5,16695.5,16748.080078125,3451870000
2021-08-09,16756.1796875,16678.55078125,16748.080078125,16726.94921875,3449280000
2021-08-10,16821.390625,16726.94921875,16726.94921875,16792.779296875,3886610000
2021-08-11,16875.740234375,16792.779296875,16792.779296875,16875.390625,3532560000
2021-08-12,16875.390625,16802.390625,16875.390625,16871.119140625,3375310000
2021-08-13,16887.25,16847.1796875,16871.119140625,16868.109375,3016470000
2021-08-16,16868.109375,16709.2109375,16868.109375,16836.740234375,3370640000
2021-08-17,16836.740234375,16589.390625,16836.740234375,16707.130859375,3836960000
2021-08-18,16729.58984375,16545.73046875,16707.130859375,16550.33984375,3755590000
2021-08-19,16550.33984375,16345.400390625,16550.33984375,16429.140625,4398410000
2021-08-20,16535.1796875,16399.609375,16429.140625,16516.6796875,3652610000
2021-08-23,16679.76953125,16516.6796875,16516.6796875,16648.55078125,3576530000
2021-08-24,16771.25,16648.55078125,16648.55078125,16741.16015625,3979220000
2021-08-25,16840.859375,16716.880859375,16741.16015625,16812.83984375,3444700000
2021-08-26,16812.83984375,16684.23046875,16812.83984375,16694.3203125,3263980000
2021-08-27,16858.419921875,16694.3203125,16694.3203125,16844.75,3331200000
2021-08-30,16873.16015625,16801.33984375,16844.75,16819.630859375,3168660000
2021-08-31,16849.16015625,16783.05078125,16819.630859375,16806.439453125,4290710000
2021-09-01,16879.849609375,16791.150390625,16806.439453125,16845.990234375,4057340000
2021-09-02,16944.48046875,16845.990234375,16845.990234375,16926.720703125,3735990000
2021-09-03,16932.140625,16875.8203125,16926.720703125,16909.720703125,3217530000
2021-09-07,16909.720703125,16800.69921875,16909.720703125,16801.1796875,3822960000
2021-09-08,16801.1796875,16677.16015625,16801.1796875,16731.0390625,3750880000
2021-09-09,16790.08984375,16653.560546875,16731.0390625,16663.119140625,3735390000
2021-09-10,16767.439453125,16562.619140625,16663.119140625,16563.48046875,3623180000
2021-09-13,16689.05078125,16563.23046875,16563.48046875,16635.390625,3914220000
2021-09-14,16678.310546875,16471.060546875,16635.390625,16497.23046875,3670460000
2021-09-15,16645.2890625,16481.640625,16497.23046875,16626.880859375,4032020000
2021-09-16,16638.400390625,16497.810546875,16626.880859375,16576.76953125,3984560000
2021-09-17,16586.0703125,16442.359375,16576.76953125,16460.349609375,7289530000
2021-09-20,16460.349609375,15988.0302734375,16460.349609375,16168.169921875,4898070000
2021-09-21,16325.25,16154.4599609375,16168.169921875,16184.5,3920920000
2021-09-22,16456.359375,16184.5,16184.5,16352.1796875,3939170000
2021-09-23,16627.01953125,16352.1796875,16352.1796875,16567.259765625,3916350000
2021-09-24,16582.5390625,16502.720703125,16567.259765625,16539.150390625,3384290000
2021-09-27,16658.51953125,16539.150390625,16539.150390625,16599.7890625,4058650000
2021-09-28,16599.7890625,16303.900390625,16599.7890625,16328.7802734375,4416550000
2021-09-29,16417.5390625,16318.169921875,16328.7802734375,16344.8896484375,3712660000
2021-09-30,16407.98046875,16144.2900390625,16344.8896484375,16144.919921875,4448140000
2021-10-01,16398.310546875,16094.5,16144.919921875,16323.740234375,4010370000
2021-10-04,16368.490234375,16127.150390625,16323.740234375,16198.5595703125,4307870000
2021-10-05,16411.390625,16198.5595703125,16198.5595703125,16327.08984375,3902890000
2021-10-06,16342.2197265625,16096.849609375,16327.08984375,16338.4599609375,4009630000
2021-10-07,16601.689453125,16338.4599609375,16338.4599609375,16511.810546875,3843740000
2021-10-08,16585.109375,16505.080078125,16511.810546875,16517.23046875,3280160000
2021-10-11,16633.51953125,16429.130859375,16517.23046875,16430.0703125,3281970000
2021-10-12,16515.529296875,16411.509765625,16430.0703125,16441.75,3558450000
2021-10-13,16538.439453125,16359.349609375,16441.75,16513.16015625,3620070000
2021-10-14,16750.390625,16513.16015625,16513.16015625,16744.2890625,3598280000
